episode,step_train,step,A1_reward_total,A1_n_lever,A1_n_door,A1_received,A1_given,A1_r-lever,A1_r-start,A1_r-door,A1_win_rate,A2_reward_total,A2_n_lever,A2_n_door,A2_received,A2_given,A2_r-lever,A2_r-start,A2_r-door,A2_win_rate,A3_reward_total,A3_n_lever,A3_n_door,A3_received,A3_given,A3_r-lever,A3_r-start,A3_r-door,A3_win_rate,A4_reward_total,A4_n_lever,A4_n_door,A4_received,A4_given,A4_r-lever,A4_r-start,A4_r-door,A4_win_rate,steps_per_eps
100,100,855,3.093e+00,1.300e+00,1.700e+00,2.040e+01,1.411e+01,5.843e+00,7.548e+00,7.014e+00,1.000e+01,-1.301e+01,1.500e+00,2.200e+00,1.437e+01,2.498e+01,4.697e+00,3.088e+00,6.588e+00,0.000e+00,-1.149e+00,1.700e+00,1.200e+00,2.208e+01,2.012e+01,8.048e+00,8.729e+00,5.299e+00,0.000e+00,6.657e-01,1.400e+00,2.000e+00,1.792e+01,1.555e+01,5.426e+00,4.903e+00,7.589e+00,0.000e+00,4.70
200,200,1778,9.567e+00,5.000e-01,2.000e+00,2.296e+01,1.069e+01,2.446e+00,1.068e+01,9.837e+00,1.000e+01,-1.455e+01,1.200e+00,1.900e+00,1.282e+01,2.517e+01,3.539e+00,3.617e+00,5.663e+00,0.000e+00,5.366e-02,4.000e-01,6.000e-01,2.485e+01,2.319e+01,2.056e+00,2.014e+01,2.648e+00,0.000e+00,-4.372e+00,1.900e+00,2.300e+00,1.763e+01,1.921e+01,7.262e+00,1.522e+00,8.849e+00,0.000e+00,4.60
300,300,2680,1.453e+01,1.100e+00,1.200e+00,2.793e+01,1.080e+01,5.868e+00,1.526e+01,6.805e+00,0.000e+00,-1.482e+01,8.000e-01,3.000e+00,1.709e+01,2.871e+01,2.764e+00,3.871e+00,1.046e+01,0.000e+00,4.192e-01,1.100e+00,6.000e-01,2.843e+01,2.551e+01,6.112e+00,1.902e+01,3.305e+00,0.000e+00,-1.163e+01,9.000e-01,3.300e+00,1.858e+01,2.700e+01,3.340e+00,2.826e+00,1.241e+01,0.000e+00,5.00
400,400,3630,1.406e+01,1.100e+00,1.100e+00,2.645e+01,1.069e+01,5.935e+00,1.434e+01,6.180e+00,1.000e+01,-1.224e+01,1.100e+00,2.100e+00,1.769e+01,2.653e+01,4.164e+00,5.362e+00,8.163e+00,0.000e+00,-2.617e+00,4.000e-01,8.000e-01,2.565e+01,2.636e+01,2.046e+00,1.985e+01,3.754e+00,0.000e+00,-9.602e+00,1.100e+00,2.900e+00,1.903e+01,2.523e+01,4.367e+00,2.724e+00,1.194e+01,0.000e+00,4.70
500,500,4565,2.151e+00,1.300e+00,1.500e+00,1.174e+01,5.886e+00,3.188e+00,4.746e+00,3.804e+00,1.000e+01,-4.527e+00,1.500e+00,1.800e+00,1.002e+01,1.195e+01,3.220e+00,2.720e+00,4.080e+00,0.000e+00,-1.736e+01,3.000e-01,7.000e-01,4.747e+00,2.161e+01,2.188e-01,4.385e+00,1.435e-01,0.000e+00,9.240e+00,1.500e+00,2.200e+00,1.907e+01,6.132e+00,6.046e+00,3.699e+00,9.326e+00,0.000e+00,4.70
600,600,5494,1.743e+00,1.500e+00,1.300e+00,4.828e+00,1.085e+00,1.508e+00,2.068e+00,1.253e+00,1.000e+01,-8.653e+00,1.200e+00,2.400e+00,3.388e+00,9.541e+00,9.274e-01,6.600e-01,1.801e+00,0.000e+00,-1.247e+01,6.000e-01,9.000e-01,3.679e-01,1.084e+01,4.858e-02,2.976e-01,2.165e-02,0.000e+00,9.382e+00,1.700e+00,1.600e+00,1.449e+01,1.607e+00,5.427e+00,3.930e+00,5.132e+00,0.000e+00,4.60
700,700,6424,-9.922e-01,1.600e+00,1.100e+00,2.805e+00,4.969e-01,9.117e-01,1.348e+00,5.455e-01,0.000e+00,-1.211e+01,8.000e-01,2.700e+00,8.729e-01,1.018e+01,1.865e-01,3.068e-01,3.796e-01,0.000e+00,-8.962e+00,7.000e-01,6.000e-01,1.561e-01,6.918e+00,1.987e-02,1.305e-01,5.694e-03,0.000e+00,1.137e+01,1.000e+00,2.200e+00,1.448e+01,7.100e-01,2.887e+00,5.179e+00,6.410e+00,0.000e+00,5.00
800,800,7337,-1.134e+01,2.400e+00,1.000e+00,1.960e+00,9.904e+00,9.536e-01,6.647e-01,3.414e-01,0.000e+00,-1.223e+01,1.400e+00,2.400e+00,7.480e-01,1.018e+01,2.605e-01,2.001e-01,2.873e-01,0.000e+00,-1.051e+01,6.000e-01,5.000e-01,1.332e-01,8.945e+00,1.351e-02,1.171e-01,2.528e-03,0.000e+00,2.269e+01,2.000e+00,1.600e+00,2.686e+01,6.706e-01,1.070e+01,7.468e+00,8.690e+00,0.000e+00,5.00
900,900,8255,-1.173e+01,2.600e+00,7.000e-01,4.266e-01,9.357e+00,2.192e-01,1.722e-01,3.522e-02,2.000e+01,-1.197e+01,1.300e+00,2.600e+00,4.202e-01,9.494e+00,1.854e-01,5.564e-02,1.792e-01,0.000e+00,-9.047e+00,4.000e-01,6.000e-01,9.405e-02,8.541e+00,6.077e-03,8.446e-02,3.514e-03,0.000e+00,2.495e+01,9.000e-01,2.600e+00,2.669e+01,2.351e-01,5.151e+00,6.691e+00,1.484e+01,0.000e+00,4.70
1000,1000,9183,-1.190e+01,2.400e+00,7.000e-01,1.428e+00,9.925e+00,7.867e-01,5.188e-01,1.227e-01,0.000e+00,-1.251e+01,1.300e+00,2.700e+00,6.619e-01,1.007e+01,2.486e-01,1.213e-01,2.920e-01,0.000e+00,-1.060e+01,3.000e-01,1.000e+00,1.282e-01,8.432e+00,7.446e-03,1.116e-01,9.072e-03,0.000e+00,2.381e+01,1.200e+00,2.700e+00,2.720e+01,9.937e-01,6.594e+00,5.868e+00,1.474e+01,0.000e+00,5.00
1100,1100,10131,-7.279e+00,2.600e+00,9.000e-01,4.550e+00,9.029e+00,2.958e+00,9.051e-01,6.868e-01,1.000e+01,-1.130e+01,1.100e+00,2.800e+00,4.236e-01,9.327e+00,2.243e-01,5.935e-02,1.399e-01,0.000e+00,-1.030e+01,6.000e-01,8.000e-01,1.048e-01,8.105e+00,1.415e-02,8.253e-02,8.098e-03,0.000e+00,2.048e+01,6.000e-01,2.900e+00,2.393e+01,2.546e+00,3.174e+00,5.616e+00,1.514e+01,0.000e+00,4.60
1200,1200,11100,6.530e+00,3.000e+00,1.100e+00,1.906e+01,9.935e+00,1.177e+01,3.334e+00,3.956e+00,0.000e+00,-1.146e+01,1.100e+00,3.400e+00,1.063e+00,1.012e+01,3.553e-01,7.584e-02,6.323e-01,0.000e+00,-1.696e+01,3.000e-01,6.000e-01,5.359e-02,1.551e+01,3.990e-03,4.421e-02,5.395e-03,0.000e+00,1.359e+01,5.000e-01,4.300e+00,2.521e+01,9.824e+00,2.503e+00,1.003e+00,2.171e+01,0.000e+00,5.00
1300,1300,12078,1.092e+01,2.600e+00,7.000e-01,1.853e+01,5.317e+00,1.021e+01,5.768e+00,2.558e+00,0.000e+00,-1.115e+01,7.000e-01,3.600e+00,1.184e+00,1.033e+01,3.088e-01,1.927e-01,6.829e-01,0.000e+00,-1.401e+01,3.000e-01,1.000e-01,6.536e-01,1.407e+01,3.120e-02,6.194e-01,3.012e-03,0.000e+00,7.944e+00,3.000e-01,3.900e+00,1.902e+01,9.677e+00,1.059e+00,2.779e+00,1.518e+01,0.000e+00,5.00
1400,1400,13060,3.816e+00,3.000e-01,1.400e+00,1.697e+01,1.065e+01,1.244e+00,1.146e+01,4.267e+00,0.000e+00,-1.343e+01,9.000e-01,3.300e+00,7.974e-01,1.192e+01,2.909e-01,1.156e-01,3.908e-01,0.000e+00,-1.333e+00,3.000e-01,2.000e-01,1.148e+01,1.201e+01,6.479e-01,1.043e+01,4.032e-01,0.000e+00,3.345e+00,7.000e-01,3.700e+00,1.470e+01,9.355e+00,2.171e+00,1.740e+00,1.079e+01,0.000e+00,5.00
1500,1500,14060,6.017e+00,6.000e-01,1.100e+00,1.730e+01,9.382e+00,2.275e+00,1.100e+01,4.027e+00,1.000e+01,-1.254e+01,8.000e-01,3.000e+00,3.353e-01,1.058e+01,1.714e-01,4.607e-02,1.179e-01,0.000e+00,-7.234e-01,1.000e-01,2.000e-01,1.035e+01,1.057e+01,2.149e-01,9.729e+00,4.067e-01,0.000e+00,2.146e+00,3.000e-01,3.900e+00,1.081e+01,8.267e+00,7.428e-01,9.954e-01,9.075e+00,0.000e+00,4.60
1600,1600,15054,7.110e+00,3.000e-01,1.200e+00,1.901e+01,1.010e+01,1.203e+00,1.362e+01,4.188e+00,0.000e+00,-1.492e+01,1.000e+00,3.800e+00,1.851e-01,1.291e+01,7.683e-02,1.209e-02,9.621e-02,0.000e+00,8.948e-01,2.000e-01,1.000e-01,1.263e+01,1.124e+01,4.278e-01,1.196e+01,2.440e-01,0.000e+00,2.179e-01,3.000e-01,4.200e+00,1.157e+01,9.150e+00,7.967e-01,1.162e+00,9.609e+00,0.000e+00,5.00
1700,1700,16051,6.632e+00,6.000e-01,6.000e-01,1.838e+01,1.005e+01,2.156e+00,1.422e+01,2.008e+00,0.000e+00,-1.285e+01,5.000e-01,4.300e+00,1.628e-01,1.141e+01,4.710e-02,1.211e-02,1.036e-01,0.000e+00,4.597e-01,0.000e+00,0.000e+00,1.134e+01,1.088e+01,0.000e+00,1.134e+01,0.000e+00,0.000e+00,6.572e-01,5.000e-01,4.000e+00,1.102e+01,8.565e+00,1.182e+00,1.157e+00,8.682e+00,0.000e+00,5.00
1800,1800,17051,2.138e+00,2.000e-01,4.000e-01,1.339e+01,1.005e+01,6.155e-01,1.181e+01,9.589e-01,0.000e+00,-1.310e+01,2.000e-01,4.400e+00,1.685e-01,1.187e+01,1.914e-02,2.594e-02,1.234e-01,0.000e+00,3.868e-01,1.000e-01,2.000e-01,1.184e+01,1.085e+01,2.701e-01,1.110e+01,4.643e-01,0.000e+00,5.677e+00,6.000e-01,3.500e+00,1.112e+01,3.748e+00,1.320e+00,2.075e+00,7.730e+00,0.000e+00,5.00
