episode,step_train,step,A1_reward_total,A1_n_lever,A1_n_door,A1_received,A1_given,A1_r-lever,A1_r-start,A1_r-door,A1_win_rate,A2_reward_total,A2_n_lever,A2_n_door,A2_received,A2_given,A2_r-lever,A2_r-start,A2_r-door,A2_win_rate,steps_per_eps
100,100,709,9.742e-01,1.300e+00,1.000e+00,2.768e+00,2.394e+00,9.881e-01,9.162e-01,8.635e-01,7.000e+01,2.026e+00,8.000e-01,1.200e+00,2.394e+00,2.768e+00,6.059e-01,1.042e+00,7.457e-01,0.000e+00,3.60
200,200,1343,1.260e-01,1.200e+00,1.100e+00,1.620e+00,1.494e+00,6.069e-01,4.212e-01,5.923e-01,8.000e+01,4.574e+00,1.000e+00,8.000e-01,1.494e+00,1.620e+00,7.822e-01,5.175e-01,1.947e-01,0.000e+00,3.30
300,300,1969,-2.042e+00,1.100e+00,1.500e+00,1.570e+00,1.312e+00,6.700e-01,3.690e-01,5.306e-01,5.000e+01,2.642e+00,2.000e-01,1.900e+00,1.312e+00,1.570e+00,2.140e-01,6.188e-01,4.788e-01,0.000e+00,3.60
400,400,2586,7.566e-01,1.600e+00,9.000e-01,1.929e+00,2.172e+00,1.248e+00,3.978e-01,2.829e-01,7.000e+01,1.743e+00,9.000e-01,1.300e+00,2.172e+00,1.929e+00,1.089e+00,7.788e-01,3.043e-01,0.000e+00,4.00
500,500,3224,7.467e-01,1.300e+00,1.000e+00,1.194e+00,1.648e+00,8.996e-01,1.629e-01,1.317e-01,1.000e+02,6.253e+00,7.000e-01,1.500e+00,1.648e+00,1.194e+00,9.234e-01,1.845e-01,5.397e-01,0.000e+00,2.90
600,600,3864,7.876e-01,1.700e+00,1.100e+00,1.845e+00,2.258e+00,1.411e+00,1.291e-01,3.050e-01,8.000e+01,3.412e+00,1.300e+00,1.300e+00,2.258e+00,1.845e+00,1.858e+00,1.806e-01,2.192e-01,0.000e+00,3.40
700,700,4490,1.372e+00,7.000e-01,4.000e-01,8.461e-01,1.574e+00,6.758e-01,1.339e-01,3.644e-02,9.000e+01,5.828e+00,6.000e-01,9.000e-01,1.574e+00,8.461e-01,1.105e+00,1.597e-01,3.099e-01,0.000e+00,2.00
800,800,5113,8.896e-01,7.000e-01,1.300e+00,6.347e-01,1.845e+00,5.175e-01,5.444e-02,6.277e-02,7.000e+01,2.510e+00,8.000e-01,1.300e+00,1.845e+00,6.347e-01,1.435e+00,2.431e-01,1.670e-01,0.000e+00,3.30
900,900,5688,3.626e+00,9.000e-01,1.400e+00,1.001e+00,1.875e+00,8.499e-01,5.744e-02,9.379e-02,9.000e+01,2.274e+00,9.000e-01,1.000e+00,1.875e+00,1.001e+00,1.500e+00,4.192e-02,3.336e-01,0.000e+00,2.80
1000,1000,6301,-2.055e+00,9.000e-01,1.600e+00,1.030e+00,1.585e+00,9.631e-01,3.931e-02,2.718e-02,8.000e+01,5.755e+00,4.000e-01,2.200e+00,1.585e+00,1.030e+00,6.514e-01,4.592e-01,4.741e-01,0.000e+00,3.50
