episode,step_train,step,A1_reward_total,A1_n_lever,A1_n_door,A1_received,A1_given,A1_r-lever,A1_r-start,A1_r-door,A1_win_rate,A2_reward_total,A2_n_lever,A2_n_door,A2_received,A2_given,A2_r-lever,A2_r-start,A2_r-door,A2_win_rate,A3_reward_total,A3_n_lever,A3_n_door,A3_received,A3_given,A3_r-lever,A3_r-start,A3_r-door,A3_win_rate,A4_reward_total,A4_n_lever,A4_n_door,A4_received,A4_given,A4_r-lever,A4_r-start,A4_r-door,A4_win_rate,steps_per_eps
100,100,908,-1.207e+02,1.000e-01,3.700e+00,1.771e+01,1.380e+02,3.462e-01,2.637e+00,1.473e+01,1.000e+01,4.099e+01,1.900e+00,9.000e-01,5.593e+01,1.194e+01,2.318e+01,2.174e+01,1.101e+01,0.000e+00,3.623e+01,8.000e-01,7.000e-01,5.341e+01,1.498e+01,9.464e+00,3.574e+01,8.207e+00,0.000e+00,3.457e+01,2.400e+00,1.400e+00,5.169e+01,1.382e+01,2.704e+01,8.921e+00,1.573e+01,0.000e+00,4.60
200,200,1837,-1.194e+02,4.000e-01,3.600e+00,1.945e+01,1.380e+02,1.320e+00,2.086e+00,1.605e+01,2.000e+01,3.804e+01,1.400e+00,9.000e-01,5.171e+01,1.117e+01,1.592e+01,2.569e+01,1.010e+01,0.000e+00,4.022e+01,5.000e-01,8.000e-01,5.266e+01,1.033e+01,5.860e+00,3.766e+01,9.134e+00,0.000e+00,3.379e+01,2.200e+00,1.900e+00,4.941e+01,1.373e+01,2.389e+01,5.241e+00,2.028e+01,0.000e+00,4.60
300,300,2765,-1.304e+02,3.000e-01,4.100e+00,2.095e+01,1.500e+02,9.112e-01,1.539e+00,1.850e+01,0.000e+00,4.193e+01,6.000e-01,1.000e+00,5.554e+01,1.131e+01,6.759e+00,3.767e+01,1.112e+01,0.000e+00,4.553e+01,4.000e-01,3.000e-01,5.679e+01,9.964e+00,4.703e+00,4.858e+01,3.511e+00,0.000e+00,3.470e+01,1.100e+00,2.000e+00,5.271e+01,1.471e+01,1.190e+01,1.977e+01,2.104e+01,0.000e+00,5.00
400,400,3710,-1.285e+02,1.000e-01,4.400e+00,2.281e+01,1.500e+02,3.128e-01,1.216e+00,2.128e+01,0.000e+00,4.180e+01,9.000e-01,1.100e+00,5.544e+01,1.095e+01,9.974e+00,3.328e+01,1.219e+01,0.000e+00,4.416e+01,2.000e-01,8.000e-01,5.581e+01,9.949e+00,2.283e+00,4.454e+01,8.990e+00,0.000e+00,3.413e+01,7.000e-01,3.400e+00,5.147e+01,1.464e+01,7.408e+00,9.289e+00,3.477e+01,0.000e+00,5.00
500,500,4672,-1.227e+02,3.000e-01,3.900e+00,1.876e+01,1.410e+02,5.747e-01,7.181e-01,1.747e+01,1.000e+01,3.066e+01,1.300e+00,1.500e+00,5.039e+01,1.643e+01,1.385e+01,2.050e+01,1.605e+01,0.000e+00,4.088e+01,3.000e-01,4.000e-01,5.154e+01,9.362e+00,3.357e+00,4.370e+01,4.482e+00,0.000e+00,4.390e+01,1.400e+00,3.000e+00,5.470e+01,8.595e+00,1.690e+01,3.394e+00,3.441e+01,0.000e+00,4.70
600,600,5627,-1.420e+02,4.000e-01,4.400e+00,9.442e+00,1.500e+02,1.430e-01,4.919e-02,9.250e+00,0.000e+00,4.264e+01,6.000e-01,2.100e+00,5.330e+01,8.459e+00,6.400e+00,2.459e+01,2.231e+01,0.000e+00,4.672e+01,1.000e+00,5.000e-01,5.302e+01,4.104e+00,1.062e+01,3.716e+01,5.247e+00,0.000e+00,4.309e+01,1.000e+00,2.900e+00,5.257e+01,5.775e+00,1.102e+01,1.135e+01,3.020e+01,0.000e+00,5.00
700,700,6615,-1.368e+02,1.000e-01,4.400e+00,1.428e+01,1.500e+02,5.890e-02,1.556e-01,1.407e+01,0.000e+00,3.786e+01,8.000e-01,2.200e+00,5.042e+01,9.463e+00,8.075e+00,2.019e+01,2.216e+01,0.000e+00,4.230e+01,3.000e-01,4.000e-01,5.036e+01,6.663e+00,3.035e+00,4.330e+01,4.022e+00,0.000e+00,4.786e+01,1.300e+00,2.600e+00,5.148e+01,4.222e-01,1.336e+01,1.118e+01,2.694e+01,0.000e+00,5.00
800,800,7601,-1.359e+02,0.000e+00,4.800e+00,1.511e+01,1.500e+02,0.000e+00,1.048e-02,1.510e+01,0.000e+00,3.886e+01,6.000e-01,2.100e+00,5.030e+01,8.638e+00,6.042e+00,2.317e+01,2.109e+01,0.000e+00,4.270e+01,0.000e+00,4.000e-01,5.065e+01,7.345e+00,0.000e+00,4.656e+01,4.087e+00,0.000e+00,4.633e+01,9.000e-01,3.100e+00,5.038e+01,4.480e-01,9.108e+00,1.004e+01,3.123e+01,0.000e+00,5.00
900,900,8589,-1.366e+02,2.000e-01,4.300e+00,1.462e+01,1.500e+02,2.655e-02,3.267e-02,1.456e+01,0.000e+00,3.943e+01,4.000e-01,2.300e+00,5.042e+01,8.687e+00,4.047e+00,2.321e+01,2.316e+01,0.000e+00,4.256e+01,0.000e+00,7.000e-01,5.112e+01,7.160e+00,0.000e+00,4.403e+01,7.085e+00,0.000e+00,4.619e+01,1.200e+00,2.500e+00,5.033e+01,6.428e-01,1.207e+01,1.304e+01,2.522e+01,0.000e+00,5.00
1000,1000,9584,-1.357e+02,3.000e-01,4.500e+00,1.556e+01,1.500e+02,2.831e-02,1.045e-02,1.552e+01,0.000e+00,3.832e+01,8.000e-01,2.200e+00,5.015e+01,9.229e+00,8.038e+00,2.006e+01,2.206e+01,0.000e+00,4.253e+01,3.000e-01,2.000e-01,5.111e+01,7.584e+00,3.154e+00,4.587e+01,2.086e+00,0.000e+00,4.748e+01,8.000e-01,2.200e+00,5.025e+01,2.622e-01,8.061e+00,2.007e+01,2.211e+01,0.000e+00,5.00
1100,1100,10580,-1.428e+02,0.000e+00,4.700e+00,8.357e+00,1.500e+02,0.000e+00,3.900e-03,8.353e+00,0.000e+00,4.094e+01,1.200e+00,2.400e+00,5.011e+01,6.169e+00,1.202e+01,1.404e+01,2.405e+01,0.000e+00,4.763e+01,0.000e+00,1.000e-01,5.186e+01,4.129e+00,0.000e+00,5.085e+01,1.008e+00,0.000e+00,4.668e+01,1.500e+00,2.000e+00,5.014e+01,1.588e-01,1.505e+01,1.502e+01,2.006e+01,0.000e+00,5.00
1200,1200,11574,-1.384e+02,2.000e-01,4.600e+00,1.279e+01,1.500e+02,7.217e-03,3.617e-03,1.278e+01,0.000e+00,3.775e+01,4.000e-01,3.600e+00,5.008e+01,9.536e+00,4.007e+00,1.002e+01,3.606e+01,0.000e+00,4.650e+01,0.000e+00,1.000e-01,5.405e+01,7.346e+00,0.000e+00,5.288e+01,1.173e+00,0.000e+00,4.675e+01,1.300e+00,1.700e+00,5.011e+01,1.601e-01,1.305e+01,2.003e+01,1.704e+01,0.000e+00,5.00
1300,1300,12574,-1.381e+02,0.000e+00,4.900e+00,1.287e+01,1.500e+02,0.000e+00,8.501e-04,1.287e+01,0.000e+00,3.868e+01,5.000e-01,3.900e+00,5.008e+01,9.304e+00,5.008e+00,6.011e+00,3.907e+01,0.000e+00,4.607e+01,2.000e-01,0.000e+00,5.282e+01,6.344e+00,2.224e+00,5.059e+01,0.000e+00,0.000e+00,4.708e+01,9.000e-01,1.300e+00,5.010e+01,2.285e-01,9.031e+00,2.805e+01,1.303e+01,0.000e+00,5.00
1400,1400,13569,-1.482e+02,1.000e-01,4.600e+00,2.943e+00,1.500e+02,5.938e-04,2.641e-03,2.939e+00,0.000e+00,3.779e+01,2.000e-01,3.900e+00,5.008e+01,1.079e+01,2.007e+00,9.027e+00,3.905e+01,0.000e+00,5.723e+01,0.000e+00,3.000e-01,5.978e+01,1.957e+00,0.000e+00,5.629e+01,3.491e+00,0.000e+00,4.724e+01,9.000e-01,2.200e+00,5.008e+01,1.343e-01,9.025e+00,1.903e+01,2.202e+01,0.000e+00,5.00
1500,1500,14562,-1.413e+02,1.000e-01,4.700e+00,9.835e+00,1.500e+02,1.338e-02,2.671e-02,9.795e+00,0.000e+00,3.935e+01,0.000e+00,4.400e+00,5.003e+01,9.677e+00,0.000e+00,6.006e+00,4.403e+01,0.000e+00,4.919e+01,1.000e-01,3.000e-01,5.093e+01,1.132e+00,1.000e+00,4.692e+01,3.003e+00,0.000e+00,4.702e+01,7.000e-01,2.300e+00,5.008e+01,5.870e-02,7.010e+00,2.003e+01,2.304e+01,0.000e+00,5.00
1600,1600,15558,-1.377e+02,2.000e-01,4.800e+00,1.349e+01,1.500e+02,6.831e-02,0.000e+00,1.342e+01,0.000e+00,3.918e+01,2.000e-01,4.300e+00,5.003e+01,9.651e+00,2.003e+00,5.007e+00,4.302e+01,0.000e+00,4.562e+01,1.000e-01,2.000e-01,5.018e+01,4.065e+00,1.023e+00,4.716e+01,2.001e+00,0.000e+00,4.712e+01,1.200e+00,2.600e+00,5.007e+01,5.589e-02,1.203e+01,1.202e+01,2.603e+01,0.000e+00,5.00
1700,1700,16558,-1.405e+02,1.000e-01,4.800e+00,1.061e+01,1.500e+02,7.166e-04,5.995e-04,1.061e+01,0.000e+00,3.988e+01,2.000e-01,3.900e+00,5.002e+01,8.834e+00,2.001e+00,9.007e+00,3.901e+01,0.000e+00,4.799e+01,0.000e+00,1.000e-01,5.131e+01,3.113e+00,0.000e+00,5.031e+01,1.000e+00,0.000e+00,4.721e+01,9.000e-01,2.100e+00,5.006e+01,4.267e-02,9.014e+00,2.002e+01,2.102e+01,0.000e+00,5.00
1800,1800,17558,-1.443e+02,1.000e-01,4.600e+00,6.771e+00,1.500e+02,3.530e-04,2.883e-03,6.768e+00,0.000e+00,3.991e+01,4.000e-01,3.000e+00,5.002e+01,8.418e+00,4.003e+00,1.601e+01,3.001e+01,0.000e+00,5.160e+01,0.000e+00,0.000e+00,5.347e+01,1.873e+00,0.000e+00,5.347e+01,0.000e+00,0.000e+00,4.693e+01,8.000e-01,2.300e+00,5.005e+01,2.705e-02,8.013e+00,1.902e+01,2.302e+01,0.000e+00,5.00
1900,1900,18558,-1.340e+02,0.000e+00,4.900e+00,1.697e+01,1.500e+02,0.000e+00,2.923e-03,1.697e+01,0.000e+00,3.864e+01,3.000e-01,3.300e+00,5.001e+01,9.766e+00,3.001e+00,1.401e+01,3.300e+01,0.000e+00,4.246e+01,1.000e-01,1.000e-01,5.027e+01,7.510e+00,1.001e+00,4.827e+01,1.000e+00,0.000e+00,4.772e+01,1.000e-01,2.300e+00,5.005e+01,2.635e-02,1.000e+00,2.603e+01,2.302e+01,0.000e+00,5.00
2000,2000,19558,-1.357e+02,0.000e+00,5.000e+00,1.530e+01,1.500e+02,0.000e+00,0.000e+00,1.530e+01,0.000e+00,3.866e+01,1.000e-01,3.600e+00,5.001e+01,9.856e+00,1.000e+00,1.301e+01,3.601e+01,0.000e+00,4.452e+01,0.000e+00,0.000e+00,5.015e+01,5.631e+00,0.000e+00,5.015e+01,0.000e+00,0.000e+00,4.743e+01,5.000e-01,2.800e+00,5.005e+01,2.199e-02,5.006e+00,1.701e+01,2.803e+01,0.000e+00,5.00
2100,2100,20554,-1.426e+02,1.000e-01,4.500e+00,8.520e+00,1.500e+02,1.784e-03,4.402e-03,8.514e+00,0.000e+00,4.076e+01,5.000e-01,2.100e+00,5.002e+01,7.560e+00,5.004e+00,2.402e+01,2.100e+01,0.000e+00,4.879e+01,1.000e-01,0.000e+00,5.047e+01,1.486e+00,1.001e+00,4.947e+01,0.000e+00,0.000e+00,4.793e+01,7.000e-01,1.200e+00,5.005e+01,1.930e-02,7.014e+00,3.102e+01,1.202e+01,0.000e+00,5.00
