episode,step_train,step,A1_reward_total,A1_n_lever,A1_n_door,A1_received,A1_given,A1_r-lever,A1_r-start,A1_r-door,A1_win_rate,A2_reward_total,A2_n_lever,A2_n_door,A2_received,A2_given,A2_r-lever,A2_r-start,A2_r-door,A2_win_rate,A3_reward_total,A3_n_lever,A3_n_door,A3_received,A3_given,A3_r-lever,A3_r-start,A3_r-door,A3_win_rate,A4_reward_total,A4_n_lever,A4_n_door,A4_received,A4_given,A4_r-lever,A4_r-start,A4_r-door,A4_win_rate,steps_per_eps
100,100,565,-2.392e+00,1.300e+00,1.400e+00,2.315e+00,4.508e+00,1.027e+00,4.456e-01,8.431e-01,8.000e+01,4.727e+00,1.100e+00,1.200e+00,7.241e+00,2.614e+00,2.441e+00,2.283e+00,2.518e+00,0.000e+00,-1.953e+00,9.000e-01,1.500e+00,1.046e+00,2.899e+00,3.216e-01,3.379e-01,3.866e-01,0.000e+00,3.179e-01,1.100e+00,1.500e+00,1.938e+00,2.520e+00,6.971e-01,5.034e-01,7.374e-01,0.000e+00,3.50
200,200,1148,1.537e-01,6.000e-01,1.200e+00,9.168e-01,1.663e+00,3.119e-01,2.320e-01,3.729e-01,8.000e+01,1.490e+00,1.000e+00,1.400e+00,2.003e+00,1.313e+00,7.690e-01,2.525e-01,9.817e-01,0.000e+00,-2.301e+00,1.000e+00,1.300e+00,9.678e-01,9.683e-01,4.539e-01,1.790e-01,3.348e-01,0.000e+00,1.457e+00,7.000e-01,1.300e+00,7.352e-01,6.781e-01,2.973e-01,1.923e-01,2.457e-01,0.000e+00,2.90
300,300,1772,6.353e-01,1.100e+00,5.000e-01,2.201e+00,2.366e+00,1.419e+00,4.644e-01,3.184e-01,9.000e+01,1.139e+00,9.000e-01,9.000e-01,2.532e+00,2.593e+00,1.103e+00,4.494e-01,9.803e-01,0.000e+00,1.175e+00,8.000e-01,1.400e+00,1.178e+00,3.303e+00,4.344e-01,1.577e-01,5.860e-01,0.000e+00,4.050e+00,1.000e+00,8.000e-01,3.785e+00,1.435e+00,2.192e+00,9.252e-01,6.677e-01,0.000e+00,2.60
400,400,2399,2.845e+00,1.100e+00,1.100e+00,2.205e+00,1.661e+00,1.438e+00,2.265e-01,5.408e-01,8.000e+01,2.196e+00,1.100e+00,1.100e+00,3.592e+00,1.395e+00,1.999e+00,4.774e-01,1.115e+00,0.000e+00,-3.504e-01,7.000e-01,1.400e+00,9.338e-01,3.184e+00,4.875e-01,3.494e-01,9.692e-02,0.000e+00,9.749e-03,9.000e-01,9.000e-01,1.749e+00,2.239e+00,9.427e-01,5.429e-01,2.631e-01,0.000e+00,3.20
500,500,3023,-5.654e-01,9.000e-01,1.300e+00,1.063e+00,1.328e+00,7.571e-01,9.422e-02,2.117e-01,9.000e+01,3.493e+00,8.000e-01,1.800e+00,2.951e+00,3.581e-01,1.340e+00,1.423e-01,1.469e+00,0.000e+00,1.390e+00,1.200e+00,1.600e+00,1.834e+00,2.044e+00,1.353e+00,1.490e-01,3.316e-01,0.000e+00,5.830e-01,5.000e-01,1.900e+00,7.045e-01,2.821e+00,4.872e-01,1.254e-01,9.185e-02,0.000e+00,3.30
600,600,3668,-1.821e-01,1.200e+00,1.100e+00,1.169e+00,8.515e-01,9.944e-01,5.205e-02,1.229e-01,8.000e+01,8.749e-01,1.100e+00,1.200e+00,2.459e+00,1.845e-01,1.695e+00,1.782e-01,5.859e-01,0.000e+00,1.721e+00,5.000e-01,1.700e+00,1.964e-01,1.575e+00,1.063e-01,5.867e-02,3.148e-02,0.000e+00,3.386e+00,3.000e-01,1.800e+00,2.986e-01,1.512e+00,1.090e-01,8.967e-02,9.993e-02,0.000e+00,3.20
700,700,4286,-3.708e-02,9.000e-01,1.600e+00,1.537e+00,2.674e+00,1.092e+00,5.544e-02,3.892e-01,8.000e+01,3.538e-01,1.100e+00,1.400e+00,3.590e+00,1.237e+00,2.303e+00,4.797e-01,8.077e-01,0.000e+00,-2.608e-01,5.000e-01,1.700e+00,1.409e+00,4.769e+00,8.567e-01,3.913e-01,1.605e-01,0.000e+00,3.144e+00,1.000e+00,1.200e+00,4.706e+00,2.562e+00,2.506e+00,1.127e+00,1.073e+00,0.000e+00,3.20
800,800,4845,9.567e-01,1.100e+00,5.000e-01,2.783e+00,2.326e+00,2.298e+00,2.741e-01,2.111e-01,9.000e+01,1.729e+00,1.300e+00,8.000e-01,3.870e+00,2.341e+00,3.125e+00,1.982e-01,5.466e-01,0.000e+00,3.365e+00,5.000e-01,1.600e+00,3.214e+00,3.949e+00,1.521e+00,1.073e+00,6.203e-01,0.000e+00,1.450e+00,8.000e-01,9.000e-01,3.032e+00,4.282e+00,2.003e+00,5.771e-01,4.523e-01,0.000e+00,2.50
900,900,5477,6.152e+00,8.000e-01,1.400e+00,9.220e+00,4.068e+00,3.614e+00,1.920e+00,3.686e+00,8.000e+01,-8.062e+00,9.000e-01,1.700e+00,1.780e+00,8.742e+00,1.168e+00,8.631e-02,5.251e-01,0.000e+00,3.192e+00,7.000e-01,1.600e+00,5.243e+00,3.252e+00,2.404e+00,2.109e+00,7.299e-01,0.000e+00,2.418e+00,5.000e-01,1.800e+00,5.191e+00,5.373e+00,1.695e+00,1.977e+00,1.520e+00,0.000e+00,3.20
1000,1000,6114,-4.953e+00,1.200e+00,1.900e+00,4.064e+00,9.017e+00,3.560e+00,2.241e-01,2.799e-01,7.000e+01,-1.855e+00,7.000e-01,2.700e+00,4.872e+00,6.527e+00,1.880e+00,3.867e-01,2.605e+00,0.000e+00,-6.118e+00,3.000e-01,2.400e+00,3.128e+00,9.946e+00,1.418e+00,1.175e+00,5.358e-01,0.000e+00,1.503e+01,9.000e-01,1.700e+00,1.597e+01,2.539e+00,5.172e+00,6.471e+00,4.322e+00,0.000e+00,3.90
