episode,step_train,step,A1_reward_total,A1_reward_env,A1_n_lever,A1_n_door,A1_received,A1_given,A1_r-lever,A1_r-start,A1_r-door,A1_win_rate,A1_total_energy,A1_reward_per_energy,A2_reward_total,A2_reward_env,A2_n_lever,A2_n_door,A2_received,A2_given,A2_r-lever,A2_r-start,A2_r-door,A2_win_rate,A2_total_energy,A2_reward_per_energy,steps_per_eps
11000,11000,93693,-1.000e+00,-1.000e+00,0.000e+00,5.000e+00,3.275e-05,0.000e+00,0.000e+00,0.000e+00,3.275e-05,0.000e+00,1.286e+01,-7.778e-02,-1.000e+00,-1.000e+00,0.000e+00,5.000e+00,0.000e+00,3.275e-05,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.286e+01,-7.778e-02,5.00
11500,11500,98356,1.568e-07,0.000e+00,0.000e+00,0.000e+00,1.568e-07,0.000e+00,0.000e+00,1.568e-07,0.000e+00,0.000e+00,6.429e+00,0.000e+00,-1.000e+00,-1.000e+00,0.000e+00,5.000e+00,0.000e+00,1.568e-07,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.286e+01,-7.778e-02,5.00
12000,12000,103008,-1.000e+00,-1.000e+00,0.000e+00,5.000e+00,2.206e-05,0.000e+00,0.000e+00,0.000e+00,2.206e-05,0.000e+00,1.286e+01,-7.778e-02,-1.000e+00,-1.000e+00,0.000e+00,5.000e+00,0.000e+00,2.206e-05,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.286e+01,-7.778e-02,5.00
12500,12500,107563,1.000e-01,1.000e-01,0.000e+00,4.600e+00,1.096e-05,0.000e+00,0.000e+00,0.000e+00,1.096e-05,1.000e+01,1.183e+01,3.189e-01,-1.200e+00,-1.200e+00,1.000e-01,4.400e+00,0.000e+00,1.096e-05,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.144e+01,-8.815e-02,4.60
13000,13000,112228,4.216e-07,0.000e+00,0.000e+00,0.000e+00,4.216e-07,0.000e+00,0.000e+00,4.216e-07,0.000e+00,0.000e+00,6.429e+00,0.000e+00,-1.200e+00,-1.200e+00,0.000e+00,4.900e+00,0.000e+00,4.216e-07,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.273e+01,-9.593e-02,5.00
13500,13500,116897,4.150e-05,0.000e+00,0.000e+00,4.900e+00,4.150e-05,0.000e+00,0.000e+00,0.000e+00,4.150e-05,1.000e+01,1.260e+01,1.750e-02,-1.100e+00,-1.100e+00,1.000e-01,4.800e+00,0.000e+00,4.150e-05,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.234e+01,-9.593e-02,4.90
14000,14000,121496,-1.100e+00,-1.100e+00,0.000e+00,4.900e+00,3.036e-05,0.000e+00,0.000e+00,6.550e-08,3.030e-05,0.000e+00,1.273e+01,-8.728e-02,-1.200e+00,-1.200e+00,0.000e+00,4.800e+00,0.000e+00,3.036e-05,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.260e+01,-9.679e-02,5.00
14500,14500,126133,1.448e-07,0.000e+00,0.000e+00,0.000e+00,1.448e-07,0.000e+00,0.000e+00,1.448e-07,0.000e+00,0.000e+00,6.429e+00,0.000e+00,-1.100e+00,-1.100e+00,1.000e-01,4.900e+00,0.000e+00,1.448e-07,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.260e+01,-8.944e-02,5.00
15000,15000,130792,-1.200e+00,-1.200e+00,0.000e+00,4.900e+00,1.202e-05,0.000e+00,0.000e+00,2.786e-08,1.200e-05,0.000e+00,1.273e+01,-9.593e-02,-1.000e+00,-1.000e+00,0.000e+00,5.000e+00,0.000e+00,1.202e-05,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.286e+01,-7.778e-02,5.00
15500,15500,135400,-1.000e+00,-1.000e+00,0.000e+00,5.000e+00,1.375e-05,0.000e+00,0.000e+00,0.000e+00,1.375e-05,0.000e+00,1.286e+01,-7.778e-02,-1.000e+00,-1.000e+00,0.000e+00,5.000e+00,0.000e+00,1.375e-05,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.286e+01,-7.778e-02,5.00
16000,16000,140062,8.294e-08,0.000e+00,0.000e+00,0.000e+00,8.294e-08,0.000e+00,0.000e+00,8.294e-08,0.000e+00,0.000e+00,6.429e+00,0.000e+00,-1.000e+00,-1.000e+00,0.000e+00,5.000e+00,0.000e+00,8.294e-08,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.286e+01,-7.778e-02,5.00
16500,16500,144726,-1.000e+00,-1.000e+00,0.000e+00,4.800e+00,6.668e-06,0.000e+00,0.000e+00,2.688e-09,6.666e-06,0.000e+00,1.260e+01,-7.972e-02,-1.000e+00,-1.000e+00,0.000e+00,5.000e+00,0.000e+00,6.668e-06,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.286e+01,-7.778e-02,5.00
17000,17000,149276,-1.000e+00,-1.000e+00,0.000e+00,5.000e+00,5.944e-06,0.000e+00,0.000e+00,0.000e+00,5.944e-06,0.000e+00,1.286e+01,-7.778e-02,-1.000e+00,-1.000e+00,0.000e+00,5.000e+00,0.000e+00,5.944e-06,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.286e+01,-7.778e-02,5.00
17500,17500,153983,3.680e-08,0.000e+00,0.000e+00,0.000e+00,3.680e-08,0.000e+00,0.000e+00,3.680e-08,0.000e+00,0.000e+00,6.429e+00,0.000e+00,-1.000e+00,-1.000e+00,0.000e+00,5.000e+00,0.000e+00,3.680e-08,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.286e+01,-7.778e-02,5.00
18000,18000,158677,1.000e-01,1.000e-01,0.000e+00,4.600e+00,3.173e-06,0.000e+00,0.000e+00,0.000e+00,3.173e-06,1.000e+01,1.183e+01,3.189e-01,-1.000e+00,-1.000e+00,1.000e-01,4.500e+00,0.000e+00,3.173e-06,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.157e+01,-7.000e-02,4.60
18500,18500,163329,1.996e-08,0.000e+00,0.000e+00,0.000e+00,1.996e-08,0.000e+00,0.000e+00,1.996e-08,0.000e+00,0.000e+00,6.429e+00,0.000e+00,-1.000e+00,-1.000e+00,0.000e+00,5.000e+00,0.000e+00,1.996e-08,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.286e+01,-7.778e-02,5.00
19000,19000,168071,1.588e-08,0.000e+00,0.000e+00,0.000e+00,1.588e-08,0.000e+00,0.000e+00,1.588e-08,0.000e+00,0.000e+00,6.429e+00,0.000e+00,-1.200e+00,-1.200e+00,0.000e+00,4.900e+00,0.000e+00,1.588e-08,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.273e+01,-9.593e-02,5.00
19500,19500,172738,-1.000e+00,-1.000e+00,0.000e+00,5.000e+00,1.542e-06,0.000e+00,0.000e+00,0.000e+00,1.542e-06,0.000e+00,1.286e+01,-7.778e-02,-1.000e+00,-1.000e+00,0.000e+00,5.000e+00,0.000e+00,1.542e-06,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.286e+01,-7.778e-02,5.00
20000,20000,177438,2.994e-08,0.000e+00,0.000e+00,0.000e+00,2.994e-08,0.000e+00,0.000e+00,2.994e-08,0.000e+00,0.000e+00,6.429e+00,0.000e+00,-1.000e+00,-1.000e+00,0.000e+00,5.000e+00,0.000e+00,2.994e-08,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.286e+01,-7.778e-02,5.00
20500,20500,182124,-1.000e+00,-1.000e+00,0.000e+00,5.000e+00,1.472e-06,0.000e+00,0.000e+00,0.000e+00,1.472e-06,0.000e+00,1.286e+01,-7.778e-02,-1.000e+00,-1.000e+00,0.000e+00,5.000e+00,0.000e+00,1.472e-06,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.286e+01,-7.778e-02,5.00
21000,21000,186757,-1.000e+00,-1.000e+00,0.000e+00,4.900e+00,9.533e-07,0.000e+00,0.000e+00,2.627e-10,9.530e-07,0.000e+00,1.273e+01,-7.864e-02,-1.000e+00,-1.000e+00,0.000e+00,5.000e+00,0.000e+00,9.533e-07,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.286e+01,-7.778e-02,5.00
21500,21500,191460,8.043e-09,0.000e+00,0.000e+00,0.000e+00,8.043e-09,0.000e+00,0.000e+00,8.043e-09,0.000e+00,0.000e+00,6.429e+00,0.000e+00,-1.000e+00,-1.000e+00,0.000e+00,4.900e+00,0.000e+00,8.043e-09,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.273e+01,-7.864e-02,5.00
22000,22000,196189,-1.000e+00,-1.000e+00,0.000e+00,5.000e+00,5.740e-07,0.000e+00,0.000e+00,0.000e+00,5.740e-07,0.000e+00,1.286e+01,-7.778e-02,-1.000e+00,-1.000e+00,0.000e+00,5.000e+00,0.000e+00,5.740e-07,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.286e+01,-7.778e-02,5.00
22500,22500,200869,4.973e-09,0.000e+00,0.000e+00,0.000e+00,4.973e-09,0.000e+00,0.000e+00,4.973e-09,0.000e+00,0.000e+00,6.429e+00,0.000e+00,-1.000e+00,-1.000e+00,0.000e+00,5.000e+00,0.000e+00,4.973e-09,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.286e+01,-7.778e-02,5.00
23000,23000,205622,4.983e-09,0.000e+00,0.000e+00,0.000e+00,4.983e-09,0.000e+00,0.000e+00,4.983e-09,0.000e+00,0.000e+00,6.429e+00,0.000e+00,-1.000e+00,-1.000e+00,0.000e+00,5.000e+00,0.000e+00,4.983e-09,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.286e+01,-7.778e-02,5.00
23500,23500,210230,-9.000e-01,-1.100e+00,1.000e-01,4.600e+00,2.000e-01,0.000e+00,2.000e-01,0.000e+00,2.478e-07,1.000e+01,1.183e+01,-1.478e-01,-2.000e-01,0.000e+00,0.000e+00,4.700e+00,0.000e+00,2.000e-01,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.209e+01,1.050e-01,4.70
24000,24000,214873,3.347e-09,0.000e+00,0.000e+00,0.000e+00,3.347e-09,0.000e+00,0.000e+00,3.347e-09,0.000e+00,0.000e+00,6.429e+00,0.000e+00,-1.000e+00,-1.000e+00,0.000e+00,5.000e+00,0.000e+00,3.347e-09,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.286e+01,-7.778e-02,5.00
24500,24500,219546,3.086e-09,0.000e+00,0.000e+00,0.000e+00,3.086e-09,0.000e+00,0.000e+00,3.086e-09,0.000e+00,0.000e+00,6.429e+00,0.000e+00,-1.000e+00,-1.000e+00,0.000e+00,5.000e+00,0.000e+00,3.086e-09,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.286e+01,-7.778e-02,5.00
25000,25000,224217,-1.000e+00,-1.000e+00,0.000e+00,5.000e+00,1.304e-07,0.000e+00,0.000e+00,0.000e+00,1.304e-07,0.000e+00,1.286e+01,-7.778e-02,-1.000e+00,-1.000e+00,0.000e+00,5.000e+00,0.000e+00,1.304e-07,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.286e+01,-7.778e-02,5.00
