episode,step_train,step,A1_reward_total,A1_n_lever,A1_n_door,A1_received,A1_given,A1_r-lever,A1_r-start,A1_r-door,A1_win_rate,A2_reward_total,A2_n_lever,A2_n_door,A2_received,A2_given,A2_r-lever,A2_r-start,A2_r-door,A2_win_rate,steps_per_eps
3300,3300,19395,-1.924e+00,5.000e-01,1.000e+00,2.249e-01,3.487e-01,2.156e-01,7.851e-03,1.452e-03,4.000e+01,2.024e+00,3.000e-01,3.100e+00,3.487e-01,2.249e-01,3.180e-01,6.214e-03,2.450e-02,0.000e+00,4.10
3400,3400,20023,-5.027e-01,1.100e+00,2.000e-01,8.069e-01,9.545e-03,8.060e-01,6.935e-04,2.054e-04,1.000e+02,8.403e+00,0.000e+00,2.000e+00,9.545e-03,8.069e-01,0.000e+00,4.272e-03,5.273e-03,0.000e+00,2.30
3500,3500,20622,-8.727e-01,8.000e-01,9.000e-01,5.482e-01,2.209e-01,5.459e-01,1.835e-03,4.772e-04,7.000e+01,5.273e+00,2.000e-01,2.500e+00,2.209e-01,5.482e-01,2.141e-01,1.971e-03,4.800e-03,0.000e+00,3.10
3600,3600,21261,-1.177e+00,8.000e-01,5.000e-01,2.259e-01,2.637e-03,2.236e-01,1.152e-03,1.103e-03,8.000e+01,6.877e+00,0.000e+00,2.800e+00,2.637e-03,2.259e-01,0.000e+00,0.000e+00,2.637e-03,0.000e+00,2.80
3700,3700,21884,4.931e-01,8.000e-01,6.000e-01,2.180e-01,2.248e-01,2.114e-01,6.016e-03,4.981e-04,9.000e+01,5.707e+00,2.000e-01,3.000e+00,2.248e-01,2.180e-01,2.186e-01,1.774e-03,4.421e-03,0.000e+00,3.40
3800,3800,22492,-1.098e+00,1.000e+00,5.000e-01,4.058e-01,3.471e-03,4.046e-01,5.200e-04,6.804e-04,1.000e+02,8.798e+00,0.000e+00,2.500e+00,3.471e-03,4.058e-01,0.000e+00,5.734e-04,2.897e-03,0.000e+00,2.60
3900,3900,23129,-7.442e-01,9.000e-01,4.000e-01,6.064e-01,5.069e-02,6.054e-01,6.053e-04,4.610e-04,8.000e+01,6.144e+00,1.000e-01,2.200e+00,5.069e-02,6.064e-01,4.522e-02,1.162e-03,4.308e-03,0.000e+00,2.50
4000,4000,23770,-1.050e+00,9.000e-01,7.000e-01,5.993e-01,4.960e-02,5.986e-01,6.566e-04,9.002e-05,8.000e+01,6.350e+00,1.000e-01,3.000e+00,4.960e-02,5.993e-01,4.357e-02,8.874e-04,5.142e-03,0.000e+00,3.20
4100,4100,24384,1.811e-01,7.000e-01,4.000e-01,5.788e-01,1.977e-01,5.776e-01,1.169e-03,1.169e-06,8.000e+01,5.619e+00,2.000e-01,2.300e+00,1.977e-01,5.788e-01,1.937e-01,7.214e-04,3.297e-03,0.000e+00,2.60
4200,4200,24999,2.800e-01,9.000e-01,4.000e-01,1.781e+00,7.917e-04,1.646e+00,6.852e-02,6.590e-02,9.000e+01,6.420e+00,0.000e+00,2.700e+00,7.917e-04,1.781e+00,0.000e+00,0.000e+00,7.917e-04,0.000e+00,2.70
