episode,step_train,step,A1_reward_total,A1_n_lever,A1_n_door,A1_received,A1_given,A1_r-lever,A1_r-start,A1_r-door,A1_win_rate,A2_reward_total,A2_n_lever,A2_n_door,A2_received,A2_given,A2_r-lever,A2_r-start,A2_r-door,A2_win_rate,A3_reward_total,A3_n_lever,A3_n_door,A3_received,A3_given,A3_r-lever,A3_r-start,A3_r-door,A3_win_rate,steps_per_eps
6700,6700,49854,6.546e+00,0.000e+00,2.500e+00,2.675e-05,1.854e+00,0.000e+00,0.000e+00,2.675e-05,9.000e+01,-3.122e+00,2.300e+00,1.000e-01,6.273e-03,1.928e+00,6.229e-03,1.738e-07,4.352e-05,0.000e+00,2.376e+00,1.000e+00,7.000e-01,3.776e+00,2.135e-04,3.768e+00,7.372e-03,8.496e-04,0.000e+00,2.50
6800,6800,50404,5.099e+00,0.000e+00,3.100e+00,9.227e-06,1.101e+00,0.000e+00,0.000e+00,9.227e-06,7.000e+01,-2.330e+00,3.000e+00,0.000e+00,1.086e-02,1.241e+00,1.086e-02,4.606e-08,0.000e+00,0.000e+00,8.306e-01,7.000e-01,1.200e+00,2.331e+00,3.234e-04,2.329e+00,1.950e-03,2.554e-06,0.000e+00,3.10
6900,6900,50926,8.161e+00,0.000e+00,2.300e+00,8.417e-06,1.139e+00,0.000e+00,0.000e+00,8.417e-06,1.000e+02,-1.910e+00,2.200e+00,0.000e+00,6.973e-03,9.173e-01,6.972e-03,1.174e-06,0.000e+00,0.000e+00,5.491e-01,1.100e+00,7.000e-01,2.049e+00,1.866e-04,2.049e+00,4.081e-04,6.205e-05,0.000e+00,2.30
7000,7000,51409,8.114e+00,0.000e+00,1.600e+00,1.147e-05,1.486e+00,0.000e+00,0.000e+00,1.147e-05,1.000e+02,-2.579e+00,1.500e+00,1.000e-01,4.135e-03,1.383e+00,4.132e-03,0.000e+00,3.171e-06,0.000e+00,1.665e+00,1.100e+00,2.000e-01,2.865e+00,1.139e-04,2.865e+00,2.301e-04,1.213e-07,0.000e+00,1.60
7100,7100,51911,8.610e+00,0.000e+00,2.000e+00,7.981e-06,7.900e-01,0.000e+00,0.000e+00,7.981e-06,1.000e+02,-1.877e+00,1.800e+00,1.000e-01,4.562e-03,7.812e-01,4.562e-03,1.052e-07,7.028e-08,0.000e+00,-3.334e-02,1.000e+00,6.000e-01,1.567e+00,1.054e-04,1.566e+00,7.811e-04,3.087e-07,0.000e+00,2.00
7200,7200,52416,8.541e+00,0.000e+00,2.100e+00,5.697e-06,9.590e-01,0.000e+00,0.000e+00,5.697e-06,1.000e+02,-1.829e+00,2.100e+00,0.000e+00,7.274e-03,8.361e-01,7.274e-03,0.000e+00,0.000e+00,0.000e+00,4.879e-01,1.000e+00,6.000e-01,1.788e+00,1.598e-04,1.788e+00,1.477e-04,5.387e-08,0.000e+00,2.10
7300,7300,52931,8.238e+00,0.000e+00,1.700e+00,1.050e-05,1.162e+00,0.000e+00,0.000e+00,1.050e-05,1.000e+02,-1.992e+00,1.500e+00,0.000e+00,5.532e-03,7.972e-01,5.532e-03,2.374e-07,0.000e+00,0.000e+00,7.541e-01,1.000e+00,2.000e-01,1.954e+00,9.735e-05,1.953e+00,8.844e-04,1.797e-07,0.000e+00,1.70
7400,7400,53400,6.311e+00,1.000e-01,2.500e+00,8.197e-03,9.973e-01,8.016e-03,0.000e+00,1.808e-04,8.000e+01,-1.992e+00,2.600e+00,0.000e+00,4.845e-03,9.971e-01,4.845e-03,0.000e+00,0.000e+00,0.000e+00,5.814e-01,9.000e-01,8.000e-01,1.984e+00,2.272e-03,1.983e+00,2.983e-04,1.794e-07,0.000e+00,2.60
7500,7500,53868,8.603e+00,0.000e+00,2.300e+00,1.484e-05,7.969e-01,0.000e+00,0.000e+00,1.484e-05,1.000e+02,-1.881e+00,2.200e+00,1.000e-01,5.060e-03,7.862e-01,5.060e-03,0.000e+00,1.790e-08,0.000e+00,7.804e-02,1.000e+00,7.000e-01,1.578e+00,1.503e-04,1.578e+00,3.004e-04,1.119e-06,0.000e+00,2.30
7600,7600,54338,8.564e+00,0.000e+00,2.000e+00,1.266e-05,8.358e-01,0.000e+00,0.000e+00,1.266e-05,1.000e+02,-2.078e+00,1.800e+00,2.000e-01,5.745e-03,7.838e-01,5.744e-03,0.000e+00,1.081e-06,0.000e+00,5.138e-01,1.000e+00,1.000e-01,1.614e+00,1.528e-04,1.613e+00,1.192e-03,0.000e+00,0.000e+00,2.00
7700,7700,54792,7.555e+00,0.000e+00,2.500e+00,2.752e-04,8.456e-01,0.000e+00,2.634e-04,1.188e-05,9.000e+01,-2.269e+00,2.500e+00,2.000e-01,5.222e-03,9.744e-01,5.207e-03,0.000e+00,1.497e-05,0.000e+00,1.146e-01,1.100e+00,4.000e-01,1.815e+00,5.449e-04,1.814e+00,1.235e-03,2.350e-06,0.000e+00,2.70
7800,7800,55215,8.495e+00,0.000e+00,1.700e+00,2.095e-05,1.005e+00,0.000e+00,0.000e+00,2.095e-05,1.000e+02,-1.967e+00,1.700e+00,0.000e+00,4.040e-03,9.713e-01,4.040e-03,0.000e+00,0.000e+00,0.000e+00,7.720e-01,1.000e+00,2.000e-01,1.972e+00,1.293e-04,1.971e+00,9.580e-04,1.543e-07,0.000e+00,1.70
7900,7900,55616,6.784e+00,0.000e+00,2.600e+00,3.320e-06,4.158e-01,0.000e+00,0.000e+00,3.320e-06,8.000e+01,-1.471e+00,2.500e+00,1.000e-01,4.162e-03,3.757e-01,4.162e-03,0.000e+00,1.467e-08,0.000e+00,-7.127e-01,8.000e-01,6.000e-01,7.875e-01,1.760e-04,7.868e-01,6.136e-04,8.469e-07,0.000e+00,2.60
8000,8000,56054,7.770e+00,0.000e+00,1.600e+00,1.081e-05,1.830e+00,0.000e+00,0.000e+00,1.081e-05,1.000e+02,-2.676e+00,1.400e+00,0.000e+00,2.251e-03,1.679e+00,2.250e-03,1.203e-06,0.000e+00,0.000e+00,2.106e+00,1.200e+00,2.000e-01,3.506e+00,5.860e-05,3.506e+00,7.390e-05,8.971e-05,0.000e+00,1.60
8100,8100,56422,8.206e+00,0.000e+00,1.300e+00,1.500e-05,1.594e+00,0.000e+00,0.000e+00,1.500e-05,1.000e+02,-2.664e+00,1.200e+00,1.000e-01,5.166e-04,1.565e+00,5.166e-04,0.000e+00,1.362e-08,0.000e+00,1.959e+00,1.000e+00,3.000e-01,3.159e+00,3.873e-05,3.159e+00,0.000e+00,7.094e-07,0.000e+00,1.30
8200,8200,56823,8.234e+00,0.000e+00,1.700e+00,1.437e-05,1.366e+00,0.000e+00,0.000e+00,1.437e-05,1.000e+02,-2.476e+00,1.600e+00,1.000e-01,2.915e-03,1.379e+00,2.914e-03,0.000e+00,4.205e-07,0.000e+00,1.342e+00,1.100e+00,1.000e-01,2.742e+00,9.244e-05,2.732e+00,1.058e-02,4.087e-08,0.000e+00,1.70
8300,8300,57179,8.374e+00,0.000e+00,1.300e+00,1.860e-05,1.326e+00,0.000e+00,0.000e+00,1.860e-05,1.000e+02,-2.374e+00,1.300e+00,0.000e+00,2.559e-03,1.377e+00,2.559e-03,0.000e+00,0.000e+00,0.000e+00,1.700e+00,1.000e+00,0.000e+00,2.700e+00,6.900e-05,2.700e+00,8.076e-05,0.000e+00,0.000e+00,1.30
8400,8400,57538,8.543e+00,0.000e+00,1.800e+00,1.705e-05,1.157e+00,0.000e+00,0.000e+00,1.705e-05,1.000e+02,-2.351e+00,1.800e+00,0.000e+00,1.880e-03,1.353e+00,1.880e-03,0.000e+00,0.000e+00,0.000e+00,1.208e+00,1.000e+00,3.000e-01,2.508e+00,9.669e-05,2.508e+00,9.763e-06,2.177e-08,0.000e+00,1.80
8500,8500,57924,8.341e+00,0.000e+00,1.300e+00,1.952e-05,1.459e+00,0.000e+00,0.000e+00,1.952e-05,1.000e+02,-2.542e+00,1.300e+00,0.000e+00,1.166e-03,1.543e+00,1.166e-03,0.000e+00,0.000e+00,0.000e+00,1.901e+00,1.000e+00,1.000e-01,3.001e+00,5.540e-05,3.001e+00,1.724e-05,1.675e-08,0.000e+00,1.30
8600,8600,58300,8.251e+00,0.000e+00,1.400e+00,2.214e-05,1.549e+00,0.000e+00,0.000e+00,2.214e-05,1.000e+02,-2.666e+00,1.300e+00,1.000e-01,1.541e-03,1.568e+00,1.541e-03,0.000e+00,3.486e-08,0.000e+00,1.915e+00,1.000e+00,1.000e-01,3.115e+00,5.052e-05,3.115e+00,1.931e-04,0.000e+00,0.000e+00,1.40
8700,8700,58658,8.153e+00,0.000e+00,1.500e+00,1.598e-05,1.447e+00,0.000e+00,0.000e+00,1.598e-05,1.000e+02,-2.493e+00,1.400e+00,0.000e+00,1.217e-03,1.494e+00,1.217e-03,4.744e-07,0.000e+00,0.000e+00,1.840e+00,1.100e+00,1.000e-01,2.940e+00,5.747e-05,2.940e+00,2.118e-05,9.619e-09,0.000e+00,1.50
8800,8800,58987,8.423e+00,0.000e+00,1.200e+00,2.499e-05,1.377e+00,0.000e+00,0.000e+00,2.499e-05,1.000e+02,-2.501e+00,1.200e+00,0.000e+00,7.767e-04,1.501e+00,7.767e-04,0.000e+00,0.000e+00,0.000e+00,1.778e+00,1.000e+00,1.000e-01,2.878e+00,3.993e-05,2.878e+00,8.115e-06,8.192e-09,0.000e+00,1.20
8900,8900,59328,7.815e+00,0.000e+00,1.500e+00,3.048e-05,1.885e+00,0.000e+00,0.000e+00,3.048e-05,1.000e+02,-3.045e+00,1.300e+00,1.000e-01,4.215e-04,1.946e+00,4.209e-04,5.608e-07,4.301e-08,0.000e+00,2.630e+00,1.200e+00,2.000e-01,3.830e+00,3.806e-05,3.830e+00,1.654e-05,1.264e-08,0.000e+00,1.50
9000,9000,59662,7.929e+00,0.000e+00,1.200e+00,3.271e-05,1.871e+00,0.000e+00,0.000e+00,3.271e-05,1.000e+02,-2.926e+00,1.100e+00,0.000e+00,7.222e-04,1.927e+00,7.218e-04,4.777e-07,0.000e+00,0.000e+00,2.797e+00,1.100e+00,0.000e+00,3.798e+00,3.175e-05,3.798e+00,1.440e-05,0.000e+00,0.000e+00,1.20
9100,9100,59988,7.907e+00,0.000e+00,1.000e+00,3.271e-04,2.094e+00,0.000e+00,2.846e-04,4.247e-05,1.000e+02,-3.097e+00,1.100e+00,0.000e+00,4.429e-04,2.098e+00,4.429e-04,0.000e+00,0.000e+00,0.000e+00,3.191e+00,1.100e+00,0.000e+00,4.191e+00,3.779e-05,4.191e+00,0.000e+00,0.000e+00,0.000e+00,1.10
9200,9200,60313,8.280e+00,0.000e+00,1.300e+00,1.227e-05,1.520e+00,0.000e+00,0.000e+00,1.227e-05,1.000e+02,-2.450e+00,1.300e+00,0.000e+00,7.945e-04,1.451e+00,7.945e-04,0.000e+00,0.000e+00,0.000e+00,1.870e+00,1.000e+00,1.000e-01,2.970e+00,4.186e-05,2.970e+00,1.783e-05,1.324e-08,0.000e+00,1.30
9300,9300,60626,7.732e+00,1.000e-01,1.400e+00,2.992e-03,1.871e+00,2.922e-03,0.000e+00,6.976e-05,1.000e+02,-2.844e+00,1.400e+00,1.000e-01,1.141e-03,1.745e+00,1.141e-03,0.000e+00,3.941e-07,0.000e+00,2.612e+00,1.200e+00,0.000e+00,3.613e+00,1.631e-04,3.613e+00,3.513e-05,0.000e+00,0.000e+00,1.50
9400,9400,60923,8.738e+00,0.000e+00,1.000e+00,6.676e-06,1.262e+00,0.000e+00,0.000e+00,6.676e-06,1.000e+02,-1.048e+00,1.000e+00,0.000e+00,3.488e-04,4.812e-02,3.488e-04,0.000e+00,0.000e+00,0.000e+00,3.101e-01,1.000e+00,0.000e+00,1.310e+00,2.428e-05,1.310e+00,0.000e+00,0.000e+00,0.000e+00,1.00
9500,9500,61229,9.242e+00,0.000e+00,1.200e+00,6.254e-06,6.582e-01,0.000e+00,0.000e+00,6.254e-06,1.000e+02,-1.023e+00,1.200e+00,0.000e+00,5.815e-04,2.347e-02,5.815e-04,0.000e+00,0.000e+00,0.000e+00,-3.189e-01,1.000e+00,0.000e+00,6.812e-01,4.161e-05,6.812e-01,1.539e-06,0.000e+00,0.000e+00,1.20
9600,9600,61535,9.787e+00,0.000e+00,1.100e+00,5.393e-06,1.126e-01,0.000e+00,0.000e+00,5.393e-06,1.000e+02,-1.005e+00,1.100e+00,0.000e+00,4.200e-04,5.514e-03,4.200e-04,0.000e+00,0.000e+00,0.000e+00,-8.823e-01,1.000e+00,0.000e+00,1.177e-01,3.280e-05,1.177e-01,3.251e-07,0.000e+00,0.000e+00,1.10
9700,9700,61817,9.911e+00,0.000e+00,1.000e+00,5.776e-06,8.904e-02,0.000e+00,0.000e+00,5.776e-06,1.000e+02,-1.003e+00,1.000e+00,0.000e+00,2.625e-04,3.414e-03,2.625e-04,0.000e+00,0.000e+00,0.000e+00,-9.078e-01,1.000e+00,0.000e+00,9.221e-02,2.472e-05,9.221e-02,0.000e+00,0.000e+00,0.000e+00,1.00
9800,9800,62129,9.684e+00,0.000e+00,1.300e+00,3.227e-06,1.614e-02,0.000e+00,0.000e+00,3.227e-06,1.000e+02,-1.001e+00,1.300e+00,0.000e+00,3.905e-04,1.152e-03,3.905e-04,0.000e+00,0.000e+00,0.000e+00,-1.083e+00,1.000e+00,1.000e-01,1.694e-02,4.142e-05,1.694e-02,1.875e-07,0.000e+00,0.000e+00,1.30
9900,9900,62442,9.779e+00,0.000e+00,1.300e+00,2.996e-06,2.082e-02,0.000e+00,0.000e+00,2.996e-06,1.000e+02,-1.202e+00,1.100e+00,2.000e-01,1.875e-04,1.702e-03,1.872e-04,0.000e+00,3.523e-07,0.000e+00,-1.178e+00,1.200e+00,1.000e-01,2.236e-02,1.890e-05,2.236e-02,0.000e+00,0.000e+00,0.000e+00,1.30
10000,10000,62756,9.392e+00,0.000e+00,1.700e+00,1.001e-04,8.163e-03,0.000e+00,9.865e-05,1.421e-06,1.000e+02,-1.223e+00,1.700e+00,0.000e+00,4.339e-04,2.380e-02,4.337e-04,2.726e-07,0.000e+00,0.000e+00,-1.269e+00,1.100e+00,2.000e-01,3.148e-02,5.499e-05,3.148e-02,2.942e-07,0.000e+00,0.000e+00,1.80
10100,10100,63081,9.770e+00,0.000e+00,1.400e+00,3.168e-06,2.965e-02,0.000e+00,0.000e+00,3.168e-06,1.000e+02,-1.203e+00,1.300e+00,0.000e+00,2.512e-04,3.157e-03,2.506e-04,6.268e-07,0.000e+00,0.000e+00,-1.067e+00,1.100e+00,1.000e-01,3.259e-02,3.510e-05,3.259e-02,1.093e-07,0.000e+00,0.000e+00,1.40
10200,10200,63391,9.993e+00,0.000e+00,1.000e+00,3.336e-06,6.731e-03,0.000e+00,0.000e+00,3.336e-06,1.000e+02,-1.000e+00,1.000e+00,0.000e+00,1.532e-04,2.387e-04,1.532e-04,0.000e+00,0.000e+00,0.000e+00,-9.932e-01,1.000e+00,0.000e+00,6.833e-03,2.016e-05,6.833e-03,0.000e+00,0.000e+00,0.000e+00,1.00
10300,10300,63693,9.895e+00,0.000e+00,1.100e+00,2.840e-06,5.321e-03,0.000e+00,0.000e+00,2.840e-06,1.000e+02,-1.000e+00,1.100e+00,0.000e+00,1.989e-04,2.080e-04,1.989e-04,0.000e+00,0.000e+00,0.000e+00,-9.947e-01,1.000e+00,0.000e+00,5.353e-03,2.594e-05,5.353e-03,3.318e-08,0.000e+00,0.000e+00,1.10
10400,10400,63995,9.994e+00,0.000e+00,1.000e+00,2.943e-06,6.067e-03,0.000e+00,0.000e+00,2.943e-06,1.000e+02,-1.000e+00,1.000e+00,0.000e+00,1.404e-04,1.715e-04,1.404e-04,0.000e+00,0.000e+00,0.000e+00,-9.939e-01,1.000e+00,0.000e+00,6.113e-03,1.869e-05,6.113e-03,0.000e+00,0.000e+00,0.000e+00,1.00
10500,10500,64281,9.894e+00,0.000e+00,1.100e+00,2.681e-06,5.523e-03,0.000e+00,0.000e+00,2.681e-06,1.000e+02,-1.000e+00,1.100e+00,0.000e+00,1.863e-04,1.669e-04,1.863e-04,0.000e+00,0.000e+00,0.000e+00,-9.945e-01,1.000e+00,0.000e+00,5.525e-03,2.377e-05,5.525e-03,3.371e-08,0.000e+00,0.000e+00,1.10
10600,10600,64578,9.895e+00,0.000e+00,1.100e+00,2.432e-06,4.832e-03,0.000e+00,0.000e+00,2.432e-06,1.000e+02,-1.000e+00,1.100e+00,0.000e+00,1.776e-04,1.321e-04,1.776e-04,0.000e+00,0.000e+00,0.000e+00,-9.952e-01,1.000e+00,0.000e+00,4.807e-03,2.322e-05,4.807e-03,2.998e-08,0.000e+00,0.000e+00,1.10
10700,10700,64892,9.896e+00,0.000e+00,1.100e+00,1.756e-06,4.478e-03,0.000e+00,0.000e+00,1.756e-06,1.000e+02,-1.000e+00,1.100e+00,0.000e+00,1.745e-04,1.728e-04,1.745e-04,0.000e+00,0.000e+00,0.000e+00,-9.955e-01,1.000e+00,0.000e+00,4.498e-03,2.316e-05,4.498e-03,2.790e-08,0.000e+00,0.000e+00,1.10
10800,10800,65199,9.596e+00,0.000e+00,1.600e+00,1.381e-06,3.970e-03,0.000e+00,0.000e+00,1.381e-06,1.000e+02,-1.100e+00,1.500e+00,1.000e-01,1.662e-04,1.356e-04,1.661e-04,0.000e+00,1.023e-07,0.000e+00,-1.396e+00,1.100e+00,3.000e-01,3.968e-03,3.065e-05,3.968e-03,5.310e-08,0.000e+00,0.000e+00,1.60
10900,10900,65494,9.696e+00,1.000e-01,1.300e+00,1.010e-04,4.529e-03,9.193e-05,0.000e+00,9.066e-06,1.000e+02,-1.024e+00,1.400e+00,0.000e+00,3.615e-04,2.393e-02,3.615e-04,0.000e+00,0.000e+00,0.000e+00,-1.072e+00,1.100e+00,2.000e-01,2.805e-02,5.295e-05,2.805e-02,2.564e-08,0.000e+00,0.000e+00,1.40
11000,11000,65787,9.796e+00,0.000e+00,1.200e+00,3.881e-07,3.925e-03,0.000e+00,0.000e+00,3.881e-07,1.000e+02,-9.999e-01,1.200e+00,0.000e+00,1.976e-04,5.729e-05,1.976e-04,0.000e+00,0.000e+00,0.000e+00,-9.962e-01,1.000e+00,0.000e+00,3.806e-03,2.133e-05,3.806e-03,5.364e-08,0.000e+00,0.000e+00,1.20
11100,11100,66064,9.996e+00,0.000e+00,1.000e+00,4.475e-07,4.294e-03,0.000e+00,0.000e+00,4.475e-07,1.000e+02,-9.999e-01,1.000e+00,0.000e+00,1.128e-04,5.454e-05,1.128e-04,0.000e+00,0.000e+00,0.000e+00,-9.958e-01,1.000e+00,0.000e+00,4.251e-03,1.529e-05,4.251e-03,0.000e+00,0.000e+00,0.000e+00,1.00
11200,11200,66371,9.594e+00,0.000e+00,1.300e+00,1.155e-06,5.612e-03,0.000e+00,7.236e-07,4.314e-07,1.000e+02,-1.101e+00,1.300e+00,1.000e-01,2.302e-04,1.064e-03,2.301e-04,0.000e+00,8.977e-08,0.000e+00,-1.094e+00,1.200e+00,1.000e-01,6.465e-03,2.014e-05,6.465e-03,2.217e-08,0.000e+00,0.000e+00,1.40
11300,11300,66672,9.996e+00,0.000e+00,1.000e+00,3.720e-07,3.870e-03,0.000e+00,0.000e+00,3.720e-07,1.000e+02,-9.999e-01,1.000e+00,0.000e+00,1.009e-04,4.237e-05,1.009e-04,0.000e+00,0.000e+00,0.000e+00,-9.962e-01,1.000e+00,0.000e+00,3.821e-03,1.009e-05,3.821e-03,0.000e+00,0.000e+00,0.000e+00,1.00
11400,11400,66946,9.995e+00,0.000e+00,1.000e+00,3.628e-07,4.900e-03,0.000e+00,0.000e+00,3.628e-07,1.000e+02,-9.999e-01,1.000e+00,0.000e+00,1.038e-04,4.261e-05,1.038e-04,0.000e+00,0.000e+00,0.000e+00,-9.952e-01,1.000e+00,0.000e+00,4.848e-03,9.669e-06,4.848e-03,0.000e+00,0.000e+00,0.000e+00,1.00
11500,11500,67237,9.798e+00,0.000e+00,1.200e+00,2.836e-07,2.392e-03,0.000e+00,0.000e+00,2.836e-07,1.000e+02,-9.999e-01,1.200e+00,0.000e+00,1.502e-04,3.243e-05,1.502e-04,0.000e+00,0.000e+00,0.000e+00,-9.977e-01,1.000e+00,0.000e+00,2.287e-03,1.344e-05,2.287e-03,3.429e-08,0.000e+00,0.000e+00,1.20
11600,11600,67520,9.797e+00,0.000e+00,1.200e+00,3.252e-07,2.629e-03,0.000e+00,4.344e-08,2.818e-07,1.000e+02,-9.999e-01,1.300e+00,0.000e+00,2.025e-04,1.083e-04,2.025e-04,0.000e+00,0.000e+00,0.000e+00,-9.975e-01,1.100e+00,0.000e+00,2.560e-03,2.591e-05,2.560e-03,1.221e-08,0.000e+00,0.000e+00,1.30
11700,11700,67818,9.798e+00,0.000e+00,1.400e+00,2.229e-07,1.509e-03,0.000e+00,0.000e+00,2.229e-07,1.000e+02,-9.999e-01,1.400e+00,0.000e+00,1.390e-04,1.472e-05,1.390e-04,0.000e+00,0.000e+00,0.000e+00,-9.986e-01,1.000e+00,0.000e+00,1.402e-03,1.680e-05,1.402e-03,2.287e-08,0.000e+00,0.000e+00,1.40
11800,11800,68105,9.898e+00,0.000e+00,1.100e+00,2.478e-07,1.581e-03,0.000e+00,0.000e+00,2.478e-07,1.000e+02,-9.999e-01,1.100e+00,0.000e+00,9.979e-05,1.668e-05,9.979e-05,0.000e+00,0.000e+00,0.000e+00,-9.985e-01,1.000e+00,0.000e+00,1.509e-03,1.062e-05,1.509e-03,1.101e-08,0.000e+00,0.000e+00,1.10
11900,11900,68437,9.899e+00,0.000e+00,1.100e+00,2.609e-07,1.499e-03,0.000e+00,0.000e+00,2.609e-07,1.000e+02,-9.999e-01,1.100e+00,0.000e+00,6.846e-05,1.441e-05,6.846e-05,0.000e+00,0.000e+00,0.000e+00,-1.099e+00,1.000e+00,1.000e-01,1.454e-03,9.976e-06,1.454e-03,0.000e+00,0.000e+00,0.000e+00,1.10
12000,12000,68725,9.798e+00,0.000e+00,1.400e+00,2.863e-07,1.847e-03,0.000e+00,0.000e+00,2.863e-07,1.000e+02,-1.100e+00,1.300e+00,1.000e-01,8.996e-05,1.107e-05,8.991e-05,0.000e+00,5.814e-08,0.000e+00,-1.198e+00,1.100e+00,2.000e-01,1.779e-03,1.179e-05,1.779e-03,1.123e-08,0.000e+00,0.000e+00,1.40
12100,12100,69022,9.899e+00,0.000e+00,1.100e+00,2.597e-07,1.396e-03,0.000e+00,0.000e+00,2.597e-07,1.000e+02,-9.999e-01,1.100e+00,0.000e+00,6.210e-05,1.101e-05,6.210e-05,0.000e+00,0.000e+00,0.000e+00,-1.099e+00,1.000e+00,1.000e-01,1.354e-03,9.748e-06,1.354e-03,0.000e+00,0.000e+00,0.000e+00,1.10
12200,12200,69318,9.799e+00,0.000e+00,1.300e+00,2.188e-07,1.393e-03,0.000e+00,0.000e+00,2.188e-07,1.000e+02,-9.999e-01,1.300e+00,0.000e+00,1.177e-04,9.530e-06,1.177e-04,0.000e+00,0.000e+00,0.000e+00,-9.987e-01,1.000e+00,0.000e+00,1.301e-03,1.570e-05,1.301e-03,2.251e-08,0.000e+00,0.000e+00,1.30
12300,12300,69609,9.598e+00,0.000e+00,1.400e+00,1.853e-07,1.809e-03,0.000e+00,0.000e+00,1.853e-07,1.000e+02,-1.100e+00,1.300e+00,1.000e-01,1.317e-04,1.621e-05,1.317e-04,0.000e+00,5.916e-08,0.000e+00,-9.983e-01,1.100e+00,0.000e+00,1.708e-03,1.436e-05,1.708e-03,3.192e-08,0.000e+00,0.000e+00,1.40
12400,12400,69888,9.798e+00,0.000e+00,1.200e+00,1.945e-07,1.839e-03,0.000e+00,0.000e+00,1.945e-07,1.000e+02,-1.100e+00,1.100e+00,1.000e-01,8.137e-05,1.552e-05,8.131e-05,0.000e+00,6.031e-08,0.000e+00,-9.982e-01,1.100e+00,0.000e+00,1.783e-03,1.002e-05,1.783e-03,9.268e-09,0.000e+00,0.000e+00,1.20
12500,12500,70194,9.777e+00,0.000e+00,1.400e+00,9.339e-06,2.322e-02,0.000e+00,9.129e-06,2.094e-07,1.000e+02,-1.300e+00,1.300e+00,2.000e-01,8.659e-05,3.323e-04,8.297e-05,0.000e+00,3.626e-06,0.000e+00,-1.377e+00,1.300e+00,1.000e-01,2.347e-02,1.390e-05,2.347e-02,1.211e-07,0.000e+00,0.000e+00,1.50
12600,12600,70470,9.899e+00,0.000e+00,1.100e+00,1.897e-07,9.538e-04,0.000e+00,0.000e+00,1.897e-07,1.000e+02,-9.999e-01,1.100e+00,0.000e+00,7.451e-05,8.330e-06,7.451e-05,0.000e+00,0.000e+00,0.000e+00,-9.991e-01,1.000e+00,0.000e+00,8.979e-04,1.048e-05,8.979e-04,7.451e-09,0.000e+00,0.000e+00,1.10
12700,12700,70760,9.798e+00,0.000e+00,1.300e+00,1.780e-07,1.668e-03,0.000e+00,0.000e+00,1.780e-07,1.000e+02,-1.100e+00,1.200e+00,1.000e-01,7.547e-05,1.537e-05,7.541e-05,0.000e+00,5.533e-08,0.000e+00,-1.198e+00,1.100e+00,1.000e-01,1.618e-03,1.002e-05,1.618e-03,0.000e+00,0.000e+00,0.000e+00,1.30
12800,12800,71036,9.899e+00,0.000e+00,1.100e+00,1.732e-07,9.899e-04,0.000e+00,0.000e+00,1.732e-07,1.000e+02,-9.999e-01,1.100e+00,0.000e+00,7.229e-05,7.844e-06,7.229e-05,0.000e+00,0.000e+00,0.000e+00,-9.991e-01,1.000e+00,0.000e+00,9.353e-04,1.002e-05,9.353e-04,7.582e-09,0.000e+00,0.000e+00,1.10
12900,12900,71300,9.899e+00,0.000e+00,1.200e+00,1.713e-07,1.062e-03,0.000e+00,0.000e+00,1.713e-07,1.000e+02,-1.200e+00,1.100e+00,1.000e-01,4.961e-05,1.398e-05,4.897e-05,0.000e+00,6.387e-07,0.000e+00,-9.990e-01,1.100e+00,0.000e+00,1.033e-03,7.337e-06,1.033e-03,6.979e-09,0.000e+00,0.000e+00,1.20
13000,13000,71585,9.899e+00,0.000e+00,1.100e+00,1.682e-07,7.857e-04,0.000e+00,0.000e+00,1.682e-07,1.000e+02,-1.100e+00,1.000e+00,1.000e-01,4.261e-05,7.689e-06,4.261e-05,0.000e+00,3.338e-09,0.000e+00,-1.099e+00,1.000e+00,1.000e-01,7.572e-04,6.614e-06,7.572e-04,0.000e+00,0.000e+00,0.000e+00,1.10
13100,13100,71885,9.899e+00,0.000e+00,1.100e+00,1.427e-07,7.838e-04,0.000e+00,0.000e+00,1.427e-07,1.000e+02,-9.999e-01,1.100e+00,0.000e+00,6.356e-05,6.952e-06,6.356e-05,0.000e+00,0.000e+00,0.000e+00,-9.993e-01,1.000e+00,0.000e+00,7.356e-04,8.553e-06,7.356e-04,6.127e-09,0.000e+00,0.000e+00,1.10
13200,13200,72172,9.799e+00,0.000e+00,1.200e+00,1.395e-07,1.228e-03,0.000e+00,0.000e+00,1.395e-07,1.000e+02,-1.100e+00,1.100e+00,1.000e-01,6.098e-05,1.258e-05,6.093e-05,0.000e+00,4.394e-08,0.000e+00,-9.988e-01,1.100e+00,0.000e+00,1.186e-03,7.241e-06,1.186e-03,6.006e-09,0.000e+00,0.000e+00,1.20
13300,13300,72469,9.699e+00,0.000e+00,1.500e+00,1.220e-07,8.569e-04,0.000e+00,0.000e+00,1.220e-07,1.000e+02,-1.200e+00,1.300e+00,1.000e-01,5.393e-05,6.200e-06,5.389e-05,0.000e+00,3.942e-08,0.000e+00,-1.299e+00,1.100e+00,2.000e-01,8.179e-04,8.852e-06,8.179e-04,1.060e-08,0.000e+00,0.000e+00,1.50
