episode,step_train,step,A1_reward_total,A1_n_lever,A1_n_door,A1_received,A1_given,A1_r-lever,A1_r-start,A1_r-door,A1_win_rate,A2_reward_total,A2_n_lever,A2_n_door,A2_received,A2_given,A2_r-lever,A2_r-start,A2_r-door,A2_win_rate,A3_reward_total,A3_n_lever,A3_n_door,A3_received,A3_given,A3_r-lever,A3_r-start,A3_r-door,A3_win_rate,A4_reward_total,A4_n_lever,A4_n_door,A4_received,A4_given,A4_r-lever,A4_r-start,A4_r-door,A4_win_rate,steps_per_eps
100,100,605,-6.597e-01,5.000e-01,1.500e+00,7.070e+00,5.929e+00,1.334e+00,2.493e+00,3.243e+00,5.000e+01,-3.403e+00,5.000e-01,1.400e+00,3.943e+00,7.846e+00,7.476e-01,1.611e+00,1.584e+00,0.000e+00,6.061e+00,4.000e-01,1.600e+00,1.058e+01,4.717e+00,1.213e+00,4.035e+00,5.330e+00,0.000e+00,-2.998e+00,1.000e+00,1.400e+00,2.663e+00,5.762e+00,1.083e+00,6.874e-01,8.930e-01,0.000e+00,3.20
200,200,1201,5.237e-01,6.000e-01,9.000e-01,2.275e+00,2.751e+00,9.037e-01,6.094e-01,7.616e-01,9.000e+01,1.276e+00,6.000e-01,1.100e+00,2.209e+00,4.934e+00,9.917e-01,4.515e-01,7.658e-01,0.000e+00,4.950e+00,7.000e-01,1.000e+00,4.918e+00,1.669e+00,1.903e+00,1.163e+00,1.853e+00,0.000e+00,5.511e-01,1.100e+00,8.000e-01,2.164e+00,2.213e+00,1.314e+00,3.587e-01,4.908e-01,0.000e+00,2.30
300,300,1790,-2.265e-01,5.000e-01,1.000e+00,1.215e+00,2.042e+00,3.961e-01,4.499e-01,3.695e-01,9.000e+01,9.907e-01,1.100e+00,9.000e-01,1.965e+00,2.275e+00,1.456e+00,2.302e-01,2.793e-01,0.000e+00,1.552e+00,7.000e-01,1.100e+00,1.911e+00,5.590e-01,8.905e-01,5.364e-01,4.846e-01,0.000e+00,1.833e-01,9.000e-01,1.200e+00,8.688e-01,1.086e+00,5.126e-01,1.291e-01,2.272e-01,0.000e+00,2.60
400,400,2382,7.195e-01,5.000e-01,1.400e+00,8.855e-01,1.666e+00,4.376e-01,2.101e-01,2.378e-01,7.000e+01,4.655e-01,9.000e-01,1.100e+00,1.829e+00,5.635e-01,1.559e+00,1.514e-01,1.182e-01,0.000e+00,2.459e+00,7.000e-01,9.000e-01,5.908e-01,7.320e-01,2.582e-01,2.257e-01,1.069e-01,0.000e+00,-2.344e+00,1.300e+00,1.300e+00,1.819e-01,5.257e-01,1.275e-01,1.599e-02,3.843e-02,0.000e+00,3.20
500,500,3000,6.441e-01,7.000e-01,1.400e+00,1.326e+00,3.182e+00,8.465e-01,3.015e-01,1.784e-01,8.000e+01,2.744e+00,1.400e+00,1.000e+00,3.851e+00,6.061e-01,3.140e+00,3.151e-01,3.956e-01,0.000e+00,4.711e-01,9.000e-01,1.400e+00,5.957e-01,1.425e+00,4.402e-01,6.286e-02,9.268e-02,0.000e+00,-2.597e-01,1.200e+00,1.300e+00,2.267e-01,7.863e-01,1.332e-01,5.890e-02,3.458e-02,0.000e+00,3.30
600,600,3631,5.891e-01,5.000e-01,1.800e+00,7.766e-01,1.887e+00,6.106e-01,7.997e-02,8.602e-02,7.000e+01,3.079e-01,1.000e+00,1.300e+00,2.024e+00,5.162e-01,1.834e+00,4.959e-02,1.402e-01,0.000e+00,1.150e+00,5.000e-01,1.700e+00,6.519e-01,7.015e-01,3.013e-01,1.518e-01,1.988e-01,0.000e+00,8.526e-01,8.000e-01,2.000e+00,1.316e-01,4.790e-01,7.562e-02,1.159e-02,4.438e-02,0.000e+00,3.00
700,700,4265,-1.949e+00,7.000e-01,1.500e+00,1.659e+00,2.108e+00,1.441e+00,9.387e-02,1.247e-01,7.000e+01,4.406e+00,1.000e+00,1.100e+00,3.957e+00,1.151e+00,3.516e+00,2.157e-01,2.253e-01,0.000e+00,1.248e+00,6.000e-01,1.500e+00,4.872e-01,1.539e+00,2.883e-01,1.058e-01,9.317e-02,0.000e+00,-1.005e+00,6.000e-01,1.700e+00,6.376e-01,1.943e+00,3.208e-01,1.761e-01,1.406e-01,0.000e+00,3.00
800,800,4903,6.808e-01,5.000e-01,2.100e+00,2.836e+00,3.355e+00,1.034e+00,1.059e+00,7.423e-01,6.000e+01,1.037e+00,1.300e+00,1.600e+00,4.781e+00,3.144e+00,4.439e+00,7.639e-02,2.654e-01,0.000e+00,2.872e-01,6.000e-01,2.500e+00,2.186e+00,2.498e+00,1.207e+00,1.647e-01,8.142e-01,0.000e+00,3.945e-01,9.000e-01,2.400e+00,1.252e+00,2.057e+00,9.349e-01,1.484e-01,1.685e-01,0.000e+00,3.70
900,900,5513,-3.331e-01,7.000e-01,2.000e+00,7.032e-01,2.436e+00,5.594e-01,7.622e-02,6.751e-02,9.000e+01,5.003e-01,1.200e+00,9.000e-01,3.761e+00,1.461e+00,3.527e+00,2.155e-01,1.922e-02,0.000e+00,4.984e+00,4.000e-01,2.100e+00,7.361e-01,1.152e+00,5.538e-01,3.133e-02,1.510e-01,0.000e+00,7.488e-01,9.000e-01,1.600e+00,1.348e+00,1.500e+00,1.103e+00,7.437e-02,1.707e-01,0.000e+00,3.00
1000,1000,6158,3.846e-01,6.000e-01,2.300e+00,2.856e+00,2.971e+00,1.764e+00,5.047e-01,5.872e-01,6.000e+01,-3.516e-01,9.000e-01,1.900e+00,4.991e+00,6.342e+00,4.183e+00,2.867e-01,5.207e-01,0.000e+00,-3.108e+00,7.000e-01,1.500e+00,1.501e-01,2.458e+00,9.561e-02,3.044e-02,2.401e-02,0.000e+00,4.675e+00,9.000e-01,2.100e+00,5.540e+00,1.765e+00,2.273e+00,8.961e-01,2.371e+00,0.000e+00,3.50
1100,1100,6776,6.305e+00,3.000e-01,1.600e+00,1.237e+01,6.466e+00,1.366e+00,4.684e+00,6.321e+00,7.000e+01,-4.693e+00,1.700e+00,7.000e-01,6.813e+00,1.141e+01,6.491e+00,2.146e-01,1.072e-01,0.000e+00,-2.714e+00,4.000e-01,2.200e+00,3.425e+00,8.538e+00,8.825e-01,5.385e-01,2.004e+00,0.000e+00,3.002e+00,1.200e+00,1.500e+00,8.041e+00,4.239e+00,5.025e+00,8.033e-01,2.213e+00,0.000e+00,3.00
1200,1200,7365,8.084e+00,1.000e-01,2.600e+00,1.211e+01,6.722e+00,4.302e-01,2.725e+00,8.951e+00,5.000e+01,2.140e+00,2.300e+00,6.000e-01,1.259e+01,8.254e+00,1.191e+01,3.143e-01,3.648e-01,0.000e+00,-9.811e+00,2.000e-01,2.800e+00,3.054e-01,1.062e+01,1.835e-01,3.804e-03,1.182e-01,0.000e+00,-2.135e-01,3.000e-01,2.100e+00,4.618e+00,4.031e+00,1.491e+00,2.378e+00,7.485e-01,0.000e+00,3.40
1300,1300,7922,1.138e+01,1.000e-01,2.600e+00,8.939e+00,5.659e+00,3.955e-01,1.422e+00,7.121e+00,9.000e+01,-7.806e+00,2.200e+00,5.000e-01,3.330e+00,9.336e+00,3.317e+00,1.645e-03,1.084e-02,0.000e+00,-1.855e+00,4.000e-01,2.200e+00,1.573e+00,6.628e+00,1.214e+00,3.026e-02,3.283e-01,0.000e+00,6.981e+00,1.000e+00,1.700e+00,8.336e+00,5.552e-01,5.580e+00,1.721e+00,1.035e+00,0.000e+00,3.10
1400,1400,8479,2.767e+00,1.000e-01,1.600e+00,1.757e+00,4.490e+00,4.308e-01,7.853e-01,5.411e-01,9.000e+01,-2.761e+00,1.300e+00,2.000e-01,2.105e+00,3.667e+00,2.104e+00,1.200e-03,6.651e-05,0.000e+00,3.732e+00,4.000e-01,1.400e+00,1.585e+00,2.853e+00,1.108e+00,2.593e-01,2.176e-01,0.000e+00,7.662e+00,9.000e-01,7.000e-01,6.207e+00,6.451e-01,5.229e+00,9.384e-01,3.969e-02,0.000e+00,2.00
1500,1500,9012,3.622e+00,3.000e-01,2.200e+00,3.630e+00,1.809e+00,1.175e+00,1.339e+00,1.117e+00,7.000e+01,-4.816e+00,2.300e+00,3.000e-01,4.495e-01,4.665e+00,4.485e-01,5.259e-04,3.890e-04,0.000e+00,1.394e+00,5.000e-01,1.900e+00,2.586e+00,3.692e+00,1.403e+00,6.890e-01,4.934e-01,0.000e+00,2.900e+00,1.000e+00,1.300e+00,4.466e+00,9.660e-01,3.832e+00,5.318e-01,1.020e-01,0.000e+00,3.00
1600,1600,9521,3.814e+00,6.000e-01,2.000e+00,2.668e+00,1.354e+00,2.357e+00,1.159e-01,1.952e-01,8.000e+01,-4.444e+00,1.700e+00,7.000e-01,1.764e-01,2.520e+00,1.761e-01,2.384e-05,2.000e-04,0.000e+00,5.132e+00,1.000e-01,2.600e+00,4.094e-01,2.378e+00,2.332e-01,0.000e+00,1.762e-01,0.000e+00,3.798e+00,7.000e-01,1.200e+00,3.209e+00,2.104e-01,2.998e+00,2.072e-01,3.005e-03,0.000e+00,2.70
1700,1700,9997,7.838e+00,1.000e-01,2.100e+00,1.861e+00,1.222e+00,4.008e-01,7.248e-01,7.351e-01,9.000e+01,-3.017e+00,1.800e+00,3.000e-01,2.456e-01,1.563e+00,2.455e-01,6.938e-05,2.897e-05,0.000e+00,2.002e+00,4.000e-01,1.700e+00,1.427e+00,1.825e+00,1.332e+00,1.429e-02,8.100e-02,0.000e+00,4.774e-01,7.000e-01,9.000e-01,1.828e+00,7.509e-01,1.749e+00,7.812e-02,1.203e-03,0.000e+00,2.40
1800,1800,10486,7.738e+00,0.000e+00,2.000e+00,1.556e+00,2.118e+00,0.000e+00,1.159e+00,3.969e-01,9.000e+01,-3.968e+00,1.800e+00,3.000e-01,3.495e-01,2.617e+00,3.485e-01,6.159e-04,3.893e-04,0.000e+00,2.944e+00,2.000e-01,1.800e+00,7.999e-01,3.055e+00,4.935e-01,1.410e-01,1.654e-01,0.000e+00,3.585e+00,1.200e+00,9.000e-01,5.394e+00,3.081e-01,5.351e+00,4.110e-02,1.601e-03,0.000e+00,2.40
1900,1900,10996,8.413e+00,1.000e-01,2.100e+00,1.684e+00,2.671e+00,3.972e-01,7.705e-01,5.163e-01,1.000e+02,-5.080e+00,1.700e+00,6.000e-01,1.874e-01,3.367e+00,1.872e-01,1.204e-05,1.610e-04,0.000e+00,5.086e+00,1.000e-01,2.200e+00,8.183e-01,3.132e+00,5.339e-01,8.632e-02,1.981e-01,0.000e+00,5.081e+00,1.200e+00,8.000e-01,7.076e+00,5.950e-01,6.741e+00,3.089e-01,2.554e-02,0.000e+00,2.40
2000,2000,11454,7.722e+00,2.000e-01,1.500e+00,2.367e+00,1.745e+00,1.001e+00,1.010e+00,3.570e-01,1.000e+02,-3.929e+00,1.600e+00,0.000e+00,2.304e-01,2.960e+00,2.302e-01,1.812e-04,0.000e+00,0.000e+00,5.928e+00,1.000e-01,1.600e+00,5.798e-01,2.951e+00,1.919e-01,2.401e-01,1.478e-01,0.000e+00,2.979e+00,1.000e+00,5.000e-01,5.165e+00,6.863e-01,5.063e+00,1.007e-01,1.583e-03,0.000e+00,2.00
2100,2100,11897,3.371e+00,1.000e-01,1.500e+00,1.926e+00,1.655e+00,4.064e-01,1.478e+00,4.136e-02,9.000e+01,-4.100e+00,1.400e+00,4.000e-01,4.019e-02,2.441e+00,4.007e-02,6.093e-05,5.972e-05,0.000e+00,5.860e+00,0.000e+00,2.000e+00,9.352e-02,2.634e+00,0.000e+00,1.712e-02,7.640e-02,0.000e+00,3.370e+00,1.100e+00,6.000e-01,4.807e+00,1.366e-01,4.781e+00,2.585e-02,1.773e-04,0.000e+00,2.10
2200,2200,12330,4.310e+00,1.000e-01,1.400e+00,2.717e+00,1.707e+00,4.365e-01,2.232e+00,4.823e-02,9.000e+01,-4.288e+00,1.700e+00,2.000e-01,5.747e-02,2.945e+00,5.741e-02,4.574e-05,1.601e-05,0.000e+00,3.455e+00,0.000e+00,1.900e+00,8.210e-02,2.827e+00,0.000e+00,7.603e-04,8.133e-02,0.000e+00,3.023e+00,1.200e+00,7.000e-01,4.782e+00,1.593e-01,4.777e+00,4.595e-03,2.430e-04,0.000e+00,2.10
