episode,step_train,step,A1_reward_total,A1_n_lever,A1_n_door,A1_received,A1_given,A1_r-lever,A1_r-start,A1_r-door,A1_win_rate,A2_reward_total,A2_n_lever,A2_n_door,A2_received,A2_given,A2_r-lever,A2_r-start,A2_r-door,A2_win_rate,steps_per_eps
100,100,1000,-3.891e+00,0.000e+00,0.000e+00,5.271e-01,4.418e+00,0.000e+00,5.271e-01,0.000e+00,0.000e+00,6.908e-01,1.200e+00,1.300e+00,4.418e+00,5.271e-01,1.053e+00,2.150e+00,1.215e+00,0.000e+00,5.00
200,200,2000,-3.542e+00,0.000e+00,0.000e+00,4.709e-02,3.589e+00,0.000e+00,4.709e-02,0.000e+00,0.000e+00,4.215e-02,1.500e+00,1.200e+00,3.589e+00,4.709e-02,1.068e+00,1.574e+00,9.469e-01,0.000e+00,5.00
300,300,3000,-2.494e+00,0.000e+00,0.000e+00,1.387e-02,2.508e+00,0.000e+00,1.387e-02,0.000e+00,0.000e+00,-7.057e-01,1.800e+00,1.000e+00,2.508e+00,1.387e-02,8.687e-01,1.055e+00,5.841e-01,0.000e+00,5.00
400,400,4000,-1.622e+00,0.000e+00,0.000e+00,7.035e-03,1.629e+00,0.000e+00,7.035e-03,0.000e+00,0.000e+00,-1.378e+00,1.700e+00,1.400e+00,1.629e+00,7.035e-03,4.788e-01,5.974e-01,5.532e-01,0.000e+00,5.00
500,500,5000,-1.017e+00,0.000e+00,0.000e+00,4.117e-03,1.021e+00,0.000e+00,4.117e-03,0.000e+00,0.000e+00,-1.883e+00,1.300e+00,1.300e+00,1.021e+00,4.117e-03,2.219e-01,4.775e-01,3.215e-01,0.000e+00,5.00
600,600,6000,-6.181e-01,0.000e+00,0.000e+00,2.828e-03,6.209e-01,0.000e+00,2.828e-03,0.000e+00,0.000e+00,-2.882e+00,1.400e+00,1.500e+00,6.209e-01,2.828e-03,1.456e-01,2.460e-01,2.294e-01,0.000e+00,5.00
700,700,7000,-4.071e-01,0.000e+00,0.000e+00,1.927e-03,4.091e-01,0.000e+00,1.927e-03,0.000e+00,0.000e+00,-2.393e+00,8.000e-01,1.700e+00,4.091e-01,1.927e-03,5.233e-02,1.904e-01,1.663e-01,0.000e+00,5.00
800,800,8000,-2.619e-01,0.000e+00,0.000e+00,1.402e-03,2.633e-01,0.000e+00,1.402e-03,0.000e+00,0.000e+00,-2.938e+00,1.600e+00,1.300e+00,2.633e-01,1.402e-03,6.758e-02,1.085e-01,8.729e-02,0.000e+00,5.00
900,900,9000,-1.869e-01,0.000e+00,0.000e+00,1.023e-03,1.879e-01,0.000e+00,1.023e-03,0.000e+00,0.000e+00,-2.313e+00,8.000e-01,1.000e+00,1.879e-01,1.023e-03,2.373e-02,1.172e-01,4.703e-02,0.000e+00,5.00
1000,1000,10000,-1.391e-01,0.000e+00,0.000e+00,8.302e-04,1.399e-01,0.000e+00,8.302e-04,0.000e+00,0.000e+00,-2.861e+00,8.000e-01,1.500e+00,1.399e-01,8.302e-04,1.669e-02,7.160e-02,5.160e-02,0.000e+00,5.00
1100,1100,11000,-1.044e-01,0.000e+00,0.000e+00,6.458e-04,1.050e-01,0.000e+00,6.458e-04,0.000e+00,0.000e+00,-2.796e+00,1.000e+00,1.600e+00,1.050e-01,6.458e-04,1.551e-02,4.775e-02,4.178e-02,0.000e+00,5.00
1200,1200,12000,-7.579e-02,0.000e+00,0.000e+00,5.410e-04,7.633e-02,0.000e+00,5.410e-04,0.000e+00,0.000e+00,-2.724e+00,1.500e+00,1.100e+00,7.633e-02,5.410e-04,1.809e-02,3.589e-02,2.234e-02,0.000e+00,5.00
1300,1300,13000,-5.986e-02,0.000e+00,0.000e+00,4.223e-04,6.028e-02,0.000e+00,4.223e-04,0.000e+00,0.000e+00,-2.340e+00,7.000e-01,9.000e-01,6.028e-02,4.223e-04,6.748e-03,3.933e-02,1.421e-02,0.000e+00,5.00
1400,1400,14000,-4.873e-02,0.000e+00,0.000e+00,3.684e-04,4.910e-02,0.000e+00,3.684e-04,0.000e+00,0.000e+00,-2.551e+00,1.000e+00,1.400e+00,4.910e-02,3.684e-04,7.428e-03,2.398e-02,1.769e-02,0.000e+00,5.00
1500,1500,15000,-3.840e-02,0.000e+00,0.000e+00,3.113e-04,3.871e-02,0.000e+00,3.113e-04,0.000e+00,0.000e+00,-2.062e+00,8.000e-01,9.000e-01,3.871e-02,3.113e-04,4.886e-03,2.453e-02,9.294e-03,0.000e+00,5.00
1600,1600,16000,-3.098e-02,0.000e+00,0.000e+00,2.665e-04,3.125e-02,0.000e+00,2.665e-04,0.000e+00,0.000e+00,-1.869e+00,6.000e-01,7.000e-01,3.125e-02,2.665e-04,3.109e-03,2.222e-02,5.925e-03,0.000e+00,5.00
1700,1700,17000,-2.554e-02,0.000e+00,0.000e+00,2.449e-04,2.578e-02,0.000e+00,2.449e-04,0.000e+00,0.000e+00,-1.974e+00,1.200e+00,8.000e-01,2.578e-02,2.449e-04,5.083e-03,1.500e-02,5.704e-03,0.000e+00,5.00
1800,1800,18000,-2.141e-02,0.000e+00,0.000e+00,2.079e-04,2.162e-02,0.000e+00,2.079e-04,0.000e+00,0.000e+00,-1.679e+00,7.000e-01,7.000e-01,2.162e-02,2.079e-04,2.476e-03,1.496e-02,4.176e-03,0.000e+00,5.00
1900,1900,19000,-1.828e-02,0.000e+00,0.000e+00,1.863e-04,1.847e-02,0.000e+00,1.863e-04,0.000e+00,0.000e+00,-1.682e+00,6.000e-01,8.000e-01,1.847e-02,1.863e-04,1.805e-03,1.259e-02,4.069e-03,0.000e+00,5.00
2000,2000,20000,-1.553e-02,0.000e+00,0.000e+00,1.676e-04,1.570e-02,0.000e+00,1.676e-04,0.000e+00,0.000e+00,-1.684e+00,5.000e-01,7.000e-01,1.570e-02,1.676e-04,1.297e-03,1.131e-02,3.097e-03,0.000e+00,5.00
2100,2100,21000,-1.293e-02,0.000e+00,0.000e+00,1.548e-04,1.309e-02,0.000e+00,1.548e-04,0.000e+00,0.000e+00,-1.687e+00,9.000e-01,4.000e-01,1.309e-02,1.548e-04,2.067e-03,9.466e-03,1.553e-03,0.000e+00,5.00
2200,2200,22000,-1.171e-02,0.000e+00,0.000e+00,1.448e-04,1.186e-02,0.000e+00,1.448e-04,0.000e+00,0.000e+00,-2.288e+00,6.000e-01,1.000e+00,1.186e-02,1.448e-04,1.171e-03,7.364e-03,3.324e-03,0.000e+00,5.00
2300,2300,23000,-1.004e-02,0.000e+00,0.000e+00,1.319e-04,1.018e-02,0.000e+00,1.319e-04,0.000e+00,0.000e+00,-1.690e+00,4.000e-01,9.000e-01,1.018e-02,1.319e-04,6.855e-04,6.850e-03,2.641e-03,0.000e+00,5.00
2400,2400,24000,-8.249e-03,0.000e+00,0.000e+00,1.165e-04,8.365e-03,0.000e+00,1.165e-04,0.000e+00,0.000e+00,-7.918e-01,2.000e-01,4.000e-01,8.365e-03,1.165e-04,3.021e-04,7.004e-03,1.059e-03,0.000e+00,5.00
2500,2500,25000,-7.137e-03,0.000e+00,0.000e+00,1.099e-04,7.247e-03,0.000e+00,1.099e-04,0.000e+00,0.000e+00,-1.093e+00,4.000e-01,4.000e-01,7.247e-03,1.099e-04,5.438e-04,5.817e-03,8.860e-04,0.000e+00,5.00
2600,2600,26000,-5.903e-03,0.000e+00,0.000e+00,9.643e-05,5.999e-03,0.000e+00,9.643e-05,0.000e+00,0.000e+00,-9.410e-02,2.000e-01,0.000e+00,5.999e-03,9.643e-05,2.453e-04,5.754e-03,0.000e+00,0.000e+00,5.00
2700,2700,27000,-5.635e-03,0.000e+00,0.000e+00,9.803e-05,5.733e-03,0.000e+00,9.803e-05,0.000e+00,0.000e+00,-1.394e+00,2.000e-01,6.000e-01,5.733e-03,9.803e-05,2.138e-04,4.435e-03,1.084e-03,0.000e+00,5.00
2800,2800,28000,-4.708e-03,0.000e+00,0.000e+00,8.685e-05,4.795e-03,0.000e+00,8.685e-05,0.000e+00,0.000e+00,-4.953e-01,0.000e+00,3.000e-01,4.795e-03,8.685e-05,0.000e+00,4.326e-03,4.688e-04,0.000e+00,5.00
2900,2900,29000,-4.042e-03,0.000e+00,0.000e+00,8.255e-05,4.125e-03,0.000e+00,8.255e-05,0.000e+00,0.000e+00,-4.960e-01,2.000e-01,1.000e-01,4.125e-03,8.255e-05,1.643e-04,3.820e-03,1.402e-04,0.000e+00,5.00
3000,3000,30000,-3.629e-03,0.000e+00,0.000e+00,8.264e-05,3.712e-03,0.000e+00,8.264e-05,0.000e+00,0.000e+00,-8.964e-01,5.000e-01,1.000e-01,3.712e-03,8.264e-05,3.932e-04,3.192e-03,1.263e-04,0.000e+00,5.00
3100,3100,31000,-3.307e-03,0.000e+00,0.000e+00,7.579e-05,3.383e-03,0.000e+00,7.579e-05,0.000e+00,0.000e+00,-8.967e-01,4.000e-01,3.000e-01,3.383e-03,7.579e-05,2.807e-04,2.760e-03,3.427e-04,0.000e+00,5.00
3200,3200,32000,-2.907e-03,0.000e+00,0.000e+00,7.198e-05,2.979e-03,0.000e+00,7.198e-05,0.000e+00,0.000e+00,-6.971e-01,3.000e-01,2.000e-01,2.979e-03,7.198e-05,2.024e-04,2.569e-03,2.075e-04,0.000e+00,5.00
3300,3300,33000,-2.549e-03,0.000e+00,0.000e+00,6.751e-05,2.616e-03,0.000e+00,6.751e-05,0.000e+00,0.000e+00,-5.975e-01,2.000e-01,1.000e-01,2.616e-03,6.751e-05,1.103e-04,2.412e-03,9.458e-05,0.000e+00,5.00
3400,3400,34000,-2.269e-03,0.000e+00,0.000e+00,6.179e-05,2.330e-03,0.000e+00,6.179e-05,0.000e+00,0.000e+00,-2.977e-01,1.000e-01,1.000e-01,2.330e-03,6.179e-05,5.024e-05,2.194e-03,8.650e-05,0.000e+00,5.00
3500,3500,35000,-2.138e-03,0.000e+00,0.000e+00,6.120e-05,2.199e-03,0.000e+00,6.120e-05,0.000e+00,0.000e+00,-7.979e-01,1.000e-01,3.000e-01,2.199e-03,6.120e-05,4.591e-05,1.916e-03,2.372e-04,0.000e+00,5.00
3600,3600,36000,-1.903e-03,0.000e+00,0.000e+00,5.657e-05,1.960e-03,0.000e+00,5.657e-05,0.000e+00,0.000e+00,-4.981e-01,2.000e-01,2.000e-01,1.960e-03,5.657e-05,8.418e-05,1.704e-03,1.711e-04,0.000e+00,5.00
