episode,step_train,step,A1_reward_total,A1_n_lever,A1_n_door,A1_received,A1_given,A1_r-lever,A1_r-start,A1_r-door,A1_win_rate,A2_reward_total,A2_n_lever,A2_n_door,A2_received,A2_given,A2_r-lever,A2_r-start,A2_r-door,A2_win_rate,steps_per_eps
3400,3400,20007,8.267e+00,0.000e+00,2.000e+00,1.578e-03,1.234e+00,0.000e+00,0.000e+00,1.578e-03,1.000e+02,-1.671e-01,1.000e+00,7.000e-01,1.234e+00,1.578e-03,1.233e+00,8.218e-04,3.001e-04,0.000e+00,2.00
3500,3500,20545,7.365e+00,2.000e-01,2.800e+00,7.980e-01,1.433e+00,3.977e-01,2.517e-04,4.000e-01,9.000e+01,-1.265e+00,1.000e+00,1.500e+00,1.433e+00,7.980e-01,1.430e+00,1.861e-03,1.029e-03,0.000e+00,3.10
3600,3600,21131,6.285e+00,1.000e-01,2.600e+00,2.007e-01,1.015e+00,1.989e-01,2.475e-04,1.567e-03,9.000e+01,3.148e-01,8.000e-01,1.500e+00,1.015e+00,2.007e-01,1.013e+00,1.542e-03,7.491e-04,0.000e+00,2.80
3700,3700,21670,7.815e+00,0.000e+00,2.600e+00,2.065e-03,1.187e+00,0.000e+00,2.282e-04,1.837e-03,1.000e+02,-4.150e-01,1.100e+00,9.000e-01,1.187e+00,2.065e-03,1.182e+00,1.840e-03,3.265e-03,0.000e+00,2.70
3800,3800,22226,5.813e+00,0.000e+00,3.000e+00,2.070e-03,1.189e+00,0.000e+00,2.467e-04,1.824e-03,8.000e+01,-2.131e-01,8.000e-01,1.400e+00,1.189e+00,2.070e-03,1.187e+00,2.067e-03,1.910e-04,0.000e+00,3.10
3900,3900,22763,7.483e+00,1.000e-01,2.500e+00,5.986e-01,1.416e+00,1.989e-01,0.000e+00,3.997e-01,9.000e+01,-9.825e-01,1.000e+00,1.000e+00,1.416e+00,5.986e-01,1.415e+00,5.772e-04,7.594e-04,0.000e+00,2.60
4000,4000,23280,6.576e+00,0.000e+00,2.900e+00,1.518e-03,5.259e-01,0.000e+00,2.071e-04,1.310e-03,8.000e+01,-1.376e+00,8.000e-01,1.600e+00,5.259e-01,1.518e-03,5.258e-01,8.605e-05,2.974e-05,0.000e+00,3.00
4100,4100,23835,7.300e+00,1.000e-01,1.700e+00,1.997e-01,1.300e+00,1.989e-01,0.000e+00,8.366e-04,1.000e+02,1.000e+00,9.000e-01,5.000e-01,1.300e+00,1.997e-01,1.299e+00,4.295e-04,6.469e-05,0.000e+00,1.80
4200,4200,24377,6.611e+00,0.000e+00,3.400e+00,1.150e-03,5.901e-01,0.000e+00,0.000e+00,1.150e-03,8.000e+01,-1.011e+00,8.000e-01,1.800e+00,5.901e-01,1.150e-03,5.893e-01,6.887e-04,1.384e-04,0.000e+00,3.40
4300,4300,24910,7.529e+00,0.000e+00,2.900e+00,8.401e-04,7.717e-01,0.000e+00,0.000e+00,8.401e-04,9.000e+01,-9.292e-01,9.000e-01,1.700e+00,7.717e-01,8.401e-04,7.713e-01,1.918e-04,1.468e-04,0.000e+00,2.90
4400,4400,25483,7.143e+00,0.000e+00,3.100e+00,1.586e-03,1.058e+00,0.000e+00,5.656e-04,1.020e-03,9.000e+01,-8.431e-01,1.000e+00,1.600e+00,1.058e+00,1.586e-03,1.047e+00,1.205e-03,1.026e-02,0.000e+00,3.20
4500,4500,25979,7.890e+00,0.000e+00,2.600e+00,7.496e-04,1.411e+00,0.000e+00,0.000e+00,7.496e-04,1.000e+02,-2.902e-01,1.000e+00,1.100e+00,1.411e+00,7.496e-04,1.408e+00,2.100e-03,6.022e-04,0.000e+00,2.60
4600,4600,26528,4.287e+00,3.000e-01,2.700e+00,1.196e+00,1.009e+00,5.968e-01,0.000e+00,5.989e-01,7.000e+01,3.129e-01,5.000e-01,1.600e+00,1.009e+00,1.196e+00,9.987e-01,8.967e-03,9.203e-04,0.000e+00,3.00
4700,4700,27012,7.637e+00,0.000e+00,3.300e+00,1.017e-03,4.644e-01,0.000e+00,0.000e+00,1.017e-03,9.000e+01,-1.637e+00,9.000e-01,1.900e+00,4.644e-01,1.017e-03,4.530e-01,7.740e-03,3.659e-03,0.000e+00,3.30
4800,4800,27516,4.400e+00,0.000e+00,2.900e+00,1.649e-03,8.015e-01,0.000e+00,5.400e-04,1.109e-03,6.000e+01,-1.000e+00,6.000e-01,1.700e+00,8.015e-01,1.649e-03,8.007e-01,5.310e-04,2.449e-04,0.000e+00,3.00
4900,4900,28016,8.086e+00,0.000e+00,2.400e+00,9.161e-04,1.215e+00,0.000e+00,0.000e+00,9.161e-04,1.000e+02,-3.857e-01,1.000e+00,9.000e-01,1.215e+00,9.161e-04,1.212e+00,2.951e-03,5.124e-04,0.000e+00,2.40
