episode,step_train,step,A1_reward_total,A1_n_lever,A1_n_door,A1_received,A1_given,A1_r-lever,A1_r-start,A1_r-door,A1_win_rate,A2_reward_total,A2_n_lever,A2_n_door,A2_received,A2_given,A2_r-lever,A2_r-start,A2_r-door,A2_win_rate,A3_reward_total,A3_n_lever,A3_n_door,A3_received,A3_given,A3_r-lever,A3_r-start,A3_r-door,A3_win_rate,A4_reward_total,A4_n_lever,A4_n_door,A4_received,A4_given,A4_r-lever,A4_r-start,A4_r-door,A4_win_rate,steps_per_eps
100,100,899,-2.414e+00,1.100e+00,1.300e+00,7.118e+00,7.831e+00,2.204e+00,2.760e+00,2.154e+00,2.000e+01,-1.454e+00,6.000e-01,1.200e+00,1.203e+01,1.129e+01,1.767e+00,6.884e+00,3.382e+00,0.000e+00,-3.023e+00,1.500e+00,1.500e+00,7.061e+00,8.484e+00,2.451e+00,2.112e+00,2.498e+00,0.000e+00,-1.410e+00,1.700e+00,1.300e+00,7.944e+00,6.553e+00,3.297e+00,2.231e+00,2.416e+00,0.000e+00,4.20
200,200,1832,-4.724e+00,1.700e+00,6.000e-01,2.929e+00,4.553e+00,1.274e+00,1.281e+00,3.742e-01,2.000e+01,-1.304e-01,1.000e+00,7.000e-01,9.060e+00,6.690e+00,1.940e+00,5.674e+00,1.446e+00,0.000e+00,-1.901e+00,1.600e+00,2.000e+00,5.396e+00,4.796e+00,2.035e+00,9.729e-01,2.388e+00,0.000e+00,-3.345e+00,1.800e+00,1.600e+00,2.489e+00,3.834e+00,1.023e+00,5.679e-01,8.986e-01,0.000e+00,4.60
300,300,2742,2.344e+00,1.300e+00,1.000e+00,1.047e+01,5.322e+00,3.351e+00,4.510e+00,2.605e+00,3.000e+01,5.372e+00,5.000e-01,1.500e+00,1.527e+01,8.803e+00,1.737e+00,8.090e+00,5.448e+00,0.000e+00,-6.265e+00,1.800e+00,1.800e+00,1.744e+00,7.109e+00,8.605e-01,1.717e-01,7.116e-01,0.000e+00,-9.051e+00,1.800e+00,1.500e+00,1.962e+00,8.213e+00,9.628e-01,2.139e-01,7.856e-01,0.000e+00,4.10
400,400,3672,-5.698e+00,1.200e+00,7.000e-01,1.321e+01,1.771e+01,3.864e+00,7.233e+00,2.115e+00,2.000e+01,-1.918e+01,5.000e-01,5.000e-01,6.483e+00,2.537e+01,8.116e-01,5.046e+00,6.259e-01,0.000e+00,5.619e+00,2.300e+00,1.100e+00,1.798e+01,9.066e+00,9.750e+00,3.775e+00,4.460e+00,0.000e+00,1.146e+01,2.200e+00,1.200e+00,2.038e+01,5.921e+00,1.049e+01,4.208e+00,5.684e+00,0.000e+00,4.30
500,500,4613,-1.105e+01,1.200e+00,6.000e-01,1.047e+01,1.903e+01,2.814e+00,6.332e+00,1.328e+00,1.000e+01,-1.383e+01,4.000e-01,1.000e-01,1.427e+01,2.721e+01,1.021e+00,1.305e+01,2.044e-01,0.000e+00,9.140e+00,1.900e+00,1.800e+00,1.828e+01,7.035e+00,7.688e+00,3.416e+00,7.171e+00,0.000e+00,7.349e+00,9.000e-01,1.800e+00,1.904e+01,8.792e+00,3.777e+00,7.839e+00,7.425e+00,0.000e+00,4.60
600,600,5575,-1.301e+01,2.000e+00,7.000e-01,1.080e+01,2.121e+01,4.369e+00,4.955e+00,1.477e+00,0.000e+00,-1.515e+01,0.000e+00,5.000e-01,1.526e+01,2.940e+01,0.000e+00,1.481e+01,4.500e-01,0.000e+00,7.369e+00,1.600e+00,2.000e+00,1.991e+01,9.240e+00,6.434e+00,5.620e+00,7.855e+00,0.000e+00,1.129e+01,8.000e-01,8.000e-01,2.045e+01,6.567e+00,3.277e+00,1.388e+01,3.300e+00,0.000e+00,5.00
700,700,6535,-1.500e+01,1.800e+00,1.100e+00,1.005e+01,2.176e+01,3.633e+00,4.228e+00,2.193e+00,0.000e+00,-1.248e+01,4.000e-01,0.000e+00,1.577e+01,2.764e+01,2.285e-01,1.554e+01,0.000e+00,0.000e+00,8.627e+00,1.800e+00,1.700e+00,1.794e+01,5.616e+00,6.727e+00,5.220e+00,5.996e+00,0.000e+00,8.854e+00,5.000e-01,1.200e+00,1.917e+01,7.914e+00,1.926e+00,1.252e+01,4.723e+00,0.000e+00,5.00
800,800,7501,-3.717e+00,2.200e+00,1.100e+00,9.930e+00,1.075e+01,4.424e+00,3.377e+00,2.128e+00,0.000e+00,-1.812e+01,1.000e-01,4.000e-01,9.555e+00,2.697e+01,1.421e-02,9.520e+00,2.045e-02,0.000e+00,1.241e+01,1.600e+00,2.200e+00,1.816e+01,2.256e+00,5.770e+00,4.400e+00,7.991e+00,0.000e+00,9.295e-01,6.000e-01,1.100e+00,9.202e+00,6.872e+00,1.137e+00,6.186e+00,1.879e+00,0.000e+00,5.00
900,900,8478,-1.143e+01,1.700e+00,2.000e+00,9.874e+00,1.730e+01,3.371e+00,2.582e+00,3.922e+00,0.000e+00,1.031e+01,0.000e+00,2.000e-01,2.674e+01,1.624e+01,0.000e+00,2.662e+01,1.220e-01,0.000e+00,-3.678e+00,1.000e+00,2.400e+00,8.415e+00,8.793e+00,1.813e+00,2.634e+00,3.968e+00,0.000e+00,-5.002e+00,1.000e+00,5.000e-01,6.391e+00,9.092e+00,9.571e-01,4.898e+00,5.353e-01,0.000e+00,5.00
1000,1000,9467,-1.243e+01,1.800e+00,1.300e+00,1.001e+01,1.954e+01,3.629e+00,3.782e+00,2.599e+00,0.000e+00,7.659e+00,1.000e-01,2.000e-01,2.701e+01,1.875e+01,2.339e-01,2.646e+01,3.153e-01,0.000e+00,-1.725e+00,7.000e-01,2.400e+00,1.041e+01,8.839e+00,1.567e+00,3.913e+00,4.934e+00,0.000e+00,-1.406e+00,5.000e-01,1.000e-01,8.607e+00,8.913e+00,7.540e-01,7.677e+00,1.760e-01,0.000e+00,5.00
1100,1100,10455,-1.173e+01,1.400e+00,1.000e+00,1.013e+01,1.906e+01,2.853e+00,5.261e+00,2.016e+00,0.000e+00,5.744e+00,0.000e+00,0.000e+00,2.596e+01,2.022e+01,0.000e+00,2.596e+01,0.000e+00,0.000e+00,-1.195e-01,1.200e+00,2.100e+00,1.101e+01,7.626e+00,2.793e+00,3.742e+00,4.472e+00,0.000e+00,-1.199e+00,2.000e-01,4.000e-01,9.614e+00,9.813e+00,3.654e-01,8.551e+00,6.972e-01,0.000e+00,5.00
1200,1200,11451,-1.262e+01,1.400e+00,1.000e+00,9.928e+00,1.965e+01,2.792e+00,5.172e+00,1.964e+00,0.000e+00,8.596e+00,0.000e+00,0.000e+00,2.813e+01,1.953e+01,0.000e+00,2.813e+01,0.000e+00,0.000e+00,-1.421e+00,6.000e-01,2.100e+00,1.064e+01,8.961e+00,1.358e+00,4.871e+00,4.410e+00,0.000e+00,-1.952e+00,4.000e-01,4.000e-01,9.180e+00,9.732e+00,6.071e-01,7.906e+00,6.666e-01,0.000e+00,5.00
1300,1300,12447,-1.309e+01,1.300e+00,1.800e+00,9.954e+00,1.944e+01,2.604e+00,3.788e+00,3.563e+00,0.000e+00,5.653e+00,0.000e+00,0.000e+00,2.637e+01,2.071e+01,0.000e+00,2.637e+01,0.000e+00,0.000e+00,-1.061e-02,8.000e-01,2.500e+00,1.235e+01,8.956e+00,2.170e+00,4.124e+00,6.052e+00,0.000e+00,-4.541e-01,3.000e-01,2.000e-01,8.892e+00,8.446e+00,3.888e-01,8.256e+00,2.473e-01,0.000e+00,5.00
1400,1400,13438,-9.086e+00,1.500e+00,1.300e+00,1.004e+01,1.562e+01,3.011e+00,4.451e+00,2.574e+00,0.000e+00,-2.042e+00,0.000e+00,0.000e+00,1.675e+01,1.879e+01,0.000e+00,1.675e+01,0.000e+00,0.000e+00,1.237e-01,1.400e+00,1.600e+00,1.052e+01,6.793e+00,3.018e+00,4.166e+00,3.332e+00,0.000e+00,2.905e+00,4.000e-01,2.000e-01,8.520e+00,4.615e+00,6.372e-01,7.690e+00,1.933e-01,0.000e+00,5.00
1500,1500,14435,-8.984e+00,1.400e+00,1.900e+00,1.009e+01,1.558e+01,2.837e+00,3.444e+00,3.813e+00,0.000e+00,-5.075e+00,0.000e+00,0.000e+00,1.385e+01,1.892e+01,0.000e+00,1.385e+01,0.000e+00,0.000e+00,1.499e-01,1.900e+00,1.300e+00,1.039e+01,6.440e+00,4.017e+00,3.700e+00,2.673e+00,0.000e+00,5.409e+00,4.000e-01,4.000e-01,8.754e+00,2.145e+00,6.412e-01,7.518e+00,5.948e-01,0.000e+00,5.00
1600,1600,15427,-1.165e+01,1.100e+00,2.200e+00,1.024e+01,1.859e+01,2.281e+00,3.526e+00,4.434e+00,0.000e+00,6.657e-01,0.000e+00,0.000e+00,1.090e+01,1.023e+01,0.000e+00,1.090e+01,0.000e+00,0.000e+00,5.823e+00,1.500e+00,1.300e+00,9.927e+00,7.042e-01,2.991e+00,4.341e+00,2.595e+00,0.000e+00,-2.740e+00,3.000e-01,3.000e-01,3.415e-01,1.881e+00,7.711e-03,3.202e-01,1.352e-02,0.000e+00,5.00
1700,1700,16423,-9.592e+00,8.000e-01,1.900e+00,1.052e+01,1.701e+01,1.728e+00,4.921e+00,3.871e+00,0.000e+00,3.340e-01,1.000e-01,2.000e-01,1.107e+01,1.014e+01,1.365e-02,1.105e+01,1.143e-02,0.000e+00,4.826e+00,1.200e+00,1.600e+00,9.510e+00,1.485e+00,2.336e+00,4.256e+00,2.918e+00,0.000e+00,-3.467e+00,4.000e-01,4.000e-01,2.181e-01,2.685e+00,1.016e-02,2.034e-01,4.558e-03,0.000e+00,5.00
1800,1800,17420,-1.134e+01,9.000e-01,1.800e+00,1.030e+01,1.844e+01,1.867e+00,4.801e+00,3.634e+00,0.000e+00,2.242e+00,0.000e+00,1.000e-01,1.256e+01,1.012e+01,0.000e+00,1.256e+01,9.398e-04,0.000e+00,4.238e+00,9.000e-01,2.200e+00,9.772e+00,2.334e+00,1.778e+00,3.740e+00,4.254e+00,0.000e+00,-2.637e+00,5.000e-01,2.000e-01,2.164e-01,1.953e+00,1.154e-02,1.991e-01,5.749e-03,0.000e+00,5.00
1900,1900,18415,-1.166e+01,1.100e+00,1.600e+00,1.048e+01,1.893e+01,2.366e+00,4.851e+00,3.262e+00,0.000e+00,7.864e+00,0.000e+00,0.000e+00,1.799e+01,1.013e+01,0.000e+00,1.799e+01,0.000e+00,0.000e+00,1.716e+00,7.000e-01,1.700e+00,9.282e+00,4.865e+00,1.358e+00,4.917e+00,3.006e+00,0.000e+00,-4.125e+00,1.000e-01,1.000e-01,3.007e-01,4.126e+00,5.509e-04,2.955e-01,4.630e-03,0.000e+00,5.00
2000,2000,19415,-3.079e+00,1.000e+00,2.200e+00,1.016e+01,9.938e+00,2.065e+00,3.680e+00,4.414e+00,0.000e+00,1.661e+01,0.000e+00,0.000e+00,2.673e+01,1.012e+01,0.000e+00,2.673e+01,0.000e+00,0.000e+00,-1.095e+01,4.000e-01,1.200e+00,2.091e-01,9.156e+00,2.271e-02,1.533e-01,3.303e-02,0.000e+00,-8.088e+00,1.000e-01,0.000e+00,1.872e-01,8.076e+00,7.028e-03,1.802e-01,0.000e+00,0.000e+00,5.00
2100,2100,20411,-1.795e+00,1.300e+00,1.800e+00,1.021e+01,8.606e+00,2.688e+00,3.904e+00,3.618e+00,0.000e+00,1.106e+01,0.000e+00,0.000e+00,2.118e+01,1.012e+01,0.000e+00,2.118e+01,0.000e+00,0.000e+00,-1.059e+01,6.000e-01,1.700e+00,1.593e-01,7.449e+00,2.338e-02,7.936e-02,5.655e-02,0.000e+00,-5.773e+00,2.000e-01,0.000e+00,1.933e-01,5.567e+00,8.796e-03,1.845e-01,0.000e+00,0.000e+00,5.00
2200,2200,21407,-1.991e+00,1.900e+00,1.200e+00,1.031e+01,8.999e+00,3.951e+00,3.931e+00,2.427e+00,0.000e+00,1.309e+01,0.000e+00,0.000e+00,2.321e+01,1.011e+01,0.000e+00,2.321e+01,0.000e+00,0.000e+00,-9.837e+00,7.000e-01,8.000e-01,1.629e-01,7.800e+00,2.304e-02,1.112e-01,2.870e-02,0.000e+00,-6.867e+00,1.000e-01,0.000e+00,1.819e-01,6.949e+00,6.982e-04,1.812e-01,0.000e+00,0.000e+00,5.00
2300,2300,22407,-8.479e-01,1.400e+00,1.100e+00,1.032e+01,8.872e+00,2.920e+00,5.184e+00,2.220e+00,0.000e+00,1.159e+01,0.000e+00,0.000e+00,2.165e+01,1.007e+01,0.000e+00,2.165e+01,0.000e+00,0.000e+00,-9.853e+00,9.000e-01,1.200e+00,2.174e-01,7.270e+00,5.935e-02,1.113e-01,4.671e-02,0.000e+00,-6.188e+00,1.000e-01,0.000e+00,1.190e-01,6.107e+00,1.701e-03,1.173e-01,0.000e+00,0.000e+00,5.00
2400,2400,23400,3.417e+00,1.900e+00,9.000e-01,1.025e+01,3.631e+00,3.931e+00,4.496e+00,1.820e+00,0.000e+00,-1.009e+00,0.000e+00,0.000e+00,9.054e+00,1.006e+01,0.000e+00,9.054e+00,0.000e+00,0.000e+00,-4.440e+00,6.000e-01,1.500e+00,6.696e-01,2.609e+00,6.920e-02,3.547e-01,2.456e-01,0.000e+00,-4.068e+00,0.000e+00,2.000e-01,1.246e-01,3.792e+00,0.000e+00,1.225e-01,2.136e-03,0.000e+00,5.00
