episode,step_train,step,A1_reward_total,A1_n_lever,A1_n_door,A1_received,A1_given,A1_r-lever,A1_r-start,A1_r-door,A1_win_rate,A2_reward_total,A2_n_lever,A2_n_door,A2_received,A2_given,A2_r-lever,A2_r-start,A2_r-door,A2_win_rate,steps_per_eps
100,100,638,3.790e+00,1.400e+00,9.000e-01,3.012e+00,1.422e+00,1.441e+00,9.303e-01,6.406e-01,6.000e+01,-1.690e+00,1.200e+00,9.000e-01,1.422e+00,3.012e+00,7.131e-01,3.989e-01,3.098e-01,0.000e+00,3.50
200,200,1225,1.790e+00,1.400e+00,8.000e-01,2.961e+00,1.471e+00,1.449e+00,1.042e+00,4.699e-01,7.000e+01,1.010e+00,1.300e+00,1.400e+00,1.471e+00,2.961e+00,9.647e-01,2.168e-01,2.900e-01,0.000e+00,3.80
300,300,1839,4.413e+00,1.100e+00,1.000e+00,2.487e+00,1.475e+00,1.440e+00,5.844e-01,4.625e-01,8.000e+01,-1.257e-02,1.200e+00,7.000e-01,1.475e+00,2.487e+00,1.268e+00,1.498e-01,5.684e-02,0.000e+00,2.90
400,400,2467,-5.333e-01,1.400e+00,1.100e+00,1.920e+00,2.153e+00,1.321e+00,3.852e-01,2.136e-01,8.000e+01,3.833e+00,1.300e+00,1.500e+00,2.153e+00,1.920e+00,1.812e+00,1.428e-01,1.983e-01,0.000e+00,3.50
500,500,3110,2.276e+00,8.000e-01,1.100e+00,1.404e+00,1.428e+00,1.048e+00,2.160e-01,1.408e-01,8.000e+01,2.724e+00,9.000e-01,1.100e+00,1.428e+00,1.404e+00,1.322e+00,5.651e-02,5.002e-02,0.000e+00,2.70
600,600,3740,6.909e-01,5.000e-01,1.200e+00,1.255e+00,1.864e+00,8.539e-01,2.955e-01,1.054e-01,5.000e+01,4.091e-01,7.000e-01,1.300e+00,1.864e+00,1.255e+00,1.205e+00,3.949e-01,2.639e-01,0.000e+00,3.30
700,700,4382,1.513e+00,1.400e+00,1.100e+00,2.565e+00,1.853e+00,2.147e+00,1.773e-01,2.416e-01,6.000e+01,-3.126e-01,1.200e+00,1.400e+00,1.853e+00,2.565e+00,1.329e+00,3.656e-01,1.584e-01,0.000e+00,3.70
800,800,4985,2.053e+00,1.000e+00,8.000e-01,1.919e+00,1.066e+00,1.789e+00,1.156e-01,1.536e-02,8.000e+01,2.647e+00,7.000e-01,1.000e+00,1.066e+00,1.919e+00,8.934e-01,4.370e-02,1.290e-01,0.000e+00,2.70
900,900,5566,3.464e+00,5.000e-01,1.600e+00,9.041e-01,1.140e+00,8.218e-01,6.355e-02,1.877e-02,8.000e+01,1.736e+00,8.000e-01,1.300e+00,1.140e+00,9.041e-01,1.128e+00,4.734e-03,7.105e-03,0.000e+00,2.70
1000,1000,6167,1.354e+00,9.000e-01,1.600e+00,1.224e+00,4.701e-01,1.062e+00,1.296e-01,3.235e-02,9.000e+01,3.046e+00,5.000e-01,2.200e+00,4.701e-01,1.224e+00,3.952e-01,1.631e-03,7.331e-02,0.000e+00,3.40
