episode,step_train,step,A1_reward_total,A1_reward_env,A1_n_lever,A1_n_door,A1_received,A1_given,A1_r-lever,A1_r-start,A1_r-door,A1_win_rate,A1_total_energy,A1_reward_per_energy,A2_reward_total,A2_reward_env,A2_n_lever,A2_n_door,A2_received,A2_given,A2_r-lever,A2_r-start,A2_r-door,A2_win_rate,A2_total_energy,A2_reward_per_energy,steps_per_eps
10500,10500,34634,-1.000e+00,-1.000e+00,1.000e+00,0.000e+00,3.448e-08,1.496e-07,3.448e-08,0.000e+00,0.000e+00,1.000e+02,0.000e+00,0.000e+00,1.000e+01,1.000e+01,0.000e+00,1.000e+00,1.496e-07,3.448e-08,0.000e+00,0.000e+00,1.496e-07,0.000e+00,2.571e+00,3.889e+00,1.00
11000,11000,35831,-1.000e+00,-1.000e+00,1.000e+00,0.000e+00,2.546e-08,1.200e-07,2.546e-08,0.000e+00,0.000e+00,1.000e+02,0.000e+00,0.000e+00,1.000e+01,1.000e+01,0.000e+00,1.000e+00,1.200e-07,2.546e-08,0.000e+00,0.000e+00,1.200e-07,0.000e+00,2.571e+00,3.889e+00,1.00
11500,11500,37029,-1.000e+00,-1.000e+00,1.000e+00,0.000e+00,1.681e-08,9.250e-08,1.681e-08,0.000e+00,0.000e+00,1.000e+02,0.000e+00,0.000e+00,1.000e+01,1.000e+01,0.000e+00,1.000e+00,9.250e-08,1.681e-08,0.000e+00,0.000e+00,9.250e-08,0.000e+00,2.571e+00,3.889e+00,1.00
12000,12000,38233,-1.000e+00,-1.000e+00,1.000e+00,0.000e+00,1.055e-08,6.424e-08,1.055e-08,0.000e+00,0.000e+00,1.000e+02,0.000e+00,0.000e+00,1.000e+01,1.000e+01,0.000e+00,1.000e+00,6.424e-08,1.055e-08,0.000e+00,0.000e+00,6.424e-08,0.000e+00,2.571e+00,3.889e+00,1.00
12500,12500,39452,-1.000e+00,-1.000e+00,1.000e+00,0.000e+00,7.006e-09,4.408e-08,7.006e-09,0.000e+00,0.000e+00,1.000e+02,0.000e+00,0.000e+00,1.000e+01,1.000e+01,0.000e+00,1.000e+00,4.408e-08,7.006e-09,0.000e+00,0.000e+00,4.408e-08,0.000e+00,2.571e+00,3.889e+00,1.00
13000,13000,40643,-1.000e+00,-1.000e+00,1.200e+00,0.000e+00,2.541e-08,9.633e-07,2.541e-08,0.000e+00,0.000e+00,1.000e+02,0.000e+00,0.000e+00,9.900e+00,9.900e+00,2.000e-01,1.000e+00,9.633e-07,2.541e-08,3.515e-07,0.000e+00,6.118e-07,0.000e+00,2.571e+00,3.850e+00,1.20
13500,13500,41825,-1.000e+00,-1.000e+00,1.000e+00,0.000e+00,3.401e-09,2.755e-08,3.401e-09,0.000e+00,0.000e+00,1.000e+02,0.000e+00,0.000e+00,1.000e+01,1.000e+01,0.000e+00,1.000e+00,2.755e-08,3.401e-09,0.000e+00,0.000e+00,2.755e-08,0.000e+00,2.571e+00,3.889e+00,1.00
14000,14000,43022,-1.000e+00,-1.000e+00,1.000e+00,0.000e+00,2.608e-09,2.100e-08,2.608e-09,0.000e+00,0.000e+00,1.000e+02,0.000e+00,0.000e+00,1.000e+01,1.000e+01,0.000e+00,1.000e+00,2.100e-08,2.608e-09,0.000e+00,0.000e+00,2.100e-08,0.000e+00,2.571e+00,3.889e+00,1.00
14500,14500,44192,-1.000e+00,-1.000e+00,1.000e+00,0.000e+00,1.839e-09,2.300e-08,1.839e-09,3.537e-14,0.000e+00,1.000e+02,1.286e-01,-7.778e-02,9.900e+00,9.900e+00,0.000e+00,1.100e+00,2.300e-08,1.839e-09,0.000e+00,0.000e+00,2.300e-08,0.000e+00,2.829e+00,3.675e+00,1.10
15000,15000,45371,-1.000e+00,-1.000e+00,1.000e+00,0.000e+00,1.497e-09,1.504e-08,1.497e-09,0.000e+00,0.000e+00,1.000e+02,0.000e+00,0.000e+00,1.000e+01,1.000e+01,0.000e+00,1.000e+00,1.504e-08,1.497e-09,0.000e+00,0.000e+00,1.504e-08,0.000e+00,2.571e+00,3.889e+00,1.00
15500,15500,46543,-1.000e+00,-1.000e+00,1.000e+00,0.000e+00,1.145e-09,1.361e-08,1.145e-09,0.000e+00,0.000e+00,1.000e+02,0.000e+00,0.000e+00,1.000e+01,1.000e+01,0.000e+00,1.000e+00,1.361e-08,1.145e-09,0.000e+00,0.000e+00,1.361e-08,0.000e+00,2.571e+00,3.889e+00,1.00
16000,16000,47726,-1.000e+00,-1.000e+00,1.000e+00,0.000e+00,8.949e-10,1.241e-08,8.949e-10,1.874e-14,0.000e+00,1.000e+02,1.286e-01,-7.778e-02,9.900e+00,9.900e+00,0.000e+00,1.100e+00,1.241e-08,8.949e-10,0.000e+00,0.000e+00,1.241e-08,0.000e+00,2.829e+00,3.675e+00,1.10
16500,16500,48921,-1.000e+00,-1.000e+00,1.000e+00,0.000e+00,6.725e-10,8.473e-09,6.725e-10,0.000e+00,0.000e+00,1.000e+02,0.000e+00,0.000e+00,1.000e+01,1.000e+01,0.000e+00,1.000e+00,8.473e-09,6.725e-10,0.000e+00,0.000e+00,8.473e-09,0.000e+00,2.571e+00,3.889e+00,1.00
17000,17000,50094,-1.000e+00,-1.000e+00,1.100e+00,0.000e+00,6.597e-09,7.336e-09,6.597e-09,0.000e+00,0.000e+00,1.000e+02,0.000e+00,0.000e+00,1.000e+01,1.000e+01,0.000e+00,1.000e+00,7.336e-09,6.597e-09,0.000e+00,1.377e-09,5.959e-09,0.000e+00,2.700e+00,3.759e+00,1.10
17500,17500,51273,-1.200e+00,-1.200e+00,1.100e+00,0.000e+00,4.054e-10,8.570e-08,4.035e-10,1.924e-12,0.000e+00,1.000e+02,1.286e-01,-2.333e-01,9.800e+00,9.800e+00,1.000e-01,1.100e+00,8.570e-08,4.054e-10,2.825e-09,0.000e+00,8.288e-08,0.000e+00,2.829e+00,3.656e+00,1.20
18000,18000,52434,-1.000e+00,-1.000e+00,1.000e+00,0.000e+00,2.455e-10,4.525e-09,2.455e-10,0.000e+00,0.000e+00,1.000e+02,0.000e+00,0.000e+00,1.000e+01,1.000e+01,0.000e+00,1.000e+00,4.525e-09,2.455e-10,0.000e+00,0.000e+00,4.525e-09,0.000e+00,2.571e+00,3.889e+00,1.00
18500,18500,53614,-1.000e+00,-1.000e+00,1.000e+00,0.000e+00,1.773e-10,3.908e-09,1.773e-10,0.000e+00,0.000e+00,1.000e+02,0.000e+00,0.000e+00,1.000e+01,1.000e+01,0.000e+00,1.000e+00,3.908e-09,1.773e-10,0.000e+00,0.000e+00,3.908e-09,0.000e+00,2.571e+00,3.889e+00,1.00
19000,19000,54784,-1.000e+00,-1.000e+00,1.000e+00,0.000e+00,1.234e-10,3.161e-09,1.234e-10,0.000e+00,0.000e+00,1.000e+02,0.000e+00,0.000e+00,1.000e+01,1.000e+01,0.000e+00,1.000e+00,3.161e-09,1.234e-10,0.000e+00,0.000e+00,3.161e-09,0.000e+00,2.571e+00,3.889e+00,1.00
19500,19500,55954,-1.000e+00,-1.000e+00,1.000e+00,0.000e+00,8.857e-11,2.641e-09,8.857e-11,0.000e+00,0.000e+00,1.000e+02,0.000e+00,0.000e+00,1.000e+01,1.000e+01,0.000e+00,1.000e+00,2.641e-09,8.857e-11,0.000e+00,0.000e+00,2.641e-09,0.000e+00,2.571e+00,3.889e+00,1.00
20000,20000,57140,-1.000e+00,-1.000e+00,1.000e+00,0.000e+00,5.897e-11,2.270e-09,5.897e-11,0.000e+00,0.000e+00,1.000e+02,0.000e+00,0.000e+00,1.000e+01,1.000e+01,0.000e+00,1.000e+00,2.270e-09,5.897e-11,0.000e+00,0.000e+00,2.270e-09,0.000e+00,2.571e+00,3.889e+00,1.00
20500,20500,58299,-1.000e+00,-1.000e+00,1.000e+00,0.000e+00,4.692e-11,1.844e-09,4.692e-11,0.000e+00,0.000e+00,1.000e+02,0.000e+00,0.000e+00,1.000e+01,1.000e+01,0.000e+00,1.000e+00,1.844e-09,4.692e-11,0.000e+00,0.000e+00,1.844e-09,0.000e+00,2.571e+00,3.889e+00,1.00
21000,21000,59480,-1.000e+00,-1.000e+00,1.000e+00,0.000e+00,3.007e-11,1.399e-09,3.007e-11,0.000e+00,0.000e+00,1.000e+02,0.000e+00,0.000e+00,1.000e+01,1.000e+01,0.000e+00,1.000e+00,1.399e-09,3.007e-11,0.000e+00,0.000e+00,1.399e-09,0.000e+00,2.571e+00,3.889e+00,1.00
21500,21500,60650,-1.000e+00,-1.000e+00,1.000e+00,0.000e+00,2.059e-11,1.089e-09,2.059e-11,0.000e+00,0.000e+00,1.000e+02,0.000e+00,0.000e+00,1.000e+01,1.000e+01,0.000e+00,1.000e+00,1.089e-09,2.059e-11,0.000e+00,0.000e+00,1.089e-09,0.000e+00,2.571e+00,3.889e+00,1.00
22000,22000,61793,-1.000e+00,-1.000e+00,1.000e+00,0.000e+00,1.374e-11,8.640e-10,1.374e-11,0.000e+00,0.000e+00,1.000e+02,0.000e+00,0.000e+00,1.000e+01,1.000e+01,0.000e+00,1.000e+00,8.640e-10,1.374e-11,0.000e+00,0.000e+00,8.640e-10,0.000e+00,2.571e+00,3.889e+00,1.00
22500,22500,62956,-1.000e+00,-1.000e+00,1.000e+00,0.000e+00,9.574e-12,6.987e-10,9.574e-12,0.000e+00,0.000e+00,1.000e+02,0.000e+00,0.000e+00,1.000e+01,1.000e+01,0.000e+00,1.000e+00,6.987e-10,9.574e-12,0.000e+00,0.000e+00,6.987e-10,0.000e+00,2.571e+00,3.889e+00,1.00
23000,23000,64083,-1.000e+00,-1.000e+00,1.000e+00,0.000e+00,7.747e-12,5.965e-10,7.747e-12,0.000e+00,0.000e+00,1.000e+02,0.000e+00,0.000e+00,1.000e+01,1.000e+01,0.000e+00,1.000e+00,5.965e-10,7.747e-12,0.000e+00,0.000e+00,5.965e-10,0.000e+00,2.571e+00,3.889e+00,1.00
23500,23500,65251,-1.000e+00,-1.000e+00,1.000e+00,0.000e+00,5.280e-12,4.556e-10,5.280e-12,0.000e+00,0.000e+00,1.000e+02,0.000e+00,0.000e+00,1.000e+01,1.000e+01,0.000e+00,1.000e+00,4.556e-10,5.280e-12,0.000e+00,0.000e+00,4.556e-10,0.000e+00,2.571e+00,3.889e+00,1.00
24000,24000,66401,-1.000e+00,-1.000e+00,1.000e+00,0.000e+00,4.352e-12,3.918e-10,4.352e-12,0.000e+00,0.000e+00,1.000e+02,0.000e+00,0.000e+00,1.000e+01,1.000e+01,0.000e+00,1.000e+00,3.918e-10,4.352e-12,0.000e+00,0.000e+00,3.918e-10,0.000e+00,2.571e+00,3.889e+00,1.00
24500,24500,67581,-1.000e+00,-1.000e+00,1.000e+00,0.000e+00,3.145e-12,2.940e-10,3.145e-12,0.000e+00,0.000e+00,1.000e+02,0.000e+00,0.000e+00,1.000e+01,1.000e+01,0.000e+00,1.000e+00,2.940e-10,3.145e-12,0.000e+00,0.000e+00,2.940e-10,0.000e+00,2.571e+00,3.889e+00,1.00
25000,25000,68734,-1.100e+00,-1.100e+00,1.000e+00,1.000e-01,2.210e-12,2.691e-10,2.210e-12,0.000e+00,1.916e-16,1.000e+02,2.571e-01,-7.778e-02,9.900e+00,9.900e+00,0.000e+00,1.100e+00,2.691e-10,2.210e-12,0.000e+00,0.000e+00,2.691e-10,0.000e+00,2.829e+00,3.675e+00,1.10
