episode,step_train,step,A1_reward_total,A1_n_lever,A1_n_door,A1_received,A1_given,A1_r-lever,A1_r-start,A1_r-door,A1_win_rate,A2_reward_total,A2_n_lever,A2_n_door,A2_received,A2_given,A2_r-lever,A2_r-start,A2_r-door,A2_win_rate,A3_reward_total,A3_n_lever,A3_n_door,A3_received,A3_given,A3_r-lever,A3_r-start,A3_r-door,A3_win_rate,A4_reward_total,A4_n_lever,A4_n_door,A4_received,A4_given,A4_r-lever,A4_r-start,A4_r-door,A4_win_rate,steps_per_eps
100,100,618,-9.872e+01,4.000e-01,3.100e+00,1.148e+01,1.110e+02,1.010e+00,5.791e-01,9.893e+00,4.000e+01,3.370e+01,2.000e-01,1.600e+00,4.334e+01,8.838e+00,2.377e+00,2.216e+01,1.880e+01,0.000e+00,3.416e+01,6.000e-01,1.000e+00,4.329e+01,8.629e+00,7.104e+00,2.451e+01,1.168e+01,0.000e+00,2.936e+01,8.000e-01,1.200e+00,4.143e+01,1.107e+01,9.037e+00,1.896e+01,1.344e+01,0.000e+00,3.70
200,200,1295,-1.072e+02,6.000e-01,3.200e+00,1.006e+01,1.170e+02,1.444e+00,2.232e-01,8.395e+00,3.000e+01,3.642e+01,1.000e-01,1.500e+00,4.355e+01,6.427e+00,1.162e+00,2.554e+01,1.685e+01,0.000e+00,3.842e+01,3.000e-01,7.000e-01,4.397e+01,5.347e+00,3.397e+00,3.260e+01,7.969e+00,0.000e+00,3.029e+01,5.000e-01,2.100e+00,4.145e+01,1.026e+01,5.449e+00,1.388e+01,2.212e+01,0.000e+00,3.90
300,300,1989,-1.315e+02,0.000e+00,4.700e+00,1.246e+01,1.440e+02,0.000e+00,2.094e-01,1.225e+01,1.000e+01,4.328e+01,3.000e-01,1.900e+00,5.347e+01,7.798e+00,3.431e+00,2.875e+01,2.129e+01,0.000e+00,4.521e+01,6.000e-01,1.000e+00,5.389e+01,6.484e+00,6.804e+00,3.585e+01,1.123e+01,0.000e+00,3.525e+01,8.000e-01,2.400e+00,5.092e+01,1.247e+01,8.712e+00,1.684e+01,2.537e+01,0.000e+00,4.80
400,400,2737,-1.326e+02,4.000e-01,4.100e+00,8.738e+00,1.410e+02,6.311e-01,2.872e-01,7.819e+00,1.000e+01,4.194e+01,3.000e-01,1.900e+00,5.142e+01,6.877e+00,3.431e+00,2.704e+01,2.094e+01,0.000e+00,4.594e+01,7.000e-01,1.600e+00,5.419e+01,6.151e+00,8.017e+00,2.777e+01,1.841e+01,0.000e+00,3.798e+01,4.000e-01,2.000e+00,5.043e+01,1.075e+01,4.665e+00,2.461e+01,2.115e+01,0.000e+00,4.70
500,500,3507,-1.048e+02,4.000e-01,3.100e+00,3.316e+00,1.080e+02,3.313e-01,5.844e-02,2.926e+00,4.000e+01,3.361e+01,3.000e-01,1.000e+00,3.720e+01,3.186e+00,3.180e+00,2.360e+01,1.042e+01,0.000e+00,3.953e+01,7.000e-01,1.400e+00,4.148e+01,2.255e+00,8.071e+00,1.729e+01,1.612e+01,0.000e+00,2.994e+01,6.000e-01,1.600e+00,3.747e+01,6.022e+00,6.573e+00,1.448e+01,1.641e+01,0.000e+00,3.60
600,600,4309,-1.324e+02,1.000e-01,4.400e+00,5.563e+00,1.380e+02,9.787e-02,9.643e-02,5.369e+00,1.000e+01,3.901e+01,2.000e-01,1.800e+00,4.756e+01,6.244e+00,2.126e+00,2.679e+01,1.864e+01,0.000e+00,4.611e+01,6.000e-01,1.800e+00,5.276e+01,3.957e+00,7.004e+00,2.514e+01,2.062e+01,0.000e+00,3.912e+01,4.000e-01,2.600e+00,4.991e+01,7.592e+00,4.859e+00,1.739e+01,2.767e+01,0.000e+00,4.60
700,700,5188,-1.393e+02,2.000e-01,4.200e+00,4.876e+00,1.440e+02,1.817e-01,2.589e-01,4.435e+00,1.000e+01,4.403e+01,1.000e-01,1.800e+00,4.917e+01,4.439e+00,1.064e+00,2.955e+01,1.856e+01,0.000e+00,5.108e+01,4.000e-01,1.400e+00,5.409e+01,1.102e+00,4.524e+00,3.386e+01,1.570e+01,0.000e+00,3.861e+01,6.000e-01,2.200e+00,4.860e+01,7.190e+00,6.346e+00,2.015e+01,2.210e+01,0.000e+00,4.80
800,800,6078,-1.418e+02,4.000e-01,4.400e+00,9.584e+00,1.500e+02,5.767e-01,2.374e-01,8.770e+00,0.000e+00,4.196e+01,0.000e+00,2.700e+00,5.192e+01,7.664e+00,0.000e+00,2.368e+01,2.824e+01,0.000e+00,5.235e+01,5.000e-01,1.300e+00,5.600e+01,1.449e+00,5.571e+00,3.592e+01,1.451e+01,0.000e+00,3.931e+01,2.000e-01,1.900e+00,5.054e+01,8.933e+00,2.102e+00,2.932e+01,1.912e+01,0.000e+00,5.00
900,900,6998,-1.200e+02,2.000e-01,3.900e+00,6.042e+00,1.260e+02,2.101e-01,6.821e-02,5.764e+00,2.000e+01,3.629e+01,3.000e-01,1.600e+00,4.316e+01,4.677e+00,3.177e+00,2.347e+01,1.651e+01,0.000e+00,4.467e+01,3.000e-01,9.000e-01,4.667e+01,7.063e-01,3.398e+00,3.328e+01,9.992e+00,0.000e+00,3.430e+01,2.000e-01,1.400e+00,4.223e+01,6.729e+00,2.092e+00,2.610e+01,1.404e+01,0.000e+00,4.20
1000,1000,7955,-1.441e+02,3.000e-01,4.700e+00,7.235e+00,1.500e+02,3.012e-01,0.000e+00,6.933e+00,0.000e+00,4.153e+01,1.000e-01,3.200e+00,5.038e+01,6.550e+00,1.028e+00,1.710e+01,3.225e+01,0.000e+00,5.389e+01,3.000e-01,1.000e+00,5.560e+01,2.068e-01,3.359e+00,4.111e+01,1.113e+01,0.000e+00,4.104e+01,2.000e-01,3.100e+00,5.017e+01,6.620e+00,2.047e+00,1.705e+01,3.107e+01,0.000e+00,5.00
1100,1100,8898,-1.475e+02,0.000e+00,4.700e+00,3.528e+00,1.500e+02,0.000e+00,9.639e-02,3.431e+00,0.000e+00,4.452e+01,1.000e-01,1.500e+00,5.021e+01,3.886e+00,1.027e+00,3.410e+01,1.508e+01,0.000e+00,5.425e+01,3.000e-01,1.000e-01,5.499e+01,1.398e-01,3.331e+00,5.056e+01,1.101e+00,0.000e+00,4.370e+01,2.000e-01,3.900e+00,5.062e+01,5.324e+00,2.141e+00,9.093e+00,3.939e+01,0.000e+00,5.00
1200,1200,9860,-1.484e+02,2.000e-01,4.500e+00,2.767e+00,1.500e+02,7.305e-02,8.453e-02,2.610e+00,0.000e+00,4.688e+01,0.000e+00,1.000e-01,5.009e+01,3.018e+00,0.000e+00,4.909e+01,1.002e+00,0.000e+00,5.376e+01,0.000e+00,2.000e-01,5.403e+01,7.015e-02,0.000e+00,5.187e+01,2.165e+00,0.000e+00,4.460e+01,1.000e-01,4.100e+00,5.036e+01,4.169e+00,1.047e+00,8.048e+00,4.127e+01,0.000e+00,5.00
1300,1300,10828,-1.494e+02,2.000e-01,4.700e+00,1.842e+00,1.500e+02,4.404e-02,1.551e-02,1.782e+00,0.000e+00,4.718e+01,0.000e+00,6.000e-01,5.008e+01,1.902e+00,0.000e+00,4.407e+01,6.015e+00,0.000e+00,5.312e+01,0.000e+00,0.000e+00,5.318e+01,5.964e-02,0.000e+00,5.318e+01,0.000e+00,0.000e+00,4.506e+01,0.000e+00,3.700e+00,5.018e+01,3.318e+00,0.000e+00,1.304e+01,3.714e+01,0.000e+00,5.00
1400,1400,11797,-1.503e+02,3.000e-01,4.600e+00,9.896e-01,1.500e+02,3.183e-02,1.071e-02,9.470e-01,0.000e+00,4.766e+01,2.000e-01,8.000e-01,5.007e+01,1.010e+00,2.014e+00,4.004e+01,8.014e+00,0.000e+00,5.269e+01,1.000e-01,2.000e-01,5.304e+01,5.054e-02,1.083e+00,4.983e+01,2.128e+00,0.000e+00,4.516e+01,1.000e-01,4.200e+00,5.011e+01,3.154e+00,1.037e+00,7.010e+00,4.207e+01,0.000e+00,5.00
1500,1500,12765,-1.505e+02,2.000e-01,4.700e+00,6.951e-01,1.500e+02,1.643e-02,1.088e-02,6.678e-01,0.000e+00,4.863e+01,0.000e+00,5.000e-01,5.004e+01,7.043e-01,0.000e+00,4.503e+01,5.007e+00,0.000e+00,5.048e+01,1.000e-01,1.000e-01,5.093e+01,4.646e-02,1.016e+00,4.888e+01,1.026e+00,0.000e+00,4.719e+01,1.000e-01,4.400e+00,5.005e+01,9.555e-01,1.008e+00,5.006e+00,4.403e+01,0.000e+00,5.00
1600,1600,13739,-1.510e+02,4.000e-01,4.600e+00,4.017e-01,1.500e+02,2.302e-02,0.000e+00,3.787e-01,0.000e+00,4.812e+01,1.000e-01,9.000e-01,5.002e+01,4.083e-01,1.003e+00,4.001e+01,9.007e+00,0.000e+00,5.019e+01,0.000e+00,4.000e-01,5.072e+01,2.817e-02,0.000e+00,4.665e+01,4.068e+00,0.000e+00,4.829e+01,0.000e+00,5.000e+00,5.003e+01,7.342e-01,0.000e+00,0.000e+00,5.003e+01,0.000e+00,5.00
