episode,step_train,step,A1_reward_total,A1_n_lever,A1_n_door,A1_received,A1_given,A1_r-lever,A1_r-start,A1_r-door,A1_win_rate,A2_reward_total,A2_n_lever,A2_n_door,A2_received,A2_given,A2_r-lever,A2_r-start,A2_r-door,A2_win_rate,A3_reward_total,A3_n_lever,A3_n_door,A3_received,A3_given,A3_r-lever,A3_r-start,A3_r-door,A3_win_rate,A4_reward_total,A4_n_lever,A4_n_door,A4_received,A4_given,A4_r-lever,A4_r-start,A4_r-door,A4_win_rate,steps_per_eps
100,100,585,2.126e+00,1.100e+00,2.000e+00,7.498e+00,6.372e+00,2.498e+00,1.560e+00,3.440e+00,7.000e+01,-3.419e+00,7.000e-01,1.000e+00,3.775e+00,5.894e+00,7.876e-01,2.062e+00,9.250e-01,0.000e+00,-6.111e+00,1.400e+00,1.300e+00,2.587e+00,9.398e+00,1.062e+00,7.957e-01,7.289e-01,0.000e+00,7.004e+00,1.300e+00,8.000e-01,1.243e+01,4.622e+00,4.017e+00,5.903e+00,2.506e+00,0.000e+00,3.90
200,200,1194,-2.886e+00,1.000e+00,1.200e+00,1.943e+00,3.429e+00,7.808e-01,6.722e-01,4.900e-01,5.000e+01,-1.962e+00,9.000e-01,7.000e-01,1.217e+00,3.178e+00,4.304e-01,5.895e-01,1.970e-01,0.000e+00,-1.731e+00,7.000e-01,1.800e+00,1.305e+00,3.836e+00,3.881e-01,4.329e-01,4.839e-01,0.000e+00,5.878e+00,1.000e+00,1.800e+00,6.991e+00,1.012e+00,1.994e+00,1.949e+00,3.047e+00,0.000e+00,3.80
300,300,1809,-2.370e+00,8.000e-01,1.700e+00,1.917e+00,6.187e+00,9.575e-01,2.753e-01,6.845e-01,8.000e+01,-2.844e+00,9.000e-01,1.200e+00,1.183e+00,4.927e+00,6.397e-01,1.915e-01,3.513e-01,0.000e+00,-3.416e+00,1.000e+00,1.300e+00,6.191e-01,4.835e+00,3.283e-01,1.457e-01,1.452e-01,0.000e+00,1.123e+01,1.000e+00,9.000e-01,1.328e+01,1.052e+00,4.462e+00,5.183e+00,3.635e+00,0.000e+00,3.10
400,400,2448,-5.518e-01,9.000e-01,1.700e+00,9.541e-01,4.206e+00,3.855e-01,5.366e-02,5.149e-01,9.000e+01,-3.437e-01,1.100e+00,9.000e-01,2.281e+00,2.625e+00,1.678e+00,2.110e-01,3.918e-01,0.000e+00,3.033e+00,6.000e-01,1.600e+00,2.820e+00,1.987e+00,9.822e-01,7.563e-01,1.081e+00,0.000e+00,2.963e+00,7.000e-01,1.500e+00,3.768e+00,1.006e+00,1.141e+00,9.469e-01,1.681e+00,0.000e+00,3.00
500,500,3089,-1.605e+00,8.000e-01,1.800e+00,1.899e+00,4.404e+00,1.259e+00,1.063e-01,5.338e-01,7.000e+01,3.957e-02,1.400e+00,1.100e+00,3.677e+00,2.337e+00,2.959e+00,1.485e-01,5.695e-01,0.000e+00,-3.055e-02,1.000e+00,1.600e+00,1.487e+00,3.318e+00,9.724e-01,2.446e-01,2.702e-01,0.000e+00,3.196e+00,9.000e-01,8.000e-01,4.537e+00,1.541e+00,1.884e+00,1.993e+00,6.597e-01,0.000e+00,3.10
600,600,3708,2.234e+00,4.000e-01,2.200e+00,5.696e+00,5.362e+00,1.938e+00,7.048e-01,3.054e+00,7.000e+01,-2.457e+00,8.000e-01,1.100e+00,3.229e+00,4.586e+00,2.480e+00,2.043e-01,5.445e-01,0.000e+00,-2.313e+00,8.000e-01,1.800e+00,1.626e+00,5.139e+00,1.205e+00,5.860e-02,3.625e-01,0.000e+00,3.935e+00,5.000e-01,8.000e-01,8.007e+00,3.472e+00,1.930e+00,4.098e+00,1.979e+00,0.000e+00,2.90
700,700,4326,5.419e-01,6.000e-01,2.100e+00,5.082e+00,8.241e+00,2.529e+00,6.595e-01,1.894e+00,7.000e+01,-1.580e+00,1.200e+00,1.400e+00,6.619e+00,7.199e+00,5.589e+00,8.910e-02,9.411e-01,0.000e+00,-6.495e+00,6.000e-01,1.800e+00,1.817e+00,9.812e+00,1.245e+00,2.177e-01,3.549e-01,0.000e+00,1.163e+01,1.100e+00,9.000e-01,1.592e+01,4.183e+00,6.198e+00,5.041e+00,4.677e+00,0.000e+00,3.00
800,800,4933,5.266e+00,1.000e-01,2.000e+00,3.550e+00,6.684e+00,5.118e-01,9.301e-01,2.108e+00,1.000e+02,2.821e-01,1.200e+00,1.000e+00,5.810e+00,4.928e+00,5.703e+00,6.491e-03,1.008e-01,0.000e+00,-1.508e+00,3.000e-01,1.800e+00,8.574e-01,5.966e+00,6.256e-01,8.116e-02,1.507e-01,0.000e+00,7.060e+00,1.200e+00,6.000e-01,1.092e+01,3.559e+00,5.752e+00,3.169e+00,1.998e+00,0.000e+00,2.60
900,900,5519,6.511e+00,4.000e-01,2.100e+00,9.436e+00,8.825e+00,2.065e+00,2.714e+00,4.657e+00,8.000e+01,4.315e-02,1.800e+00,9.000e-01,9.205e+00,6.662e+00,9.068e+00,3.845e-02,9.821e-02,0.000e+00,-4.121e+00,7.000e-01,1.800e+00,2.571e+00,6.592e+00,1.950e+00,4.004e-01,2.207e-01,0.000e+00,1.168e+00,8.000e-01,1.200e+00,8.115e+00,7.248e+00,2.943e+00,2.684e+00,2.488e+00,0.000e+00,3.20
1000,1000,6090,4.220e+00,5.000e-01,1.800e+00,1.587e+00,5.067e+00,1.215e+00,7.816e-02,2.947e-01,1.000e+02,1.051e+00,1.200e+00,8.000e-01,4.755e+00,3.204e+00,4.735e+00,3.162e-03,1.643e-02,0.000e+00,3.885e+00,8.000e-01,1.200e+00,3.073e+00,3.088e+00,2.462e+00,3.163e-01,2.949e-01,0.000e+00,3.744e+00,6.000e-01,1.100e+00,4.220e+00,2.276e+00,1.915e+00,1.045e+00,1.260e+00,0.000e+00,2.40
