episode,step_train,step,A1_reward_total,A1_n_lever,A1_n_door,A1_received,A1_given,A1_r-lever,A1_r-start,A1_r-door,A1_win_rate,A2_reward_total,A2_n_lever,A2_n_door,A2_received,A2_given,A2_r-lever,A2_r-start,A2_r-door,A2_win_rate,A3_reward_total,A3_n_lever,A3_n_door,A3_received,A3_given,A3_r-lever,A3_r-start,A3_r-door,A3_win_rate,A4_reward_total,A4_n_lever,A4_n_door,A4_received,A4_given,A4_r-lever,A4_r-start,A4_r-door,A4_win_rate,steps_per_eps
100,100,568,7.688e-01,1.100e+00,5.000e-01,5.336e+00,4.068e+00,2.698e+00,1.495e+00,1.143e+00,9.000e+01,6.075e+00,5.000e-01,1.300e+00,5.699e+00,5.524e+00,1.306e+00,1.028e+00,3.365e+00,0.000e+00,-1.054e+00,8.000e-01,4.000e-01,2.986e+00,6.140e+00,1.321e+00,1.097e+00,5.689e-01,0.000e+00,3.610e+00,1.100e+00,5.000e-01,6.499e+00,4.789e+00,3.492e+00,1.557e+00,1.450e+00,0.000e+00,2.20
200,200,1148,-1.561e+00,8.000e-01,1.000e+00,4.226e+00,4.988e+00,1.537e+00,1.285e+00,1.403e+00,8.000e+01,7.110e+00,5.000e-01,1.800e+00,9.258e+00,5.949e+00,1.829e+00,1.576e+00,5.853e+00,0.000e+00,-7.736e-02,1.000e+00,5.000e-01,5.969e+00,5.546e+00,2.473e+00,2.401e+00,1.095e+00,0.000e+00,-2.871e+00,1.300e+00,8.000e-01,2.219e+00,5.190e+00,1.230e+00,3.503e-01,6.381e-01,0.000e+00,2.80
300,300,1713,-4.365e+00,8.000e-01,1.300e+00,1.578e+00,5.944e+00,7.672e-01,3.677e-01,4.434e-01,7.000e+01,9.536e+00,9.000e-01,1.500e+00,1.108e+01,5.345e+00,3.382e+00,2.737e+00,4.963e+00,0.000e+00,4.306e+00,7.000e-01,1.500e+00,6.805e+00,4.400e+00,1.734e+00,2.001e+00,3.071e+00,0.000e+00,-4.377e+00,1.400e+00,4.000e-01,9.138e-01,4.691e+00,5.775e-01,2.682e-01,6.812e-02,0.000e+00,3.20
400,400,2280,1.820e+00,5.000e-01,1.700e+00,2.191e+00,3.472e+00,9.945e-01,3.093e-01,8.877e-01,7.000e+01,4.089e+00,8.000e-01,1.900e+00,5.046e+00,3.156e+00,1.746e+00,4.788e-01,2.821e+00,0.000e+00,-1.443e+00,1.200e+00,9.000e-01,3.057e+00,2.700e+00,2.052e+00,5.202e-01,4.847e-01,0.000e+00,-6.661e-01,7.000e-01,1.000e+00,1.510e+00,2.476e+00,7.021e-01,3.843e-01,4.232e-01,0.000e+00,3.00
500,500,2851,2.417e+00,6.000e-01,2.300e+00,3.860e+00,4.143e+00,1.665e+00,3.922e-01,1.803e+00,8.000e+01,3.960e+00,1.200e+00,1.900e+00,7.171e+00,2.711e+00,3.584e+00,8.239e-01,2.762e+00,0.000e+00,-4.802e+00,9.000e-01,1.300e+00,7.611e-01,4.663e+00,4.927e-01,1.126e-01,1.559e-01,0.000e+00,-1.575e+00,1.300e+00,1.300e+00,2.408e+00,2.684e+00,1.787e+00,1.986e-01,4.232e-01,0.000e+00,3.60
600,600,3472,9.146e-01,6.000e-01,1.200e+00,2.628e+00,4.314e+00,2.191e+00,1.970e-01,2.402e-01,8.000e+01,2.749e+00,7.000e-01,1.500e+00,2.054e+00,2.805e+00,1.212e+00,2.197e-01,6.214e-01,0.000e+00,-1.410e+00,9.000e-01,1.100e+00,1.117e+00,4.027e+00,9.262e-01,4.720e-02,1.439e-01,0.000e+00,3.647e+00,1.500e+00,7.000e-01,6.936e+00,1.589e+00,5.655e+00,2.507e-01,1.030e+00,0.000e+00,2.40
700,700,4055,5.146e+00,9.000e-01,1.000e+00,1.050e+01,5.354e+00,5.175e+00,3.218e+00,2.107e+00,9.000e+01,1.210e+00,6.000e-01,2.000e+00,6.916e+00,8.506e+00,2.546e+00,3.694e-01,4.001e+00,0.000e+00,-7.508e+00,6.000e-01,1.200e+00,6.941e-01,1.160e+01,4.248e-01,1.086e-01,1.608e-01,0.000e+00,7.852e+00,1.300e+00,7.000e-01,1.241e+01,5.056e+00,7.354e+00,2.453e+00,2.602e+00,0.000e+00,2.70
800,800,4655,1.308e+00,1.200e+00,1.300e+00,4.046e+00,2.537e+00,3.425e+00,5.586e-01,6.216e-02,8.000e+01,2.529e+00,3.000e-01,2.000e+00,3.629e+00,3.800e+00,9.636e-01,1.399e+00,1.266e+00,0.000e+00,-9.112e-01,8.000e-01,1.000e+00,2.536e+00,3.547e+00,1.774e+00,5.836e-01,1.783e-01,0.000e+00,-1.826e+00,1.300e+00,1.200e+00,2.815e+00,3.141e+00,2.601e+00,1.281e-01,8.561e-02,0.000e+00,3.60
900,900,5263,1.272e-01,1.200e+00,1.700e+00,4.972e+00,4.945e+00,4.350e+00,4.056e-01,2.168e-01,5.000e+01,-1.877e+00,4.000e-01,2.500e+00,2.675e+00,4.152e+00,1.466e+00,3.895e-01,8.191e-01,0.000e+00,-7.067e-01,1.000e-01,2.000e+00,4.275e-01,3.834e+00,2.152e-01,1.046e-01,1.077e-01,0.000e+00,1.957e+00,1.600e+00,7.000e-01,7.831e+00,2.974e+00,5.744e+00,1.681e+00,4.054e-01,0.000e+00,3.30
1000,1000,5844,-2.342e+00,1.000e+00,1.300e+00,2.201e+00,4.842e+00,1.830e+00,3.162e-01,5.435e-02,8.000e+01,1.714e+00,4.000e-01,3.000e+00,1.456e+00,5.343e+00,8.872e-01,9.719e-02,4.720e-01,0.000e+00,-4.451e+00,6.000e-01,1.600e+00,1.623e+00,5.274e+00,1.048e+00,3.972e-01,1.779e-01,0.000e+00,8.779e+00,1.600e+00,1.200e+00,1.163e+01,1.454e+00,8.067e+00,8.357e-01,2.731e+00,0.000e+00,3.50
