episode,step_train,step,A1_reward_total,A1_n_lever,A1_n_door,A1_received,A1_given,A1_r-lever,A1_r-start,A1_r-door,A1_win_rate,A2_reward_total,A2_n_lever,A2_n_door,A2_received,A2_given,A2_r-lever,A2_r-start,A2_r-door,A2_win_rate,A3_reward_total,A3_n_lever,A3_n_door,A3_received,A3_given,A3_r-lever,A3_r-start,A3_r-door,A3_win_rate,A4_reward_total,A4_n_lever,A4_n_door,A4_received,A4_given,A4_r-lever,A4_r-start,A4_r-door,A4_win_rate,steps_per_eps
100,100,932,-1.236e+02,6.000e-01,3.700e+00,1.828e+01,1.410e+02,1.569e+00,1.059e+00,1.566e+01,1.000e+01,4.293e+01,1.400e+00,1.300e+00,5.555e+01,1.022e+01,1.652e+01,2.376e+01,1.528e+01,0.000e+00,3.235e+01,1.600e+00,1.900e+00,4.988e+01,1.513e+01,1.715e+01,1.283e+01,1.990e+01,0.000e+00,4.043e+01,6.000e-01,2.800e+00,5.633e+01,1.370e+01,7.212e+00,1.540e+01,3.372e+01,0.000e+00,4.70
200,200,1842,-1.246e+02,4.000e-01,4.100e+00,1.669e+01,1.410e+02,6.148e-01,2.205e-01,1.586e+01,1.000e+01,3.714e+01,9.000e-01,1.600e+00,4.793e+01,8.289e+00,9.219e+00,2.240e+01,1.631e+01,0.000e+00,3.750e+01,1.500e+00,1.000e+00,4.934e+01,9.344e+00,1.595e+01,2.294e+01,1.046e+01,0.000e+00,4.197e+01,6.000e-01,2.900e+00,5.211e+01,7.447e+00,6.619e+00,1.316e+01,3.233e+01,0.000e+00,4.70
300,300,2788,-1.340e+02,6.000e-01,3.700e+00,5.520e+00,1.380e+02,1.777e-01,7.972e-02,5.263e+00,1.000e+01,4.047e+01,8.000e-01,1.300e+00,4.722e+01,5.546e+00,8.249e+00,2.572e+01,1.324e+01,0.000e+00,4.019e+01,1.100e+00,1.300e+00,4.748e+01,4.584e+00,1.131e+01,2.282e+01,1.335e+01,0.000e+00,4.542e+01,9.000e-01,2.700e+00,5.004e+01,2.124e+00,9.723e+00,1.070e+01,2.962e+01,0.000e+00,4.60
400,400,3754,-1.348e+02,1.000e-01,4.600e+00,1.628e+01,1.500e+02,6.347e-02,1.095e-01,1.611e+01,0.000e+00,4.129e+01,7.000e-01,1.700e+00,5.059e+01,6.092e+00,7.076e+00,2.635e+01,1.716e+01,0.000e+00,4.086e+01,1.700e+00,1.200e+00,5.127e+01,7.510e+00,1.760e+01,2.147e+01,1.220e+01,0.000e+00,4.246e+01,6.000e-01,3.500e+00,5.250e+01,7.044e+00,6.248e+00,9.443e+00,3.681e+01,0.000e+00,5.00
500,500,4732,-1.343e+02,3.000e-01,4.400e+00,1.698e+01,1.500e+02,1.033e-01,5.156e-02,1.682e+01,0.000e+00,4.298e+01,1.000e+00,1.300e+00,5.063e+01,4.654e+00,1.015e+01,2.736e+01,1.312e+01,0.000e+00,4.035e+01,1.000e+00,9.000e-01,5.098e+01,7.827e+00,1.024e+01,3.158e+01,9.158e+00,0.000e+00,4.170e+01,4.000e-01,4.000e+00,5.168e+01,7.780e+00,4.114e+00,6.168e+00,4.139e+01,0.000e+00,5.00
600,600,5710,-1.405e+02,4.000e-01,3.900e+00,1.104e+01,1.500e+02,3.716e-02,5.143e-02,1.095e+01,0.000e+00,4.520e+01,6.000e-01,1.000e+00,5.053e+01,2.927e+00,6.051e+00,3.440e+01,1.008e+01,0.000e+00,4.323e+01,4.000e-01,1.000e+00,5.080e+01,5.575e+00,4.079e+00,3.663e+01,1.009e+01,0.000e+00,4.343e+01,6.000e-01,3.600e+00,5.145e+01,5.317e+00,6.118e+00,8.149e+00,3.718e+01,0.000e+00,5.00
700,700,6693,-1.452e+02,1.000e-01,4.500e+00,5.902e+00,1.500e+02,4.202e-03,1.019e-02,5.888e+00,0.000e+00,4.751e+01,5.000e-01,1.700e+00,5.034e+01,8.361e-01,5.040e+00,2.822e+01,1.708e+01,0.000e+00,4.561e+01,1.200e+00,7.000e-01,5.048e+01,2.667e+00,1.215e+01,3.131e+01,7.023e+00,0.000e+00,4.438e+01,4.000e-01,3.900e+00,5.029e+01,3.508e+00,4.018e+00,7.022e+00,3.925e+01,0.000e+00,5.00
800,800,7682,-1.480e+02,4.000e-01,4.200e+00,3.407e+00,1.500e+02,6.630e-03,6.638e-03,3.394e+00,0.000e+00,4.705e+01,6.000e-01,1.800e+00,5.032e+01,6.685e-01,6.042e+00,2.619e+01,1.809e+01,0.000e+00,4.791e+01,7.000e-01,4.000e-01,5.075e+01,1.345e+00,7.180e+00,3.955e+01,4.022e+00,0.000e+00,4.583e+01,1.000e-01,4.500e+00,5.026e+01,2.732e+00,1.003e+00,4.006e+00,4.525e+01,0.000e+00,5.00
900,900,8670,-1.391e+02,3.000e-01,4.700e+00,1.220e+01,1.500e+02,2.418e-02,0.000e+00,1.217e+01,0.000e+00,4.701e+01,4.000e-01,1.500e+00,5.025e+01,1.038e+00,4.027e+00,3.117e+01,1.506e+01,0.000e+00,4.235e+01,3.000e-01,1.200e+00,5.049e+01,6.647e+00,3.058e+00,3.537e+01,1.207e+01,0.000e+00,4.304e+01,5.000e-01,4.400e+00,5.052e+01,5.777e+00,5.045e+00,1.005e+00,4.447e+01,0.000e+00,5.00
1000,1000,9663,-1.481e+02,2.000e-01,4.400e+00,3.145e+00,1.500e+02,2.902e-03,2.442e-03,3.139e+00,0.000e+00,4.687e+01,1.000e-01,1.900e+00,5.016e+01,4.950e-01,1.002e+00,3.012e+01,1.904e+01,0.000e+00,4.701e+01,6.000e-01,7.000e-01,5.021e+01,1.397e+00,6.048e+00,3.715e+01,7.014e+00,0.000e+00,4.587e+01,6.000e-01,3.800e+00,5.026e+01,1.888e+00,6.030e+00,6.010e+00,3.822e+01,0.000e+00,5.00
1100,1100,10658,-1.475e+02,3.000e-01,4.400e+00,3.766e+00,1.500e+02,7.826e-03,1.352e-02,3.745e+00,0.000e+00,4.672e+01,3.000e-01,2.300e+00,5.010e+01,3.858e-01,3.004e+00,2.406e+01,2.304e+01,0.000e+00,4.691e+01,8.000e-01,1.200e+00,5.033e+01,1.025e+00,8.083e+00,3.022e+01,1.203e+01,0.000e+00,4.581e+01,4.000e-01,4.600e+00,5.023e+01,3.021e+00,4.015e+00,0.000e+00,4.622e+01,0.000e+00,5.00
1200,1200,11650,-1.429e+02,3.000e-01,4.300e+00,8.415e+00,1.500e+02,6.741e-02,9.878e-02,8.248e+00,0.000e+00,4.850e+01,1.000e-01,6.000e-01,5.008e+01,4.790e-01,1.001e+00,4.307e+01,6.007e+00,0.000e+00,4.898e+01,3.000e-01,1.000e-01,5.031e+01,7.367e-01,3.016e+00,4.629e+01,1.005e+00,0.000e+00,4.101e+01,1.000e-01,4.700e+00,5.021e+01,7.800e+00,1.003e+00,2.002e+00,4.720e+01,0.000e+00,5.00
1300,1300,12646,-1.414e+02,4.000e-01,4.400e+00,1.000e+01,1.500e+02,8.711e-02,2.974e-02,9.886e+00,0.000e+00,4.822e+01,4.000e-01,4.000e-01,5.011e+01,7.812e-01,4.007e+00,4.209e+01,4.006e+00,0.000e+00,4.752e+01,2.000e-01,2.000e-01,5.035e+01,2.132e+00,2.021e+00,4.632e+01,2.012e+00,0.000e+00,4.125e+01,0.000e+00,4.900e+00,5.031e+01,7.859e+00,0.000e+00,1.003e+00,4.931e+01,0.000e+00,5.00
1400,1400,13646,-1.425e+02,1.000e-01,4.900e+00,8.637e+00,1.500e+02,3.411e-03,0.000e+00,8.634e+00,0.000e+00,4.883e+01,2.000e-01,2.000e-01,5.009e+01,4.529e-01,2.002e+00,4.608e+01,2.003e+00,0.000e+00,4.759e+01,4.000e-01,5.000e-01,5.031e+01,1.618e+00,4.024e+00,4.126e+01,5.023e+00,0.000e+00,4.194e+01,1.000e-01,4.900e+00,5.029e+01,7.251e+00,1.002e+00,0.000e+00,4.929e+01,0.000e+00,5.00
1500,1500,14646,-1.430e+02,2.000e-01,4.700e+00,8.170e+00,1.500e+02,8.906e-03,5.217e-03,8.156e+00,0.000e+00,4.933e+01,1.000e-01,1.000e-01,5.010e+01,3.682e-01,1.001e+00,4.810e+01,1.001e+00,0.000e+00,4.730e+01,2.000e-01,5.000e-01,5.019e+01,1.892e+00,2.009e+00,4.317e+01,5.015e+00,0.000e+00,4.260e+01,1.000e-01,4.900e+00,5.032e+01,6.516e+00,1.004e+00,0.000e+00,4.931e+01,0.000e+00,5.00
1600,1600,15646,-1.411e+02,1.000e-01,4.700e+00,1.000e+01,1.500e+02,1.356e-02,2.318e-02,9.964e+00,0.000e+00,4.908e+01,2.000e-01,2.000e-01,5.008e+01,3.073e-01,2.003e+00,4.608e+01,2.002e+00,0.000e+00,4.673e+01,1.000e-01,2.000e-01,5.019e+01,3.058e+00,1.004e+00,4.718e+01,2.001e+00,0.000e+00,4.199e+01,1.000e-01,4.800e+00,5.033e+01,7.239e+00,1.006e+00,1.003e+00,4.832e+01,0.000e+00,5.00
1700,1700,16646,-1.358e+02,0.000e+00,4.900e+00,1.521e+01,1.500e+02,0.000e+00,9.485e-03,1.520e+01,0.000e+00,4.888e+01,1.000e-01,4.000e-01,5.006e+01,2.797e-01,1.000e+00,4.505e+01,4.003e+00,0.000e+00,4.220e+01,2.000e-01,4.000e-01,5.014e+01,6.942e+00,2.004e+00,4.412e+01,4.014e+00,0.000e+00,4.071e+01,1.000e-01,4.900e+00,5.021e+01,8.398e+00,1.003e+00,0.000e+00,4.921e+01,0.000e+00,5.00
1800,1800,17646,-1.409e+02,0.000e+00,4.800e+00,1.013e+01,1.500e+02,0.000e+00,3.803e-03,1.013e+01,0.000e+00,4.968e+01,1.000e-01,0.000e+00,5.006e+01,1.771e-01,1.001e+00,4.906e+01,0.000e+00,0.000e+00,4.650e+01,2.000e-01,2.000e-01,5.009e+01,2.889e+00,2.003e+00,4.609e+01,2.001e+00,0.000e+00,4.168e+01,1.000e-01,4.800e+00,5.023e+01,7.448e+00,1.000e+00,1.001e+00,4.823e+01,0.000e+00,5.00
1900,1900,18642,-1.441e+02,2.000e-01,4.500e+00,7.150e+00,1.500e+02,7.077e-03,7.979e-03,7.135e+00,0.000e+00,4.913e+01,4.000e-01,2.000e-01,5.005e+01,1.254e-01,4.003e+00,4.405e+01,2.002e+00,0.000e+00,4.702e+01,0.000e+00,1.000e-01,5.006e+01,2.836e+00,0.000e+00,4.906e+01,1.000e+00,0.000e+00,4.440e+01,2.000e-01,4.800e+00,5.023e+01,4.528e+00,2.004e+00,0.000e+00,4.822e+01,0.000e+00,5.00
2000,2000,19642,-1.348e+02,1.000e-01,4.800e+00,1.625e+01,1.500e+02,1.233e-02,9.933e-03,1.623e+01,0.000e+00,4.922e+01,1.000e-01,3.000e-01,5.005e+01,1.297e-01,1.001e+00,4.604e+01,3.003e+00,0.000e+00,4.189e+01,0.000e+00,2.000e-01,5.008e+01,7.989e+00,0.000e+00,4.808e+01,2.000e+00,0.000e+00,4.064e+01,2.000e-01,4.800e+00,5.013e+01,8.391e+00,2.003e+00,0.000e+00,4.813e+01,0.000e+00,5.00
2100,2100,20642,-1.402e+02,0.000e+00,5.000e+00,1.081e+01,1.500e+02,0.000e+00,0.000e+00,1.081e+01,0.000e+00,4.902e+01,3.000e-01,2.000e-01,5.003e+01,1.119e-01,3.001e+00,4.503e+01,2.001e+00,0.000e+00,4.785e+01,3.000e-01,3.000e-01,5.008e+01,1.326e+00,3.005e+00,4.407e+01,3.002e+00,0.000e+00,3.952e+01,0.000e+00,5.000e+00,5.014e+01,9.621e+00,0.000e+00,0.000e+00,5.014e+01,0.000e+00,5.00
2200,2200,21642,-1.365e+02,0.000e+00,4.900e+00,1.448e+01,1.500e+02,0.000e+00,4.494e-03,1.448e+01,0.000e+00,4.955e+01,1.000e-01,1.000e-01,5.004e+01,8.824e-02,1.000e+00,4.804e+01,1.000e+00,0.000e+00,4.430e+01,0.000e+00,0.000e+00,5.006e+01,5.764e+00,0.000e+00,5.006e+01,0.000e+00,0.000e+00,4.027e+01,0.000e+00,5.000e+00,5.012e+01,8.850e+00,0.000e+00,0.000e+00,5.012e+01,0.000e+00,5.00
2300,2300,22642,-1.333e+02,0.000e+00,5.000e+00,1.766e+01,1.500e+02,0.000e+00,0.000e+00,1.766e+01,0.000e+00,4.996e+01,0.000e+00,0.000e+00,5.003e+01,7.267e-02,0.000e+00,5.003e+01,0.000e+00,0.000e+00,4.216e+01,0.000e+00,0.000e+00,5.006e+01,7.902e+00,0.000e+00,5.006e+01,0.000e+00,0.000e+00,3.873e+01,2.000e-01,4.700e+00,5.009e+01,9.855e+00,2.003e+00,1.001e+00,4.708e+01,0.000e+00,5.00
2400,2400,23642,-1.400e+02,0.000e+00,5.000e+00,1.098e+01,1.500e+02,0.000e+00,0.000e+00,1.098e+01,0.000e+00,4.998e+01,0.000e+00,0.000e+00,5.003e+01,4.905e-02,0.000e+00,5.003e+01,0.000e+00,0.000e+00,4.808e+01,0.000e+00,2.000e-01,5.004e+01,1.752e+00,0.000e+00,4.804e+01,2.000e+00,0.000e+00,3.965e+01,1.000e-01,4.900e+00,5.013e+01,9.373e+00,1.001e+00,0.000e+00,4.912e+01,0.000e+00,5.00
2500,2500,24642,-1.467e+02,0.000e+00,5.000e+00,4.283e+00,1.500e+02,0.000e+00,0.000e+00,4.283e+00,0.000e+00,4.928e+01,2.000e-01,2.000e-01,5.002e+01,3.837e-02,2.001e+00,4.602e+01,2.000e+00,0.000e+00,4.830e+01,0.000e+00,1.000e-01,5.002e+01,1.525e+00,0.000e+00,4.902e+01,1.000e+00,0.000e+00,4.584e+01,1.000e-01,4.800e+00,5.008e+01,2.840e+00,1.001e+00,1.000e+00,4.808e+01,0.000e+00,5.00
2600,2600,25642,-1.402e+02,0.000e+00,5.000e+00,1.076e+01,1.500e+02,0.000e+00,0.000e+00,1.076e+01,0.000e+00,4.979e+01,1.000e-01,0.000e+00,5.002e+01,3.193e-02,1.000e+00,4.902e+01,0.000e+00,0.000e+00,4.744e+01,0.000e+00,1.000e-01,5.003e+01,2.387e+00,0.000e+00,4.903e+01,1.001e+00,0.000e+00,4.050e+01,1.000e-01,4.900e+00,5.009e+01,8.493e+00,1.001e+00,0.000e+00,4.909e+01,0.000e+00,5.00
2700,2700,26640,-1.364e+02,0.000e+00,4.900e+00,1.456e+01,1.500e+02,0.000e+00,7.728e-03,1.455e+01,0.000e+00,4.959e+01,0.000e+00,2.000e-01,5.002e+01,2.758e-02,0.000e+00,4.802e+01,2.000e+00,0.000e+00,4.411e+01,0.000e+00,0.000e+00,5.004e+01,5.925e+00,0.000e+00,5.004e+01,0.000e+00,0.000e+00,4.014e+01,0.000e+00,4.900e+00,5.006e+01,8.719e+00,0.000e+00,1.000e+00,4.906e+01,0.000e+00,5.00
2800,2800,27639,-1.399e+02,1.000e-01,4.900e+00,1.124e+01,1.500e+02,2.289e-03,0.000e+00,1.124e+01,0.000e+00,4.959e+01,1.000e-01,1.000e-01,5.002e+01,2.258e-02,1.000e+00,4.801e+01,1.000e+00,0.000e+00,4.747e+01,0.000e+00,0.000e+00,5.003e+01,2.559e+00,0.000e+00,5.003e+01,0.000e+00,0.000e+00,4.009e+01,0.000e+00,4.900e+00,5.006e+01,8.764e+00,0.000e+00,1.000e+00,4.906e+01,0.000e+00,5.00
2900,2900,28637,-1.419e+02,1.000e-01,4.900e+00,9.187e+00,1.500e+02,8.780e-04,0.000e+00,9.186e+00,0.000e+00,4.979e+01,0.000e+00,1.000e-01,5.001e+01,1.748e-02,0.000e+00,4.901e+01,1.000e+00,0.000e+00,4.853e+01,0.000e+00,2.000e-01,5.002e+01,1.096e+00,0.000e+00,4.802e+01,2.001e+00,0.000e+00,4.039e+01,2.000e-01,4.600e+00,5.004e+01,8.147e+00,2.001e+00,2.001e+00,4.604e+01,0.000e+00,5.00
3000,3000,29637,-1.397e+02,0.000e+00,5.000e+00,1.126e+01,1.500e+02,0.000e+00,0.000e+00,1.126e+01,0.000e+00,5.000e+01,0.000e+00,0.000e+00,5.002e+01,1.783e-02,0.000e+00,5.002e+01,0.000e+00,0.000e+00,4.804e+01,1.000e-01,0.000e+00,5.003e+01,1.792e+00,1.003e+00,4.903e+01,0.000e+00,0.000e+00,3.930e+01,0.000e+00,4.900e+00,5.006e+01,9.559e+00,0.000e+00,1.000e+00,4.906e+01,0.000e+00,5.00
3100,3100,30637,-1.397e+02,0.000e+00,5.000e+00,1.134e+01,1.500e+02,0.000e+00,0.000e+00,1.134e+01,0.000e+00,5.000e+01,0.000e+00,0.000e+00,5.001e+01,1.448e-02,0.000e+00,5.001e+01,0.000e+00,0.000e+00,4.801e+01,0.000e+00,1.000e-01,5.002e+01,1.810e+00,0.000e+00,4.902e+01,1.000e+00,0.000e+00,3.946e+01,0.000e+00,4.800e+00,5.004e+01,9.586e+00,0.000e+00,2.001e+00,4.804e+01,0.000e+00,5.00
3200,3200,31637,-1.397e+02,0.000e+00,5.000e+00,1.129e+01,1.500e+02,0.000e+00,0.000e+00,1.129e+01,0.000e+00,4.980e+01,1.000e-01,0.000e+00,5.001e+01,1.412e-02,1.000e+00,4.901e+01,0.000e+00,0.000e+00,4.827e+01,0.000e+00,0.000e+00,5.002e+01,1.745e+00,0.000e+00,5.002e+01,0.000e+00,0.000e+00,3.914e+01,1.000e-01,4.800e+00,5.004e+01,9.602e+00,1.000e+00,1.000e+00,4.804e+01,0.000e+00,5.00
3300,3300,32637,-1.395e+02,0.000e+00,5.000e+00,1.153e+01,1.500e+02,0.000e+00,0.000e+00,1.153e+01,0.000e+00,4.980e+01,1.000e-01,0.000e+00,5.001e+01,1.237e-02,1.000e+00,4.901e+01,0.000e+00,0.000e+00,4.821e+01,0.000e+00,0.000e+00,5.002e+01,1.808e+00,0.000e+00,5.002e+01,0.000e+00,0.000e+00,3.926e+01,0.000e+00,4.900e+00,5.003e+01,9.770e+00,0.000e+00,1.000e+00,4.903e+01,0.000e+00,5.00
3400,3400,33637,-1.394e+02,0.000e+00,5.000e+00,1.156e+01,1.500e+02,0.000e+00,0.000e+00,1.156e+01,0.000e+00,5.000e+01,0.000e+00,0.000e+00,5.001e+01,1.096e-02,0.000e+00,5.001e+01,0.000e+00,0.000e+00,4.822e+01,0.000e+00,0.000e+00,5.002e+01,1.801e+00,0.000e+00,5.002e+01,0.000e+00,0.000e+00,3.913e+01,1.000e-01,4.800e+00,5.003e+01,9.801e+00,1.000e+00,1.000e+00,4.803e+01,0.000e+00,5.00
3500,3500,34637,-1.402e+02,0.000e+00,5.000e+00,1.079e+01,1.500e+02,0.000e+00,0.000e+00,1.079e+01,0.000e+00,5.000e+01,0.000e+00,0.000e+00,5.001e+01,9.898e-03,0.000e+00,5.001e+01,0.000e+00,0.000e+00,4.830e+01,1.000e-01,0.000e+00,5.001e+01,1.510e+00,1.000e+00,4.901e+01,0.000e+00,0.000e+00,3.971e+01,0.000e+00,4.800e+00,5.002e+01,9.315e+00,0.000e+00,2.000e+00,4.802e+01,0.000e+00,5.00
3600,3600,35637,-1.483e+02,0.000e+00,5.000e+00,2.691e+00,1.500e+02,0.000e+00,0.000e+00,2.691e+00,0.000e+00,5.000e+01,0.000e+00,0.000e+00,5.000e+01,8.688e-03,0.000e+00,5.000e+01,0.000e+00,0.000e+00,4.865e+01,0.000e+00,1.000e-01,5.000e+01,1.158e+00,0.000e+00,4.900e+01,1.000e+00,0.000e+00,4.727e+01,0.000e+00,4.800e+00,5.002e+01,1.550e+00,0.000e+00,2.000e+00,4.802e+01,0.000e+00,5.00
3700,3700,36637,-1.415e+02,0.000e+00,5.000e+00,9.495e+00,1.500e+02,0.000e+00,0.000e+00,9.495e+00,0.000e+00,5.000e+01,0.000e+00,0.000e+00,5.000e+01,8.211e-03,0.000e+00,5.000e+01,0.000e+00,0.000e+00,4.850e+01,1.000e-01,0.000e+00,5.001e+01,1.313e+00,1.001e+00,4.901e+01,0.000e+00,0.000e+00,4.061e+01,0.000e+00,4.900e+00,5.002e+01,8.206e+00,0.000e+00,1.000e+00,4.902e+01,0.000e+00,5.00
3800,3800,37637,-1.449e+02,0.000e+00,5.000e+00,6.053e+00,1.500e+02,0.000e+00,0.000e+00,6.053e+00,0.000e+00,5.000e+01,0.000e+00,0.000e+00,5.000e+01,7.014e-03,0.000e+00,5.000e+01,0.000e+00,0.000e+00,4.861e+01,0.000e+00,2.000e-01,5.001e+01,1.095e+00,0.000e+00,4.801e+01,2.000e+00,0.000e+00,4.404e+01,0.000e+00,4.800e+00,5.001e+01,4.976e+00,0.000e+00,2.000e+00,4.801e+01,0.000e+00,5.00
3900,3900,38637,-1.400e+02,0.000e+00,5.000e+00,1.096e+01,1.500e+02,0.000e+00,0.000e+00,1.096e+01,0.000e+00,5.000e+01,0.000e+00,0.000e+00,5.000e+01,6.005e-03,0.000e+00,5.000e+01,0.000e+00,0.000e+00,4.894e+01,0.000e+00,0.000e+00,5.001e+01,1.078e+00,0.000e+00,5.001e+01,0.000e+00,0.000e+00,3.910e+01,0.000e+00,5.000e+00,5.001e+01,9.908e+00,0.000e+00,0.000e+00,5.001e+01,0.000e+00,5.00
4000,4000,39637,-1.397e+02,0.000e+00,5.000e+00,1.127e+01,1.500e+02,0.000e+00,0.000e+00,1.127e+01,0.000e+00,5.000e+01,0.000e+00,0.000e+00,5.000e+01,5.392e-03,0.000e+00,5.000e+01,0.000e+00,0.000e+00,4.842e+01,0.000e+00,2.000e-01,5.002e+01,1.293e+00,0.000e+00,4.802e+01,2.000e+00,0.000e+00,3.891e+01,1.000e-01,4.900e+00,5.001e+01,1.000e+01,1.000e+00,0.000e+00,4.901e+01,0.000e+00,5.00
4100,4100,40637,-1.410e+02,0.000e+00,5.000e+00,1.003e+01,1.500e+02,0.000e+00,0.000e+00,1.003e+01,0.000e+00,4.980e+01,0.000e+00,1.000e-01,5.000e+01,5.342e-03,0.000e+00,4.900e+01,1.000e+00,0.000e+00,4.852e+01,2.000e-01,2.000e-01,5.001e+01,7.815e-01,2.000e+00,4.600e+01,2.000e+00,0.000e+00,3.975e+01,0.000e+00,4.900e+00,5.001e+01,9.264e+00,0.000e+00,1.000e+00,4.901e+01,0.000e+00,5.00
4200,4200,41637,-1.455e+02,0.000e+00,5.000e+00,5.543e+00,1.500e+02,0.000e+00,0.000e+00,5.543e+00,0.000e+00,5.000e+01,0.000e+00,0.000e+00,5.000e+01,4.553e-03,0.000e+00,5.000e+01,0.000e+00,0.000e+00,4.940e+01,0.000e+00,0.000e+00,5.000e+01,6.036e-01,0.000e+00,5.000e+01,0.000e+00,0.000e+00,4.406e+01,0.000e+00,5.000e+00,5.001e+01,4.948e+00,0.000e+00,0.000e+00,5.001e+01,0.000e+00,5.00
4300,4300,42636,-1.406e+02,0.000e+00,5.000e+00,1.036e+01,1.500e+02,0.000e+00,0.000e+00,1.036e+01,0.000e+00,5.000e+01,0.000e+00,0.000e+00,5.000e+01,4.178e-03,0.000e+00,5.000e+01,0.000e+00,0.000e+00,4.951e+01,0.000e+00,0.000e+00,5.000e+01,4.908e-01,0.000e+00,5.000e+01,0.000e+00,0.000e+00,3.913e+01,0.000e+00,5.000e+00,5.001e+01,9.875e+00,0.000e+00,0.000e+00,5.001e+01,0.000e+00,5.00
4400,4400,43636,-1.407e+02,0.000e+00,5.000e+00,1.026e+01,1.500e+02,0.000e+00,0.000e+00,1.026e+01,0.000e+00,4.980e+01,1.000e-01,0.000e+00,5.000e+01,3.990e-03,1.000e+00,4.900e+01,0.000e+00,0.000e+00,4.919e+01,1.000e-01,1.000e-01,5.001e+01,5.132e-01,1.000e+00,4.801e+01,1.000e+00,0.000e+00,3.905e+01,0.000e+00,4.800e+00,5.001e+01,9.757e+00,0.000e+00,2.000e+00,4.801e+01,0.000e+00,5.00
