episode,step_train,step,A1_reward_total,A1_reward_env,A1_n_lever,A1_n_door,A1_received,A1_given,A1_r-lever,A1_r-start,A1_r-door,A1_win_rate,A1_total_energy,A1_reward_per_energy,A2_reward_total,A2_reward_env,A2_n_lever,A2_n_door,A2_received,A2_given,A2_r-lever,A2_r-start,A2_r-door,A2_win_rate,A2_total_energy,A2_reward_per_energy,steps_per_eps
12500,12500,64307,9.900e+00,9.900e+00,0.000e+00,1.200e+00,1.893e-06,1.523e-05,0.000e+00,0.000e+00,1.893e-06,1.000e+02,3.086e+00,3.617e+00,-1.000e+00,-1.000e+00,1.000e+00,0.000e+00,1.523e-05,1.893e-06,1.523e-05,5.193e-11,0.000e+00,0.000e+00,2.571e-01,-3.889e-02,1.20
13000,13000,66322,1.000e+01,1.000e+01,0.000e+00,1.000e+00,4.796e-07,1.274e-05,0.000e+00,0.000e+00,4.796e-07,1.000e+02,2.571e+00,3.889e+00,-1.000e+00,-1.000e+00,1.000e+00,0.000e+00,1.274e-05,4.796e-07,1.274e-05,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.00
13500,13500,68335,9.800e+00,9.800e+00,1.000e-01,1.100e+00,3.995e-06,1.786e-05,1.260e-06,6.870e-10,2.734e-06,1.000e+02,2.957e+00,3.506e+00,-1.000e+00,-1.000e+00,1.200e+00,0.000e+00,1.786e-05,3.995e-06,1.786e-05,2.954e-11,0.000e+00,0.000e+00,1.286e-01,-7.778e-02,1.30
14000,14000,70359,1.000e+01,1.000e+01,0.000e+00,1.000e+00,2.696e-07,6.461e-06,0.000e+00,0.000e+00,2.696e-07,1.000e+02,2.571e+00,3.889e+00,-1.000e+00,-1.000e+00,1.000e+00,0.000e+00,6.461e-06,2.696e-07,6.461e-06,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.00
14500,14500,72370,1.000e+01,1.000e+01,0.000e+00,1.000e+00,1.545e-07,4.991e-06,0.000e+00,0.000e+00,1.545e-07,1.000e+02,2.571e+00,3.889e+00,-1.000e+00,-1.000e+00,1.000e+00,0.000e+00,4.991e-06,1.545e-07,4.991e-06,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.00
15000,15000,74385,1.000e+01,1.000e+01,0.000e+00,1.000e+00,2.224e-08,5.238e-06,0.000e+00,3.866e-11,2.220e-08,1.000e+02,2.700e+00,3.759e+00,-1.000e+00,-1.000e+00,1.100e+00,0.000e+00,5.238e-06,2.224e-08,5.238e-06,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.10
15500,15500,76376,9.900e+00,9.900e+00,1.000e-01,1.000e+00,2.357e-07,5.667e-06,6.563e-08,0.000e+00,1.700e-07,1.000e+02,2.571e+00,3.850e+00,-1.000e+00,-1.000e+00,1.100e+00,0.000e+00,5.667e-06,2.357e-07,5.667e-06,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.10
16000,16000,78373,1.000e+01,1.000e+01,0.000e+00,1.000e+00,2.264e-08,2.211e-06,0.000e+00,0.000e+00,2.264e-08,1.000e+02,2.571e+00,3.889e+00,-1.000e+00,-1.000e+00,1.000e+00,0.000e+00,2.211e-06,2.264e-08,2.211e-06,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.00
16500,16500,80361,1.000e+01,1.000e+01,0.000e+00,1.000e+00,2.173e-08,1.697e-06,0.000e+00,0.000e+00,2.173e-08,1.000e+02,2.571e+00,3.889e+00,-1.000e+00,-1.000e+00,1.000e+00,0.000e+00,1.697e-06,2.173e-08,1.697e-06,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.00
17000,17000,82323,1.000e+01,1.000e+01,0.000e+00,1.000e+00,2.008e-08,1.315e-06,0.000e+00,0.000e+00,2.008e-08,1.000e+02,2.571e+00,3.889e+00,-1.000e+00,-1.000e+00,1.000e+00,0.000e+00,1.315e-06,2.008e-08,1.315e-06,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.00
17500,17500,84278,1.000e+01,1.000e+01,0.000e+00,1.000e+00,1.768e-08,1.048e-06,0.000e+00,0.000e+00,1.768e-08,1.000e+02,2.571e+00,3.889e+00,-1.000e+00,-1.000e+00,1.000e+00,0.000e+00,1.048e-06,1.768e-08,1.048e-06,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.00
18000,18000,86228,1.000e+01,1.000e+01,0.000e+00,1.000e+00,1.651e-08,7.942e-07,0.000e+00,0.000e+00,1.651e-08,1.000e+02,2.571e+00,3.889e+00,-1.000e+00,-1.000e+00,1.000e+00,0.000e+00,7.942e-07,1.651e-08,7.942e-07,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.00
18500,18500,88195,1.000e+01,1.000e+01,0.000e+00,1.000e+00,1.451e-08,6.248e-07,0.000e+00,0.000e+00,1.451e-08,1.000e+02,2.571e+00,3.889e+00,-1.000e+00,-1.000e+00,1.000e+00,0.000e+00,6.248e-07,1.451e-08,6.248e-07,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.00
19000,19000,90172,1.000e+01,1.000e+01,0.000e+00,1.000e+00,1.292e-08,4.969e-07,0.000e+00,0.000e+00,1.292e-08,1.000e+02,2.571e+00,3.889e+00,-1.000e+00,-1.000e+00,1.000e+00,0.000e+00,4.969e-07,1.292e-08,4.969e-07,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.00
19500,19500,92106,1.000e+01,1.000e+01,0.000e+00,1.000e+00,1.202e-08,3.813e-07,0.000e+00,0.000e+00,1.202e-08,1.000e+02,2.571e+00,3.889e+00,-1.000e+00,-1.000e+00,1.000e+00,0.000e+00,3.813e-07,1.202e-08,3.813e-07,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.00
20000,20000,94059,1.000e+01,1.000e+01,0.000e+00,1.000e+00,9.871e-09,2.895e-07,0.000e+00,0.000e+00,9.871e-09,1.000e+02,2.571e+00,3.889e+00,-1.000e+00,-1.000e+00,1.000e+00,0.000e+00,2.895e-07,9.871e-09,2.895e-07,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.00
20500,20500,96034,1.000e+01,1.000e+01,0.000e+00,1.000e+00,8.484e-09,2.186e-07,0.000e+00,0.000e+00,8.484e-09,1.000e+02,2.571e+00,3.889e+00,-1.000e+00,-1.000e+00,1.000e+00,0.000e+00,2.186e-07,8.484e-09,2.186e-07,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.00
21000,21000,98006,1.000e+01,1.000e+01,0.000e+00,1.000e+00,6.985e-09,1.666e-07,0.000e+00,0.000e+00,6.985e-09,1.000e+02,2.571e+00,3.889e+00,-1.000e+00,-1.000e+00,1.000e+00,0.000e+00,1.666e-07,6.985e-09,1.666e-07,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.00
21500,21500,99950,1.000e+01,1.000e+01,0.000e+00,1.000e+00,4.004e-09,1.279e-07,0.000e+00,0.000e+00,4.004e-09,1.000e+02,2.571e+00,3.889e+00,-1.000e+00,-1.000e+00,1.000e+00,0.000e+00,1.279e-07,4.004e-09,1.279e-07,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.00
22000,22000,101899,1.000e+01,1.000e+01,0.000e+00,1.000e+00,3.472e-09,1.006e-07,0.000e+00,0.000e+00,3.472e-09,1.000e+02,2.571e+00,3.889e+00,-1.000e+00,-1.000e+00,1.000e+00,0.000e+00,1.006e-07,3.472e-09,1.006e-07,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.00
22500,22500,103865,1.000e+01,1.000e+01,0.000e+00,1.000e+00,3.033e-09,7.524e-08,0.000e+00,0.000e+00,3.033e-09,1.000e+02,2.571e+00,3.889e+00,-1.000e+00,-1.000e+00,1.000e+00,0.000e+00,7.524e-08,3.033e-09,7.524e-08,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.00
23000,23000,105807,9.900e+00,9.900e+00,1.000e-01,1.000e+00,2.400e-08,1.072e-07,8.789e-09,0.000e+00,1.521e-08,1.000e+02,2.571e+00,3.850e+00,-1.000e+00,-1.000e+00,1.100e+00,0.000e+00,1.072e-07,2.400e-08,1.072e-07,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.10
23500,23500,107765,1.000e+01,1.000e+01,0.000e+00,1.000e+00,1.757e-09,4.343e-08,0.000e+00,0.000e+00,1.757e-09,1.000e+02,2.571e+00,3.889e+00,-1.000e+00,-1.000e+00,1.000e+00,0.000e+00,4.343e-08,1.757e-09,4.343e-08,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.00
24000,24000,109746,1.000e+01,1.000e+01,0.000e+00,1.000e+00,1.499e-09,3.243e-08,0.000e+00,0.000e+00,1.499e-09,1.000e+02,2.571e+00,3.889e+00,-1.000e+00,-1.000e+00,1.000e+00,0.000e+00,3.243e-08,1.499e-09,3.243e-08,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.00
24500,24500,111741,1.000e+01,1.000e+01,0.000e+00,1.000e+00,1.232e-09,2.556e-08,0.000e+00,0.000e+00,1.232e-09,1.000e+02,2.571e+00,3.889e+00,-1.000e+00,-1.000e+00,1.000e+00,0.000e+00,2.556e-08,1.232e-09,2.556e-08,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.00
25000,25000,113708,1.000e+01,1.000e+01,0.000e+00,1.000e+00,1.015e-09,1.985e-08,0.000e+00,0.000e+00,1.015e-09,1.000e+02,2.571e+00,3.889e+00,-1.000e+00,-1.000e+00,1.000e+00,0.000e+00,1.985e-08,1.015e-09,1.985e-08,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.00
