episode,step_train,step,A1_reward_total,A1_reward_env,A1_n_lever,A1_n_door,A1_received,A1_given,A1_r-lever,A1_r-start,A1_r-door,A1_win_rate,A1_total_energy,A1_reward_per_energy,A2_reward_total,A2_reward_env,A2_n_lever,A2_n_door,A2_received,A2_given,A2_r-lever,A2_r-start,A2_r-door,A2_win_rate,A2_total_energy,A2_reward_per_energy,steps_per_eps
13000,13000,50068,-9.999e-01,-1.000e+00,1.000e+00,0.000e+00,5.464e-05,3.527e-08,5.464e-05,0.000e+00,0.000e+00,1.000e+02,0.000e+00,0.000e+00,1.000e+01,1.000e+01,0.000e+00,1.000e+00,3.527e-08,5.464e-05,0.000e+00,0.000e+00,3.527e-08,0.000e+00,2.571e+00,3.889e+00,1.00
13500,13500,51339,-1.100e+00,-1.100e+00,1.000e+00,1.000e-01,3.397e-05,2.858e-08,3.397e-05,1.276e-10,2.305e-12,1.000e+02,3.857e-01,-1.556e-01,9.800e+00,9.800e+00,0.000e+00,1.200e+00,2.858e-08,3.397e-05,0.000e+00,0.000e+00,2.858e-08,0.000e+00,3.086e+00,3.461e+00,1.20
14000,14000,52647,-1.000e+00,-1.000e+00,1.000e+00,0.000e+00,3.010e-05,1.567e-08,3.010e-05,0.000e+00,0.000e+00,1.000e+02,0.000e+00,0.000e+00,1.000e+01,1.000e+01,0.000e+00,1.000e+00,1.567e-08,3.010e-05,0.000e+00,0.000e+00,1.567e-08,0.000e+00,2.571e+00,3.889e+00,1.00
14500,14500,54009,-1.100e+00,-1.100e+00,1.000e+00,2.000e-01,2.008e-05,1.052e-08,2.008e-05,0.000e+00,1.356e-12,1.000e+02,5.143e-01,-3.889e-02,9.900e+00,9.900e+00,0.000e+00,1.200e+00,1.052e-08,2.008e-05,0.000e+00,0.000e+00,1.052e-08,0.000e+00,3.086e+00,3.617e+00,1.20
15000,15000,55329,-1.000e+00,-1.000e+00,1.000e+00,0.000e+00,1.553e-05,5.880e-09,1.553e-05,0.000e+00,0.000e+00,1.000e+02,0.000e+00,0.000e+00,1.000e+01,1.000e+01,0.000e+00,1.000e+00,5.880e-09,1.553e-05,0.000e+00,0.000e+00,5.880e-09,0.000e+00,2.571e+00,3.889e+00,1.00
15500,15500,56627,-1.000e+00,-1.000e+00,1.000e+00,0.000e+00,1.218e-05,4.388e-09,1.218e-05,0.000e+00,0.000e+00,1.000e+02,0.000e+00,0.000e+00,1.000e+01,1.000e+01,0.000e+00,1.000e+00,4.388e-09,1.218e-05,0.000e+00,0.000e+00,4.388e-09,0.000e+00,2.571e+00,3.889e+00,1.00
16000,16000,57938,-1.000e+00,-1.000e+00,1.000e+00,0.000e+00,8.966e-06,2.831e-09,8.966e-06,0.000e+00,0.000e+00,1.000e+02,0.000e+00,0.000e+00,1.000e+01,1.000e+01,0.000e+00,1.000e+00,2.831e-09,8.966e-06,0.000e+00,0.000e+00,2.831e-09,0.000e+00,2.571e+00,3.889e+00,1.00
16500,16500,59191,-1.000e+00,-1.000e+00,1.100e+00,0.000e+00,8.598e-06,3.937e-07,8.598e-06,3.093e-11,0.000e+00,1.000e+02,1.286e-01,-7.778e-02,9.900e+00,9.900e+00,0.000e+00,1.100e+00,3.937e-07,8.598e-06,0.000e+00,3.900e-07,3.723e-09,0.000e+00,2.957e+00,3.545e+00,1.20
17000,17000,60490,-1.000e+00,-1.000e+00,1.000e+00,0.000e+00,4.995e-06,1.842e-09,4.995e-06,0.000e+00,0.000e+00,1.000e+02,0.000e+00,0.000e+00,1.000e+01,1.000e+01,0.000e+00,1.000e+00,1.842e-09,4.995e-06,0.000e+00,0.000e+00,1.842e-09,0.000e+00,2.571e+00,3.889e+00,1.00
17500,17500,61755,-1.000e+00,-1.000e+00,1.000e+00,0.000e+00,3.678e-06,1.239e-09,3.678e-06,0.000e+00,0.000e+00,1.000e+02,0.000e+00,0.000e+00,1.000e+01,1.000e+01,0.000e+00,1.000e+00,1.239e-09,3.678e-06,0.000e+00,0.000e+00,1.239e-09,0.000e+00,2.571e+00,3.889e+00,1.00
18000,18000,62983,-1.000e+00,-1.000e+00,1.000e+00,0.000e+00,2.646e-06,1.210e-09,2.646e-06,1.560e-11,0.000e+00,1.000e+02,1.286e-01,-7.778e-02,9.900e+00,9.900e+00,0.000e+00,1.100e+00,1.210e-09,2.646e-06,0.000e+00,0.000e+00,1.210e-09,0.000e+00,2.829e+00,3.675e+00,1.10
18500,18500,64289,-1.000e+00,-1.000e+00,1.000e+00,0.000e+00,2.112e-06,1.398e-07,2.112e-06,1.207e-11,0.000e+00,1.000e+02,1.286e-01,-7.778e-02,1.000e+01,1.000e+01,0.000e+00,1.000e+00,1.398e-07,2.112e-06,0.000e+00,1.389e-07,8.250e-10,0.000e+00,2.700e+00,3.759e+00,1.10
19000,19000,65529,-1.100e+00,-1.100e+00,9.000e-01,4.000e-01,1.368e-06,6.426e-10,1.368e-06,2.625e-15,1.500e-13,9.000e+01,1.157e+00,-1.728e-02,8.900e+00,8.900e+00,0.000e+00,1.400e+00,6.426e-10,1.368e-06,0.000e+00,0.000e+00,6.426e-10,0.000e+00,3.600e+00,3.492e+00,1.40
19500,19500,66784,-1.000e+00,-1.000e+00,1.000e+00,0.000e+00,1.145e-06,5.463e-10,1.145e-06,0.000e+00,0.000e+00,1.000e+02,0.000e+00,0.000e+00,1.000e+01,1.000e+01,0.000e+00,1.000e+00,5.463e-10,1.145e-06,0.000e+00,0.000e+00,5.463e-10,0.000e+00,2.571e+00,3.889e+00,1.00
20000,20000,68023,-1.000e+00,-1.000e+00,1.000e+00,0.000e+00,8.789e-07,4.233e-10,8.789e-07,0.000e+00,0.000e+00,1.000e+02,0.000e+00,0.000e+00,1.000e+01,1.000e+01,0.000e+00,1.000e+00,4.233e-10,8.789e-07,0.000e+00,0.000e+00,4.233e-10,0.000e+00,2.571e+00,3.889e+00,1.00
20500,20500,69266,-1.200e+00,-1.200e+00,1.000e+00,3.000e-01,5.368e-07,4.073e-10,5.367e-07,5.102e-12,7.982e-14,1.000e+02,9.000e-01,-1.089e-01,9.800e+00,9.800e+00,0.000e+00,1.400e+00,4.073e-10,5.368e-07,0.000e+00,0.000e+00,4.073e-10,0.000e+00,3.600e+00,3.374e+00,1.40
21000,21000,70505,-1.000e+00,-1.000e+00,1.000e+00,0.000e+00,4.985e-07,2.615e-10,4.985e-07,0.000e+00,0.000e+00,1.000e+02,0.000e+00,0.000e+00,1.000e+01,1.000e+01,0.000e+00,1.000e+00,2.615e-10,4.985e-07,0.000e+00,0.000e+00,2.615e-10,0.000e+00,2.571e+00,3.889e+00,1.00
21500,21500,71766,-1.000e+00,-1.000e+00,1.000e+00,0.000e+00,3.710e-07,1.785e-10,3.710e-07,0.000e+00,0.000e+00,1.000e+02,0.000e+00,0.000e+00,1.000e+01,1.000e+01,0.000e+00,1.000e+00,1.785e-10,3.710e-07,0.000e+00,0.000e+00,1.785e-10,0.000e+00,2.571e+00,3.889e+00,1.00
22000,22000,73007,-1.100e+00,-1.100e+00,1.000e+00,1.000e-01,2.274e-07,1.418e-10,2.274e-07,2.694e-12,3.997e-14,1.000e+02,3.857e-01,-1.556e-01,9.800e+00,9.800e+00,0.000e+00,1.200e+00,1.418e-10,2.274e-07,0.000e+00,0.000e+00,1.418e-10,0.000e+00,3.086e+00,3.461e+00,1.20
22500,22500,74266,-1.000e+00,-1.000e+00,1.000e+00,0.000e+00,2.234e-07,9.682e-11,2.234e-07,0.000e+00,0.000e+00,1.000e+02,0.000e+00,0.000e+00,1.000e+01,1.000e+01,0.000e+00,1.000e+00,9.682e-11,2.234e-07,0.000e+00,0.000e+00,9.682e-11,0.000e+00,2.571e+00,3.889e+00,1.00
23000,23000,75506,-1.100e+00,-1.100e+00,1.000e+00,1.000e-01,1.612e-07,8.966e-11,1.612e-07,0.000e+00,2.771e-14,1.000e+02,2.571e-01,-7.778e-02,9.900e+00,9.900e+00,0.000e+00,1.100e+00,8.966e-11,1.612e-07,0.000e+00,0.000e+00,8.966e-11,0.000e+00,2.829e+00,3.675e+00,1.10
23500,23500,76756,-1.200e+00,-1.200e+00,1.100e+00,1.000e-01,1.339e-07,6.679e-09,1.339e-07,0.000e+00,6.446e-14,1.000e+02,2.571e-01,-1.167e-01,9.800e+00,9.800e+00,1.000e-01,1.100e+00,6.679e-09,1.339e-07,2.670e-10,0.000e+00,6.412e-09,0.000e+00,2.829e+00,3.656e+00,1.20
24000,24000,78021,-1.000e+00,-1.000e+00,1.000e+00,0.000e+00,1.026e-07,4.165e-11,1.026e-07,0.000e+00,0.000e+00,1.000e+02,0.000e+00,0.000e+00,1.000e+01,1.000e+01,0.000e+00,1.000e+00,4.165e-11,1.026e-07,0.000e+00,0.000e+00,4.165e-11,0.000e+00,2.571e+00,3.889e+00,1.00
24500,24500,79290,-1.100e+00,-1.100e+00,1.000e+00,1.000e-01,7.247e-08,2.875e-11,7.247e-08,0.000e+00,1.465e-14,1.000e+02,2.571e-01,-7.778e-02,9.900e+00,9.900e+00,0.000e+00,1.100e+00,2.875e-11,7.247e-08,0.000e+00,0.000e+00,2.875e-11,0.000e+00,2.829e+00,3.675e+00,1.10
25000,25000,80572,-1.000e+00,-1.000e+00,1.000e+00,0.000e+00,5.730e-08,2.024e-11,5.730e-08,0.000e+00,0.000e+00,1.000e+02,0.000e+00,0.000e+00,1.000e+01,1.000e+01,0.000e+00,1.000e+00,2.024e-11,5.730e-08,0.000e+00,0.000e+00,2.024e-11,0.000e+00,2.571e+00,3.889e+00,1.00
