episode,step_train,step,A1_reward_total,A1_n_lever,A1_n_door,A1_received,A1_given,A1_r-lever,A1_r-start,A1_r-door,A1_win_rate,A2_reward_total,A2_n_lever,A2_n_door,A2_received,A2_given,A2_r-lever,A2_r-start,A2_r-door,A2_win_rate,steps_per_eps
100,100,691,1.699e+00,9.000e-01,1.300e+00,1.663e+00,3.165e+00,5.705e-01,6.061e-01,4.867e-01,7.000e+01,2.101e+00,1.100e+00,5.000e-01,3.165e+00,1.663e+00,1.227e+00,1.473e+00,4.646e-01,0.000e+00,3.30
200,200,1318,3.872e-01,9.000e-01,9.000e-01,6.449e-01,1.558e+00,3.763e-01,1.449e-01,1.237e-01,9.000e+01,5.813e+00,9.000e-01,9.000e-01,1.558e+00,6.449e-01,7.940e-01,3.162e-01,4.476e-01,0.000e+00,2.40
300,300,1958,1.056e+00,1.300e+00,1.200e+00,1.225e+00,1.969e+00,6.715e-01,4.371e-01,1.164e-01,6.000e+01,-5.558e-01,1.500e+00,1.700e+00,1.969e+00,1.225e+00,1.148e+00,3.873e-01,4.343e-01,0.000e+00,4.30
400,400,2611,2.176e+00,6.000e-01,1.700e+00,4.730e-01,1.497e+00,2.941e-01,9.680e-02,8.214e-02,6.000e+01,2.433e-02,9.000e-01,1.100e+00,1.497e+00,4.730e-01,1.079e+00,2.489e-01,1.693e-01,0.000e+00,3.20
500,500,3278,8.258e-01,9.000e-01,6.000e-01,2.332e-01,1.207e+00,2.041e-01,1.647e-02,1.265e-02,9.000e+01,6.174e+00,6.000e-01,1.000e+00,1.207e+00,2.332e-01,9.667e-01,1.066e-01,1.341e-01,0.000e+00,2.10
600,600,3937,3.684e-01,1.100e+00,1.200e+00,6.159e-01,2.147e+00,4.790e-01,1.059e-01,3.103e-02,7.000e+01,2.732e+00,9.000e-01,8.000e-01,2.147e+00,6.159e-01,1.473e+00,3.914e-01,2.828e-01,0.000e+00,3.10
700,700,4555,1.978e+00,8.000e-01,1.500e+00,1.252e+00,2.374e+00,7.200e-01,4.217e-01,1.103e-01,6.000e+01,-1.784e-01,1.100e+00,1.200e+00,2.374e+00,1.252e+00,1.898e+00,2.374e-01,2.385e-01,0.000e+00,3.30
800,800,5195,1.642e+00,1.500e+00,1.200e+00,1.767e+00,1.524e+00,1.613e+00,9.444e-02,5.903e-02,8.000e+01,3.358e+00,7.000e-01,1.100e+00,1.524e+00,1.767e+00,1.224e+00,1.354e-01,1.646e-01,0.000e+00,3.00
900,900,5827,2.729e+00,1.100e+00,2.100e+00,1.950e+00,1.821e+00,1.318e+00,4.098e-01,2.217e-01,8.000e+01,5.713e-01,8.000e-01,1.900e+00,1.821e+00,1.950e+00,1.537e+00,4.611e-02,2.384e-01,0.000e+00,4.00
1000,1000,6453,2.014e+00,5.000e-01,1.800e+00,5.897e-01,9.757e-01,3.488e-01,2.189e-01,2.201e-02,8.000e+01,2.586e+00,5.000e-01,1.600e+00,9.757e-01,5.897e-01,9.468e-01,1.830e-02,1.063e-02,0.000e+00,3.50
1100,1100,7074,4.841e+00,6.000e-01,1.100e+00,1.658e+00,2.717e+00,8.883e-01,2.079e-01,5.620e-01,9.000e+01,1.559e+00,1.100e+00,4.000e-01,2.717e+00,1.658e+00,2.154e+00,3.820e-01,1.815e-01,0.000e+00,2.20
1200,1200,7685,2.717e+00,6.000e-01,1.000e+00,1.951e+00,2.034e+00,1.030e+00,7.800e-01,1.408e-01,8.000e+01,2.183e+00,9.000e-01,1.200e+00,2.034e+00,1.951e+00,1.755e+00,1.974e-01,8.190e-02,0.000e+00,2.60
1300,1300,8286,6.478e-01,1.300e+00,1.400e+00,2.522e+00,1.974e+00,1.795e+00,2.004e-01,5.270e-01,7.000e+01,2.752e+00,6.000e-01,1.500e+00,1.974e+00,2.522e+00,1.183e+00,5.810e-01,2.101e-01,0.000e+00,2.90
1400,1400,8898,2.773e+00,6.000e-01,1.500e+00,2.143e+00,1.770e+00,9.301e-01,6.628e-01,5.505e-01,8.000e+01,2.127e+00,7.000e-01,1.400e+00,1.770e+00,2.143e+00,1.382e+00,1.922e-01,1.960e-01,0.000e+00,2.90
1500,1500,9514,2.874e+00,6.000e-01,1.500e+00,1.467e+00,1.793e+00,1.124e+00,3.256e-01,1.810e-02,9.000e+01,2.826e+00,8.000e-01,1.100e+00,1.793e+00,1.467e+00,1.590e+00,5.534e-03,1.978e-01,0.000e+00,3.00
1600,1600,10143,2.093e+00,1.100e+00,1.500e+00,4.607e+00,2.414e+00,2.108e+00,1.656e+00,8.429e-01,6.000e+01,-1.926e-01,1.100e+00,1.600e+00,2.414e+00,4.607e+00,2.180e+00,1.450e-01,8.924e-02,0.000e+00,3.80
