episode,step_train,step,A1_reward_total,A1_n_lever,A1_n_door,A1_received,A1_given,A1_r-lever,A1_r-start,A1_r-door,A1_win_rate,A2_reward_total,A2_n_lever,A2_n_door,A2_received,A2_given,A2_r-lever,A2_r-start,A2_r-door,A2_win_rate,A3_reward_total,A3_n_lever,A3_n_door,A3_received,A3_given,A3_r-lever,A3_r-start,A3_r-door,A3_win_rate,steps_per_eps
1100,1100,9079,-2.514e+00,1.000e+00,1.700e+00,4.922e+00,7.137e+00,3.833e+00,3.585e-01,7.306e-01,4.000e+01,-6.237e-01,1.600e+00,1.000e+00,6.747e+00,5.571e+00,4.961e+00,6.611e-01,1.124e+00,0.000e+00,-4.619e-01,1.300e+00,1.800e+00,6.150e+00,5.111e+00,4.461e+00,9.613e-01,7.277e-01,0.000e+00,4.00
1200,1200,9887,-2.265e+00,6.000e-01,2.300e+00,4.617e+00,6.982e+00,2.221e+00,7.438e-01,1.652e+00,4.000e+01,-1.651e+00,9.000e-01,1.900e+00,6.238e+00,6.290e+00,3.211e+00,8.522e-01,2.175e+00,0.000e+00,1.116e+00,2.200e+00,1.100e+00,7.683e+00,5.267e+00,7.027e+00,2.658e-01,3.899e-01,0.000e+00,4.10
1300,1300,10642,-5.632e+00,7.000e-01,2.600e+00,1.705e+00,7.037e+00,1.573e+00,2.730e-02,1.042e-01,4.000e+01,-1.185e+00,1.200e+00,2.100e+00,4.882e+00,5.066e+00,3.752e+00,1.397e-01,9.901e-01,0.000e+00,2.417e+00,2.600e+00,1.300e+00,8.840e+00,3.324e+00,8.383e+00,1.048e-01,3.526e-01,0.000e+00,4.50
1400,1400,11362,-2.539e+00,5.000e-01,2.900e+00,2.024e+00,9.363e+00,1.615e+00,1.348e-01,2.741e-01,7.000e+01,2.373e+00,1.900e+00,1.300e+00,9.653e+00,4.379e+00,7.091e+00,1.322e+00,1.240e+00,0.000e+00,-8.342e-01,3.000e+00,1.100e+00,7.469e+00,5.403e+00,7.374e+00,3.271e-02,6.260e-02,0.000e+00,4.40
1500,1500,12061,3.458e+00,3.000e-01,1.800e+00,1.668e+00,5.210e+00,1.026e+00,5.864e-02,5.835e-01,1.000e+02,1.124e+00,1.400e+00,1.000e+00,5.168e+00,3.144e+00,5.052e+00,4.627e-02,6.962e-02,0.000e+00,1.119e+00,1.700e+00,6.000e-01,4.951e+00,3.433e+00,4.878e+00,6.589e-02,7.512e-03,0.000e+00,2.60
1600,1600,12703,3.907e+00,2.000e-01,1.600e+00,1.061e+00,4.354e+00,7.935e-01,2.562e-02,2.419e-01,1.000e+02,2.848e+00,1.100e+00,8.000e-01,4.162e+00,2.014e+00,4.084e+00,0.000e+00,7.756e-02,0.000e+00,-4.551e-01,1.400e+00,3.000e-01,3.742e+00,2.597e+00,3.729e+00,9.160e-03,4.039e-03,0.000e+00,1.90
1700,1700,13290,3.234e+00,0.000e+00,1.700e+00,1.462e-01,6.112e+00,0.000e+00,4.374e-02,1.025e-01,1.000e+02,-1.031e-01,1.600e+00,6.000e-01,5.057e+00,3.560e+00,5.050e+00,1.504e-03,5.493e-03,0.000e+00,2.869e+00,2.000e+00,3.000e-01,7.029e+00,2.561e+00,6.951e+00,4.539e-02,3.301e-02,0.000e+00,2.50
1800,1800,13843,6.323e+00,5.000e-01,1.600e+00,4.045e+00,4.621e+00,1.991e+00,2.802e-01,1.773e+00,1.000e+02,1.026e+00,1.400e+00,6.000e-01,5.196e+00,3.770e+00,5.189e+00,1.448e-03,4.953e-03,0.000e+00,-1.549e+00,1.500e+00,5.000e-01,3.636e+00,4.485e+00,3.633e+00,1.124e-03,2.239e-03,0.000e+00,2.20
1900,1900,14335,3.949e+00,4.000e-01,1.700e+00,2.320e+00,4.070e+00,1.588e+00,1.892e-02,7.129e-01,1.000e+02,9.750e-01,1.300e+00,6.000e-01,4.286e+00,2.911e+00,4.260e+00,8.162e-03,1.816e-02,0.000e+00,6.756e-01,1.400e+00,8.000e-01,3.850e+00,3.475e+00,3.798e+00,1.201e-04,5.235e-02,0.000e+00,2.30
2000,2000,14852,4.447e+00,0.000e+00,1.900e+00,1.380e-01,3.991e+00,0.000e+00,1.969e-02,1.183e-01,9.000e+01,1.021e+00,1.200e+00,3.000e-01,3.442e+00,5.209e-01,3.350e+00,9.140e-02,8.139e-04,0.000e+00,-3.687e-01,1.900e+00,2.000e-01,2.792e+00,1.861e+00,2.787e+00,1.476e-04,5.213e-03,0.000e+00,2.20
2100,2100,15381,8.277e+00,5.000e-01,1.500e+00,4.042e+00,5.164e+00,1.995e+00,1.182e-02,2.035e+00,1.000e+02,1.632e+00,1.600e+00,1.000e-01,4.985e+00,2.053e+00,4.940e+00,4.485e-02,1.737e-04,0.000e+00,-3.009e+00,2.100e+00,0.000e+00,2.653e+00,4.462e+00,2.648e+00,4.646e-03,0.000e+00,0.000e+00,2.30
2200,2200,15872,5.293e+00,0.000e+00,1.600e+00,7.612e-02,4.283e+00,0.000e+00,2.115e-02,5.497e-02,1.000e+02,2.700e+00,1.600e+00,3.000e-01,4.262e+00,6.222e-02,4.248e+00,2.972e-04,1.335e-02,0.000e+00,-1.293e+00,1.800e+00,3.000e-01,2.233e+00,2.226e+00,2.233e+00,0.000e+00,6.270e-05,0.000e+00,2.10
2300,2300,16392,4.890e+00,0.000e+00,2.400e+00,8.276e-02,3.493e+00,0.000e+00,0.000e+00,8.276e-02,9.000e+01,-8.501e-01,1.100e+00,9.000e-01,1.122e+00,7.183e-02,1.118e+00,1.057e-03,2.591e-03,0.000e+00,1.060e+00,2.200e+00,2.000e-01,2.851e+00,4.914e-01,2.851e+00,0.000e+00,2.238e-05,0.000e+00,2.40
2400,2400,16825,6.455e+00,0.000e+00,1.300e+00,4.382e-02,3.189e+00,0.000e+00,9.414e-03,3.441e-02,1.000e+02,3.207e-01,1.200e+00,3.000e-01,1.879e+00,5.819e-02,1.875e+00,5.678e-05,3.991e-03,0.000e+00,2.247e-01,1.500e+00,1.000e-01,1.848e+00,5.228e-01,1.848e+00,0.000e+00,1.099e-05,0.000e+00,1.60
2500,2500,17272,4.825e+00,0.000e+00,1.900e+00,2.178e-02,3.297e+00,0.000e+00,4.204e-03,1.757e-02,9.000e+01,1.810e+00,1.500e+00,4.000e-01,3.430e+00,1.971e-02,3.427e+00,1.979e-03,7.596e-04,0.000e+00,-1.735e+00,1.800e+00,3.000e-01,1.325e+00,1.460e+00,1.325e+00,2.280e-04,4.496e-05,0.000e+00,2.30
2600,2600,17682,7.408e+00,1.000e-01,1.600e+00,8.639e-01,2.856e+00,3.741e-01,3.359e-03,4.864e-01,1.000e+02,1.788e+00,1.400e+00,3.000e-01,3.585e+00,1.966e-01,3.584e+00,6.057e-04,1.077e-04,0.000e+00,-2.497e+00,1.800e+00,1.000e-01,9.540e-01,2.351e+00,9.540e-01,2.288e-05,6.830e-06,0.000e+00,2.00
2700,2700,18074,8.365e+00,4.000e-01,1.800e+00,2.181e+00,2.016e+00,1.549e+00,0.000e+00,6.322e-01,9.000e+01,8.199e-01,1.300e+00,5.000e-01,3.011e+00,7.910e-01,3.010e+00,4.060e-04,3.507e-04,0.000e+00,-3.385e+00,2.200e+00,0.000e+00,3.470e-01,2.732e+00,3.470e-01,0.000e+00,0.000e+00,0.000e+00,2.20
2800,2800,18470,8.632e+00,2.000e-01,1.600e+00,1.385e+00,1.853e+00,7.541e-01,9.874e-04,6.301e-01,1.000e+02,1.496e+00,1.400e+00,3.000e-01,3.174e+00,3.782e-01,3.174e+00,1.460e-04,2.012e-04,0.000e+00,-3.729e+00,1.600e+00,1.000e-01,8.707e-02,2.416e+00,8.704e-02,2.324e-05,4.890e-06,0.000e+00,1.90
2900,2900,18864,8.373e+00,0.000e+00,1.200e+00,1.139e-02,1.338e+00,0.000e+00,3.470e-03,7.919e-03,1.000e+02,1.294e+00,1.200e+00,2.000e-01,2.512e+00,1.783e-02,2.512e+00,3.661e-05,9.886e-05,0.000e+00,-2.168e+00,1.500e+00,0.000e+00,1.590e-01,1.327e+00,1.590e-01,0.000e+00,0.000e+00,0.000e+00,1.50
3000,3000,19233,8.962e+00,2.000e-01,1.800e+00,1.128e+00,1.566e+00,7.506e-01,1.853e-03,3.760e-01,1.000e+02,1.308e+00,1.400e+00,3.000e-01,3.089e+00,3.814e-01,3.089e+00,4.263e-05,8.861e-05,0.000e+00,-3.270e+00,2.000e+00,0.000e+00,1.286e-01,2.399e+00,1.286e-01,2.950e-05,0.000e+00,0.000e+00,2.20
3100,3100,19624,7.902e+00,1.000e-01,2.300e+00,5.836e-01,5.812e-01,3.465e-01,3.324e-03,2.337e-01,9.000e+01,-1.380e+00,1.800e+00,8.000e-01,9.854e-01,1.650e-01,9.840e-01,5.728e-04,8.745e-04,0.000e+00,-2.223e+00,2.200e+00,2.000e-01,1.947e-01,1.018e+00,1.947e-01,5.544e-05,3.705e-06,0.000e+00,2.80
3200,3200,20031,9.789e+00,1.000e-01,1.500e+00,6.367e-01,2.473e-01,2.910e-01,1.805e-03,3.439e-01,1.000e+02,-1.023e+00,1.400e+00,2.000e-01,3.771e-01,9.956e-02,3.769e-01,3.513e-06,1.908e-04,0.000e+00,-1.767e+00,1.400e+00,1.000e-01,5.934e-02,7.262e-01,5.933e-02,1.240e-05,1.390e-06,0.000e+00,1.70
3300,3300,20401,1.028e+01,2.000e-01,1.200e+00,1.002e+00,1.218e-01,7.022e-01,2.193e-01,8.035e-02,1.000e+02,-1.179e+00,1.600e+00,1.000e-01,2.348e-01,3.139e-01,2.348e-01,0.000e+00,3.296e-06,0.000e+00,-1.801e+00,1.600e+00,0.000e+00,3.897e-02,8.400e-01,3.897e-02,6.984e-06,0.000e+00,0.000e+00,1.70
3400,3400,20787,9.586e+00,0.000e+00,1.700e+00,2.762e-03,1.164e-01,0.000e+00,2.961e-04,2.466e-03,1.000e+02,-1.187e+00,1.300e+00,1.000e-01,1.226e-01,9.581e-03,1.226e-01,2.220e-05,1.157e-06,0.000e+00,-1.099e+00,1.800e+00,1.000e-01,4.847e-02,4.790e-02,4.847e-02,0.000e+00,1.125e-06,0.000e+00,1.90
3500,3500,21149,9.732e+00,0.000e+00,1.200e+00,1.530e-03,6.951e-02,0.000e+00,0.000e+00,1.530e-03,1.000e+02,-9.357e-01,1.100e+00,0.000e+00,6.862e-02,4.355e-03,6.862e-02,2.337e-06,0.000e+00,0.000e+00,-1.096e+00,1.100e+00,1.000e-01,1.981e-02,1.610e-02,1.981e-02,0.000e+00,1.086e-06,0.000e+00,1.20
3600,3600,21505,9.569e+00,0.000e+00,1.500e+00,1.563e-04,3.091e-02,0.000e+00,0.000e+00,1.563e-04,1.000e+02,-1.379e+00,1.200e+00,2.000e-01,2.236e-02,1.447e-03,2.235e-02,6.372e-06,4.374e-06,0.000e+00,-1.190e+00,1.300e+00,2.000e-01,1.253e-02,2.689e-03,1.253e-02,0.000e+00,1.062e-06,0.000e+00,1.50
3700,3700,21850,9.353e+00,1.000e-01,1.600e+00,1.445e-02,6.179e-02,1.418e-02,7.828e-05,1.954e-04,1.000e+02,-1.279e+00,1.500e+00,3.000e-01,2.979e-02,8.917e-03,2.974e-02,2.569e-06,3.958e-05,0.000e+00,-1.174e+00,1.700e+00,2.000e-01,3.881e-02,1.234e-02,3.880e-02,3.544e-06,5.556e-07,0.000e+00,2.00
3800,3800,22223,9.677e+00,0.000e+00,1.500e+00,1.476e-04,2.351e-02,0.000e+00,0.000e+00,1.476e-04,1.000e+02,-1.386e+00,1.100e+00,3.000e-01,1.575e-02,1.463e-03,1.573e-02,1.281e-06,1.850e-05,0.000e+00,-1.091e+00,1.400e+00,1.000e-01,1.078e-02,1.699e-03,1.077e-02,0.000e+00,4.759e-07,0.000e+00,1.50
3900,3900,22554,9.962e+00,0.000e+00,1.000e+00,6.604e-05,3.817e-02,0.000e+00,8.073e-06,5.797e-05,1.000e+02,-9.730e-01,1.100e+00,0.000e+00,2.800e-02,1.034e-03,2.800e-02,0.000e+00,0.000e+00,0.000e+00,-9.889e-01,1.100e+00,0.000e+00,1.246e-02,1.313e-03,1.246e-02,0.000e+00,0.000e+00,0.000e+00,1.10
4000,4000,22912,9.671e+00,0.000e+00,1.300e+00,8.931e-05,2.931e-02,0.000e+00,0.000e+00,8.931e-05,1.000e+02,-1.176e+00,1.100e+00,2.000e-01,2.447e-02,7.962e-04,2.446e-02,0.000e+00,6.992e-06,0.000e+00,-1.194e+00,1.100e+00,2.000e-01,6.447e-03,8.933e-04,6.446e-03,0.000e+00,8.259e-07,0.000e+00,1.30
4100,4100,23239,9.453e+00,0.000e+00,1.700e+00,1.122e-04,4.753e-02,0.000e+00,0.000e+00,1.122e-04,1.000e+02,-1.457e+00,1.200e+00,3.000e-01,4.387e-02,1.059e-03,4.386e-02,6.241e-07,6.876e-06,0.000e+00,-1.195e+00,1.400e+00,1.000e-01,7.291e-03,2.685e-03,7.285e-03,5.601e-06,6.103e-07,0.000e+00,1.70
4200,4200,23566,9.771e+00,0.000e+00,1.200e+00,6.925e-05,2.931e-02,0.000e+00,0.000e+00,6.925e-05,1.000e+02,-1.074e+00,1.100e+00,1.000e-01,2.628e-02,7.601e-04,2.627e-02,0.000e+00,2.415e-06,0.000e+00,-1.096e+00,1.100e+00,1.000e-01,4.769e-03,1.046e-03,4.768e-03,0.000e+00,3.645e-07,0.000e+00,1.20
4300,4300,23906,9.868e+00,1.000e-01,1.000e+00,3.227e-03,3.538e-02,3.155e-03,0.000e+00,7.197e-05,1.000e+02,-9.680e-01,1.100e+00,0.000e+00,3.533e-02,3.369e-03,3.533e-02,0.000e+00,0.000e+00,0.000e+00,-9.998e-01,1.100e+00,0.000e+00,6.185e-03,5.995e-03,6.185e-03,0.000e+00,0.000e+00,0.000e+00,1.10
4400,4400,24234,9.604e+00,1.000e-01,1.200e+00,2.886e-03,9.910e-02,2.805e-03,0.000e+00,8.056e-05,1.000e+02,-1.003e+00,1.200e+00,1.000e-01,9.955e-02,3.022e-03,9.955e-02,0.000e+00,3.422e-06,0.000e+00,-1.000e+00,1.200e+00,0.000e+00,6.214e-03,6.532e-03,6.211e-03,2.399e-06,0.000e+00,0.000e+00,1.30
4500,4500,24565,9.468e+00,0.000e+00,1.400e+00,5.706e-05,3.245e-02,0.000e+00,6.002e-06,5.106e-05,1.000e+02,-9.723e-01,1.400e+00,0.000e+00,2.837e-02,6.882e-04,2.837e-02,1.047e-06,0.000e+00,0.000e+00,-1.295e+00,1.200e+00,3.000e-01,5.890e-03,1.182e-03,5.889e-03,0.000e+00,9.798e-07,0.000e+00,1.50
4600,4600,24916,9.982e+00,0.000e+00,1.000e+00,4.110e-05,1.755e-02,0.000e+00,5.125e-06,3.597e-05,1.000e+02,-9.877e-01,1.100e+00,0.000e+00,1.300e-02,6.887e-04,1.300e-02,0.000e+00,0.000e+00,0.000e+00,-9.948e-01,1.100e+00,0.000e+00,6.191e-03,9.923e-04,6.191e-03,0.000e+00,0.000e+00,0.000e+00,1.10
4700,4700,25249,9.663e+00,1.000e-01,1.500e+00,2.387e-03,3.911e-02,2.293e-03,5.084e-06,8.836e-05,1.000e+02,-1.165e+00,1.300e+00,1.000e-01,3.795e-02,3.064e-03,3.795e-02,1.323e-06,4.576e-07,0.000e+00,-1.198e+00,1.600e+00,1.000e-01,6.379e-03,4.539e-03,6.378e-03,0.000e+00,9.033e-07,0.000e+00,1.70
4800,4800,25579,8.359e+00,1.000e-01,1.600e+00,1.028e-03,4.243e-02,9.670e-04,0.000e+00,6.095e-05,9.000e+01,-1.049e+00,1.400e+00,2.000e-01,5.209e-02,1.565e-03,5.209e-02,7.705e-07,5.866e-07,0.000e+00,-1.309e+00,1.200e+00,2.000e-01,2.811e-03,1.194e-02,2.806e-03,4.736e-06,3.240e-07,0.000e+00,1.70
4900,4900,25912,9.688e+00,0.000e+00,1.500e+00,5.683e-05,1.191e-02,0.000e+00,0.000e+00,5.683e-05,1.000e+02,-1.291e+00,1.200e+00,1.000e-01,9.843e-03,7.606e-04,9.838e-03,4.121e-06,3.459e-07,0.000e+00,-1.097e+00,1.300e+00,1.000e-01,3.879e-03,1.109e-03,3.877e-03,1.942e-06,2.632e-07,0.000e+00,1.50
5000,5000,26280,8.792e+00,1.000e-01,1.000e+00,2.286e-03,1.063e-02,2.252e-03,4.545e-06,2.916e-05,1.000e+02,1.062e-01,1.100e+00,1.000e-01,8.342e-03,2.128e-03,8.341e-03,0.000e+00,1.482e-06,0.000e+00,-1.098e+00,1.100e+00,1.000e-01,3.593e-03,1.468e-03,3.593e-03,0.000e+00,2.601e-07,0.000e+00,1.20
5100,5100,26637,9.890e+00,0.000e+00,1.200e+00,4.200e-05,9.980e-03,0.000e+00,4.462e-06,3.754e-05,1.000e+02,-1.194e+00,1.200e+00,0.000e+00,7.077e-03,6.849e-04,7.074e-03,3.032e-06,0.000e+00,0.000e+00,-1.096e+00,1.200e+00,1.000e-01,4.348e-03,8.018e-04,4.348e-03,0.000e+00,2.545e-07,0.000e+00,1.30
5200,5200,26958,9.789e+00,0.000e+00,1.300e+00,4.001e-05,1.151e-02,0.000e+00,0.000e+00,4.001e-05,1.000e+02,-9.896e-01,1.200e+00,0.000e+00,1.099e-02,5.868e-04,1.099e-02,6.639e-07,0.000e+00,0.000e+00,-9.989e-01,1.100e+00,0.000e+00,2.704e-03,1.643e-03,2.702e-03,1.978e-06,0.000e+00,0.000e+00,1.30
5300,5300,27295,9.893e+00,0.000e+00,1.400e+00,6.358e-05,6.873e-03,0.000e+00,0.000e+00,6.358e-05,1.000e+02,-1.196e+00,1.000e+00,3.000e-01,5.084e-03,7.313e-04,5.082e-03,9.868e-08,1.382e-06,0.000e+00,-9.975e-01,1.400e+00,0.000e+00,2.956e-03,4.989e-04,2.956e-03,0.000e+00,0.000e+00,0.000e+00,1.40
5400,5400,27618,9.894e+00,0.000e+00,1.100e+00,3.416e-05,6.003e-03,0.000e+00,0.000e+00,3.416e-05,1.000e+02,-9.960e-01,1.000e+00,0.000e+00,4.569e-03,5.637e-04,4.568e-03,6.078e-07,0.000e+00,0.000e+00,-9.980e-01,1.100e+00,0.000e+00,2.402e-03,4.374e-04,2.402e-03,0.000e+00,0.000e+00,0.000e+00,1.10
5500,5500,27937,9.695e+00,0.000e+00,1.400e+00,6.137e-05,5.124e-03,0.000e+00,0.000e+00,6.137e-05,1.000e+02,-1.397e+00,1.000e+00,3.000e-01,3.523e-03,6.871e-04,3.520e-03,9.293e-08,2.842e-06,0.000e+00,-9.978e-01,1.400e+00,0.000e+00,2.571e-03,3.439e-04,2.571e-03,0.000e+00,0.000e+00,0.000e+00,1.40
5600,5600,28239,9.995e+00,0.000e+00,1.000e+00,2.823e-05,5.068e-03,0.000e+00,0.000e+00,2.823e-05,1.000e+02,-9.962e-01,1.000e+00,0.000e+00,4.243e-03,4.220e-04,4.243e-03,0.000e+00,0.000e+00,0.000e+00,-9.988e-01,1.000e+00,0.000e+00,1.698e-03,4.795e-04,1.698e-03,0.000e+00,0.000e+00,0.000e+00,1.00
5700,5700,28551,9.895e+00,0.000e+00,1.300e+00,5.013e-05,4.749e-03,0.000e+00,0.000e+00,5.013e-05,1.000e+02,-1.297e+00,1.000e+00,2.000e-01,3.688e-03,6.044e-04,3.687e-03,8.302e-08,1.101e-06,0.000e+00,-9.984e-01,1.300e+00,0.000e+00,2.027e-03,4.120e-04,2.027e-03,0.000e+00,0.000e+00,0.000e+00,1.30
5800,5800,28861,9.796e+00,1.000e-01,1.100e+00,1.475e-03,5.948e-03,1.428e-03,0.000e+00,4.722e-05,1.000e+02,-1.097e+00,1.100e+00,1.000e-01,5.293e-03,1.859e-03,5.292e-03,0.000e+00,8.060e-07,0.000e+00,-9.990e-01,1.200e+00,0.000e+00,1.636e-03,5.971e-04,1.636e-03,0.000e+00,0.000e+00,0.000e+00,1.20
5900,5900,29165,9.996e+00,0.000e+00,1.000e+00,2.636e-05,3.754e-03,0.000e+00,0.000e+00,2.636e-05,1.000e+02,-9.971e-01,1.000e+00,0.000e+00,3.271e-03,3.707e-04,3.271e-03,0.000e+00,0.000e+00,0.000e+00,-9.992e-01,1.000e+00,0.000e+00,1.276e-03,4.493e-04,1.276e-03,0.000e+00,0.000e+00,0.000e+00,1.00
6000,6000,29478,9.898e+00,0.000e+00,1.100e+00,3.465e-05,2.439e-03,0.000e+00,0.000e+00,3.465e-05,1.000e+02,-1.098e+00,1.000e+00,1.000e-01,2.174e-03,4.020e-04,2.173e-03,0.000e+00,5.782e-07,0.000e+00,-9.994e-01,1.100e+00,0.000e+00,1.057e-03,4.254e-04,1.057e-03,0.000e+00,0.000e+00,0.000e+00,1.10
6100,6100,29786,9.896e+00,0.000e+00,1.200e+00,2.309e-05,3.687e-03,0.000e+00,0.000e+00,2.309e-05,1.000e+02,-9.962e-01,1.200e+00,0.000e+00,4.051e-03,2.951e-04,4.051e-03,0.000e+00,0.000e+00,0.000e+00,-1.200e+00,1.000e+00,1.000e-01,8.131e-04,9.052e-04,8.128e-04,5.310e-08,1.605e-07,0.000e+00,1.20
6200,6200,30085,9.798e+00,1.000e-01,1.100e+00,1.050e-03,3.159e-03,1.014e-03,0.000e+00,3.610e-05,1.000e+02,-9.965e-01,1.100e+00,0.000e+00,4.728e-03,1.223e-03,4.728e-03,3.222e-07,0.000e+00,0.000e+00,-1.001e+00,1.200e+00,0.000e+00,1.206e-03,2.603e-03,1.206e-03,0.000e+00,0.000e+00,0.000e+00,1.20
6300,6300,30390,9.797e+00,1.000e-01,1.100e+00,7.192e-04,3.727e-03,6.826e-04,0.000e+00,3.666e-05,1.000e+02,-1.087e+00,1.100e+00,1.000e-01,1.354e-02,7.995e-04,1.354e-02,0.000e+00,5.079e-07,0.000e+00,-1.010e+00,1.100e+00,0.000e+00,7.895e-04,1.052e-02,7.892e-04,2.706e-07,0.000e+00,0.000e+00,1.20
6400,6400,30708,9.998e+00,0.000e+00,1.000e+00,1.848e-05,1.905e-03,0.000e+00,0.000e+00,1.848e-05,1.000e+02,-9.985e-01,1.000e+00,0.000e+00,1.811e-03,2.744e-04,1.811e-03,0.000e+00,0.000e+00,0.000e+00,-9.996e-01,1.000e+00,0.000e+00,7.408e-04,3.905e-04,7.408e-04,0.000e+00,0.000e+00,0.000e+00,1.00
6500,6500,31033,9.698e+00,0.000e+00,1.400e+00,2.958e-05,2.332e-03,0.000e+00,0.000e+00,2.958e-05,1.000e+02,-1.199e+00,1.100e+00,1.000e-01,1.891e-03,3.980e-04,1.890e-03,3.382e-07,4.519e-07,0.000e+00,-1.099e+00,1.300e+00,1.000e-01,1.146e-03,3.370e-04,1.146e-03,0.000e+00,1.302e-07,0.000e+00,1.40
6600,6600,31347,9.697e+00,0.000e+00,1.300e+00,2.206e-05,2.603e-03,0.000e+00,0.000e+00,2.206e-05,1.000e+02,-9.971e-01,1.200e+00,0.000e+00,3.169e-03,2.708e-04,3.168e-03,2.447e-07,0.000e+00,0.000e+00,-1.000e+00,1.100e+00,0.000e+00,7.362e-04,1.053e-03,7.342e-04,2.031e-06,0.000e+00,0.000e+00,1.30
