episode,step_train,step,A1_reward_total,A1_reward_env,A1_n_lever,A1_n_door,A1_received,A1_given,A1_r-lever,A1_r-start,A1_r-door,A1_win_rate,A1_total_energy,A1_reward_per_energy,A2_reward_total,A2_reward_env,A2_n_lever,A2_n_door,A2_received,A2_given,A2_r-lever,A2_r-start,A2_r-door,A2_win_rate,A2_total_energy,A2_reward_per_energy,steps_per_eps
5500,5500,34903,6.577e+00,7.200e+00,0.000e+00,3.400e+00,8.509e-04,6.243e-01,0.000e+00,0.000e+00,8.509e-04,8.000e+01,8.745e+00,1.439e+00,-1.077e+00,-1.700e+00,8.000e-01,2.200e+00,6.243e-01,8.509e-04,6.221e-01,2.164e-03,6.572e-08,0.000e+00,6.172e+00,-2.970e-01,3.40
6000,6000,38169,3.992e+00,4.200e+00,1.000e-01,3.500e+00,1.001e+00,1.209e+00,2.000e-01,0.000e+00,8.012e-01,5.000e+01,9.239e+00,1.294e+00,-1.192e+00,-1.400e+00,6.000e-01,1.800e+00,1.209e+00,1.001e+00,1.198e+00,9.492e-03,1.159e-03,0.000e+00,6.743e+00,-1.203e-01,3.60
6500,6500,41326,3.494e+00,4.100e+00,1.000e-01,3.700e+00,4.006e-01,1.006e+00,2.000e-01,0.000e+00,2.006e-01,5.000e+01,9.525e+00,1.079e+00,-8.942e-01,-1.500e+00,5.000e-01,2.600e+00,1.006e+00,4.006e-01,9.970e-01,9.441e-03,1.668e-07,0.000e+00,7.586e+00,-1.910e-01,3.80
7000,7000,44517,4.796e+00,6.200e+00,0.000e+00,3.300e+00,5.039e-04,1.404e+00,0.000e+00,0.000e+00,5.039e-04,7.000e+01,8.489e+00,1.378e+00,-1.965e-01,-1.600e+00,7.000e-01,1.400e+00,1.404e+00,5.039e-04,1.399e+00,4.792e-03,1.329e-07,0.000e+00,5.143e+00,-3.180e-01,3.30
7500,7500,47627,2.900e+00,3.900e+00,0.000e+00,4.000e+00,9.162e-04,1.001e+00,0.000e+00,4.500e-04,4.662e-04,5.000e+01,1.042e+01,5.349e-01,-3.003e-01,-1.300e+00,5.000e-01,2.400e+00,1.001e+00,9.162e-04,9.985e-01,2.057e-03,5.528e-08,0.000e+00,7.714e+00,-2.642e-01,4.10
8000,8000,50610,4.801e+00,6.200e+00,0.000e+00,3.400e+00,2.922e-04,1.399e+00,0.000e+00,0.000e+00,2.922e-04,7.000e+01,8.743e+00,1.349e+00,-4.011e-01,-1.800e+00,7.000e-01,1.700e+00,1.399e+00,2.922e-04,1.399e+00,3.933e-04,6.383e-08,0.000e+00,5.657e+00,-3.296e-01,3.40
8500,8500,53485,6.501e+00,8.100e+00,1.000e-01,3.100e+00,2.002e-01,1.799e+00,2.000e-01,0.000e+00,2.631e-04,1.000e+02,7.972e+00,1.511e+00,1.199e+00,-4.000e-01,9.000e-01,1.500e+00,1.799e+00,2.002e-01,1.799e+00,4.825e-04,3.044e-08,0.000e+00,4.886e+00,-1.920e-01,3.20
9000,9000,56357,5.702e+00,5.900e+00,2.000e-01,3.100e+00,1.800e+00,1.998e+00,4.000e-01,0.000e+00,1.400e+00,7.000e+01,8.542e+00,1.388e+00,-1.702e+00,-1.900e+00,9.000e-01,1.900e+00,1.998e+00,1.800e+00,1.799e+00,1.991e-01,7.237e-04,0.000e+00,6.186e+00,-3.529e-01,3.30
9500,9500,59214,5.199e+00,6.200e+00,0.000e+00,3.100e+00,2.707e-04,1.001e+00,0.000e+00,0.000e+00,2.707e-04,7.000e+01,7.971e+00,1.454e+00,-5.995e-01,-1.600e+00,7.000e-01,1.600e+00,1.001e+00,2.707e-04,1.001e+00,2.763e-05,2.183e-09,0.000e+00,5.143e+00,-3.761e-01,3.10
10000,10000,61958,6.292e+00,7.300e+00,1.000e-01,2.600e+00,1.000e+00,2.008e+00,2.000e-01,0.000e+00,8.001e-01,8.000e+01,7.090e+00,2.041e+00,-4.919e-01,-1.500e+00,9.000e-01,1.200e+00,2.008e+00,1.000e+00,1.800e+00,2.030e-01,5.648e-03,0.000e+00,4.400e+00,-2.541e-01,2.70
10500,10500,64595,6.403e+00,8.200e+00,0.000e+00,2.400e+00,7.978e-05,1.797e+00,0.000e+00,0.000e+00,7.978e-05,9.000e+01,6.172e+00,1.820e+00,4.969e-01,-1.300e+00,9.000e-01,9.000e-01,1.797e+00,7.978e-05,1.796e+00,1.164e-03,1.298e-08,0.000e+00,3.086e+00,-4.356e-01,2.40
11000,11000,67175,6.636e+00,8.400e+00,0.000e+00,2.300e+00,6.069e-05,1.764e+00,0.000e+00,0.000e+00,6.069e-05,9.000e+01,5.914e+00,2.259e+00,6.635e-01,-1.100e+00,9.000e-01,8.000e-01,1.764e+00,6.069e-05,1.763e+00,3.158e-04,1.175e-08,0.000e+00,2.829e+00,-3.022e-01,2.30
11500,11500,69750,7.798e+00,9.600e+00,0.000e+00,1.800e+00,3.457e-05,1.802e+00,0.000e+00,0.000e+00,3.457e-05,1.000e+02,4.629e+00,2.870e+00,7.016e-01,-1.100e+00,1.000e+00,4.000e-01,1.802e+00,3.457e-05,1.802e+00,1.609e-05,1.499e-10,0.000e+00,1.543e+00,-2.139e-01,1.80
12000,12000,72221,7.000e+00,8.600e+00,0.000e+00,2.000e+00,2.659e-05,1.600e+00,0.000e+00,0.000e+00,2.659e-05,9.000e+01,5.143e+00,2.705e+00,5.000e-01,-1.100e+00,9.000e-01,7.000e-01,1.600e+00,2.659e-05,1.600e+00,2.062e-05,8.205e-10,0.000e+00,2.314e+00,-1.556e-01,2.00
12500,12500,74453,7.100e+00,8.700e+00,1.000e-01,1.500e+00,3.993e-01,1.999e+00,1.998e-01,0.000e+00,1.995e-01,9.000e+01,3.914e+00,3.176e+00,5.999e-01,-1.000e+00,1.000e+00,4.000e-01,1.999e+00,3.993e-01,1.999e+00,4.012e-06,1.759e-10,0.000e+00,1.286e+00,-8.642e-02,1.60
13000,13000,76630,6.101e+00,7.700e+00,0.000e+00,1.900e+00,2.353e-05,1.599e+00,0.000e+00,0.000e+00,2.353e-05,8.000e+01,4.886e+00,2.882e+00,3.990e-01,-1.200e+00,8.000e-01,6.000e-01,1.599e+00,2.353e-05,1.599e+00,9.213e-06,5.757e-10,0.000e+00,2.186e+00,-1.198e-01,1.90
13500,13500,78774,8.104e+00,9.500e+00,0.000e+00,1.500e+00,1.771e-04,1.397e+00,0.000e+00,0.000e+00,1.771e-04,1.000e+02,3.857e+00,2.819e+00,2.964e-01,-1.100e+00,1.000e+00,1.000e-01,1.397e+00,1.771e-04,1.397e+00,2.032e-06,9.743e-12,0.000e+00,7.714e-01,-3.889e-01,1.50
14000,14000,80854,9.600e+00,9.600e+00,0.000e+00,2.000e+00,4.342e-04,5.063e-05,0.000e+00,0.000e+00,4.342e-04,1.000e+02,5.143e+00,2.782e+00,-1.300e+00,-1.300e+00,1.000e+00,5.000e-01,5.063e-05,4.342e-04,5.063e-05,2.500e-09,4.063e-15,0.000e+00,1.929e+00,-1.815e-01,2.00
14500,14500,82973,9.503e+00,9.400e+00,1.000e-01,1.900e+00,1.027e-01,8.595e-05,1.003e-01,0.000e+00,2.377e-03,1.000e+02,4.886e+00,2.606e+00,-1.403e+00,-1.300e+00,1.100e+00,5.000e-01,8.595e-05,1.027e-01,8.595e-05,1.124e-09,2.641e-15,0.000e+00,1.800e+00,-3.059e-01,2.00
15000,15000,85332,8.701e+00,8.600e+00,1.000e-01,1.500e+00,1.010e-01,1.033e-05,1.002e-01,0.000e+00,7.921e-04,9.000e+01,3.857e+00,3.199e+00,-1.301e+00,-1.200e+00,1.000e+00,3.000e-01,1.033e-05,1.010e-01,1.033e-05,4.446e-10,1.397e-12,0.000e+00,1.215e+00,-7.598e-02,1.60
15500,15500,87478,8.501e+00,8.500e+00,0.000e+00,1.900e+00,1.009e-03,4.627e-06,0.000e+00,0.000e+00,1.009e-03,9.000e+01,4.886e+00,2.578e+00,-1.001e+00,-1.000e+00,9.000e-01,3.000e-01,4.627e-06,1.009e-03,4.626e-06,8.691e-10,2.068e-17,0.000e+00,1.672e+00,-2.819e-01,1.90
16000,16000,89797,6.375e+00,6.300e+00,1.000e-01,2.400e+00,7.502e-02,2.469e-06,7.438e-02,3.630e-04,2.731e-04,8.000e+01,6.300e+00,1.753e+00,-3.750e-01,-3.000e-01,7.000e-01,1.200e+00,2.469e-06,7.502e-02,2.468e-06,6.358e-10,6.186e-16,0.000e+00,3.986e+00,-1.167e-01,2.60
16500,16500,92117,6.561e+00,6.500e+00,1.000e-01,2.100e+00,6.066e-02,3.399e-06,6.055e-02,0.000e+00,1.064e-04,8.000e+01,5.400e+00,2.327e+00,-1.607e-01,-1.000e-01,7.000e-01,1.300e+00,3.399e-06,6.066e-02,3.399e-06,2.366e-10,5.505e-16,0.000e+00,3.600e+00,1.275e-01,2.20
17000,17000,94555,8.700e+00,8.700e+00,0.000e+00,1.700e+00,2.841e-05,3.798e-06,0.000e+00,0.000e+00,2.841e-05,9.000e+01,4.371e+00,3.006e+00,-1.000e+00,-1.000e+00,9.000e-01,5.000e-01,3.798e-06,2.841e-05,3.798e-06,2.315e-10,2.485e-16,0.000e+00,1.671e+00,-1.244e-01,1.70
17500,17500,97061,8.300e+00,8.300e+00,0.000e+00,2.300e+00,1.136e-05,2.008e-06,0.000e+00,0.000e+00,1.136e-05,9.000e+01,5.914e+00,2.063e+00,-1.100e+00,-1.100e+00,9.000e-01,6.000e-01,2.008e-06,1.136e-05,2.007e-06,9.128e-10,2.332e-17,0.000e+00,2.571e+00,-3.898e-01,2.30
18000,18000,99607,9.700e+00,9.700e+00,0.000e+00,1.600e+00,8.438e-07,1.561e-05,0.000e+00,0.000e+00,8.438e-07,1.000e+02,4.114e+00,3.142e+00,-1.200e+00,-1.200e+00,1.000e+00,5.000e-01,1.561e-05,8.438e-07,1.561e-05,3.005e-10,1.860e-15,0.000e+00,1.414e+00,-1.750e-01,1.60
18500,18500,102276,4.204e+00,5.400e+00,0.000e+00,3.000e+00,1.858e-07,1.196e+00,0.000e+00,0.000e+00,1.858e-07,6.000e+01,7.715e+00,1.787e+00,-3.813e-03,-1.200e+00,6.000e-01,2.200e+00,1.196e+00,1.858e-07,1.196e+00,4.409e-04,2.006e-07,0.000e+00,5.914e+00,-1.365e-01,3.00
19000,19000,104942,5.618e+00,7.200e+00,2.000e-01,2.300e+00,1.526e-02,1.597e+00,1.526e-02,0.000e+00,1.062e-06,9.000e+01,5.914e+00,1.773e+00,1.482e+00,-1.000e-01,8.000e-01,1.000e+00,1.597e+00,1.526e-02,1.597e+00,7.150e-05,1.475e-08,0.000e+00,3.471e+00,4.691e-02,2.50
19500,19500,107421,5.900e+00,7.500e+00,0.000e+00,2.500e+00,2.582e-07,1.600e+00,0.000e+00,0.000e+00,2.582e-07,8.000e+01,6.429e+00,2.279e+00,2.998e-01,-1.300e+00,8.000e-01,1.400e+00,1.600e+00,2.582e-07,1.600e+00,1.192e-04,9.837e-08,0.000e+00,3.986e+00,-1.668e-01,2.50
20000,20000,109750,6.699e+00,8.500e+00,0.000e+00,2.100e+00,1.879e-07,1.801e+00,0.000e+00,0.000e+00,1.879e-07,9.000e+01,5.400e+00,2.532e+00,8.006e-01,-1.000e+00,9.000e-01,4.000e-01,1.801e+00,1.879e-07,1.800e+00,6.659e-04,5.208e-09,0.000e+00,2.057e+00,-2.614e-01,2.10
20500,20500,111951,7.700e+00,9.700e+00,0.000e+00,1.300e+00,5.960e-08,2.000e+00,0.000e+00,0.000e+00,5.960e-08,1.000e+02,3.343e+00,3.247e+00,1.000e+00,-1.000e+00,1.000e+00,0.000e+00,2.000e+00,5.960e-08,2.000e+00,9.968e-05,0.000e+00,0.000e+00,3.857e-01,-2.333e-01,1.30
21000,21000,114031,7.100e+00,8.900e+00,0.000e+00,1.400e+00,1.274e-08,1.800e+00,0.000e+00,0.000e+00,1.274e-08,9.000e+01,3.600e+00,3.492e+00,7.999e-01,-1.000e+00,9.000e-01,5.000e-01,1.800e+00,1.274e-08,1.800e+00,0.000e+00,1.506e-09,0.000e+00,1.286e+00,-7.778e-03,1.40
21500,21500,115929,7.503e+00,8.500e+00,0.000e+00,1.900e+00,9.136e-09,9.970e-01,0.000e+00,0.000e+00,9.136e-09,9.000e+01,4.886e+00,2.578e+00,-1.030e-01,-1.100e+00,9.000e-01,6.000e-01,9.970e-01,9.136e-09,9.970e-01,1.279e-07,4.207e-12,0.000e+00,2.057e+00,-2.930e-01,1.90
22000,22000,117812,8.347e+00,9.700e+00,0.000e+00,1.500e+00,4.300e-09,1.353e+00,0.000e+00,0.000e+00,4.300e-09,1.000e+02,3.857e+00,3.160e+00,5.283e-02,-1.300e+00,1.000e+00,3.000e-01,1.353e+00,4.300e-09,1.353e+00,4.819e-08,9.150e-12,0.000e+00,1.029e+00,-2.022e-01,1.50
22500,22500,119649,8.931e+00,9.600e+00,0.000e+00,1.400e+00,2.592e-09,6.692e-01,0.000e+00,0.000e+00,2.592e-09,1.000e+02,3.600e+00,3.033e+00,-3.308e-01,-1.000e+00,1.000e+00,0.000e+00,6.692e-01,2.592e-09,6.692e-01,1.441e-06,0.000e+00,0.000e+00,5.143e-01,-3.111e-01,1.40
23000,23000,121309,8.580e+00,1.000e+01,0.000e+00,1.000e+00,1.884e-09,1.420e+00,0.000e+00,0.000e+00,1.884e-09,1.000e+02,2.571e+00,3.889e+00,4.203e-01,-1.000e+00,1.000e+00,0.000e+00,1.420e+00,1.884e-09,1.420e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.00
23500,23500,122989,9.709e+00,9.800e+00,0.000e+00,1.200e+00,9.650e-10,9.147e-02,0.000e+00,0.000e+00,9.650e-10,1.000e+02,3.086e+00,3.461e+00,-9.085e-01,-1.000e+00,1.000e+00,0.000e+00,9.147e-02,9.650e-10,9.147e-02,6.439e-09,0.000e+00,0.000e+00,2.571e-01,-1.556e-01,1.20
24000,24000,124627,9.689e+00,9.700e+00,0.000e+00,1.300e+00,1.297e-09,1.112e-02,0.000e+00,0.000e+00,1.297e-09,1.000e+02,3.343e+00,3.247e+00,-9.889e-01,-1.000e+00,1.000e+00,0.000e+00,1.112e-02,1.297e-09,1.112e-02,1.955e-09,0.000e+00,0.000e+00,3.857e-01,-2.333e-01,1.30
24500,24500,126329,9.884e+00,9.900e+00,0.000e+00,1.200e+00,7.488e-10,1.610e-02,0.000e+00,0.000e+00,7.488e-10,1.000e+02,3.086e+00,3.617e+00,-9.839e-01,-1.000e+00,1.000e+00,0.000e+00,1.610e-02,7.488e-10,1.610e-02,7.029e-10,0.000e+00,0.000e+00,2.571e-01,-3.889e-02,1.20
25000,25000,127944,9.695e+00,9.700e+00,0.000e+00,1.300e+00,4.207e-10,5.323e-03,0.000e+00,0.000e+00,4.207e-10,1.000e+02,3.343e+00,3.247e+00,-9.947e-01,-1.000e+00,1.000e+00,0.000e+00,5.323e-03,4.207e-10,5.323e-03,1.122e-09,0.000e+00,0.000e+00,3.857e-01,-2.333e-01,1.30
