episode,step_train,step,A1_reward_total,A1_n_lever,A1_n_door,A1_received,A1_given,A1_r-lever,A1_r-start,A1_r-door,A1_win_rate,A2_reward_total,A2_n_lever,A2_n_door,A2_received,A2_given,A2_r-lever,A2_r-start,A2_r-door,A2_win_rate,A3_reward_total,A3_n_lever,A3_n_door,A3_received,A3_given,A3_r-lever,A3_r-start,A3_r-door,A3_win_rate,A4_reward_total,A4_n_lever,A4_n_door,A4_received,A4_given,A4_r-lever,A4_r-start,A4_r-door,A4_win_rate,steps_per_eps
100,100,596,1.497e+00,1.200e+00,6.000e-01,1.086e+01,8.762e+00,4.416e+00,4.618e+00,1.825e+00,9.000e+01,3.676e+00,4.000e-01,1.000e+00,1.166e+01,9.479e+00,1.532e+00,6.385e+00,3.738e+00,0.000e+00,-6.917e-01,1.100e+00,1.400e+00,1.114e+01,9.528e+00,3.911e+00,2.443e+00,4.781e+00,0.000e+00,-6.814e-01,6.000e-01,2.200e+00,5.012e+00,1.089e+01,1.210e+00,5.759e-01,3.227e+00,0.000e+00,3.20
200,200,1189,2.719e+00,1.100e+00,8.000e-01,8.893e+00,6.374e+00,3.489e+00,3.487e+00,1.917e+00,6.000e+01,-2.325e+00,6.000e-01,1.100e+00,5.225e+00,8.849e+00,1.120e+00,2.109e+00,1.996e+00,0.000e+00,6.381e+00,1.200e+00,1.300e+00,1.201e+01,5.934e+00,4.601e+00,2.846e+00,4.568e+00,0.000e+00,-4.975e+00,8.000e-01,1.700e+00,3.531e+00,8.506e+00,1.386e+00,7.557e-01,1.389e+00,0.000e+00,3.30
300,300,1775,-8.261e-02,1.400e+00,3.000e-01,4.673e+00,5.056e+00,2.526e+00,1.752e+00,3.953e-01,8.000e+01,-1.207e+00,7.000e-01,8.000e-01,3.987e+00,6.594e+00,1.382e+00,1.640e+00,9.650e-01,0.000e+00,2.830e+00,1.100e+00,1.500e+00,6.472e+00,4.842e+00,2.675e+00,9.073e-01,2.890e+00,0.000e+00,2.660e+00,1.000e+00,1.100e+00,4.160e+00,2.800e+00,2.184e+00,1.066e+00,9.092e-01,0.000e+00,3.10
400,400,2363,1.501e+00,1.100e+00,9.000e-01,4.405e+00,4.804e+00,2.658e+00,7.097e-01,1.038e+00,9.000e+01,3.735e+00,6.000e-01,1.300e+00,5.086e+00,5.050e+00,1.933e+00,8.954e-01,2.258e+00,0.000e+00,4.165e-01,1.000e+00,6.000e-01,4.462e+00,4.245e+00,1.978e+00,1.590e+00,8.935e-01,0.000e+00,1.047e+00,1.100e+00,1.400e+00,3.288e+00,3.141e+00,2.497e+00,6.942e-02,7.223e-01,0.000e+00,2.70
500,500,3004,3.090e+00,1.300e+00,1.200e+00,6.118e+00,2.728e+00,4.178e+00,9.328e-01,1.006e+00,7.000e+01,-2.209e+00,9.000e-01,1.100e+00,3.764e+00,4.673e+00,2.000e+00,8.877e-01,8.757e-01,0.000e+00,-6.562e-01,7.000e-01,1.800e+00,2.779e+00,3.335e+00,8.883e-01,7.436e-01,1.147e+00,0.000e+00,1.375e+00,7.000e-01,1.900e+00,2.161e+00,4.086e+00,1.146e+00,4.087e-01,6.063e-01,0.000e+00,3.40
600,600,3597,6.363e-01,1.300e+00,4.000e-01,4.443e+00,3.306e+00,3.842e+00,3.725e-01,2.283e-01,9.000e+01,1.928e+00,3.000e-01,1.100e+00,1.167e+00,4.439e+00,2.727e-01,3.881e-01,5.062e-01,0.000e+00,1.646e-01,1.000e+00,8.000e-01,2.523e+00,3.459e+00,1.588e+00,6.013e-01,3.340e-01,0.000e+00,2.571e+00,1.100e+00,9.000e-01,4.893e+00,1.822e+00,3.654e+00,6.840e-01,5.550e-01,0.000e+00,2.60
700,700,4238,3.433e+00,7.000e-01,1.200e+00,2.609e+00,2.976e+00,2.110e+00,2.090e-01,2.902e-01,8.000e+01,1.089e+00,4.000e-01,1.100e+00,1.883e+00,2.594e+00,8.848e-01,4.198e-01,5.788e-01,0.000e+00,-3.104e-01,8.000e-01,1.000e+00,2.037e+00,1.947e+00,1.351e+00,3.298e-01,3.559e-01,0.000e+00,-7.115e-01,1.200e+00,8.000e-01,2.989e+00,2.000e+00,2.784e+00,5.771e-02,1.466e-01,0.000e+00,2.30
800,800,4847,4.479e-01,1.100e+00,9.000e-01,4.471e+00,3.123e+00,3.654e+00,5.606e-01,2.559e-01,6.000e+01,-2.885e+00,8.000e-01,1.600e+00,1.370e+00,4.855e+00,8.665e-01,2.460e-01,2.574e-01,0.000e+00,3.053e+00,1.600e+00,1.500e+00,5.061e+00,1.108e+00,4.355e+00,2.670e-01,4.391e-01,0.000e+00,-6.165e-01,5.000e-01,2.000e+00,1.707e+00,3.524e+00,1.187e+00,2.364e-01,2.840e-01,0.000e+00,3.60
900,900,5457,-3.152e-02,1.000e+00,5.000e-01,3.489e+00,4.020e+00,3.264e+00,1.770e-01,4.805e-02,8.000e+01,-3.044e-01,4.000e-01,1.700e+00,1.217e+00,4.021e+00,4.620e-01,1.873e-01,5.674e-01,0.000e+00,-4.616e-02,8.000e-01,1.500e+00,1.652e+00,1.798e+00,1.305e+00,1.141e-01,2.331e-01,0.000e+00,6.082e+00,5.000e-01,1.500e+00,5.976e+00,2.494e+00,1.908e+00,2.178e+00,1.890e+00,0.000e+00,2.80
1000,1000,6117,-9.155e+00,4.000e-01,1.000e+00,1.608e+00,1.036e+01,1.039e+00,3.016e-01,2.670e-01,2.000e+01,-6.603e+00,3.000e-01,2.900e+00,1.632e+00,8.335e+00,4.248e-01,2.761e-01,9.311e-01,0.000e+00,-5.120e+00,1.000e+00,2.400e+00,2.239e+00,4.860e+00,1.491e+00,2.723e-01,4.760e-01,0.000e+00,1.458e+01,1.500e+00,1.800e+00,1.920e+01,1.118e+00,8.717e+00,3.541e+00,6.939e+00,0.000e+00,4.20
1100,1100,6803,2.241e+00,9.000e-01,6.000e-01,4.753e+00,2.212e+00,3.856e+00,7.347e-01,1.618e-01,6.000e+01,1.322e+00,2.000e-01,1.600e+00,2.615e+00,3.893e+00,4.073e-01,6.908e-01,1.517e+00,0.000e+00,1.546e+00,7.000e-01,1.500e+00,2.606e+00,2.261e+00,2.162e+00,1.900e-01,2.545e-01,0.000e+00,-3.009e+00,1.100e+00,1.200e+00,3.318e+00,4.927e+00,3.086e+00,5.018e-02,1.821e-01,0.000e+00,2.80
