episode,step_train,step,A1_reward_total,A1_n_lever,A1_n_door,A1_received,A1_given,A1_r-lever,A1_r-start,A1_r-door,A1_win_rate,A2_reward_total,A2_n_lever,A2_n_door,A2_received,A2_given,A2_r-lever,A2_r-start,A2_r-door,A2_win_rate,A3_reward_total,A3_n_lever,A3_n_door,A3_received,A3_given,A3_r-lever,A3_r-start,A3_r-door,A3_win_rate,A4_reward_total,A4_n_lever,A4_n_door,A4_received,A4_given,A4_r-lever,A4_r-start,A4_r-door,A4_win_rate,steps_per_eps
100,100,634,-6.979e+01,2.000e-01,2.300e+00,9.006e+00,8.400e+01,6.087e-01,9.128e-01,7.484e+00,7.000e+01,2.268e+01,6.000e-01,1.000e+00,3.093e+01,8.152e+00,6.656e+00,1.319e+01,1.109e+01,0.000e+00,2.562e+01,1.200e+00,1.100e+00,3.179e+01,5.172e+00,1.371e+01,5.692e+00,1.239e+01,0.000e+00,2.350e+01,1.100e+00,8.000e-01,3.165e+01,6.048e+00,1.244e+01,1.015e+01,9.053e+00,0.000e+00,2.80
200,200,1283,-1.012e+02,1.000e-01,3.400e+00,1.382e+01,1.170e+02,3.021e-01,1.191e+00,1.233e+01,4.000e+01,3.079e+01,8.000e-01,1.700e+00,4.089e+01,9.805e+00,8.435e+00,1.464e+01,1.782e+01,0.000e+00,3.495e+01,1.000e+00,1.100e+00,4.336e+01,5.815e+00,1.114e+01,2.007e+01,1.215e+01,0.000e+00,3.304e+01,6.000e-01,1.800e+00,4.111e+01,6.568e+00,6.304e+00,1.588e+01,1.892e+01,0.000e+00,3.90
300,300,1953,-1.211e+02,2.000e-01,4.000e+00,1.926e+01,1.410e+02,6.807e-01,1.705e+00,1.687e+01,2.000e+01,3.700e+01,2.000e-01,1.100e+00,4.931e+01,1.071e+01,2.121e+00,3.565e+01,1.153e+01,0.000e+00,4.034e+01,9.000e-01,3.000e+00,5.032e+01,7.185e+00,9.715e+00,8.535e+00,3.207e+01,0.000e+00,3.670e+01,1.400e+00,2.300e+00,4.809e+01,8.095e+00,1.436e+01,1.019e+01,2.354e+01,0.000e+00,4.70
400,400,2673,-1.153e+02,3.000e-01,3.700e+00,1.594e+01,1.320e+02,9.169e-01,1.188e+00,1.384e+01,3.000e+01,3.443e+01,3.000e-01,1.400e+00,4.489e+01,9.466e+00,3.112e+00,2.746e+01,1.432e+01,0.000e+00,3.892e+01,1.200e+00,2.500e+00,4.695e+01,6.125e+00,1.290e+01,7.528e+00,2.652e+01,0.000e+00,3.821e+01,8.000e-01,2.800e+00,4.492e+01,5.107e+00,8.165e+00,8.142e+00,2.861e+01,0.000e+00,4.40
500,500,3454,-1.199e+02,3.000e-01,3.800e+00,1.430e+01,1.350e+02,8.185e-01,1.116e+00,1.236e+01,2.000e+01,3.447e+01,2.000e-01,2.500e+00,4.560e+01,9.431e+00,2.048e+00,1.826e+01,2.529e+01,0.000e+00,4.135e+01,5.000e-01,2.700e+00,4.781e+01,4.964e+00,5.420e+00,1.401e+01,2.838e+01,0.000e+00,3.879e+01,1.500e+00,1.900e+00,4.575e+01,4.056e+00,1.534e+01,1.119e+01,1.922e+01,0.000e+00,4.50
600,600,4229,-1.320e+02,1.000e-01,4.400e+00,1.512e+01,1.470e+02,2.723e-01,1.123e+00,1.373e+01,1.000e+01,3.801e+01,2.000e-01,4.400e+00,4.962e+01,9.909e+00,2.071e+00,3.049e+00,4.450e+01,0.000e+00,4.443e+01,1.000e-01,3.400e+00,5.074e+01,5.107e+00,1.069e+00,1.475e+01,3.492e+01,0.000e+00,4.373e+01,8.000e-01,2.500e+00,4.992e+01,3.390e+00,8.217e+00,1.638e+01,2.533e+01,0.000e+00,4.90
700,700,5055,-1.262e+02,3.000e-01,4.200e+00,1.302e+01,1.380e+02,8.180e-01,2.875e-01,1.192e+01,1.000e+01,3.738e+01,1.000e-01,4.300e+00,4.644e+01,8.862e+00,1.043e+00,2.031e+00,4.336e+01,0.000e+00,4.221e+01,3.000e-01,3.800e+00,4.725e+01,3.633e+00,3.175e+00,5.243e+00,3.883e+01,0.000e+00,4.258e+01,3.000e-01,3.300e+00,4.659e+01,2.803e+00,3.078e+00,1.016e+01,3.335e+01,0.000e+00,4.60
800,800,5918,-1.416e+02,1.000e-01,4.400e+00,9.587e+00,1.500e+02,1.840e-01,1.153e+00,8.250e+00,0.000e+00,4.046e+01,4.000e-01,4.400e+00,5.040e+01,8.142e+00,4.127e+00,2.017e+00,4.426e+01,0.000e+00,4.643e+01,7.000e-01,3.700e+00,5.124e+01,2.213e+00,7.337e+00,6.177e+00,3.773e+01,0.000e+00,4.592e+01,6.000e-01,3.300e+00,5.078e+01,1.660e+00,6.131e+00,1.121e+01,3.344e+01,0.000e+00,5.00
900,900,6788,-1.201e+02,3.000e-01,3.500e+00,7.002e+00,1.260e+02,5.163e-01,7.415e-01,5.744e+00,2.000e+01,3.612e+01,0.000e+00,3.800e+00,4.213e+01,6.208e+00,0.000e+00,4.028e+00,3.810e+01,0.000e+00,3.989e+01,3.000e-01,3.000e+00,4.344e+01,1.356e+00,3.214e+00,9.462e+00,3.077e+01,0.000e+00,4.099e+01,6.000e-01,2.800e+00,4.249e+01,1.501e+00,6.151e+00,8.112e+00,2.823e+01,0.000e+00,4.20
1000,1000,7690,-1.252e+02,4.000e-01,3.500e+00,2.018e+00,1.260e+02,2.805e-01,1.425e-01,1.595e+00,2.000e+01,3.941e+01,2.000e-01,3.300e+00,4.209e+01,1.584e+00,2.020e+00,7.019e+00,3.305e+01,0.000e+00,4.100e+01,3.000e-01,3.300e+00,4.283e+01,8.293e-01,3.159e+00,6.226e+00,3.344e+01,0.000e+00,3.978e+01,4.000e-01,2.800e+00,4.237e+01,8.968e-01,4.086e+00,1.014e+01,2.815e+01,0.000e+00,4.20
