episode,step_train,step,A1_reward_total,A1_n_lever,A1_n_door,A1_received,A1_given,A1_r-lever,A1_r-start,A1_r-door,A1_win_rate,A2_reward_total,A2_n_lever,A2_n_door,A2_received,A2_given,A2_r-lever,A2_r-start,A2_r-door,A2_win_rate,A3_reward_total,A3_n_lever,A3_n_door,A3_received,A3_given,A3_r-lever,A3_r-start,A3_r-door,A3_win_rate,A4_reward_total,A4_n_lever,A4_n_door,A4_received,A4_given,A4_r-lever,A4_r-start,A4_r-door,A4_win_rate,steps_per_eps
100,100,899,-2.379e+00,1.000e+00,1.400e+00,6.654e+00,7.333e+00,1.941e+00,2.602e+00,2.111e+00,2.000e+01,-1.264e+00,6.000e-01,1.200e+00,1.210e+01,1.116e+01,1.787e+00,6.891e+00,3.417e+00,0.000e+00,-2.742e+00,1.500e+00,1.500e+00,6.985e+00,8.128e+00,2.444e+00,2.089e+00,2.452e+00,0.000e+00,-1.915e+00,1.700e+00,1.300e+00,7.367e+00,6.482e+00,3.116e+00,2.015e+00,2.236e+00,0.000e+00,4.20
200,200,1827,-5.060e+00,1.700e+00,9.000e-01,2.360e+00,3.820e+00,1.054e+00,7.918e-01,5.136e-01,2.000e+01,2.000e+00,1.100e+00,6.000e-01,1.154e+01,7.136e+00,2.631e+00,7.477e+00,1.427e+00,0.000e+00,-1.598e+00,1.400e+00,2.100e+00,6.203e+00,5.500e+00,2.006e+00,1.345e+00,2.851e+00,0.000e+00,-5.542e+00,2.000e+00,1.400e+00,1.592e+00,5.234e+00,7.781e-01,3.126e-01,5.013e-01,0.000e+00,4.60
300,300,2729,-5.498e+00,1.500e+00,1.600e+00,3.924e+00,6.422e+00,1.471e+00,1.209e+00,1.244e+00,2.000e+01,5.312e+00,5.000e-01,1.300e+00,1.409e+01,7.381e+00,1.466e+00,8.735e+00,3.893e+00,0.000e+00,-1.417e+00,1.500e+00,1.900e+00,7.276e+00,6.393e+00,3.020e+00,1.244e+00,3.011e+00,0.000e+00,-8.197e+00,2.000e+00,1.600e+00,2.496e+00,7.593e+00,1.199e+00,3.072e-01,9.895e-01,0.000e+00,4.50
400,400,3638,-1.732e+00,1.300e+00,2.100e+00,3.606e+00,3.738e+00,1.240e+00,1.051e+00,1.315e+00,2.000e+01,-3.680e+00,1.000e+00,1.200e+00,5.887e+00,7.568e+00,1.314e+00,3.225e+00,1.349e+00,0.000e+00,3.076e+00,2.300e+00,1.400e+00,9.716e+00,3.340e+00,5.758e+00,1.433e+00,2.526e+00,0.000e+00,-7.864e+00,2.000e+00,1.400e+00,1.669e+00,6.233e+00,9.492e-01,3.023e-01,4.173e-01,0.000e+00,4.60
500,500,4554,-3.913e+00,8.000e-01,1.800e+00,1.188e+00,3.501e+00,3.544e-01,4.985e-01,3.351e-01,2.000e+01,-6.208e+00,6.000e-01,6.000e-01,2.868e+00,8.277e+00,3.688e-01,2.144e+00,3.548e-01,0.000e+00,6.931e+00,2.200e+00,1.700e+00,1.132e+01,1.492e+00,6.314e+00,1.064e+00,3.945e+00,0.000e+00,-5.610e+00,1.600e+00,1.900e+00,1.947e+00,4.058e+00,9.506e-01,2.756e-01,7.213e-01,0.000e+00,4.50
600,600,5487,-6.271e+00,1.500e+00,1.600e+00,1.304e+00,4.476e+00,5.604e-01,5.202e-01,2.236e-01,1.000e+01,-6.342e+00,5.000e-01,1.200e+00,2.520e+00,7.062e+00,2.231e-01,1.659e+00,6.375e-01,0.000e+00,3.299e+00,2.200e+00,1.300e+00,8.098e+00,1.399e+00,4.721e+00,1.680e+00,1.697e+00,0.000e+00,-2.785e+00,1.600e+00,1.700e+00,3.058e+00,2.044e+00,1.841e+00,6.154e-01,6.017e-01,0.000e+00,4.90
700,700,6411,-4.813e+00,1.300e+00,1.900e+00,4.107e-01,2.124e+00,1.455e-01,1.513e-01,1.140e-01,0.000e+00,-5.820e+00,1.100e+00,1.000e+00,1.097e+00,5.017e+00,1.636e-01,8.202e-01,1.131e-01,0.000e+00,1.839e+00,1.300e+00,2.100e+00,5.852e+00,4.124e-01,2.387e+00,1.346e+00,2.118e+00,0.000e+00,-2.906e+00,1.400e+00,1.100e+00,1.309e+00,1.115e+00,5.120e-01,4.337e-01,3.636e-01,0.000e+00,5.00
800,800,7352,-4.433e+00,1.200e+00,1.100e+00,4.639e-01,1.797e+00,1.788e-01,2.173e-01,6.773e-02,1.000e+01,-6.314e+00,7.000e-01,1.200e+00,3.833e-01,4.597e+00,2.744e-02,3.125e-01,4.339e-02,0.000e+00,9.266e-01,1.700e+00,1.400e+00,4.667e+00,2.401e-01,2.068e+00,1.310e+00,1.289e+00,0.000e+00,-1.679e+00,1.700e+00,1.400e+00,1.503e+00,3.824e-01,6.928e-01,3.374e-01,4.730e-01,0.000e+00,4.80
900,900,8271,-1.237e+01,6.000e-01,1.800e+00,1.313e+00,1.149e+01,2.545e-01,6.886e-01,3.700e-01,2.000e+01,-5.198e+00,4.000e-01,1.400e+00,4.713e-01,4.269e+00,2.681e-02,3.328e-01,1.117e-01,0.000e+00,7.630e-01,2.100e+00,1.500e+00,4.608e+00,1.145e+00,3.119e+00,5.649e-01,9.242e-01,0.000e+00,7.010e+00,2.000e+00,1.600e+00,1.099e+01,4.785e-01,5.150e+00,2.256e+00,3.583e+00,0.000e+00,4.60
1000,1000,9241,-1.583e+00,1.100e+00,4.000e-01,1.885e+01,1.834e+01,4.391e+00,1.294e+01,1.526e+00,1.000e+01,-2.414e+01,6.000e-01,2.000e-01,3.337e-01,2.327e+01,3.337e-02,2.847e-01,1.564e-02,0.000e+00,1.074e+00,1.900e+00,1.700e+00,2.085e+01,1.647e+01,9.136e+00,4.672e+00,7.040e+00,0.000e+00,1.555e+01,1.600e+00,1.500e+00,2.159e+01,3.541e+00,7.471e+00,7.352e+00,6.768e+00,0.000e+00,4.70
