episode,step_train,step,A1_reward_total,A1_n_lever,A1_n_door,A1_received,A1_given,A1_r-lever,A1_r-start,A1_r-door,A1_win_rate,A2_reward_total,A2_n_lever,A2_n_door,A2_received,A2_given,A2_r-lever,A2_r-start,A2_r-door,A2_win_rate,steps_per_eps
3300,3300,29210,-5.100e+01,0.000e+00,4.500e+00,2.572e-03,5.000e+01,0.000e+00,7.841e-04,1.788e-03,0.000e+00,5.000e+01,0.000e+00,0.000e+00,5.000e+01,2.572e-03,0.000e+00,5.000e+01,0.000e+00,0.000e+00,5.00
3400,3400,30163,-5.110e+01,1.000e-01,4.400e+00,2.646e-03,5.000e+01,3.705e-04,7.077e-04,1.568e-03,0.000e+00,5.000e+01,0.000e+00,0.000e+00,5.000e+01,2.646e-03,0.000e+00,5.000e+01,0.000e+00,0.000e+00,5.00
3500,3500,31090,-5.140e+01,4.000e-01,4.000e+00,3.366e-03,5.000e+01,1.322e-03,7.538e-04,1.290e-03,0.000e+00,5.000e+01,0.000e+00,0.000e+00,5.000e+01,3.366e-03,0.000e+00,5.000e+01,0.000e+00,0.000e+00,5.00
3600,3600,32022,-5.110e+01,1.000e-01,4.700e+00,1.841e-03,5.000e+01,3.019e-04,2.298e-04,1.310e-03,0.000e+00,5.000e+01,0.000e+00,0.000e+00,5.000e+01,1.841e-03,0.000e+00,5.000e+01,0.000e+00,0.000e+00,5.00
3700,3700,32977,-5.110e+01,1.000e-01,4.400e+00,1.894e-03,5.000e+01,2.761e-04,5.214e-04,1.096e-03,0.000e+00,5.000e+01,0.000e+00,0.000e+00,5.000e+01,1.894e-03,0.000e+00,5.000e+01,0.000e+00,0.000e+00,5.00
3800,3800,33904,-5.120e+01,2.000e-01,4.600e+00,1.769e-03,5.000e+01,5.164e-04,1.943e-04,1.058e-03,0.000e+00,5.000e+01,0.000e+00,0.000e+00,5.000e+01,1.769e-03,0.000e+00,5.000e+01,0.000e+00,0.000e+00,5.00
3900,3900,34869,-5.100e+01,0.000e+00,4.900e+00,1.088e-03,5.000e+01,0.000e+00,8.902e-05,9.991e-04,0.000e+00,5.000e+01,0.000e+00,0.000e+00,5.000e+01,1.088e-03,0.000e+00,5.000e+01,0.000e+00,0.000e+00,5.00
4000,4000,35799,-5.100e+01,0.000e+00,4.800e+00,1.051e-03,5.000e+01,0.000e+00,1.651e-04,8.861e-04,0.000e+00,5.000e+01,0.000e+00,0.000e+00,5.000e+01,1.051e-03,0.000e+00,5.000e+01,0.000e+00,0.000e+00,5.00
4100,4100,36752,-4.900e+01,0.000e+00,4.300e+00,1.163e-03,4.900e+01,0.000e+00,4.495e-04,7.132e-04,1.000e+01,4.890e+01,1.000e-01,0.000e+00,4.900e+01,1.163e-03,1.000e+00,4.800e+01,0.000e+00,0.000e+00,4.90
4200,4200,37708,-5.120e+01,2.000e-01,4.400e+00,1.326e-03,5.000e+01,3.746e-04,2.754e-04,6.760e-04,0.000e+00,5.000e+01,0.000e+00,0.000e+00,5.000e+01,1.326e-03,0.000e+00,5.000e+01,0.000e+00,0.000e+00,5.00
4300,4300,38654,-5.120e+01,2.000e-01,4.700e+00,1.062e-03,5.000e+01,3.476e-04,6.352e-05,6.509e-04,0.000e+00,5.000e+01,0.000e+00,0.000e+00,5.000e+01,1.062e-03,0.000e+00,5.000e+01,0.000e+00,0.000e+00,5.00
4400,4400,39607,-5.140e+01,4.000e-01,4.400e+00,1.345e-03,5.000e+01,6.508e-04,1.179e-04,5.763e-04,0.000e+00,5.000e+01,0.000e+00,0.000e+00,5.000e+01,1.345e-03,0.000e+00,5.000e+01,0.000e+00,0.000e+00,5.00
