episode,step_train,step,A1_reward_total,A1_n_lever,A1_n_door,A1_received,A1_given,A1_r-lever,A1_r-start,A1_r-door,A1_win_rate,A2_reward_total,A2_n_lever,A2_n_door,A2_received,A2_given,A2_r-lever,A2_r-start,A2_r-door,A2_win_rate,steps_per_eps
100,100,646,-3.207e+01,6.000e-01,2.400e+00,4.028e+00,3.800e+01,6.662e-01,8.886e-01,2.473e+00,5.000e+01,3.307e+01,5.000e-01,1.100e+00,3.800e+01,4.028e+00,5.000e+00,2.200e+01,1.100e+01,0.000e+00,3.80
200,200,1324,-3.643e+01,5.000e-01,3.100e+00,3.574e+00,4.100e+01,5.327e-01,4.608e-01,2.580e+00,4.000e+01,3.733e+01,3.000e-01,6.000e-01,4.100e+01,3.574e+00,3.000e+00,3.200e+01,6.000e+00,0.000e+00,4.10
300,300,2033,-4.115e+01,1.000e-01,3.700e+00,2.546e+00,4.500e+01,8.604e-02,5.003e-01,1.959e+00,3.000e+01,4.145e+01,4.000e-01,3.000e-01,4.500e+01,2.546e+00,4.000e+00,3.800e+01,3.000e+00,0.000e+00,4.50
400,400,2797,-4.274e+01,3.000e-01,3.700e+00,1.658e+00,4.500e+01,1.910e-01,2.323e-01,1.235e+00,3.000e+01,4.384e+01,2.000e-01,3.000e-01,4.500e+01,1.658e+00,2.000e+00,4.000e+01,3.000e+00,0.000e+00,4.50
500,500,3599,-4.018e+01,3.000e-01,3.600e+00,1.225e+00,4.300e+01,1.410e-01,1.405e-01,9.431e-01,3.000e+01,4.098e+01,4.000e-01,2.000e-01,4.300e+01,1.225e+00,4.000e+00,3.700e+01,2.000e+00,0.000e+00,4.30
600,600,4401,-5.046e+01,2.000e-01,4.300e+00,9.399e-01,5.000e+01,7.247e-02,1.128e-01,7.547e-01,0.000e+00,4.886e+01,0.000e+00,1.000e-01,5.000e+01,9.399e-01,0.000e+00,4.900e+01,1.000e+00,0.000e+00,5.00
700,700,5198,-5.049e+01,0.000e+00,4.500e+00,7.056e-01,5.000e+01,0.000e+00,8.411e-02,6.215e-01,0.000e+00,4.889e+01,0.000e+00,2.000e-01,5.000e+01,7.056e-01,0.000e+00,4.800e+01,2.000e+00,0.000e+00,5.00
800,800,6058,-4.610e+01,2.000e-01,4.000e+00,4.009e-01,4.600e+01,4.541e-02,3.889e-02,3.166e-01,1.000e+01,4.520e+01,1.000e-01,2.000e-01,4.600e+01,4.009e-01,1.000e+00,4.300e+01,2.000e+00,0.000e+00,4.60
900,900,6949,-4.903e+01,3.000e-01,4.300e+00,2.721e-01,4.900e+01,3.688e-02,1.863e-02,2.166e-01,1.000e+01,4.843e+01,1.000e-01,1.000e-01,4.900e+01,2.721e-01,1.000e+00,4.700e+01,1.000e+00,0.000e+00,4.90
1000,1000,7854,-5.109e+01,2.000e-01,4.000e+00,3.145e-01,5.000e+01,3.132e-02,5.779e-02,2.253e-01,0.000e+00,4.949e+01,0.000e+00,1.000e-01,5.000e+01,3.145e-01,0.000e+00,4.900e+01,1.000e+00,0.000e+00,5.00
1100,1100,8796,-5.097e+01,2.000e-01,4.400e+00,2.329e-01,5.000e+01,2.514e-02,2.243e-02,1.853e-01,0.000e+00,4.977e+01,0.000e+00,0.000e+00,5.000e+01,2.329e-01,0.000e+00,5.000e+01,0.000e+00,0.000e+00,5.00
1200,1200,9728,-5.131e+01,3.000e-01,4.200e+00,1.889e-01,5.000e+01,3.044e-02,2.183e-02,1.366e-01,0.000e+00,4.981e+01,0.000e+00,0.000e+00,5.000e+01,1.889e-01,0.000e+00,5.000e+01,0.000e+00,0.000e+00,5.00
1300,1300,10695,-5.087e+01,0.000e+00,4.500e+00,1.345e-01,5.000e+01,0.000e+00,1.704e-02,1.175e-01,0.000e+00,4.937e+01,0.000e+00,3.000e-01,5.000e+01,1.345e-01,0.000e+00,4.700e+01,3.000e+00,0.000e+00,5.00
