episode,step_train,step,A1_reward_total,A1_n_lever,A1_n_door,A1_received,A1_given,A1_r-lever,A1_r-start,A1_r-door,A1_win_rate,A2_reward_total,A2_n_lever,A2_n_door,A2_received,A2_given,A2_r-lever,A2_r-start,A2_r-door,A2_win_rate,A3_reward_total,A3_n_lever,A3_n_door,A3_received,A3_given,A3_r-lever,A3_r-start,A3_r-door,A3_win_rate,A4_reward_total,A4_n_lever,A4_n_door,A4_received,A4_given,A4_r-lever,A4_r-start,A4_r-door,A4_win_rate,steps_per_eps
100,100,696,-1.101e+02,3.000e-01,3.300e+00,8.015e+00,1.200e+02,6.055e-01,8.452e-01,6.564e+00,4.000e+01,3.500e+01,3.000e-01,1.400e+00,4.497e+01,1.017e+01,3.440e+00,2.586e+01,1.568e+01,0.000e+00,3.441e+01,1.300e+00,1.300e+00,4.642e+01,9.417e+00,1.518e+01,1.618e+01,1.506e+01,0.000e+00,3.978e+01,5.000e-01,6.000e-01,4.697e+01,6.793e+00,5.931e+00,3.397e+01,7.076e+00,0.000e+00,4.00
200,200,1431,-1.073e+02,4.000e-01,3.300e+00,5.026e+00,1.170e+02,4.901e-01,2.494e-01,4.287e+00,6.000e+01,3.595e+01,5.000e-01,7.000e-01,4.059e+01,5.039e+00,5.242e+00,2.802e+01,7.332e+00,0.000e+00,3.531e+01,1.700e+00,9.000e-01,4.284e+01,5.525e+00,1.876e+01,1.419e+01,9.888e+00,0.000e+00,3.821e+01,6.000e-01,4.000e-01,4.197e+01,2.862e+00,6.529e+00,3.115e+01,4.296e+00,0.000e+00,3.90
300,300,2152,-1.092e+02,4.000e-01,3.100e+00,4.910e+00,1.140e+02,5.048e-01,3.955e-01,4.010e+00,3.000e+01,3.421e+01,3.000e-01,9.000e-01,3.911e+01,3.302e+00,3.184e+00,2.667e+01,9.259e+00,0.000e+00,3.563e+01,9.000e-01,1.800e+00,4.142e+01,4.395e+00,9.933e+00,1.192e+01,1.957e+01,0.000e+00,3.655e+01,2.000e-01,3.000e-01,3.912e+01,2.866e+00,2.099e+00,3.391e+01,3.112e+00,0.000e+00,3.80
400,400,2934,-1.289e+02,4.000e-01,3.700e+00,3.446e+00,1.320e+02,2.948e-01,2.268e-01,2.924e+00,2.000e+01,4.136e+01,7.000e-01,5.000e-01,4.460e+01,1.339e+00,7.193e+00,3.230e+01,5.111e+00,0.000e+00,4.000e+01,1.100e+00,1.400e+00,4.523e+01,3.828e+00,1.145e+01,1.947e+01,1.432e+01,0.000e+00,4.299e+01,2.000e-01,3.000e-01,4.497e+01,1.079e+00,2.075e+00,3.980e+01,3.100e+00,0.000e+00,4.40
500,500,3736,-1.264e+02,5.000e-01,3.300e+00,2.041e+00,1.290e+02,2.287e-01,2.011e-01,1.611e+00,3.000e+01,4.163e+01,3.000e-01,1.000e+00,4.364e+01,1.307e+00,3.095e+00,3.033e+01,1.021e+01,0.000e+00,3.878e+01,1.100e+00,1.900e+00,4.439e+01,2.715e+00,1.157e+01,1.331e+01,1.951e+01,0.000e+00,4.245e+01,1.000e-01,2.000e-01,4.387e+01,9.142e-01,1.024e+00,4.077e+01,2.068e+00,0.000e+00,4.30
600,600,4605,-1.331e+02,2.000e-01,4.100e+00,1.079e+00,1.350e+02,3.618e-02,3.825e-02,1.005e+00,2.000e+01,4.404e+01,2.000e-01,6.000e-01,4.573e+01,4.858e-01,2.075e+00,3.751e+01,6.143e+00,0.000e+00,4.185e+01,7.000e-01,2.300e+00,4.557e+01,1.723e+00,7.193e+00,1.512e+01,2.326e+01,0.000e+00,4.403e+01,3.000e-01,4.000e-01,4.525e+01,4.228e-01,3.041e+00,3.817e+01,4.042e+00,0.000e+00,4.50
700,700,5473,-1.507e+02,4.000e-01,4.400e+00,7.448e-01,1.500e+02,4.517e-02,1.701e-02,6.827e-01,0.000e+00,4.890e+01,2.000e-01,8.000e-01,5.057e+01,1.700e-01,2.049e+00,4.037e+01,8.146e+00,0.000e+00,4.582e+01,5.000e-01,1.900e+00,5.019e+01,1.267e+00,5.045e+00,2.608e+01,1.907e+01,0.000e+00,4.974e+01,0.000e+00,1.000e-01,5.017e+01,2.364e-01,0.000e+00,4.917e+01,1.005e+00,0.000e+00,5.00
800,800,6381,-1.506e+02,3.000e-01,4.400e+00,7.334e-01,1.500e+02,3.965e-02,2.490e-02,6.689e-01,0.000e+00,4.859e+01,1.000e-01,1.100e+00,5.046e+01,1.711e-01,1.016e+00,3.826e+01,1.118e+01,0.000e+00,4.611e+01,5.000e-01,3.100e+00,5.018e+01,1.176e+00,5.044e+00,1.404e+01,3.109e+01,0.000e+00,4.947e+01,1.000e-01,2.000e-01,5.019e+01,2.126e-01,1.010e+00,4.715e+01,2.026e+00,0.000e+00,5.00
900,900,7294,-1.506e+02,1.000e-01,4.200e+00,5.381e-01,1.500e+02,7.802e-03,4.663e-02,4.836e-01,0.000e+00,4.942e+01,0.000e+00,4.000e-01,5.023e+01,1.078e-01,0.000e+00,4.619e+01,4.037e+00,0.000e+00,4.661e+01,8.000e-01,3.100e+00,5.009e+01,7.794e-01,8.038e+00,1.101e+01,3.104e+01,0.000e+00,4.983e+01,0.000e+00,2.000e-01,5.014e+01,1.063e-01,0.000e+00,4.812e+01,2.012e+00,0.000e+00,5.00
1000,1000,8262,-1.509e+02,4.000e-01,4.400e+00,5.147e-01,1.500e+02,2.808e-02,1.120e-02,4.754e-01,0.000e+00,4.948e+01,0.000e+00,5.000e-01,5.021e+01,1.335e-01,0.000e+00,4.516e+01,5.052e+00,0.000e+00,4.660e+01,9.000e-01,2.300e+00,5.011e+01,8.016e-01,9.051e+00,1.802e+01,2.304e+01,0.000e+00,5.000e+01,1.000e-01,0.000e+00,5.022e+01,1.227e-01,1.012e+00,4.921e+01,0.000e+00,0.000e+00,5.00
