episode,step_train,step,A1_reward_total,A1_n_lever,A1_n_door,A1_received,A1_given,A1_r-lever,A1_r-start,A1_r-door,A1_win_rate,A2_reward_total,A2_n_lever,A2_n_door,A2_received,A2_given,A2_r-lever,A2_r-start,A2_r-door,A2_win_rate,A3_reward_total,A3_n_lever,A3_n_door,A3_received,A3_given,A3_r-lever,A3_r-start,A3_r-door,A3_win_rate,A4_reward_total,A4_n_lever,A4_n_door,A4_received,A4_given,A4_r-lever,A4_r-start,A4_r-door,A4_win_rate,steps_per_eps
100,100,914,-1.173e+02,3.600e+00,2.000e-01,1.913e+01,1.350e+02,1.629e+01,2.219e+00,6.144e-01,2.000e+01,3.904e+01,1.100e+00,1.400e+00,5.124e+01,1.140e+01,1.269e+01,2.274e+01,1.580e+01,0.000e+00,3.840e+01,1.700e+00,4.000e-01,5.310e+01,1.191e+01,2.013e+01,2.831e+01,4.661e+00,0.000e+00,3.284e+01,1.300e+00,3.000e-01,4.993e+01,1.509e+01,1.433e+01,3.211e+01,3.488e+00,0.000e+00,4.50
200,200,1837,-1.244e+02,4.200e+00,2.000e-01,1.778e+01,1.410e+02,1.684e+01,5.891e-01,3.540e-01,1.000e+01,4.297e+01,6.000e-01,2.400e+00,5.458e+01,1.021e+01,7.058e+00,1.973e+01,2.779e+01,0.000e+00,3.821e+01,1.900e+00,9.000e-01,5.099e+01,1.048e+01,2.038e+01,2.100e+01,9.617e+00,0.000e+00,3.645e+01,5.000e-01,6.000e-01,5.091e+01,1.257e+01,5.498e+00,3.883e+01,6.585e+00,0.000e+00,4.70
300,300,2742,-1.033e+02,3.000e+00,5.000e-01,1.088e+01,1.140e+02,1.045e+01,1.536e-01,2.782e-01,5.000e+01,3.635e+01,1.000e+00,1.100e+00,4.215e+01,5.898e+00,1.103e+01,1.875e+01,1.236e+01,0.000e+00,2.888e+01,1.500e+00,7.000e-01,3.966e+01,7.878e+00,1.564e+01,1.669e+01,7.341e+00,0.000e+00,3.529e+01,8.000e-01,8.000e-01,4.013e+01,5.044e+00,8.317e+00,2.345e+01,8.368e+00,0.000e+00,3.80
400,400,3620,-1.163e+02,3.800e+00,3.000e-01,1.404e+01,1.290e+02,1.394e+01,3.610e-02,6.833e-02,2.000e+01,3.665e+01,1.000e+00,2.200e+00,4.535e+01,6.298e+00,1.052e+01,1.151e+01,2.331e+01,0.000e+00,3.371e+01,1.900e+00,1.000e+00,4.432e+01,9.206e+00,1.963e+01,1.438e+01,1.030e+01,0.000e+00,3.969e+01,6.000e-01,8.000e-01,4.519e+01,4.395e+00,6.256e+00,3.064e+01,8.294e+00,0.000e+00,4.30
500,500,4514,-1.184e+02,3.800e+00,3.000e-01,1.490e+01,1.320e+02,1.473e+01,8.719e-02,8.980e-02,2.000e+01,3.714e+01,6.000e-01,2.400e+00,4.576e+01,7.022e+00,6.222e+00,1.445e+01,2.509e+01,0.000e+00,3.313e+01,1.700e+00,8.000e-01,4.559e+01,1.006e+01,1.776e+01,1.959e+01,8.235e+00,0.000e+00,4.143e+01,7.000e-01,1.100e+00,4.709e+01,4.255e+00,7.416e+00,2.793e+01,1.174e+01,0.000e+00,4.40
600,600,5414,-1.154e+02,3.400e+00,5.000e-01,1.210e+01,1.260e+02,1.195e+01,6.980e-02,7.721e-02,3.000e+01,3.873e+01,7.000e-01,2.600e+00,4.482e+01,6.084e+00,7.513e+00,9.485e+00,2.782e+01,0.000e+00,3.315e+01,1.400e+00,1.000e+00,4.255e+01,6.405e+00,1.424e+01,1.822e+01,1.010e+01,0.000e+00,3.722e+01,1.100e+00,1.200e+00,4.301e+01,3.985e+00,1.128e+01,1.951e+01,1.221e+01,0.000e+00,4.20
700,700,6339,-1.206e+02,3.800e+00,2.000e-01,1.272e+01,1.320e+02,1.263e+01,2.605e-02,6.960e-02,2.000e+01,3.795e+01,6.000e-01,2.400e+00,4.484e+01,5.291e+00,6.075e+00,1.426e+01,2.450e+01,0.000e+00,3.608e+01,9.000e-01,1.400e+00,4.463e+01,6.648e+00,9.175e+00,2.128e+01,1.417e+01,0.000e+00,3.845e+01,8.000e-01,1.900e+00,4.469e+01,2.940e+00,8.091e+00,1.739e+01,1.921e+01,0.000e+00,4.40
800,800,7279,-1.345e+02,4.000e+00,3.000e-01,7.802e+00,1.410e+02,7.786e+00,1.010e-02,6.034e-03,2.000e+01,4.301e+01,4.000e-01,2.900e+00,4.826e+01,3.550e+00,4.143e+00,1.425e+01,2.986e+01,0.000e+00,4.185e+01,1.300e+00,1.300e+00,4.761e+01,3.853e+00,1.325e+01,2.124e+01,1.312e+01,0.000e+00,4.234e+01,9.000e-01,1.000e+00,4.734e+01,2.601e+00,9.032e+00,2.828e+01,1.003e+01,0.000e+00,4.70
900,900,8211,-1.337e+02,3.600e+00,4.000e-01,2.878e+00,1.350e+02,2.872e+00,3.533e-03,2.717e-03,2.000e+01,4.314e+01,3.000e-01,2.300e+00,4.536e+01,9.175e-01,3.017e+00,1.912e+01,2.323e+01,0.000e+00,4.082e+01,1.400e+00,6.000e-01,4.569e+01,2.368e+00,1.429e+01,2.532e+01,6.078e+00,0.000e+00,4.356e+01,6.000e-01,1.200e+00,4.521e+01,8.521e-01,6.017e+00,2.717e+01,1.202e+01,0.000e+00,4.50
1000,1000,9149,-1.326e+02,4.100e+00,3.000e-01,6.683e+00,1.380e+02,6.667e+00,7.374e-03,8.605e-03,2.000e+01,4.536e+01,4.000e-01,3.600e+00,4.623e+01,1.173e+00,4.029e+00,6.019e+00,3.618e+01,0.000e+00,3.723e+01,1.500e+00,1.400e+00,4.695e+01,5.522e+00,1.538e+01,1.738e+01,1.420e+01,0.000e+00,4.193e+01,6.000e-01,1.300e+00,4.625e+01,1.423e+00,6.018e+00,2.719e+01,1.304e+01,0.000e+00,4.60
1100,1100,10102,-1.437e+02,4.700e+00,1.000e-01,4.356e+00,1.470e+02,4.354e+00,6.407e-04,9.230e-04,1.000e+01,4.614e+01,3.000e-01,3.000e+00,4.921e+01,7.688e-01,3.016e+00,1.604e+01,3.015e+01,0.000e+00,4.466e+01,7.000e-01,1.200e+00,4.930e+01,3.446e+00,7.086e+00,3.017e+01,1.205e+01,0.000e+00,4.545e+01,9.000e-01,1.700e+00,4.920e+01,8.544e-01,9.026e+00,2.315e+01,1.703e+01,0.000e+00,4.90
1200,1200,11065,-1.364e+02,3.900e+00,3.000e-01,2.876e+00,1.380e+02,2.869e+00,3.143e-03,4.093e-03,1.000e+01,4.500e+01,3.000e-01,3.700e+00,4.625e+01,3.558e-01,3.010e+00,6.022e+00,3.722e+01,0.000e+00,4.081e+01,7.000e-01,1.600e+00,4.620e+01,2.486e+00,7.047e+00,2.310e+01,1.605e+01,0.000e+00,4.242e+01,1.200e+00,1.200e+00,4.616e+01,6.473e-01,1.206e+01,2.209e+01,1.201e+01,0.000e+00,4.60
1300,1300,12019,-1.466e+02,4.800e+00,2.000e-01,4.554e+00,1.500e+02,4.553e+00,0.000e+00,8.616e-04,1.000e+01,4.808e+01,5.000e-01,3.700e+00,5.022e+01,5.408e-01,5.018e+00,8.018e+00,3.718e+01,0.000e+00,4.260e+01,7.000e-01,2.000e+00,5.034e+01,4.641e+00,7.078e+00,2.316e+01,2.010e+01,0.000e+00,4.747e+01,8.000e-01,1.100e+00,5.073e+01,6.590e-01,8.049e+00,3.155e+01,1.112e+01,0.000e+00,5.00
1400,1400,12969,-1.443e+02,4.300e+00,3.000e-01,1.009e+00,1.440e+02,1.008e+00,3.905e-04,5.410e-04,2.000e+01,4.724e+01,1.000e-01,3.800e+00,4.817e+01,4.354e-01,1.002e+00,9.021e+00,3.815e+01,0.000e+00,4.448e+01,9.000e-01,1.300e+00,4.830e+01,1.024e+00,9.086e+00,2.616e+01,1.306e+01,0.000e+00,4.598e+01,8.000e-01,9.000e-01,4.822e+01,2.480e-01,8.025e+00,3.118e+01,9.018e+00,0.000e+00,4.80
1500,1500,13928,-1.389e+02,4.100e+00,5.000e-01,3.551e+00,1.410e+02,3.544e+00,5.968e-04,5.892e-03,2.000e+01,4.607e+01,3.000e-01,2.700e+00,4.734e+01,3.681e-01,3.009e+00,1.710e+01,2.723e+01,0.000e+00,4.007e+01,1.300e+00,9.000e-01,4.724e+01,4.673e+00,1.312e+01,2.510e+01,9.021e+00,0.000e+00,4.551e+01,8.000e-01,1.100e+00,4.814e+01,2.250e-01,8.132e+00,2.890e+01,1.111e+01,0.000e+00,4.70
1600,1600,14913,-1.430e+02,4.800e+00,2.000e-01,8.161e+00,1.500e+02,8.160e+00,0.000e+00,1.866e-03,0.000e+00,4.697e+01,3.000e-01,2.800e+00,5.011e+01,2.457e-01,3.001e+00,1.903e+01,2.808e+01,0.000e+00,4.041e+01,1.000e-01,8.000e-01,5.008e+01,8.074e+00,1.003e+00,4.107e+01,8.010e+00,0.000e+00,4.856e+01,3.000e-01,5.000e-01,5.021e+01,2.521e-01,3.005e+00,4.220e+01,5.006e+00,0.000e+00,5.00
1700,1700,15901,-1.464e+02,4.400e+00,5.000e-01,5.086e+00,1.500e+02,5.084e+00,2.310e-04,1.858e-03,0.000e+00,4.757e+01,6.000e-01,2.500e+00,5.013e+01,1.628e-01,6.007e+00,1.904e+01,2.508e+01,0.000e+00,4.316e+01,1.000e-01,1.300e+00,5.005e+01,5.087e+00,1.001e+00,3.604e+01,1.301e+01,0.000e+00,4.748e+01,7.000e-01,9.000e-01,5.017e+01,1.844e-01,7.013e+00,3.414e+01,9.017e+00,0.000e+00,5.00
1800,1800,16894,-1.430e+02,4.700e+00,1.000e-01,8.128e+00,1.500e+02,8.126e+00,1.200e-03,9.949e-04,0.000e+00,4.735e+01,6.000e-01,2.600e+00,5.009e+01,1.408e-01,6.003e+00,1.802e+01,2.607e+01,0.000e+00,4.030e+01,4.000e-01,6.000e-01,5.004e+01,8.248e+00,4.009e+00,4.003e+01,6.004e+00,0.000e+00,4.902e+01,3.000e-01,3.000e-01,5.026e+01,1.378e-01,3.010e+00,4.424e+01,3.010e+00,0.000e+00,5.00
1900,1900,17885,-1.511e+02,4.600e+00,3.000e-01,1.543e-01,1.500e+02,1.542e-01,5.519e-05,9.153e-05,0.000e+00,4.710e+01,2.000e-01,2.300e+00,5.008e+01,8.381e-02,2.003e+00,2.503e+01,2.305e+01,0.000e+00,4.781e+01,3.000e-01,9.000e-01,5.003e+01,1.197e-01,3.004e+00,3.803e+01,9.004e+00,0.000e+00,4.803e+01,5.000e-01,7.000e-01,5.003e+01,1.001e-01,5.001e+00,3.803e+01,7.002e+00,0.000e+00,5.00
2000,2000,18860,-1.511e+02,4.300e+00,2.000e-01,1.309e-01,1.500e+02,1.305e-01,3.260e-04,5.126e-05,0.000e+00,4.787e+01,2.000e-01,1.000e+00,5.005e+01,8.048e-02,2.002e+00,3.803e+01,1.001e+01,0.000e+00,4.784e+01,3.000e-01,1.200e+00,5.003e+01,8.514e-02,3.004e+00,3.502e+01,1.201e+01,0.000e+00,4.936e+01,0.000e+00,3.000e-01,5.003e+01,7.336e-02,0.000e+00,4.703e+01,3.001e+00,0.000e+00,5.00
