episode,step_train,step,A1_reward_total,A1_n_lever,A1_n_door,A1_received,A1_given,A1_r-lever,A1_r-start,A1_r-door,A1_win_rate,A2_reward_total,A2_n_lever,A2_n_door,A2_received,A2_given,A2_r-lever,A2_r-start,A2_r-door,A2_win_rate,steps_per_eps
100,100,595,1.273e-01,1.700e+00,8.000e-01,1.458e+00,3.331e+00,8.789e-01,3.412e-01,2.379e-01,7.000e+01,2.573e+00,1.600e+00,9.000e-01,3.331e+00,1.458e+00,1.544e+00,9.651e-01,8.220e-01,0.000e+00,3.50
200,200,1243,-2.142e+00,1.200e+00,8.000e-01,5.867e-01,2.929e+00,4.091e-01,1.021e-01,7.543e-02,7.000e+01,5.942e+00,8.000e-01,1.000e+00,2.929e+00,5.867e-01,8.221e-01,1.170e+00,9.372e-01,0.000e+00,3.00
300,300,1849,1.326e+00,1.200e+00,5.000e-01,1.175e+00,1.548e+00,1.097e+00,2.068e-02,5.677e-02,9.000e+01,5.674e+00,7.000e-01,8.000e-01,1.548e+00,1.175e+00,6.335e-01,3.143e-01,6.007e-01,0.000e+00,1.90
400,400,2492,2.955e+00,8.000e-01,6.000e-01,1.012e+00,9.571e-01,9.252e-01,5.176e-02,3.494e-02,1.000e+02,5.245e+00,6.000e-01,9.000e-01,9.571e-01,1.012e+00,5.322e-01,1.370e-01,2.879e-01,0.000e+00,1.80
500,500,3110,1.907e+00,1.100e+00,9.000e-01,1.432e+00,1.025e+00,1.345e+00,4.460e-02,4.216e-02,8.000e+01,2.993e+00,7.000e-01,1.100e+00,1.025e+00,1.432e+00,6.060e-01,2.517e-01,1.671e-01,0.000e+00,2.60
600,600,3740,1.029e-03,1.000e+00,1.100e+00,1.725e+00,1.424e+00,1.502e+00,1.504e-01,7.264e-02,8.000e+01,4.399e+00,9.000e-01,1.700e+00,1.424e+00,1.725e+00,1.039e+00,2.136e-01,1.710e-01,0.000e+00,3.40
700,700,4316,1.020e+00,8.000e-01,9.000e-01,1.654e+00,1.935e+00,1.288e+00,1.782e-01,1.880e-01,8.000e+01,4.080e+00,1.100e+00,1.100e+00,1.935e+00,1.654e+00,1.735e+00,9.040e-02,1.088e-01,0.000e+00,2.50
800,800,4919,7.144e+00,7.000e-01,1.900e+00,2.164e+00,1.521e+00,1.035e+00,3.889e-01,7.406e-01,1.000e+02,-6.437e-01,1.000e+00,1.400e+00,1.521e+00,2.164e+00,1.376e+00,1.016e-01,4.268e-02,0.000e+00,3.20
900,900,5554,2.704e-01,8.000e-01,1.300e+00,2.280e+00,1.910e+00,1.131e+00,4.103e-01,7.388e-01,7.000e+01,2.730e+00,7.000e-01,1.800e+00,1.910e+00,2.280e+00,1.242e+00,3.144e-01,3.535e-01,0.000e+00,3.50
1000,1000,6162,2.568e+00,9.000e-01,1.600e+00,2.248e+00,2.480e+00,1.429e+00,4.278e-01,3.908e-01,8.000e+01,1.732e+00,8.000e-01,1.400e+00,2.480e+00,2.248e+00,1.503e+00,5.145e-01,4.624e-01,0.000e+00,3.50
1100,1100,6737,-1.223e-01,8.000e-01,1.400e+00,1.478e+00,1.500e+00,1.264e+00,4.482e-03,2.088e-01,8.000e+01,4.622e+00,4.000e-01,1.600e+00,1.500e+00,1.478e+00,7.548e-01,2.260e-01,5.192e-01,0.000e+00,2.80
1200,1200,7337,-4.339e-01,6.000e-01,1.100e+00,9.366e-01,2.570e+00,7.233e-01,2.096e-01,3.653e-03,8.000e+01,4.734e+00,7.000e-01,1.800e+00,2.570e+00,9.366e-01,1.313e+00,5.831e-01,6.746e-01,0.000e+00,3.10
1300,1300,7963,1.820e+00,5.000e-01,1.900e+00,7.395e-01,2.120e+00,4.068e-01,4.714e-02,2.855e-01,7.000e+01,1.480e+00,8.000e-01,1.700e+00,2.120e+00,7.395e-01,1.553e+00,2.593e-02,5.406e-01,0.000e+00,3.20
1400,1400,8593,1.041e+00,8.000e-01,1.800e+00,4.313e+00,3.372e+00,1.534e+00,4.063e-01,2.373e+00,6.000e+01,1.359e+00,6.000e-01,2.200e+00,3.372e+00,4.313e+00,1.174e+00,3.973e-01,1.801e+00,0.000e+00,3.20
1500,1500,9254,-1.220e+00,4.000e-01,3.300e+00,1.574e+00,2.794e+00,7.644e-01,6.991e-03,8.029e-01,4.000e+01,1.420e+00,6.000e-01,3.100e+00,2.794e+00,1.574e+00,1.189e+00,2.137e-02,1.584e+00,0.000e+00,4.40
1600,1600,9896,2.216e+00,5.000e-01,1.400e+00,1.599e+00,2.983e+00,9.951e-01,2.078e-01,3.963e-01,8.000e+01,2.784e+00,9.000e-01,1.800e+00,2.983e+00,1.599e+00,1.789e+00,1.273e-03,1.193e+00,0.000e+00,2.80
1700,1700,10573,6.684e-01,7.000e-01,2.000e+00,1.970e+00,1.202e+00,1.370e+00,2.419e-03,5.971e-01,7.000e+01,2.832e+00,3.000e-01,2.600e+00,1.202e+00,1.970e+00,5.963e-01,2.043e-01,4.010e-01,0.000e+00,3.30
1800,1800,11215,1.310e+00,3.000e-01,2.200e+00,7.979e-01,2.388e+00,5.918e-01,5.548e-03,2.006e-01,7.000e+01,2.090e+00,9.000e-01,2.000e+00,2.388e+00,7.979e-01,1.785e+00,2.065e-01,3.963e-01,0.000e+00,3.50
1900,1900,11826,3.591e+00,5.000e-01,1.700e+00,1.395e+00,1.204e+00,9.916e-01,3.048e-03,4.001e-01,8.000e+01,1.309e+00,6.000e-01,1.600e+00,1.204e+00,1.395e+00,1.191e+00,8.806e-03,3.990e-03,0.000e+00,2.70
2000,2000,12498,2.998e+00,0.000e+00,2.800e+00,6.656e-03,1.209e+00,0.000e+00,4.291e-03,2.365e-03,5.000e+01,-7.978e-01,6.000e-01,2.000e+00,1.209e+00,6.656e-03,1.196e+00,9.532e-03,3.595e-03,0.000e+00,3.40
2100,2100,13142,1.688e+00,5.000e-01,2.300e+00,9.952e-01,8.072e-01,9.875e-01,5.508e-03,2.188e-03,8.000e+01,3.612e+00,4.000e-01,2.700e+00,8.072e-01,9.952e-01,7.980e-01,4.837e-03,4.343e-03,0.000e+00,3.40
2200,2200,13797,1.095e+00,5.000e-01,2.800e+00,1.998e+00,2.203e+00,9.961e-01,2.917e-03,9.992e-01,6.000e+01,1.105e+00,5.000e-01,2.500e+00,2.203e+00,1.998e+00,9.985e-01,2.077e-01,9.972e-01,0.000e+00,3.80
2300,2300,14438,1.295e+00,1.000e-01,4.000e+00,2.048e-01,6.095e-01,1.976e-01,4.737e-03,2.443e-03,4.000e+01,-2.953e-01,3.000e-01,3.500e+00,6.095e-01,2.048e-01,5.980e-01,8.125e-03,3.371e-03,0.000e+00,4.60
2400,2400,15086,4.289e+00,5.000e-01,2.500e+00,1.596e+00,1.007e+00,9.951e-01,8.427e-04,6.002e-01,9.000e+01,1.811e+00,5.000e-01,2.200e+00,1.007e+00,1.596e+00,9.977e-01,5.720e-03,3.402e-03,0.000e+00,3.10
2500,2500,15770,3.998e-01,0.000e+00,3.800e+00,4.409e-03,1.605e+00,0.000e+00,2.905e-03,1.505e-03,3.000e+01,-6.998e-01,4.000e-01,3.100e+00,1.605e+00,4.409e-03,7.984e-01,2.043e-01,6.019e-01,0.000e+00,4.10
2600,2600,16429,3.091e+00,2.000e-01,3.000e+00,1.000e+00,8.090e-01,3.980e-01,1.367e-03,6.006e-01,5.000e+01,-7.910e-01,4.000e-01,2.400e+00,8.090e-01,1.000e+00,7.984e-01,9.003e-03,1.581e-03,0.000e+00,3.40
2700,2700,17116,3.104e+00,1.000e-01,3.000e+00,2.046e-01,1.001e+00,1.993e-01,9.646e-04,4.355e-03,6.000e+01,1.963e-01,5.000e-01,2.500e+00,1.001e+00,2.046e-01,9.983e-01,1.063e-03,1.542e-03,0.000e+00,3.20
2800,2800,17750,2.498e+00,2.000e-01,3.600e+00,8.024e-01,1.204e+00,3.995e-01,1.682e-03,4.012e-01,4.000e+01,-1.798e+00,5.000e-01,2.800e+00,1.204e+00,8.024e-01,9.988e-01,2.039e-01,1.307e-03,0.000e+00,4.00
2900,2900,18388,2.898e+00,0.000e+00,3.700e+00,6.603e-03,1.008e+00,0.000e+00,3.788e-03,2.815e-03,5.000e+01,-2.985e-01,5.000e-01,3.300e+00,1.008e+00,6.603e-03,9.988e-01,7.853e-03,1.471e-03,0.000e+00,4.00
3000,3000,19084,1.802e+00,0.000e+00,3.000e+00,3.164e-03,2.201e+00,0.000e+00,1.890e-03,1.274e-03,5.000e+01,4.980e-01,7.000e-01,2.200e+00,2.201e+00,3.164e-03,1.399e+00,2.062e-01,5.959e-01,0.000e+00,3.40
