episode,step_train,step,A1_reward_total,A1_n_lever,A1_n_door,A1_received,A1_given,A1_r-lever,A1_r-start,A1_r-door,A1_win_rate,A2_reward_total,A2_n_lever,A2_n_door,A2_received,A2_given,A2_r-lever,A2_r-start,A2_r-door,A2_win_rate,A3_reward_total,A3_n_lever,A3_n_door,A3_received,A3_given,A3_r-lever,A3_r-start,A3_r-door,A3_win_rate,A4_reward_total,A4_n_lever,A4_n_door,A4_received,A4_given,A4_r-lever,A4_r-start,A4_r-door,A4_win_rate,steps_per_eps
100,100,881,2.999e-01,2.000e+00,1.200e+00,1.764e+01,1.604e+01,9.272e+00,3.425e+00,4.947e+00,5.000e+01,3.549e-01,8.000e-01,3.300e+00,1.639e+01,1.713e+01,3.016e+00,3.613e-01,1.301e+01,0.000e+00,-1.018e+01,1.300e+00,5.000e-01,1.110e+01,1.988e+01,3.593e+00,6.208e+00,1.297e+00,0.000e+00,6.028e+00,2.700e+00,6.000e-01,2.155e+01,1.362e+01,1.503e+01,3.919e+00,2.601e+00,0.000e+00,4.20
200,200,1782,-8.813e+00,2.100e+00,1.300e+00,7.751e+00,1.346e+01,5.212e+00,6.321e-01,1.906e+00,3.000e+01,2.145e+00,5.000e-01,3.300e+00,1.430e+01,1.166e+01,1.571e+00,8.852e-01,1.184e+01,0.000e+00,-5.490e+00,9.000e-01,1.000e+00,9.140e+00,1.433e+01,2.103e+00,5.263e+00,1.774e+00,0.000e+00,6.058e+00,2.600e+00,7.000e-01,1.658e+01,8.324e+00,1.147e+01,2.633e+00,2.476e+00,0.000e+00,4.10
300,300,2651,-7.362e+00,2.400e+00,4.000e-01,9.394e+00,1.476e+01,8.154e+00,8.989e-01,3.411e-01,6.000e+01,4.717e+00,6.000e-01,3.000e+00,1.590e+01,1.348e+01,2.089e+00,6.686e-01,1.314e+01,0.000e+00,-4.705e-02,8.000e-01,1.100e+00,1.720e+01,1.574e+01,3.872e+00,9.104e+00,4.221e+00,0.000e+00,1.918e-01,2.300e+00,1.000e+00,1.615e+01,1.466e+01,1.107e+01,1.633e+00,3.449e+00,0.000e+00,3.80
400,400,3535,3.136e+00,2.300e+00,1.000e+00,1.162e+01,7.584e+00,1.044e+01,1.857e-01,9.916e-01,7.000e+01,-9.969e+00,9.000e-01,2.600e+00,2.513e+00,1.488e+01,4.480e-01,7.480e-02,1.990e+00,0.000e+00,-3.241e+00,1.100e+00,1.100e+00,8.608e+00,1.145e+01,3.020e+00,3.334e+00,2.255e+00,0.000e+00,8.575e+00,2.400e+00,7.000e-01,1.864e+01,7.462e+00,1.349e+01,1.998e+00,3.144e+00,0.000e+00,3.60
500,500,4389,2.665e+00,3.400e+00,7.000e-01,1.326e+01,8.496e+00,1.293e+01,7.294e-02,2.563e-01,4.000e+01,-2.102e+00,4.000e-01,3.500e+00,1.258e+01,1.638e+01,6.550e-01,3.088e-01,1.161e+01,0.000e+00,-1.960e+00,8.000e-01,1.000e+00,1.236e+01,1.192e+01,2.474e+00,7.345e+00,2.543e+00,0.000e+00,-2.803e+00,2.500e+00,1.100e+00,1.058e+01,1.198e+01,8.963e+00,1.690e-01,1.445e+00,0.000e+00,4.20
600,600,5251,6.006e+00,3.300e+00,2.000e-01,1.430e+01,6.692e+00,1.408e+01,1.945e-01,2.098e-02,6.000e+01,-1.936e+00,1.000e-01,3.600e+00,7.299e+00,1.314e+01,2.666e-02,2.693e-01,7.003e+00,0.000e+00,-6.610e+00,9.000e-01,1.200e+00,5.121e+00,1.043e+01,1.892e+00,2.064e+00,1.165e+00,0.000e+00,1.539e+00,2.900e+00,8.000e-01,1.182e+01,8.276e+00,1.133e+01,1.655e-01,3.157e-01,0.000e+00,4.10
700,700,6043,6.048e+00,3.200e+00,4.000e-01,1.641e+01,8.365e+00,1.518e+01,5.346e-01,7.021e-01,4.000e+01,-2.427e+00,2.000e-01,3.300e+00,7.115e+00,1.174e+01,4.368e-01,4.988e-01,6.180e+00,0.000e+00,-1.216e+01,9.000e-01,5.000e-01,5.060e+00,1.492e+01,2.137e+00,2.634e+00,2.888e-01,0.000e+00,4.737e+00,3.400e+00,3.000e-01,1.709e+01,1.066e+01,1.653e+01,3.163e-01,2.436e-01,0.000e+00,4.10
800,800,6840,1.818e+00,3.800e+00,2.000e-01,1.262e+01,9.399e+00,1.253e+01,8.594e-03,7.349e-02,3.000e+01,1.224e+01,4.000e-01,3.500e+00,2.306e+01,1.152e+01,1.745e+00,1.012e+00,2.031e+01,0.000e+00,-1.258e+01,3.000e-01,7.000e-01,1.565e+00,1.384e+01,5.205e-01,7.897e-01,2.544e-01,0.000e+00,-4.186e+00,3.400e+00,3.000e-01,1.106e+01,1.355e+01,1.073e+01,2.537e-01,7.641e-02,0.000e+00,4.20
900,900,7568,3.000e+00,3.400e+00,4.000e-01,1.410e+01,9.600e+00,1.399e+01,6.084e-03,1.084e-01,5.000e+01,1.482e+01,1.000e-01,3.400e+00,2.232e+01,1.150e+01,5.410e-01,1.701e+00,2.008e+01,0.000e+00,-8.110e+00,9.000e-01,3.000e-01,9.081e+00,1.549e+01,3.523e+00,4.953e+00,6.047e-01,0.000e+00,-1.101e+01,3.200e+00,2.000e-01,6.872e+00,1.578e+01,6.826e+00,2.838e-02,1.743e-02,0.000e+00,3.90
1000,1000,8281,6.575e+00,3.300e+00,1.000e-01,1.569e+01,8.014e+00,1.568e+01,0.000e+00,6.436e-03,8.000e+01,1.489e+01,1.000e-01,3.300e+00,1.693e+01,8.042e+00,2.627e-01,0.000e+00,1.667e+01,0.000e+00,-9.375e+00,9.000e-01,6.000e-01,3.923e+00,1.270e+01,2.785e+00,5.594e-01,5.781e-01,0.000e+00,-9.088e+00,2.800e+00,4.000e-01,2.595e+00,1.038e+01,2.585e+00,1.768e-03,8.643e-03,0.000e+00,3.40
