episode,step_train,step,A1_reward_total,A1_n_lever,A1_n_door,A1_received,A1_given,A1_r-lever,A1_r-start,A1_r-door,A1_win_rate,A2_reward_total,A2_n_lever,A2_n_door,A2_received,A2_given,A2_r-lever,A2_r-start,A2_r-door,A2_win_rate,A3_reward_total,A3_n_lever,A3_n_door,A3_received,A3_given,A3_r-lever,A3_r-start,A3_r-door,A3_win_rate,A4_reward_total,A4_n_lever,A4_n_door,A4_received,A4_given,A4_r-lever,A4_r-start,A4_r-door,A4_win_rate,steps_per_eps
100,100,888,3.149e+00,1.300e+00,2.700e+00,1.577e+01,9.724e+00,4.071e+00,1.707e+00,9.995e+00,1.000e+01,2.236e+00,1.800e+00,2.300e+00,1.316e+01,7.920e+00,5.194e+00,1.306e+00,6.656e+00,0.000e+00,-8.186e+00,1.700e+00,1.700e+00,5.334e+00,1.122e+01,2.423e+00,1.065e+00,1.846e+00,0.000e+00,-7.999e+00,1.200e+00,1.400e+00,6.080e+00,1.148e+01,1.301e+00,3.287e+00,1.492e+00,0.000e+00,4.60
200,200,1788,-6.660e+00,1.000e+00,1.800e+00,3.013e+00,8.373e+00,6.168e-01,9.913e-01,1.405e+00,4.000e+01,5.118e+00,1.000e+00,1.700e+00,1.071e+01,4.395e+00,2.839e+00,2.970e+00,4.904e+00,0.000e+00,1.478e+00,1.300e+00,1.000e+00,7.723e+00,4.745e+00,3.242e+00,2.790e+00,1.691e+00,0.000e+00,-4.636e+00,7.000e-01,9.000e-01,4.579e+00,8.515e+00,8.352e-01,2.900e+00,8.442e-01,0.000e+00,3.80
300,300,2700,-9.755e+00,1.300e+00,2.900e+00,3.104e+00,9.859e+00,5.682e-01,4.580e-01,2.078e+00,1.000e+01,7.317e+00,1.600e+00,1.700e+00,1.305e+01,2.231e+00,4.169e+00,4.384e+00,4.496e+00,0.000e+00,5.777e-01,2.200e+00,9.000e-01,6.697e+00,3.119e+00,3.165e+00,2.457e+00,1.075e+00,0.000e+00,-8.740e+00,6.000e-01,1.900e+00,2.293e+00,9.932e+00,2.103e-01,1.537e+00,5.456e-01,0.000e+00,5.00
400,400,3655,-2.290e+00,9.000e-01,2.900e+00,6.304e+00,7.994e+00,8.440e-01,5.034e-01,4.957e+00,3.000e+01,3.297e+00,1.000e+00,2.500e+00,8.133e+00,3.136e+00,1.971e+00,1.241e+00,4.921e+00,0.000e+00,-2.541e+00,2.100e+00,8.000e-01,3.536e+00,2.977e+00,2.244e+00,8.372e-01,4.547e-01,0.000e+00,-6.166e+00,8.000e-01,1.300e+00,3.295e+00,7.161e+00,6.079e-01,2.082e+00,6.047e-01,0.000e+00,4.30
500,500,4562,-2.282e+00,5.000e-01,3.300e+00,7.877e+00,9.959e+00,5.110e-01,7.135e-01,6.653e+00,2.000e+01,-2.408e+00,1.500e+00,2.200e+00,7.268e+00,6.576e+00,2.384e+00,1.285e+00,3.599e+00,0.000e+00,-3.677e-01,2.000e+00,1.300e+00,6.490e+00,3.757e+00,3.787e+00,1.338e+00,1.364e+00,0.000e+00,-3.442e+00,9.000e-01,1.100e+00,6.795e+00,8.137e+00,1.550e+00,4.201e+00,1.043e+00,0.000e+00,4.60
600,600,5483,-8.387e-01,7.000e-01,3.400e+00,7.059e+00,6.097e+00,4.006e-01,4.782e-01,6.180e+00,2.000e+01,-3.431e+00,1.400e+00,2.400e+00,3.308e+00,3.740e+00,7.583e-01,9.026e-01,1.647e+00,0.000e+00,-1.291e+00,2.300e+00,1.000e+00,4.162e+00,2.153e+00,2.903e+00,8.198e-01,4.391e-01,0.000e+00,-3.939e+00,8.000e-01,1.000e+00,4.106e+00,6.645e+00,5.707e-01,3.286e+00,2.489e-01,0.000e+00,4.90
700,700,6433,-7.659e+00,2.000e-01,2.700e+00,2.588e+00,8.946e+00,1.096e-02,1.731e-01,2.404e+00,2.000e+01,-5.403e+00,1.300e+00,1.700e+00,4.710e-01,3.974e+00,1.520e-01,1.275e-01,1.915e-01,0.000e+00,-7.837e-01,2.000e+00,1.000e+00,3.557e+00,1.341e+00,2.104e+00,1.051e+00,4.018e-01,0.000e+00,5.545e+00,1.700e+00,3.000e-01,1.103e+01,3.384e+00,3.952e+00,6.462e+00,6.147e-01,0.000e+00,4.50
800,800,7354,-2.843e+00,3.000e-01,4.000e+00,6.164e+00,7.107e+00,3.491e-02,1.258e-01,6.004e+00,0.000e+00,-7.583e+00,1.100e+00,3.100e+00,8.732e-01,4.756e+00,1.858e-01,1.895e-01,4.979e-01,0.000e+00,2.203e+00,2.300e+00,1.100e+00,6.463e+00,7.604e-01,4.647e+00,1.156e+00,6.606e-01,0.000e+00,-3.377e+00,9.000e-01,7.000e-01,6.197e+00,7.074e+00,1.360e+00,4.304e+00,5.331e-01,0.000e+00,5.00
900,900,8301,-3.788e-01,2.000e-01,4.200e+00,8.138e+00,7.717e+00,6.676e-02,2.650e-01,7.806e+00,1.000e+01,-8.407e+00,1.400e+00,2.200e+00,8.375e-01,6.544e+00,2.197e-01,2.906e-01,3.272e-01,0.000e+00,7.142e+00,2.900e+00,1.000e+00,1.029e+01,4.438e-01,8.991e+00,7.651e-01,5.295e-01,0.000e+00,-6.056e+00,1.000e+00,3.000e-01,4.156e+00,8.712e+00,9.606e-01,3.143e+00,5.236e-02,0.000e+00,4.90
1000,1000,9240,-2.604e+00,4.000e-01,3.500e+00,5.637e+00,7.041e+00,8.488e-02,2.903e-01,5.262e+00,1.000e+01,-1.098e+01,1.300e+00,2.500e+00,6.371e-01,9.022e+00,2.043e-01,1.043e-01,3.285e-01,0.000e+00,1.244e+01,3.300e+00,6.000e-01,1.522e+01,3.855e-01,1.371e+01,9.137e-01,6.026e-01,0.000e+00,-6.247e+00,4.000e-01,3.000e-01,2.999e+00,8.046e+00,2.802e-01,2.611e+00,1.081e-01,0.000e+00,4.60
