episode,step_train,step,A1_reward_total,A1_reward_env,A1_n_lever,A1_n_door,A1_received,A1_given,A1_r-lever,A1_r-start,A1_r-door,A1_win_rate,A1_total_energy,A1_reward_per_energy,A2_reward_total,A2_reward_env,A2_n_lever,A2_n_door,A2_received,A2_given,A2_r-lever,A2_r-start,A2_r-door,A2_win_rate,A2_total_energy,A2_reward_per_energy,steps_per_eps
10000,10000,61458,5.198e+00,5.000e+00,2.000e-01,2.600e+00,1.400e+00,1.202e+00,4.000e-01,1.998e-01,8.002e-01,7.000e+01,6.815e+00,1.698e+00,-5.977e-01,-4.000e-01,6.000e-01,2.100e+00,1.202e+00,1.400e+00,1.200e+00,2.329e-03,5.746e-08,0.000e+00,6.000e+00,-1.047e-01,2.90
10500,10500,64508,5.900e+00,7.300e+00,1.000e-01,2.500e+00,4.002e-01,1.800e+00,2.000e-01,0.000e+00,2.002e-01,8.000e+01,6.486e+00,2.032e+00,-2.666e-04,-1.400e+00,9.000e-01,1.700e+00,1.800e+00,4.002e-01,1.800e+00,0.000e+00,3.691e-08,0.000e+00,4.371e+00,-2.683e-01,2.60
11000,11000,67520,8.197e+00,8.400e+00,0.000e+00,2.800e+00,1.800e+00,2.003e+00,0.000e+00,5.999e-01,1.200e+00,9.000e+01,7.760e+00,1.945e+00,-1.597e+00,-1.800e+00,1.000e+00,1.900e+00,2.003e+00,1.800e+00,2.000e+00,3.441e-03,3.700e-05,0.000e+00,5.886e+00,-1.701e-01,3.10
11500,11500,70418,6.099e+00,4.900e+00,1.000e-01,2.600e+00,3.000e+00,1.801e+00,2.000e-01,9.996e-01,1.800e+00,7.000e+01,7.558e+00,1.389e+00,-1.799e+00,-6.000e-01,8.000e-01,2.300e+00,1.801e+00,3.000e+00,1.600e+00,1.999e-01,6.555e-04,0.000e+00,6.471e+00,-1.599e-01,3.20
12000,12000,73344,3.276e+00,4.700e+00,6.000e-01,1.900e+00,9.749e-01,2.399e+00,9.749e-01,8.440e-07,1.239e-07,8.000e+01,5.542e+00,1.413e+00,1.724e+00,3.000e-01,1.000e+00,1.400e+00,2.399e+00,9.749e-01,2.000e+00,3.986e-01,1.135e-04,0.000e+00,4.006e+00,-2.243e-02,2.70
12500,12500,76437,3.600e+00,5.800e+00,1.000e-01,2.400e+00,1.998e-01,2.400e+00,1.997e-01,1.060e-04,4.880e-10,8.000e+01,7.357e+00,1.159e+00,1.900e+00,-3.000e-01,9.000e-01,1.800e+00,2.400e+00,1.998e-01,1.800e+00,5.998e-01,5.237e-05,0.000e+00,5.014e+00,1.002e-01,3.00
13000,13000,79484,3.300e+00,5.100e+00,1.000e-01,2.800e+00,1.998e-01,2.000e+00,1.998e-01,6.116e-07,7.026e-10,7.000e+01,8.014e+00,1.037e+00,1.100e+00,-7.000e-01,7.000e-01,1.900e+00,2.000e+00,1.998e-01,1.400e+00,6.000e-01,1.070e-04,0.000e+00,5.400e+00,3.435e-02,3.00
13500,13500,82562,4.400e+00,5.200e+00,2.000e-01,2.500e+00,3.998e-01,1.200e+00,3.998e-01,2.846e-06,7.755e-10,8.000e+01,6.943e+00,1.409e+00,1.400e+00,6.000e-01,6.000e-01,2.300e+00,1.200e+00,3.998e-01,1.200e+00,8.680e-05,5.397e-05,0.000e+00,6.171e+00,2.994e-01,3.10
14000,14000,85540,2.500e+00,4.100e+00,0.000e+00,3.400e+00,1.327e-04,1.600e+00,0.000e+00,1.327e-04,1.894e-09,5.000e+01,9.857e+00,1.034e+00,1.998e-01,-1.400e+00,5.000e-01,2.900e+00,1.600e+00,1.327e-04,1.000e+00,5.999e-01,5.835e-05,0.000e+00,7.971e+00,-1.473e-01,3.80
14500,14500,88399,5.900e+00,8.100e+00,1.000e-01,2.700e+00,1.999e-01,2.400e+00,1.999e-01,1.158e-06,8.165e-09,9.000e+01,7.357e+00,1.491e+00,5.000e-01,-1.700e+00,1.000e+00,1.700e+00,2.400e+00,1.999e-01,2.000e+00,3.999e-01,3.699e-05,0.000e+00,4.743e+00,-4.574e-01,2.90
15000,15000,91284,6.600e+00,9.200e+00,2.000e-01,1.900e+00,4.000e-01,3.000e+00,4.000e-01,4.799e-06,1.067e-08,1.000e+02,5.543e+00,2.228e+00,1.200e+00,-1.400e+00,1.100e+00,8.000e-01,3.000e+00,4.000e-01,2.200e+00,7.999e-01,1.753e-05,0.000e+00,2.571e+00,-4.070e-01,2.30
15500,15500,94262,4.300e+00,6.300e+00,0.000e+00,3.300e+00,1.607e-09,2.000e+00,0.000e+00,0.000e+00,1.607e-09,7.000e+01,9.057e+00,1.551e+00,1.998e-01,-1.800e+00,7.000e-01,2.100e+00,2.000e+00,1.607e-09,1.400e+00,5.998e-01,1.688e-06,0.000e+00,6.043e+00,-2.386e-01,3.30
16000,16000,97151,4.501e+00,7.300e+00,0.000e+00,2.400e+00,9.181e-05,2.800e+00,0.000e+00,9.181e-05,6.105e-10,8.000e+01,7.157e+00,2.228e+00,1.499e+00,-1.300e+00,9.000e-01,1.100e+00,2.800e+00,9.181e-05,1.800e+00,9.996e-01,3.269e-06,0.000e+00,3.472e+00,-1.767e-01,2.50
16500,16500,100044,3.902e+00,6.300e+00,1.000e-01,3.200e+00,2.000e-01,2.598e+00,2.000e-01,0.000e+00,1.835e-09,7.000e+01,9.256e+00,1.645e+00,6.983e-01,-1.700e+00,7.000e-01,1.800e+00,2.598e+00,2.000e-01,1.400e+00,1.198e+00,1.788e-06,0.000e+00,5.657e+00,-2.383e-01,3.30
17000,17000,103004,6.099e+00,7.900e+00,0.000e+00,2.800e+00,1.621e-05,1.801e+00,0.000e+00,1.621e-05,5.341e-10,9.000e+01,7.329e+00,1.483e+00,5.007e-01,-1.300e+00,9.000e-01,1.200e+00,1.801e+00,1.621e-05,1.800e+00,7.617e-04,3.897e-11,0.000e+00,4.114e+00,-4.727e-01,2.90
17500,17500,105848,6.300e+00,8.300e+00,0.000e+00,2.900e+00,1.496e-06,2.000e+00,0.000e+00,1.495e-06,7.413e-10,9.000e+01,7.643e+00,1.690e+00,4.000e-01,-1.600e+00,1.000e+00,1.700e+00,2.000e+00,1.496e-06,2.000e+00,1.430e-04,4.673e-11,0.000e+00,4.757e+00,-2.828e-01,3.00
18000,18000,108714,3.100e+00,4.100e+00,0.000e+00,3.400e+00,1.657e-05,1.000e+00,0.000e+00,1.657e-05,1.132e-09,5.000e+01,9.000e+00,9.316e-01,-3.996e-01,-1.400e+00,5.000e-01,1.900e+00,1.000e+00,1.657e-05,1.000e+00,4.235e-04,3.059e-11,0.000e+00,6.429e+00,-3.127e-01,3.60
18500,18500,111502,5.600e+00,7.200e+00,0.000e+00,3.100e+00,8.065e-10,1.600e+00,0.000e+00,0.000e+00,8.065e-10,8.000e+01,7.972e+00,1.503e+00,-1.127e-05,-1.600e+00,8.000e-01,1.700e+00,1.600e+00,8.065e-10,1.600e+00,1.253e-04,2.479e-11,0.000e+00,5.143e+00,-3.206e-01,3.10
19000,19000,114336,6.700e+00,8.300e+00,1.000e-01,2.100e+00,2.000e-01,1.800e+00,2.000e-01,0.000e+00,2.543e-10,1.000e+02,5.400e+00,2.102e+00,1.500e+00,-1.000e-01,9.000e-01,6.000e-01,1.800e+00,2.000e-01,1.800e+00,1.431e-04,6.112e-12,0.000e+00,2.443e+00,1.148e-02,2.20
19500,19500,116966,7.100e+00,9.100e+00,0.000e+00,2.700e+00,3.958e-06,2.000e+00,0.000e+00,3.958e-06,3.722e-10,1.000e+02,7.071e+00,1.561e+00,1.999e-01,-1.800e+00,1.000e+00,1.400e+00,2.000e+00,3.958e-06,2.000e+00,4.778e-05,1.534e-11,0.000e+00,4.114e+00,-4.861e-01,2.80
20000,20000,119663,4.700e+00,6.300e+00,0.000e+00,3.000e+00,9.452e-07,1.600e+00,0.000e+00,9.450e-07,1.555e-10,7.000e+01,7.900e+00,1.476e+00,3.000e-01,-1.300e+00,8.000e-01,2.000e+00,1.600e+00,9.452e-07,1.600e+00,4.662e-05,1.152e-11,0.000e+00,5.529e+00,-2.065e-01,3.10
20500,20500,122177,6.500e+00,8.300e+00,0.000e+00,2.700e+00,4.159e-11,1.800e+00,0.000e+00,0.000e+00,4.159e-11,9.000e+01,6.943e+00,1.900e+00,5.000e-01,-1.300e+00,9.000e-01,1.100e+00,1.800e+00,4.159e-11,1.800e+00,7.095e-05,5.256e-12,0.000e+00,3.729e+00,-2.953e-01,2.70
21000,21000,124670,5.700e+00,7.300e+00,0.000e+00,2.800e+00,4.931e-11,1.600e+00,0.000e+00,0.000e+00,4.931e-11,8.000e+01,7.200e+00,1.764e+00,-4.001e-01,-2.000e+00,8.000e-01,1.500e+00,1.600e+00,4.931e-11,1.600e+00,1.563e-05,9.977e-12,0.000e+00,4.500e+00,-3.150e-01,2.80
21500,21500,127167,6.400e+00,8.200e+00,0.000e+00,2.300e+00,2.485e-11,1.800e+00,0.000e+00,0.000e+00,2.485e-11,9.000e+01,5.914e+00,1.878e+00,4.998e-01,-1.300e+00,9.000e-01,7.000e-01,1.800e+00,2.485e-11,1.800e+00,2.731e-05,2.907e-12,0.000e+00,2.700e+00,-4.883e-01,2.30
22000,22000,129637,5.600e+00,7.400e+00,0.000e+00,2.400e+00,3.725e-07,1.800e+00,0.000e+00,3.724e-07,3.833e-11,8.000e+01,6.529e+00,2.130e+00,5.000e-01,-1.300e+00,9.000e-01,1.100e+00,1.800e+00,3.725e-07,1.800e+00,5.929e-05,9.631e-12,0.000e+00,3.471e+00,-3.120e-01,2.50
22500,22500,132103,5.707e+00,7.300e+00,0.000e+00,2.600e+00,3.878e-11,1.593e+00,0.000e+00,0.000e+00,3.878e-11,8.000e+01,6.686e+00,1.880e+00,1.928e-01,-1.400e+00,8.000e-01,1.400e+00,1.593e+00,3.878e-11,1.593e+00,5.715e-06,6.488e-12,0.000e+00,4.114e+00,-3.254e-01,2.60
23000,23000,134505,7.100e+00,7.100e+00,0.000e+00,4.100e+00,4.039e-09,1.072e-05,0.000e+00,4.038e-09,7.365e-13,8.000e+01,1.080e+01,9.141e-01,-1.900e+00,-1.900e+00,8.000e-01,3.200e+00,1.072e-05,4.039e-09,1.072e-05,2.274e-12,5.480e-17,0.000e+00,8.614e+00,-1.998e-01,4.30
23500,23500,136925,9.600e+00,9.600e+00,0.000e+00,1.700e+00,5.128e-16,5.345e-05,0.000e+00,5.128e-16,1.098e-21,1.000e+02,4.500e+00,2.758e+00,-1.200e+00,-1.200e+00,1.000e+00,3.000e-01,5.345e-05,5.128e-16,5.345e-05,3.932e-12,5.981e-18,0.000e+00,1.414e+00,-3.111e-01,1.80
24000,24000,139343,9.200e+00,9.200e+00,0.000e+00,2.300e+00,1.359e-21,1.384e-05,0.000e+00,0.000e+00,1.359e-21,1.000e+02,5.914e+00,1.944e+00,-1.500e+00,-1.500e+00,1.000e+00,9.000e-01,1.384e-05,1.359e-21,1.384e-05,3.302e-12,1.915e-17,0.000e+00,2.829e+00,-4.848e-01,2.30
24500,24500,141764,7.300e+00,7.300e+00,0.000e+00,2.700e+00,1.234e-21,2.444e-05,0.000e+00,0.000e+00,1.234e-21,8.000e+01,6.943e+00,1.851e+00,-1.400e+00,-1.400e+00,8.000e-01,1.400e+00,2.444e-05,1.234e-21,2.444e-05,2.741e-12,2.290e-17,0.000e+00,4.243e+00,-3.232e-01,2.70
25000,25000,144327,7.500e+00,7.500e+00,0.000e+00,2.200e+00,1.175e-21,3.322e-05,0.000e+00,0.000e+00,1.175e-21,8.000e+01,5.657e+00,2.396e+00,-1.100e+00,-1.100e+00,8.000e-01,1.000e+00,3.322e-05,1.175e-21,3.322e-05,3.111e-12,4.943e-18,0.000e+00,3.086e+00,-2.238e-01,2.20
