episode,step_train,step,A1_reward_total,A1_n_lever,A1_n_door,A1_received,A1_given,A1_r-lever,A1_r-start,A1_r-door,A1_win_rate,A2_reward_total,A2_n_lever,A2_n_door,A2_received,A2_given,A2_r-lever,A2_r-start,A2_r-door,A2_win_rate,steps_per_eps
100,100,662,-1.995e+00,8.000e-01,1.000e-01,1.740e+00,2.635e+00,5.357e-01,1.155e+00,4.955e-02,6.000e+01,5.095e+00,1.100e+00,1.200e+00,2.635e+00,1.740e+00,8.914e-01,8.307e-01,9.128e-01,0.000e+00,3.30
200,200,1336,2.485e+00,6.000e-01,1.300e+00,8.582e-01,2.173e+00,3.034e-01,2.389e-01,3.159e-01,8.000e+01,2.715e+00,8.000e-01,1.100e+00,2.173e+00,8.582e-01,7.219e-01,6.385e-01,8.125e-01,0.000e+00,2.70
300,300,1976,1.940e+00,1.200e+00,1.600e+00,1.147e+00,2.807e+00,7.287e-01,2.458e-01,1.726e-01,8.000e+01,1.660e+00,1.600e+00,1.200e+00,2.807e+00,1.147e+00,1.530e+00,6.048e-01,6.726e-01,0.000e+00,3.90
400,400,2643,3.813e-01,5.000e-01,1.500e+00,6.546e-01,2.273e+00,3.805e-01,1.475e-01,1.267e-01,8.000e+01,3.819e+00,8.000e-01,1.600e+00,2.273e+00,6.546e-01,1.081e+00,4.328e-01,7.598e-01,0.000e+00,3.00
500,500,3277,4.874e+00,5.000e-01,1.200e+00,8.721e-01,8.976e-01,6.731e-01,6.659e-02,1.325e-01,1.000e+02,3.026e+00,6.000e-01,9.000e-01,8.976e-01,8.721e-01,6.752e-01,9.859e-02,1.238e-01,0.000e+00,2.00
600,600,3978,1.832e+00,8.000e-01,1.800e+00,1.395e+00,2.463e+00,8.241e-01,3.234e-01,2.476e-01,6.000e+01,-7.316e-01,1.400e+00,1.100e+00,2.463e+00,1.395e+00,2.149e+00,2.127e-01,1.020e-01,0.000e+00,3.60
700,700,4596,1.079e+00,6.000e-01,2.200e+00,1.012e+00,2.033e+00,7.385e-01,7.771e-02,1.953e-01,6.000e+01,8.211e-01,1.300e+00,1.800e+00,2.033e+00,1.012e+00,1.799e+00,1.067e-01,1.272e-01,0.000e+00,3.90
800,800,5232,2.487e+00,5.000e-01,2.100e+00,1.100e+00,1.314e+00,7.707e-01,1.460e-01,1.839e-01,7.000e+01,1.713e+00,7.000e-01,1.800e+00,1.314e+00,1.100e+00,1.268e+00,1.167e-02,3.401e-02,0.000e+00,3.00
900,900,5864,4.258e+00,6.000e-01,1.300e+00,1.917e+00,2.259e+00,9.458e-01,5.956e-01,3.756e-01,9.000e+01,1.942e+00,1.100e+00,1.300e+00,2.259e+00,1.917e+00,2.025e+00,2.458e-02,2.088e-01,0.000e+00,2.70
1000,1000,6458,4.034e+00,7.000e-01,9.000e-01,1.706e+00,1.372e+00,8.312e-01,3.983e-01,4.764e-01,8.000e+01,1.066e+00,7.000e-01,1.200e+00,1.372e+00,1.706e+00,1.256e+00,1.124e-02,1.043e-01,0.000e+00,2.50
1100,1100,7042,5.496e+00,5.000e-01,1.700e+00,1.650e+00,1.754e+00,8.829e-01,1.370e-02,7.538e-01,9.000e+01,5.038e-01,1.000e+00,1.300e+00,1.754e+00,1.650e+00,1.717e+00,2.122e-03,3.504e-02,0.000e+00,2.60
1200,1200,7644,2.296e+00,6.000e-01,1.900e+00,1.251e+00,2.255e+00,7.168e-01,3.607e-02,4.978e-01,7.000e+01,1.104e+00,1.100e+00,1.300e+00,2.255e+00,1.251e+00,1.934e+00,8.583e-02,2.353e-01,0.000e+00,3.10
1300,1300,8202,4.628e+00,2.000e-01,1.900e+00,2.482e-01,1.420e+00,1.030e-01,5.951e-02,8.563e-02,9.000e+01,1.972e+00,7.000e-01,1.200e+00,1.420e+00,2.482e-01,1.381e+00,2.880e-02,9.848e-03,0.000e+00,2.50
1400,1400,8789,4.933e+00,1.000e-01,2.000e+00,4.050e-01,1.272e+00,1.747e-01,7.739e-02,1.529e-01,8.000e+01,2.670e-01,7.000e-01,8.000e-01,1.272e+00,4.050e-01,1.259e+00,1.030e-02,2.581e-03,0.000e+00,2.50
1500,1500,9406,6.935e+00,1.000e-01,1.400e+00,3.300e-01,1.895e+00,1.863e-01,6.140e-02,8.234e-02,1.000e+02,1.365e+00,1.000e+00,4.000e-01,1.895e+00,3.300e-01,1.784e+00,1.704e-03,1.085e-01,0.000e+00,1.70
1600,1600,9987,5.612e+00,2.000e-01,2.500e+00,4.422e-01,1.030e+00,3.392e-01,3.084e-02,7.222e-02,7.000e+01,-1.412e+00,8.000e-01,8.000e-01,1.030e+00,4.422e-01,9.933e-01,3.641e-02,4.294e-04,0.000e+00,2.90
1700,1700,10540,5.805e+00,2.000e-01,2.500e+00,8.868e-01,1.181e+00,3.884e-01,1.261e-01,3.723e-01,8.000e+01,-7.055e-01,7.000e-01,1.200e+00,1.181e+00,8.868e-01,1.179e+00,1.530e-03,7.471e-04,0.000e+00,2.90
1800,1800,11142,2.769e+00,3.000e-01,2.300e+00,1.254e+00,1.084e+00,4.931e-01,1.559e-02,7.451e-01,6.000e+01,2.306e-01,5.000e-01,1.500e+00,1.084e+00,1.254e+00,8.725e-01,1.973e-01,1.457e-02,0.000e+00,3.00
1900,1900,11740,4.588e+00,1.000e-01,3.000e+00,5.424e-01,5.539e-01,1.920e-01,2.102e-02,3.294e-01,6.000e+01,-2.188e+00,7.000e-01,2.000e+00,5.539e-01,5.424e-01,5.468e-01,2.545e-03,4.552e-03,0.000e+00,3.50
2000,2000,12362,5.362e+00,1.000e-01,2.600e+00,2.111e-01,6.493e-01,1.780e-01,1.708e-02,1.596e-02,8.000e+01,-7.617e-01,8.000e-01,1.500e+00,6.493e-01,2.111e-01,6.417e-01,6.116e-03,1.505e-03,0.000e+00,3.00
2100,2100,12910,3.656e+00,3.000e-01,2.200e+00,5.718e-01,8.153e-01,5.424e-01,7.636e-03,2.181e-02,8.000e+01,2.044e+00,5.000e-01,1.700e+00,8.153e-01,5.718e-01,8.014e-01,1.199e-02,1.978e-03,0.000e+00,2.60
2200,2200,13483,6.508e+00,2.000e-01,2.600e+00,1.350e+00,1.041e+00,3.575e-01,0.000e+00,9.922e-01,7.000e+01,-2.608e+00,8.000e-01,1.100e+00,1.041e+00,1.350e+00,1.036e+00,5.381e-03,5.658e-04,0.000e+00,2.80
2300,2300,14070,4.722e+00,1.000e-01,2.400e+00,2.263e-01,1.004e+00,1.952e-01,1.317e-02,1.799e-02,7.000e+01,3.780e-01,6.000e-01,1.700e+00,1.004e+00,2.263e-01,1.004e+00,2.739e-04,2.482e-04,0.000e+00,2.60
2400,2400,14658,7.510e+00,1.000e-01,1.900e+00,2.138e-01,1.004e+00,1.940e-01,0.000e+00,1.976e-02,1.000e+02,8.983e-02,9.000e-01,8.000e-01,1.004e+00,2.138e-01,1.003e+00,1.263e-04,1.373e-04,0.000e+00,2.00
2500,2500,15226,6.295e+00,0.000e+00,2.700e+00,3.003e-02,8.346e-01,0.000e+00,7.933e-03,2.210e-02,8.000e+01,-5.954e-01,8.000e-01,1.600e+00,8.346e-01,3.003e-02,8.340e-01,4.737e-04,1.780e-04,0.000e+00,2.80
2600,2600,15803,5.417e+00,0.000e+00,2.900e+00,3.273e-01,9.103e-01,0.000e+00,9.210e-02,2.352e-01,7.000e+01,-1.417e+00,7.000e-01,1.600e+00,9.103e-01,3.273e-01,9.081e-01,1.719e-03,4.538e-04,0.000e+00,3.10
2700,2700,16344,4.900e+00,0.000e+00,3.000e+00,6.486e-02,1.265e+00,0.000e+00,3.945e-02,2.541e-02,7.000e+01,-5.000e-01,7.000e-01,2.000e+00,1.265e+00,6.486e-02,1.258e+00,4.627e-03,1.885e-03,0.000e+00,3.20
2800,2800,16914,5.019e+00,1.000e-01,3.000e+00,6.829e-01,1.664e+00,1.949e-01,1.778e-01,3.102e-01,8.000e+01,8.144e-02,8.000e-01,1.900e+00,1.664e+00,6.829e-01,1.557e+00,1.184e-02,9.510e-02,0.000e+00,3.30
2900,2900,17514,6.426e+00,2.000e-01,1.600e+00,7.173e-01,1.592e+00,3.834e-01,1.187e-01,2.153e-01,9.000e+01,4.743e-01,8.000e-01,9.000e-01,1.592e+00,7.173e-01,1.582e+00,5.790e-03,3.939e-03,0.000e+00,2.00
3000,3000,18064,5.718e+00,0.000e+00,2.500e+00,4.610e-02,1.528e+00,0.000e+00,3.589e-02,1.021e-02,8.000e+01,-4.181e-01,8.000e-01,1.500e+00,1.528e+00,4.610e-02,1.526e+00,1.050e-03,1.197e-03,0.000e+00,2.70
3100,3100,18593,5.949e+00,1.000e-01,2.000e+00,1.961e-01,1.548e+00,1.919e-01,0.000e+00,4.258e-03,9.000e+01,9.515e-01,8.000e-01,9.000e-01,1.548e+00,1.961e-01,1.545e+00,1.523e-03,6.836e-04,0.000e+00,2.10
3200,3200,19144,6.666e+00,0.000e+00,2.200e+00,5.976e-03,1.639e+00,0.000e+00,0.000e+00,5.976e-03,9.000e+01,-1.665e-01,9.000e-01,8.000e-01,1.639e+00,5.976e-03,1.639e+00,4.614e-04,3.485e-04,0.000e+00,2.20
3300,3300,19680,7.026e+00,0.000e+00,3.100e+00,7.547e-03,9.816e-01,0.000e+00,1.890e-03,5.657e-03,9.000e+01,-8.260e-01,9.000e-01,2.000e+00,9.816e-01,7.547e-03,9.813e-01,9.580e-05,1.877e-04,0.000e+00,3.20
3400,3400,20189,6.130e+00,0.000e+00,2.300e+00,1.929e-02,1.389e+00,0.000e+00,0.000e+00,1.929e-02,8.000e+01,-2.992e-02,8.000e-01,9.000e-01,1.389e+00,1.929e-02,1.389e+00,1.270e-04,6.632e-05,0.000e+00,2.30
3500,3500,20718,5.228e+00,2.000e-01,3.600e+00,1.594e+00,1.066e+00,3.722e-01,0.000e+00,1.222e+00,6.000e+01,-2.528e+00,8.000e-01,2.100e+00,1.066e+00,1.594e+00,1.058e+00,1.038e-03,7.470e-03,0.000e+00,3.80
3600,3600,21219,7.010e+00,0.000e+00,2.000e+00,9.101e-02,1.781e+00,0.000e+00,7.755e-02,1.346e-02,9.000e+01,3.898e-01,1.000e+00,9.000e-01,1.781e+00,9.101e-02,1.781e+00,4.424e-05,2.780e-05,0.000e+00,2.20
