episode,step_train,step,A1_reward_total,A1_n_lever,A1_n_door,A1_received,A1_given,A1_r-lever,A1_r-start,A1_r-door,A1_win_rate,A2_reward_total,A2_n_lever,A2_n_door,A2_received,A2_given,A2_r-lever,A2_r-start,A2_r-door,A2_win_rate,steps_per_eps
100,100,624,5.444e+00,5.000e-01,1.500e+00,1.957e+00,3.313e+00,4.687e-01,3.302e-01,1.158e+00,1.000e+02,1.656e+00,1.200e+00,6.000e-01,3.313e+00,1.957e+00,1.801e+00,7.707e-01,7.411e-01,0.000e+00,2.40
200,200,1274,1.195e+00,1.200e+00,1.000e+00,1.669e+00,2.874e+00,8.624e-01,2.615e-01,5.450e-01,9.000e+01,4.705e+00,9.000e-01,1.100e+00,2.874e+00,1.669e+00,1.173e+00,6.214e-01,1.080e+00,0.000e+00,2.70
300,300,1907,4.130e+00,3.000e-01,1.800e+00,9.860e-01,2.356e+00,1.754e-01,3.193e-01,4.914e-01,8.000e+01,-5.300e-01,1.100e+00,1.200e+00,2.356e+00,9.860e-01,1.167e+00,6.197e-01,5.693e-01,0.000e+00,3.40
400,400,2576,2.313e+00,1.000e+00,1.100e+00,8.361e-01,1.623e+00,5.170e-01,1.627e-01,1.564e-01,8.000e+01,2.187e+00,9.000e-01,9.000e-01,1.623e+00,8.361e-01,9.651e-01,3.870e-01,2.711e-01,0.000e+00,3.10
500,500,3251,1.924e+00,7.000e-01,1.200e+00,6.833e-01,1.359e+00,4.313e-01,1.110e-01,1.411e-01,8.000e+01,3.276e+00,9.000e-01,1.200e+00,1.359e+00,6.833e-01,1.057e+00,1.121e-01,1.900e-01,0.000e+00,2.70
600,600,3874,6.536e-01,1.100e+00,1.700e+00,1.257e+00,2.103e+00,8.759e-01,1.052e-01,2.757e-01,5.000e+01,-5.356e-02,9.000e-01,1.000e+00,2.103e+00,1.257e+00,1.473e+00,4.719e-01,1.579e-01,0.000e+00,3.70
700,700,4467,2.434e+00,4.000e-01,2.000e+00,6.891e-01,1.455e+00,3.383e-01,7.234e-02,2.785e-01,7.000e+01,7.663e-01,7.000e-01,1.500e+00,1.455e+00,6.891e-01,1.167e+00,9.656e-02,1.916e-01,0.000e+00,3.20
800,800,5084,3.726e+00,5.000e-01,1.100e+00,6.679e-01,2.242e+00,4.941e-01,5.164e-02,1.222e-01,9.000e+01,3.374e+00,9.000e-01,7.000e-01,2.242e+00,6.679e-01,1.697e+00,3.360e-01,2.091e-01,0.000e+00,1.90
900,900,5680,3.283e+00,6.000e-01,2.000e+00,8.230e-01,1.940e+00,5.691e-01,1.987e-02,2.341e-01,9.000e+01,2.217e+00,9.000e-01,1.100e+00,1.940e+00,8.230e-01,1.571e+00,2.149e-01,1.544e-01,0.000e+00,2.90
1000,1000,6296,6.488e+00,2.000e-01,1.300e+00,3.878e-01,2.200e+00,1.712e-01,1.640e-01,5.266e-02,1.000e+02,1.612e+00,1.100e+00,3.000e-01,2.200e+00,3.878e-01,2.172e+00,2.261e-02,5.773e-03,0.000e+00,2.00
