episode,step_train,step,A1_reward_total,A1_n_lever,A1_n_door,A1_received,A1_given,A1_r-lever,A1_r-start,A1_r-door,A1_win_rate,A2_reward_total,A2_n_lever,A2_n_door,A2_received,A2_given,A2_r-lever,A2_r-start,A2_r-door,A2_win_rate,steps_per_eps
5900,5900,59000,-4.549e-04,0.000e+00,0.000e+00,0.000e+00,4.549e-04,0.000e+00,0.000e+00,0.000e+00,0.000e+00,4.549e-04,0.000e+00,0.000e+00,4.549e-04,0.000e+00,0.000e+00,4.549e-04,0.000e+00,0.000e+00,5.00
6000,6000,60000,-4.515e-04,0.000e+00,0.000e+00,3.836e-09,4.515e-04,0.000e+00,3.836e-09,0.000e+00,0.000e+00,-2.995e-01,2.000e-01,0.000e+00,4.515e-04,3.836e-09,2.679e-05,4.247e-04,0.000e+00,0.000e+00,5.00
6100,6100,61000,-3.974e-04,0.000e+00,0.000e+00,0.000e+00,3.974e-04,0.000e+00,0.000e+00,0.000e+00,0.000e+00,-9.960e-02,0.000e+00,1.000e-01,3.974e-04,0.000e+00,0.000e+00,3.876e-04,9.793e-06,0.000e+00,5.00
6200,6200,62000,-3.853e-04,0.000e+00,0.000e+00,0.000e+00,3.853e-04,0.000e+00,0.000e+00,0.000e+00,0.000e+00,-2.996e-01,0.000e+00,3.000e-01,3.853e-04,0.000e+00,0.000e+00,3.523e-04,3.301e-05,0.000e+00,5.00
6300,6300,63000,-3.515e-04,0.000e+00,0.000e+00,0.000e+00,3.515e-04,0.000e+00,0.000e+00,0.000e+00,0.000e+00,-1.996e-01,0.000e+00,1.000e-01,3.515e-04,0.000e+00,0.000e+00,3.428e-04,8.711e-06,0.000e+00,5.00
6400,6400,64000,-3.495e-04,0.000e+00,0.000e+00,3.735e-09,3.495e-04,0.000e+00,3.735e-09,0.000e+00,0.000e+00,-4.997e-01,1.000e-01,2.000e-01,3.495e-04,3.735e-09,1.077e-05,3.222e-04,1.646e-05,0.000e+00,5.00
6500,6500,65000,-3.199e-04,0.000e+00,0.000e+00,3.726e-09,3.199e-04,0.000e+00,3.726e-09,0.000e+00,0.000e+00,-1.997e-01,1.000e-01,0.000e+00,3.199e-04,3.726e-09,1.022e-05,3.097e-04,0.000e+00,0.000e+00,5.00
6600,6600,66000,-3.111e-04,0.000e+00,0.000e+00,3.703e-09,3.111e-04,0.000e+00,3.703e-09,0.000e+00,0.000e+00,-5.997e-01,1.000e-01,2.000e-01,3.111e-04,3.703e-09,9.675e-06,2.867e-04,1.472e-05,0.000e+00,5.00
6700,6700,67000,-2.694e-04,0.000e+00,0.000e+00,0.000e+00,2.694e-04,0.000e+00,0.000e+00,0.000e+00,0.000e+00,-1.997e-01,0.000e+00,1.000e-01,2.694e-04,0.000e+00,0.000e+00,2.625e-04,6.959e-06,0.000e+00,5.00
6800,6800,68000,-2.466e-04,0.000e+00,0.000e+00,0.000e+00,2.466e-04,0.000e+00,0.000e+00,0.000e+00,0.000e+00,2.466e-04,0.000e+00,0.000e+00,2.466e-04,0.000e+00,0.000e+00,2.466e-04,0.000e+00,0.000e+00,5.00
6900,6900,69000,-2.399e-04,0.000e+00,0.000e+00,0.000e+00,2.399e-04,0.000e+00,0.000e+00,0.000e+00,0.000e+00,-2.998e-01,1.000e-01,1.000e-01,2.399e-04,0.000e+00,8.249e-06,2.254e-04,6.237e-06,0.000e+00,5.00
7000,7000,70000,-2.212e-04,0.000e+00,0.000e+00,0.000e+00,2.212e-04,0.000e+00,0.000e+00,0.000e+00,0.000e+00,-1.998e-01,0.000e+00,1.000e-01,2.212e-04,0.000e+00,0.000e+00,2.153e-04,5.891e-06,0.000e+00,5.00
7100,7100,71000,-2.072e-04,0.000e+00,0.000e+00,0.000e+00,2.072e-04,0.000e+00,0.000e+00,0.000e+00,0.000e+00,-1.998e-01,0.000e+00,1.000e-01,2.072e-04,0.000e+00,0.000e+00,2.016e-04,5.575e-06,0.000e+00,5.00
7200,7200,72000,-1.892e-04,0.000e+00,0.000e+00,0.000e+00,1.892e-04,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.892e-04,0.000e+00,0.000e+00,1.892e-04,0.000e+00,0.000e+00,1.892e-04,0.000e+00,0.000e+00,5.00
7300,7300,73000,-1.788e-04,0.000e+00,0.000e+00,0.000e+00,1.788e-04,0.000e+00,0.000e+00,0.000e+00,0.000e+00,-9.982e-02,0.000e+00,1.000e-01,1.788e-04,0.000e+00,0.000e+00,1.738e-04,4.989e-06,0.000e+00,5.00
7400,7400,74000,-1.664e-04,0.000e+00,0.000e+00,0.000e+00,1.664e-04,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.664e-04,0.000e+00,0.000e+00,1.664e-04,0.000e+00,0.000e+00,1.664e-04,0.000e+00,0.000e+00,5.00
7500,7500,75000,-1.587e-04,0.000e+00,0.000e+00,0.000e+00,1.587e-04,0.000e+00,0.000e+00,0.000e+00,0.000e+00,-9.984e-02,1.000e-01,0.000e+00,1.587e-04,0.000e+00,6.002e-06,1.527e-04,0.000e+00,0.000e+00,5.00
7600,7600,76000,-1.461e-04,0.000e+00,0.000e+00,0.000e+00,1.461e-04,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.461e-04,0.000e+00,0.000e+00,1.461e-04,0.000e+00,0.000e+00,1.461e-04,0.000e+00,0.000e+00,5.00
7700,7700,77000,-1.372e-04,0.000e+00,0.000e+00,0.000e+00,1.372e-04,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.372e-04,0.000e+00,0.000e+00,1.372e-04,0.000e+00,0.000e+00,1.372e-04,0.000e+00,0.000e+00,5.00
7800,7800,78000,-1.324e-04,0.000e+00,0.000e+00,0.000e+00,1.324e-04,0.000e+00,0.000e+00,0.000e+00,0.000e+00,-1.999e-01,0.000e+00,1.000e-01,1.324e-04,0.000e+00,0.000e+00,1.286e-04,3.817e-06,0.000e+00,5.00
7900,7900,79000,-1.205e-04,0.000e+00,0.000e+00,0.000e+00,1.205e-04,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.205e-04,0.000e+00,0.000e+00,1.205e-04,0.000e+00,0.000e+00,1.205e-04,0.000e+00,0.000e+00,5.00
8000,8000,80000,-1.130e-04,0.000e+00,0.000e+00,0.000e+00,1.130e-04,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.130e-04,0.000e+00,0.000e+00,1.130e-04,0.000e+00,0.000e+00,1.130e-04,0.000e+00,0.000e+00,5.00
8100,8100,81000,-1.060e-04,0.000e+00,0.000e+00,0.000e+00,1.060e-04,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.060e-04,0.000e+00,0.000e+00,1.060e-04,0.000e+00,0.000e+00,1.060e-04,0.000e+00,0.000e+00,5.00
8200,8200,82000,-9.925e-05,0.000e+00,0.000e+00,0.000e+00,9.925e-05,0.000e+00,0.000e+00,0.000e+00,0.000e+00,9.925e-05,0.000e+00,0.000e+00,9.925e-05,0.000e+00,0.000e+00,9.925e-05,0.000e+00,0.000e+00,5.00
8300,8300,83000,-9.646e-05,0.000e+00,0.000e+00,0.000e+00,9.646e-05,0.000e+00,0.000e+00,0.000e+00,0.000e+00,-1.999e-01,0.000e+00,1.000e-01,9.646e-05,0.000e+00,0.000e+00,9.354e-05,2.922e-06,0.000e+00,5.00
8400,8400,84000,-9.277e-05,0.000e+00,0.000e+00,0.000e+00,9.277e-05,0.000e+00,0.000e+00,0.000e+00,0.000e+00,-2.999e-01,1.000e-01,1.000e-01,9.277e-05,0.000e+00,3.780e-06,8.622e-05,2.778e-06,0.000e+00,5.00
8500,8500,85000,-8.331e-05,0.000e+00,0.000e+00,0.000e+00,8.331e-05,0.000e+00,0.000e+00,0.000e+00,0.000e+00,-9.992e-02,0.000e+00,1.000e-01,8.331e-05,0.000e+00,0.000e+00,8.068e-05,2.633e-06,0.000e+00,5.00
8600,8600,86000,-7.737e-05,0.000e+00,0.000e+00,0.000e+00,7.737e-05,0.000e+00,0.000e+00,0.000e+00,0.000e+00,7.737e-05,0.000e+00,0.000e+00,7.737e-05,0.000e+00,0.000e+00,7.737e-05,0.000e+00,0.000e+00,5.00
8700,8700,87000,-7.273e-05,0.000e+00,0.000e+00,0.000e+00,7.273e-05,0.000e+00,0.000e+00,0.000e+00,0.000e+00,7.273e-05,0.000e+00,0.000e+00,7.273e-05,0.000e+00,0.000e+00,7.273e-05,0.000e+00,0.000e+00,5.00
8800,8800,88000,-6.839e-05,0.000e+00,0.000e+00,0.000e+00,6.839e-05,0.000e+00,0.000e+00,0.000e+00,0.000e+00,6.839e-05,0.000e+00,0.000e+00,6.839e-05,0.000e+00,0.000e+00,6.839e-05,0.000e+00,0.000e+00,5.00
8900,8900,89000,-6.419e-05,0.000e+00,0.000e+00,0.000e+00,6.419e-05,0.000e+00,0.000e+00,0.000e+00,0.000e+00,6.419e-05,0.000e+00,0.000e+00,6.419e-05,0.000e+00,0.000e+00,6.419e-05,0.000e+00,0.000e+00,5.00
9000,9000,90000,-6.261e-05,0.000e+00,0.000e+00,0.000e+00,6.261e-05,0.000e+00,0.000e+00,0.000e+00,0.000e+00,-1.999e-01,0.000e+00,1.000e-01,6.261e-05,0.000e+00,0.000e+00,6.058e-05,2.027e-06,0.000e+00,5.00
9100,9100,91000,-5.885e-05,0.000e+00,0.000e+00,0.000e+00,5.885e-05,0.000e+00,0.000e+00,0.000e+00,0.000e+00,-1.999e-01,0.000e+00,1.000e-01,5.885e-05,0.000e+00,0.000e+00,5.693e-05,1.925e-06,0.000e+00,5.00
9200,9200,92000,-5.324e-05,0.000e+00,0.000e+00,0.000e+00,5.324e-05,0.000e+00,0.000e+00,0.000e+00,0.000e+00,5.324e-05,0.000e+00,0.000e+00,5.324e-05,0.000e+00,0.000e+00,5.324e-05,0.000e+00,0.000e+00,5.00
9300,9300,93000,-5.002e-05,0.000e+00,0.000e+00,0.000e+00,5.002e-05,0.000e+00,0.000e+00,0.000e+00,0.000e+00,5.002e-05,0.000e+00,0.000e+00,5.002e-05,0.000e+00,0.000e+00,5.002e-05,0.000e+00,0.000e+00,5.00
9400,9400,94000,-4.709e-05,0.000e+00,0.000e+00,0.000e+00,4.709e-05,0.000e+00,0.000e+00,0.000e+00,0.000e+00,4.709e-05,0.000e+00,0.000e+00,4.709e-05,0.000e+00,0.000e+00,4.709e-05,0.000e+00,0.000e+00,5.00
9500,9500,95000,-4.417e-05,0.000e+00,0.000e+00,0.000e+00,4.417e-05,0.000e+00,0.000e+00,0.000e+00,0.000e+00,4.417e-05,0.000e+00,0.000e+00,4.417e-05,0.000e+00,0.000e+00,4.417e-05,0.000e+00,0.000e+00,5.00
