episode,step_train,step,A1_reward_total,A1_reward_env,A1_n_lever,A1_n_door,A1_received,A1_given,A1_r-lever,A1_r-start,A1_r-door,A1_win_rate,A1_total_energy,A1_reward_per_energy,A2_reward_total,A2_reward_env,A2_n_lever,A2_n_door,A2_received,A2_given,A2_r-lever,A2_r-start,A2_r-door,A2_win_rate,A2_total_energy,A2_reward_per_energy,steps_per_eps
10000,10000,85965,-1.000e+00,-1.200e+00,1.000e-01,4.400e+00,2.000e-01,0.000e+00,2.000e-01,4.360e-09,1.451e-05,1.000e+01,1.144e+01,-8.815e-02,-3.000e-01,-1.000e-01,0.000e+00,4.500e+00,0.000e+00,2.000e-01,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.170e+01,3.007e-01,4.60
10500,10500,90624,5.538e-07,0.000e+00,0.000e+00,0.000e+00,5.538e-07,0.000e+00,0.000e+00,5.538e-07,0.000e+00,0.000e+00,6.429e+00,0.000e+00,-1.000e+00,-1.000e+00,0.000e+00,5.000e+00,0.000e+00,5.538e-07,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.286e+01,-7.778e-02,5.00
11000,11000,95233,-1.000e+00,-1.000e+00,0.000e+00,5.000e+00,1.422e-05,0.000e+00,0.000e+00,0.000e+00,1.422e-05,0.000e+00,1.286e+01,-7.778e-02,-1.200e+00,-1.200e+00,0.000e+00,4.800e+00,0.000e+00,1.422e-05,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.260e+01,-9.679e-02,5.00
11500,11500,99797,-8.000e-01,-1.000e+00,1.000e-01,4.500e+00,2.000e-01,0.000e+00,2.000e-01,0.000e+00,8.040e-06,1.000e+01,1.157e+01,-7.000e-02,-1.000e-01,1.000e-01,0.000e+00,4.600e+00,0.000e+00,2.000e-01,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.183e+01,3.189e-01,4.60
12000,12000,104401,3.541e-07,0.000e+00,0.000e+00,0.000e+00,3.541e-07,0.000e+00,0.000e+00,3.541e-07,0.000e+00,0.000e+00,6.429e+00,0.000e+00,-1.100e+00,-1.100e+00,1.000e-01,4.900e+00,0.000e+00,3.541e-07,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.260e+01,-8.944e-02,5.00
12500,12500,109086,6.905e-06,0.000e+00,0.000e+00,4.700e+00,6.905e-06,0.000e+00,0.000e+00,0.000e+00,6.905e-06,1.000e+01,1.209e+01,1.050e-01,-1.100e+00,-1.100e+00,1.000e-01,4.600e+00,0.000e+00,6.905e-06,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.183e+01,-1.478e-01,4.70
13000,13000,113664,-8.000e-01,-1.200e+00,2.000e-01,4.700e+00,4.000e-01,0.000e+00,4.000e-01,8.629e-09,5.366e-06,2.000e+01,1.221e+01,-1.039e-01,6.000e-01,1.000e+00,0.000e+00,5.000e+00,0.000e+00,4.000e-01,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.286e+01,7.778e-02,5.00
13500,13500,118287,1.208e-07,0.000e+00,0.000e+00,0.000e+00,1.208e-07,0.000e+00,0.000e+00,1.208e-07,0.000e+00,0.000e+00,6.429e+00,0.000e+00,-1.000e+00,-1.000e+00,0.000e+00,5.000e+00,0.000e+00,1.208e-07,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.286e+01,-7.778e-02,5.00
14000,14000,122880,-1.200e+00,-1.200e+00,0.000e+00,4.900e+00,3.526e-06,0.000e+00,0.000e+00,9.403e-10,3.525e-06,0.000e+00,1.273e+01,-9.593e-02,-1.200e+00,-1.200e+00,0.000e+00,4.900e+00,0.000e+00,3.526e-06,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.273e+01,-9.593e-02,5.00
14500,14500,127465,-9.000e-01,-1.100e+00,1.000e-01,4.600e+00,2.000e-01,0.000e+00,2.000e-01,0.000e+00,2.396e-06,1.000e+01,1.183e+01,-1.478e-01,-2.000e-01,0.000e+00,0.000e+00,4.700e+00,0.000e+00,2.000e-01,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.209e+01,1.050e-01,4.70
15000,15000,132166,4.721e-08,0.000e+00,0.000e+00,0.000e+00,4.721e-08,0.000e+00,0.000e+00,4.721e-08,0.000e+00,0.000e+00,6.429e+00,0.000e+00,-1.000e+00,-1.000e+00,0.000e+00,5.000e+00,0.000e+00,4.721e-08,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.286e+01,-7.778e-02,5.00
15500,15500,136781,1.445e-06,0.000e+00,0.000e+00,4.900e+00,1.445e-06,0.000e+00,0.000e+00,0.000e+00,1.445e-06,1.000e+01,1.260e+01,1.750e-02,-1.100e+00,-1.100e+00,1.000e-01,4.800e+00,0.000e+00,1.445e-06,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.234e+01,-9.593e-02,4.90
16000,16000,141396,-1.000e+00,-1.000e+00,0.000e+00,4.900e+00,1.139e-06,0.000e+00,0.000e+00,1.395e-09,1.138e-06,0.000e+00,1.273e+01,-7.864e-02,-1.000e+00,-1.000e+00,0.000e+00,5.000e+00,0.000e+00,1.139e-06,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.286e+01,-7.778e-02,5.00
16500,16500,146112,2.095e-08,0.000e+00,0.000e+00,0.000e+00,2.095e-08,0.000e+00,0.000e+00,2.095e-08,0.000e+00,0.000e+00,6.429e+00,0.000e+00,-1.000e+00,-1.000e+00,0.000e+00,5.000e+00,0.000e+00,2.095e-08,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.286e+01,-7.778e-02,5.00
17000,17000,150757,-1.000e+00,-1.000e+00,0.000e+00,5.000e+00,6.967e-07,0.000e+00,0.000e+00,0.000e+00,6.967e-07,0.000e+00,1.286e+01,-7.778e-02,-1.000e+00,-1.000e+00,0.000e+00,5.000e+00,0.000e+00,6.967e-07,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.286e+01,-7.778e-02,5.00
17500,17500,155382,1.144e-08,0.000e+00,0.000e+00,0.000e+00,1.144e-08,0.000e+00,0.000e+00,1.144e-08,0.000e+00,0.000e+00,6.429e+00,0.000e+00,-1.000e+00,-1.000e+00,0.000e+00,5.000e+00,0.000e+00,1.144e-08,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.286e+01,-7.778e-02,5.00
18000,18000,160075,9.736e-09,0.000e+00,0.000e+00,0.000e+00,9.736e-09,0.000e+00,0.000e+00,9.736e-09,0.000e+00,0.000e+00,6.429e+00,0.000e+00,-1.000e+00,-1.000e+00,0.000e+00,5.000e+00,0.000e+00,9.736e-09,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.286e+01,-7.778e-02,5.00
18500,18500,164779,-1.000e+00,-1.000e+00,0.000e+00,5.000e+00,5.812e-07,0.000e+00,0.000e+00,0.000e+00,5.812e-07,0.000e+00,1.286e+01,-7.778e-02,-1.000e+00,-1.000e+00,0.000e+00,5.000e+00,0.000e+00,5.812e-07,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.286e+01,-7.778e-02,5.00
19000,19000,169429,6.488e-09,0.000e+00,0.000e+00,0.000e+00,6.488e-09,0.000e+00,0.000e+00,6.488e-09,0.000e+00,0.000e+00,6.429e+00,0.000e+00,-1.000e+00,-1.000e+00,0.000e+00,5.000e+00,0.000e+00,6.488e-09,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.286e+01,-7.778e-02,5.00
19500,19500,174177,2.264e-07,0.000e+00,0.000e+00,4.900e+00,2.264e-07,0.000e+00,0.000e+00,0.000e+00,2.264e-07,1.000e+01,1.260e+01,1.750e-02,-1.100e+00,-1.100e+00,1.000e-01,4.800e+00,0.000e+00,2.264e-07,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.234e+01,-9.593e-02,4.90
20000,20000,178813,-1.000e+00,-1.000e+00,0.000e+00,4.800e+00,1.516e-07,0.000e+00,0.000e+00,4.356e-10,1.512e-07,0.000e+00,1.260e+01,-7.951e-02,-1.000e+00,-1.000e+00,0.000e+00,5.000e+00,0.000e+00,1.516e-07,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.286e+01,-7.778e-02,5.00
20500,20500,183523,2.962e-09,0.000e+00,0.000e+00,0.000e+00,2.962e-09,0.000e+00,0.000e+00,2.962e-09,0.000e+00,0.000e+00,6.429e+00,0.000e+00,-1.000e+00,-1.000e+00,0.000e+00,5.000e+00,0.000e+00,2.962e-09,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.286e+01,-7.778e-02,5.00
21000,21000,188187,-1.000e+00,-1.000e+00,0.000e+00,5.000e+00,1.114e-07,0.000e+00,0.000e+00,0.000e+00,1.114e-07,0.000e+00,1.286e+01,-7.778e-02,-1.000e+00,-1.000e+00,0.000e+00,5.000e+00,0.000e+00,1.114e-07,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.286e+01,-7.778e-02,5.00
21500,21500,192803,-1.000e+00,-1.000e+00,0.000e+00,5.000e+00,7.608e-08,0.000e+00,0.000e+00,0.000e+00,7.608e-08,0.000e+00,1.286e+01,-7.778e-02,-1.000e+00,-1.000e+00,0.000e+00,5.000e+00,0.000e+00,7.608e-08,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.286e+01,-7.778e-02,5.00
22000,22000,197510,1.527e-09,0.000e+00,0.000e+00,0.000e+00,1.527e-09,0.000e+00,0.000e+00,1.527e-09,0.000e+00,0.000e+00,6.429e+00,0.000e+00,-1.000e+00,-1.000e+00,0.000e+00,5.000e+00,0.000e+00,1.527e-09,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.286e+01,-7.778e-02,5.00
22500,22500,202132,-1.000e+00,-1.000e+00,0.000e+00,5.000e+00,6.143e-08,0.000e+00,0.000e+00,0.000e+00,6.143e-08,0.000e+00,1.286e+01,-7.778e-02,-1.000e+00,-1.000e+00,0.000e+00,4.900e+00,0.000e+00,6.143e-08,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.273e+01,-7.864e-02,5.00
23000,23000,206774,-1.000e+00,-1.000e+00,0.000e+00,5.000e+00,2.686e-08,0.000e+00,0.000e+00,0.000e+00,2.686e-08,0.000e+00,1.286e+01,-7.778e-02,-1.000e+00,-1.000e+00,0.000e+00,5.000e+00,0.000e+00,2.686e-08,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.286e+01,-7.778e-02,5.00
23500,23500,211507,3.038e-10,0.000e+00,0.000e+00,0.000e+00,3.038e-10,0.000e+00,0.000e+00,3.038e-10,0.000e+00,0.000e+00,6.429e+00,0.000e+00,-1.000e+00,-1.000e+00,0.000e+00,5.000e+00,0.000e+00,3.038e-10,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.286e+01,-7.778e-02,5.00
24000,24000,216138,-1.000e+00,-1.000e+00,0.000e+00,5.000e+00,6.132e-09,0.000e+00,0.000e+00,0.000e+00,6.132e-09,0.000e+00,1.286e+01,-7.778e-02,-1.000e+00,-1.000e+00,0.000e+00,5.000e+00,0.000e+00,6.132e-09,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.286e+01,-7.778e-02,5.00
24500,24500,220712,8.334e-10,0.000e+00,0.000e+00,0.000e+00,8.334e-10,0.000e+00,0.000e+00,8.334e-10,0.000e+00,0.000e+00,6.429e+00,0.000e+00,-1.200e+00,-1.200e+00,1.000e-01,4.900e+00,0.000e+00,8.334e-10,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.260e+01,-9.917e-02,5.00
25000,25000,225439,7.842e-10,0.000e+00,0.000e+00,0.000e+00,7.842e-10,0.000e+00,0.000e+00,7.842e-10,0.000e+00,0.000e+00,6.429e+00,0.000e+00,-1.000e+00,-1.000e+00,0.000e+00,5.000e+00,0.000e+00,7.842e-10,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.286e+01,-7.778e-02,5.00
