episode,step_train,step,A1_reward_total,A1_n_lever,A1_n_door,A1_received,A1_given,A1_r-lever,A1_r-start,A1_r-door,A1_win_rate,A2_reward_total,A2_n_lever,A2_n_door,A2_received,A2_given,A2_r-lever,A2_r-start,A2_r-door,A2_win_rate,A3_reward_total,A3_n_lever,A3_n_door,A3_received,A3_given,A3_r-lever,A3_r-start,A3_r-door,A3_win_rate,A4_reward_total,A4_n_lever,A4_n_door,A4_received,A4_given,A4_r-lever,A4_r-start,A4_r-door,A4_win_rate,steps_per_eps
100,100,638,-5.187e+00,7.000e-01,2.200e+00,6.306e+00,9.794e+00,1.192e+00,1.728e+00,3.386e+00,3.000e+01,-3.156e-02,8.000e-01,1.100e+00,1.203e+01,1.106e+01,2.643e+00,5.967e+00,3.421e+00,0.000e+00,2.259e-01,1.200e+00,6.000e-01,1.203e+01,1.060e+01,3.884e+00,6.410e+00,1.735e+00,0.000e+00,-6.936e-03,7.000e-01,1.400e+00,7.856e+00,6.763e+00,1.626e+00,3.440e+00,2.790e+00,0.000e+00,3.90
200,200,1300,-4.335e-01,1.000e+00,1.300e+00,4.388e+00,2.822e+00,1.378e+00,1.490e+00,1.520e+00,3.000e+01,-1.857e+00,7.000e-01,2.100e+00,5.757e+00,7.614e+00,1.145e+00,1.441e+00,3.171e+00,0.000e+00,-7.677e+00,7.000e-01,6.000e-01,2.840e+00,9.816e+00,6.623e-01,1.649e+00,5.284e-01,0.000e+00,7.967e+00,8.000e-01,1.700e+00,7.989e+00,7.214e-01,1.803e+00,2.582e+00,3.604e+00,0.000e+00,3.80
300,300,1984,3.503e+00,7.000e-01,1.800e+00,3.680e+00,4.774e-01,1.013e+00,8.954e-01,1.772e+00,5.000e+01,-5.449e-01,7.000e-01,1.300e+00,3.439e+00,2.783e+00,8.036e-01,1.381e+00,1.254e+00,0.000e+00,-5.318e+00,4.000e-01,1.000e+00,6.237e-01,7.441e+00,9.961e-02,2.741e-01,2.500e-01,0.000e+00,9.599e-01,8.000e-01,9.000e-01,3.156e+00,1.963e-01,8.606e-01,1.479e+00,8.164e-01,0.000e+00,3.50
400,400,2577,4.216e+00,1.100e+00,1.900e+00,4.434e+00,3.185e-01,1.580e+00,1.075e+00,1.779e+00,4.000e+01,-2.759e+00,5.000e-01,1.200e+00,2.614e+00,2.973e+00,4.018e-01,1.430e+00,7.824e-01,0.000e+00,-8.487e+00,1.400e+00,1.700e+00,9.008e-01,6.287e+00,4.058e-01,1.633e-01,3.317e-01,0.000e+00,3.303e-01,8.000e-01,1.400e+00,1.979e+00,3.491e-01,5.007e-01,7.974e-01,6.812e-01,0.000e+00,4.10
500,500,3265,2.502e+00,1.000e+00,1.600e+00,1.397e+00,1.944e-01,6.260e-01,3.184e-01,4.523e-01,6.000e+01,1.054e+00,7.000e-01,1.400e+00,1.265e+00,1.410e+00,3.509e-01,4.386e-01,4.750e-01,0.000e+00,-3.936e+00,8.000e-01,1.100e+00,3.436e-01,3.779e+00,1.377e-01,9.537e-02,1.106e-01,0.000e+00,8.789e-01,1.300e+00,1.100e+00,2.503e+00,1.241e-01,1.334e+00,4.387e-01,7.303e-01,0.000e+00,3.40
600,600,3973,-1.213e+00,1.000e+00,2.000e+00,8.154e-01,1.285e-01,3.887e-01,1.620e-01,2.647e-01,4.000e+01,3.542e-01,6.000e-01,1.400e+00,1.087e+00,1.032e+00,3.211e-01,4.651e-01,3.003e-01,0.000e+00,-4.961e+00,1.400e+00,1.300e+00,3.867e-01,2.148e+00,2.086e-01,7.891e-02,9.911e-02,0.000e+00,8.201e-01,8.000e-01,1.200e+00,1.140e+00,1.201e-01,5.228e-01,3.419e-01,2.755e-01,0.000e+00,4.10
700,700,4667,-9.640e-01,1.100e+00,1.500e+00,4.750e-01,1.390e-01,2.566e-01,1.077e-01,1.108e-01,5.000e+01,4.564e-01,6.000e-01,1.600e+00,6.987e-01,8.423e-01,3.157e-01,1.987e-01,1.843e-01,0.000e+00,-2.066e+00,8.000e-01,1.800e+00,1.922e-01,1.658e+00,7.882e-02,3.870e-02,7.473e-02,0.000e+00,-3.267e-01,9.000e-01,1.600e+00,1.354e+00,8.078e-02,7.474e-01,2.203e-01,3.864e-01,0.000e+00,3.90
800,800,5390,2.861e+00,8.000e-01,1.100e+00,1.262e-01,6.533e-02,9.319e-02,7.426e-03,2.560e-02,1.000e+02,4.359e+00,4.000e-01,1.200e+00,2.958e-01,1.037e+00,1.536e-01,4.272e-02,9.945e-02,0.000e+00,9.913e-01,9.000e-01,1.100e+00,2.044e-01,8.132e-01,1.396e-01,9.775e-03,5.505e-02,0.000e+00,3.889e+00,8.000e-01,1.000e+00,1.336e+00,4.675e-02,1.087e+00,3.817e-02,2.104e-01,0.000e+00,2.20
900,900,6073,1.444e+00,7.000e-01,1.200e+00,1.002e-01,5.649e-02,4.474e-02,2.969e-02,2.579e-02,9.000e+01,6.437e-01,8.000e-01,1.400e+00,1.819e-01,1.838e+00,1.169e-01,1.862e-02,4.641e-02,0.000e+00,-5.704e-01,7.000e-01,1.300e+00,3.618e-01,1.132e+00,1.944e-01,6.157e-02,1.058e-01,0.000e+00,3.783e+00,8.000e-01,1.200e+00,2.425e+00,4.213e-02,1.990e+00,2.121e-01,2.226e-01,0.000e+00,2.70
1000,1000,6787,-1.506e+00,1.200e+00,1.700e+00,5.602e-01,6.606e-02,3.659e-01,1.023e-01,9.198e-02,4.000e+01,1.803e-01,7.000e-01,2.400e+00,2.234e+00,2.754e+00,8.786e-01,6.148e-01,7.410e-01,0.000e+00,-3.821e+00,6.000e-01,2.100e+00,9.436e-01,3.265e+00,5.155e-01,1.223e-01,3.058e-01,0.000e+00,-6.535e-01,1.100e+00,1.700e+00,2.424e+00,7.731e-02,2.253e+00,4.137e-02,1.293e-01,0.000e+00,4.30
1100,1100,7516,9.854e-01,2.000e-01,2.000e+00,4.763e-01,3.909e-01,3.323e-02,6.005e-02,3.830e-01,4.000e+01,2.061e+00,4.000e-01,1.900e+00,5.114e+00,3.553e+00,1.143e+00,1.588e+00,2.383e+00,0.000e+00,-6.777e+00,9.000e-01,1.100e+00,7.931e-01,6.170e+00,6.555e-01,8.775e-02,4.980e-02,0.000e+00,1.230e+00,1.300e+00,1.500e+00,4.690e+00,9.599e-01,4.100e+00,4.802e-02,5.417e-01,0.000e+00,3.60
1200,1200,8249,-6.688e-02,8.000e-01,2.000e+00,1.231e+00,2.974e-01,5.893e-01,2.989e-01,3.423e-01,4.000e+01,-3.808e-01,3.000e-01,2.500e+00,4.101e+00,3.982e+00,9.900e-01,8.343e-01,2.277e+00,0.000e+00,-2.172e+00,3.000e-01,2.100e+00,9.420e-01,5.214e+00,5.465e-01,1.532e-01,2.424e-01,0.000e+00,1.220e+00,1.000e+00,1.400e+00,4.408e+00,1.187e+00,3.474e+00,4.715e-01,4.624e-01,0.000e+00,3.70
1300,1300,8906,9.590e-01,7.000e-01,1.400e+00,6.254e-01,2.664e-01,3.065e-01,1.075e-01,2.114e-01,6.000e+01,2.420e+00,3.000e-01,1.900e+00,2.155e+00,3.136e+00,9.144e-01,6.451e-01,5.959e-01,0.000e+00,-2.556e+00,7.000e-01,1.300e+00,1.532e+00,3.188e+00,1.333e+00,9.211e-02,1.070e-01,0.000e+00,2.177e+00,8.000e-01,1.500e+00,2.781e+00,5.036e-01,2.505e+00,6.796e-02,2.077e-01,0.000e+00,3.20
1400,1400,9574,-1.515e+00,6.000e-01,1.500e+00,5.572e-01,1.472e+00,3.647e-01,4.444e-02,1.480e-01,7.000e+01,4.468e-01,2.000e-01,1.900e+00,1.147e+00,4.401e+00,6.761e-01,1.082e-01,3.632e-01,0.000e+00,3.151e-01,5.000e-01,1.500e+00,3.091e+00,3.176e+00,1.770e+00,2.970e-01,1.024e+00,0.000e+00,4.253e+00,1.200e+00,1.200e+00,5.390e+00,1.137e+00,4.680e+00,2.069e-01,5.032e-01,0.000e+00,2.80
1500,1500,10253,-1.872e+00,1.100e+00,1.500e+00,1.000e+00,2.972e+00,7.598e-01,5.409e-02,1.865e-01,7.000e+01,-1.721e+00,6.000e-01,1.400e+00,3.296e+00,4.216e+00,1.987e+00,6.923e-01,6.167e-01,0.000e+00,1.170e+00,6.000e-01,1.900e+00,1.633e+00,3.762e+00,1.388e+00,6.620e-02,1.786e-01,0.000e+00,5.322e+00,1.400e+00,1.200e+00,6.146e+00,1.124e+00,6.036e+00,1.104e-02,9.833e-02,0.000e+00,3.00
1600,1600,10893,-6.764e+00,2.000e-01,2.200e+00,5.033e-01,7.167e+00,6.881e-02,2.024e-01,2.321e-01,4.000e+01,-2.188e+00,4.000e-01,2.000e+00,4.122e+00,6.510e+00,1.765e+00,9.881e-01,1.369e+00,0.000e+00,-4.289e+00,7.000e-01,2.000e+00,2.712e+00,6.200e+00,1.960e+00,5.349e-01,2.171e-01,0.000e+00,1.024e+01,2.000e+00,1.200e+00,1.432e+01,1.777e+00,1.068e+01,7.770e-01,2.865e+00,0.000e+00,3.60
1700,1700,11539,-8.728e-01,2.000e-01,2.200e+00,1.427e+00,3.800e+00,1.534e-01,2.152e-01,1.059e+00,7.000e+01,-5.146e-01,5.000e-01,1.900e+00,3.399e+00,5.514e+00,2.410e+00,4.876e-01,5.016e-01,0.000e+00,4.092e-01,3.000e-01,2.400e+00,3.389e+00,4.580e+00,1.179e+00,4.557e-01,1.755e+00,0.000e+00,3.778e+00,2.000e+00,9.000e-01,8.441e+00,2.763e+00,8.366e+00,6.841e-02,7.330e-03,0.000e+00,3.10
1800,1800,12141,-3.358e+00,2.000e-01,2.500e+00,5.862e-01,7.644e+00,2.980e-01,1.075e-01,1.807e-01,5.000e+01,4.876e-01,7.000e-01,2.100e+00,5.643e+00,5.356e+00,3.549e+00,5.441e-01,1.551e+00,0.000e+00,-1.614e+00,4.000e-01,2.700e+00,2.117e+00,5.331e+00,1.220e+00,4.834e-01,4.137e-01,0.000e+00,7.684e+00,1.900e+00,1.200e+00,1.225e+01,2.271e+00,9.998e+00,9.774e-01,1.279e+00,0.000e+00,3.50
1900,1900,12709,-1.179e+00,4.000e-01,1.800e+00,4.295e-01,5.509e+00,2.929e-01,4.351e-02,9.309e-02,9.000e+01,3.847e+00,2.000e-01,1.800e+00,3.210e+00,5.563e+00,1.120e+00,6.362e-01,1.454e+00,0.000e+00,-3.971e-01,1.100e+00,1.000e+00,5.169e+00,4.766e+00,5.000e+00,9.660e-02,7.225e-02,0.000e+00,5.329e+00,2.100e+00,5.000e-01,9.298e+00,2.269e+00,9.234e+00,0.000e+00,6.377e-02,0.000e+00,2.60
2000,2000,13276,4.200e-01,6.000e-01,1.500e+00,2.474e+00,4.754e+00,1.639e+00,1.807e-01,6.542e-01,9.000e+01,4.177e+00,4.000e-01,1.400e+00,3.909e+00,2.533e+00,2.321e+00,3.992e-01,1.189e+00,0.000e+00,4.230e+00,3.000e-01,1.900e+00,3.245e+00,3.914e+00,1.700e+00,2.066e-01,1.338e+00,0.000e+00,1.373e+00,1.800e+00,3.000e-01,4.290e+00,2.717e+00,4.289e+00,6.579e-04,1.014e-03,0.000e+00,2.30
2100,2100,13793,1.195e+00,1.000e-01,2.300e+00,2.668e-01,1.872e+00,1.352e-01,5.086e-02,8.067e-02,6.000e+01,-3.387e+00,1.000e-01,2.300e+00,7.955e-01,6.183e+00,5.776e-01,9.776e-02,1.202e-01,0.000e+00,-1.781e+00,5.000e-01,2.200e+00,3.020e+00,5.501e+00,2.527e+00,2.050e-01,2.881e-01,0.000e+00,7.673e+00,2.300e+00,6.000e-01,1.096e+01,1.485e+00,9.809e+00,1.403e-02,1.135e+00,0.000e+00,3.00
2200,2200,14379,-2.850e+00,2.000e-01,2.400e+00,3.108e-01,5.760e+00,1.918e-01,2.673e-02,9.226e-02,7.000e+01,-1.646e+00,2.000e-01,1.900e+00,2.162e+00,6.708e+00,1.184e+00,7.838e-01,1.941e-01,0.000e+00,3.786e+00,4.000e-01,2.300e+00,6.180e+00,3.094e+00,2.339e+00,1.245e+00,2.595e+00,0.000e+00,5.610e+00,2.700e+00,1.000e-01,9.099e+00,2.189e+00,8.708e+00,1.913e-01,1.996e-01,0.000e+00,3.10
2300,2300,14933,1.827e+00,6.000e-01,1.900e+00,7.079e-01,1.381e+00,6.512e-01,6.012e-03,5.070e-02,9.000e+01,1.361e+00,2.000e-01,2.200e+00,1.318e+00,5.958e+00,1.117e+00,4.747e-02,1.535e-01,0.000e+00,3.944e+00,3.000e-01,1.800e+00,2.672e+00,1.229e+00,1.705e+00,6.707e-01,2.969e-01,0.000e+00,2.668e+00,2.500e+00,2.000e-01,5.545e+00,1.676e+00,5.345e+00,0.000e+00,1.997e-01,0.000e+00,2.70
2400,2400,15481,1.083e+00,3.000e-01,2.200e+00,7.864e-01,2.203e+00,4.983e-01,2.616e-02,2.619e-01,6.000e+01,-2.117e+00,2.000e-01,2.400e+00,1.284e+00,6.500e+00,1.142e+00,6.773e-02,7.334e-02,0.000e+00,1.710e+00,3.000e-01,1.400e+00,4.193e+00,1.683e+00,1.755e+00,1.967e+00,4.710e-01,0.000e+00,3.123e+00,2.900e+00,0.000e+00,6.553e+00,2.430e+00,6.553e+00,0.000e+00,0.000e+00,0.000e+00,2.90
2500,2500,15990,4.004e+00,4.000e-01,2.100e+00,1.201e+00,1.797e+00,9.802e-01,3.748e-02,1.830e-01,1.000e+02,2.314e+00,5.000e-01,2.200e+00,2.811e+00,5.497e+00,2.725e+00,1.454e-02,7.151e-02,0.000e+00,5.000e+00,4.000e-01,2.100e+00,2.514e+00,2.314e+00,2.011e+00,2.550e-01,2.482e-01,0.000e+00,1.782e+00,2.600e+00,2.000e-01,5.262e+00,2.180e+00,5.261e+00,0.000e+00,6.974e-04,0.000e+00,2.80
2600,2600,16505,3.140e+00,2.000e-01,2.000e+00,4.991e-01,3.259e+00,3.581e-01,3.353e-02,1.075e-01,8.000e+01,3.158e+00,6.000e-01,1.500e+00,4.237e+00,2.979e+00,3.513e+00,9.831e-02,6.252e-01,0.000e+00,3.112e+00,5.000e-01,1.400e+00,3.955e+00,2.543e+00,2.602e+00,1.109e+00,2.441e-01,0.000e+00,-1.311e+00,2.200e+00,2.000e-01,2.548e+00,2.459e+00,2.548e+00,0.000e+00,6.372e-05,0.000e+00,2.40
2700,2700,17034,3.649e+00,0.000e+00,2.900e+00,9.215e-02,1.643e+00,0.000e+00,2.283e-02,6.932e-02,6.000e+01,2.527e+00,4.000e-01,2.500e+00,3.893e+00,4.467e+00,2.367e+00,3.407e-02,1.493e+00,0.000e+00,3.640e-01,4.000e-01,2.400e+00,2.359e+00,2.695e+00,2.263e+00,9.888e-03,8.639e-02,0.000e+00,8.603e-01,2.700e+00,2.000e-01,4.132e+00,1.671e+00,4.130e+00,1.489e-04,1.264e-03,0.000e+00,3.10
2800,2800,17542,3.388e+00,1.000e-01,2.100e+00,4.279e-01,2.440e+00,3.436e-01,3.284e-02,5.144e-02,8.000e+01,2.606e+00,1.000e-01,2.200e+00,1.270e+00,5.064e+00,5.915e-01,1.112e-01,5.674e-01,0.000e+00,1.024e+00,7.000e-01,1.400e+00,4.399e+00,1.675e+00,4.162e+00,1.500e-01,8.762e-02,0.000e+00,2.082e+00,2.400e+00,0.000e+00,4.894e+00,1.812e+00,4.894e+00,0.000e+00,0.000e+00,0.000e+00,2.40
2900,2900,18059,5.895e+00,1.000e-01,1.800e+00,5.347e-01,2.240e+00,3.791e-01,0.000e+00,1.556e-01,9.000e+01,2.386e+00,6.000e-01,1.100e+00,3.603e+00,2.417e+00,3.512e+00,7.297e-02,1.739e-02,0.000e+00,3.079e+00,4.000e-01,1.100e+00,2.690e+00,1.711e+00,2.359e+00,3.014e-01,2.918e-02,0.000e+00,-1.660e+00,1.800e+00,1.000e-01,1.774e+00,2.234e+00,1.773e+00,0.000e+00,2.589e-04,0.000e+00,1.90
3000,3000,18631,3.758e+00,2.000e-01,2.400e+00,1.116e+00,1.358e+00,7.745e-01,1.146e-01,2.274e-01,7.000e+01,6.181e-01,3.000e-01,2.200e+00,1.833e+00,3.915e+00,1.771e+00,2.196e-02,3.974e-02,0.000e+00,4.035e+00,2.000e-01,1.800e+00,2.097e+00,1.562e+00,1.190e+00,8.052e-01,1.020e-01,0.000e+00,7.883e-01,2.700e+00,0.000e+00,3.604e+00,1.816e+00,3.604e+00,0.000e+00,0.000e+00,0.000e+00,2.70
3100,3100,19146,2.847e+00,2.000e-01,3.300e+00,8.608e-01,1.813e+00,7.834e-01,2.493e-02,5.254e-02,6.000e+01,2.362e+00,2.000e-01,3.000e+00,3.604e+00,3.142e+00,1.194e+00,7.523e-01,1.658e+00,0.000e+00,4.049e-01,4.000e-01,1.900e+00,2.619e+00,1.414e+00,2.257e+00,3.468e-01,1.498e-02,0.000e+00,-2.114e+00,3.300e+00,2.000e-01,2.484e+00,3.198e+00,2.484e+00,1.237e-05,1.280e-05,0.000e+00,3.60
3200,3200,19650,9.957e-01,1.000e-01,2.700e+00,6.468e-01,2.451e+00,3.598e-01,1.197e-01,1.673e-01,6.000e+01,4.688e+00,2.000e-01,2.500e+00,3.009e+00,2.021e+00,1.181e+00,1.048e+00,7.793e-01,0.000e+00,1.862e+00,7.000e-01,2.000e+00,4.399e+00,1.537e+00,3.969e+00,1.021e-01,3.282e-01,0.000e+00,-3.446e+00,2.700e+00,2.000e-01,1.038e-01,2.149e+00,1.038e-01,4.210e-06,1.951e-06,0.000e+00,3.10
3300,3300,20135,5.712e+00,1.000e-01,1.700e+00,4.779e-01,3.266e+00,4.429e-01,0.000e+00,3.494e-02,1.000e+02,3.299e+00,2.000e-01,8.000e-01,2.616e+00,1.717e+00,1.193e+00,1.368e+00,5.489e-02,0.000e+00,3.950e+00,8.000e-01,5.000e-01,5.055e+00,9.053e-01,4.779e+00,2.735e-01,3.067e-03,0.000e+00,-3.661e+00,1.600e+00,1.000e-01,1.242e-02,2.274e+00,1.241e-02,4.602e-06,5.092e-06,0.000e+00,1.80
3400,3400,20630,3.000e+00,1.000e-01,2.800e+00,6.696e-01,1.769e+00,2.621e-01,1.186e-01,2.889e-01,6.000e+01,3.543e+00,1.000e-01,2.700e+00,9.824e-01,1.339e+00,5.932e-01,2.631e-01,1.261e-01,0.000e+00,1.256e+00,6.000e-01,2.000e+00,3.603e+00,7.463e-01,3.567e+00,3.113e-02,4.837e-03,0.000e+00,-2.399e+00,3.000e+00,0.000e+00,3.655e-02,1.436e+00,3.655e-02,0.000e+00,0.000e+00,0.000e+00,3.00
3500,3500,21140,6.157e+00,0.000e+00,1.600e+00,2.177e-01,2.461e+00,0.000e+00,1.670e-01,5.065e-02,9.000e+01,4.680e+00,5.000e-01,1.200e+00,3.032e+00,1.452e+00,2.988e+00,0.000e+00,4.429e-02,0.000e+00,5.157e+00,7.000e-01,9.000e-01,4.262e+00,1.205e+00,4.189e+00,4.810e-02,2.530e-02,0.000e+00,-3.494e+00,1.600e+00,1.000e-01,2.177e-02,2.416e+00,2.177e-02,0.000e+00,9.617e-07,0.000e+00,1.70
3600,3600,21602,2.617e+00,0.000e+00,3.100e+00,1.233e-01,4.507e+00,0.000e+00,9.063e-02,3.264e-02,8.000e+01,2.934e+00,5.000e-01,2.500e+00,3.116e+00,1.681e+00,2.956e+00,1.121e-01,4.784e-02,0.000e+00,7.137e+00,4.000e-01,1.900e+00,5.870e+00,1.133e+00,2.380e+00,2.203e+00,1.286e+00,0.000e+00,-2.988e+00,3.100e+00,1.000e-01,5.607e-02,1.844e+00,5.607e-02,0.000e+00,4.838e-07,0.000e+00,3.20
3700,3700,22139,5.760e+00,0.000e+00,3.100e+00,7.735e-02,2.418e+00,0.000e+00,0.000e+00,7.735e-02,9.000e+01,3.444e+00,2.000e-01,2.500e+00,1.377e+00,1.533e+00,1.192e+00,1.593e-01,2.595e-02,0.000e+00,3.312e+00,7.000e-01,2.000e+00,4.777e+00,4.650e-01,4.197e+00,5.239e-01,5.652e-02,0.000e+00,-3.116e+00,2.900e+00,2.000e-01,5.632e-02,1.872e+00,5.632e-02,0.000e+00,1.330e-06,0.000e+00,3.10
3800,3800,22642,6.459e+00,1.000e-01,2.400e+00,9.108e-01,1.752e+00,3.096e-01,0.000e+00,6.012e-01,9.000e+01,4.986e+00,2.000e-01,2.100e+00,1.481e+00,2.694e+00,1.197e+00,2.424e-01,4.161e-02,0.000e+00,4.467e+00,7.000e-01,1.300e+00,4.707e+00,7.408e-01,3.883e+00,7.908e-01,3.330e-02,0.000e+00,-3.312e+00,2.300e+00,2.000e-01,2.109e-02,1.933e+00,2.109e-02,0.000e+00,1.327e-06,0.000e+00,2.50
3900,3900,23188,1.015e+01,0.000e+00,2.900e+00,5.616e+00,1.661e+00,0.000e+00,4.013e-01,5.215e+00,8.000e+01,-2.486e-01,1.000e-01,2.700e+00,1.160e+00,6.709e+00,5.998e-01,4.497e-01,1.110e-01,0.000e+00,2.915e+00,7.000e-01,2.100e+00,3.954e+00,5.390e-01,3.760e+00,1.836e-01,1.048e-02,0.000e+00,-2.821e+00,3.000e+00,0.000e+00,1.367e-02,1.835e+00,1.367e-02,0.000e+00,0.000e+00,0.000e+00,3.00
4000,4000,23694,6.315e+00,2.000e-01,2.400e+00,1.800e+00,1.484e+00,9.012e-01,7.423e-01,1.562e-01,9.000e+01,4.680e+00,2.000e-01,2.500e+00,1.561e+00,2.081e+00,1.200e+00,2.919e-01,6.941e-02,0.000e+00,2.687e+00,6.000e-01,1.600e+00,3.458e+00,1.271e+00,3.242e+00,2.137e-01,3.046e-03,0.000e+00,-3.183e+00,2.700e+00,1.000e-01,3.298e-02,2.016e+00,3.298e-02,0.000e+00,4.451e-07,0.000e+00,2.80
4100,4100,24208,7.080e+00,1.000e-01,2.200e+00,1.050e+00,2.170e+00,4.286e-01,0.000e+00,6.215e-01,9.000e+01,5.714e+00,4.000e-01,1.900e+00,3.335e+00,2.520e+00,2.393e+00,0.000e+00,9.414e-01,0.000e+00,1.324e+00,9.000e-01,1.000e+00,4.845e+00,1.721e+00,4.710e+00,1.173e-01,1.705e-02,0.000e+00,-3.818e+00,2.300e+00,0.000e+00,6.084e-03,2.824e+00,6.084e-03,0.000e+00,0.000e+00,0.000e+00,2.30
4200,4200,24701,4.743e+00,0.000e+00,2.800e+00,8.398e-01,2.496e+00,0.000e+00,5.544e-01,2.853e-01,7.000e+01,4.326e+00,2.000e-01,2.400e+00,2.471e+00,2.046e+00,1.197e+00,1.125e+00,1.491e-01,0.000e+00,2.135e+00,7.000e-01,1.600e+00,4.594e+00,7.590e-01,4.191e+00,2.725e-01,1.306e-01,0.000e+00,-3.804e+00,2.800e+00,1.000e-01,1.569e-02,2.620e+00,1.569e-02,0.000e+00,1.891e-06,0.000e+00,2.90
4300,4300,25184,5.581e+00,1.000e-01,2.700e+00,1.446e+00,1.964e+00,5.930e-01,5.088e-01,3.438e-01,8.000e+01,5.820e+00,0.000e+00,2.600e+00,1.535e+00,1.814e+00,0.000e+00,1.387e+00,1.481e-01,0.000e+00,2.860e+00,7.000e-01,1.900e+00,4.184e+00,8.245e-01,4.140e+00,4.319e-02,1.143e-03,0.000e+00,-3.561e+00,2.900e+00,0.000e+00,4.178e-02,2.603e+00,4.178e-02,0.000e+00,0.000e+00,0.000e+00,2.90
