episode,step_train,step,A1_reward_total,A1_n_lever,A1_n_door,A1_received,A1_given,A1_r-lever,A1_r-start,A1_r-door,A1_win_rate,A2_reward_total,A2_n_lever,A2_n_door,A2_received,A2_given,A2_r-lever,A2_r-start,A2_r-door,A2_win_rate,A3_reward_total,A3_n_lever,A3_n_door,A3_received,A3_given,A3_r-lever,A3_r-start,A3_r-door,A3_win_rate,A4_reward_total,A4_n_lever,A4_n_door,A4_received,A4_given,A4_r-lever,A4_r-start,A4_r-door,A4_win_rate,steps_per_eps
100,100,564,-3.017e-01,1.400e+00,5.000e-01,5.413e+00,5.215e+00,3.478e+00,7.675e-01,1.168e+00,1.000e+02,6.997e+00,6.000e-01,1.200e+00,6.804e+00,5.807e+00,1.927e+00,1.178e+00,3.699e+00,0.000e+00,1.170e+00,8.000e-01,3.000e-01,5.171e+00,6.201e+00,2.165e+00,2.339e+00,6.675e-01,0.000e+00,1.534e+00,1.200e+00,5.000e-01,6.153e+00,6.318e+00,3.619e+00,1.218e+00,1.316e+00,0.000e+00,2.20
200,200,1152,-7.508e-01,1.200e+00,8.000e-01,5.882e+00,5.633e+00,2.741e+00,1.496e+00,1.645e+00,9.000e+01,7.452e+00,4.000e-01,1.600e+00,9.581e+00,5.629e+00,1.567e+00,2.282e+00,5.732e+00,0.000e+00,5.433e-01,8.000e-01,8.000e-01,5.829e+00,6.785e+00,2.085e+00,1.955e+00,1.789e+00,0.000e+00,-2.044e+00,1.200e+00,8.000e-01,4.063e+00,7.308e+00,2.059e+00,7.890e-01,1.215e+00,0.000e+00,2.70
300,300,1685,6.841e-01,1.700e+00,8.000e-01,5.416e+00,3.632e+00,3.614e+00,8.172e-01,9.852e-01,8.000e+01,6.903e+00,6.000e-01,1.800e+00,5.943e+00,4.741e+00,1.297e+00,1.418e+00,3.228e+00,0.000e+00,-4.672e-01,6.000e-01,1.500e+00,2.527e+00,5.394e+00,6.178e-01,6.667e-01,1.242e+00,0.000e+00,-1.119e+00,1.300e+00,5.000e-01,4.152e+00,4.272e+00,2.308e+00,1.316e+00,5.279e-01,0.000e+00,3.10
400,400,2235,-7.513e-03,8.000e-01,4.000e-01,2.499e+00,2.206e+00,1.461e+00,8.031e-01,2.346e-01,1.000e+02,4.453e+00,6.000e-01,1.200e+00,1.887e+00,3.534e+00,6.363e-01,3.898e-01,8.607e-01,0.000e+00,1.204e+00,9.000e-01,8.000e-01,2.586e+00,2.782e+00,1.604e+00,3.252e-01,6.570e-01,0.000e+00,2.251e+00,1.200e+00,4.000e-01,3.659e+00,2.109e+00,2.493e+00,7.192e-01,4.469e-01,0.000e+00,2.30
500,500,2817,6.866e+00,1.100e+00,8.000e-01,6.346e+00,8.802e-01,3.973e+00,9.116e-01,1.462e+00,9.000e+01,3.451e+00,5.000e-01,1.600e+00,2.134e+00,4.682e+00,7.756e-01,2.373e-01,1.121e+00,0.000e+00,8.784e-01,5.000e-01,1.100e+00,3.623e+00,3.245e+00,9.106e-01,1.370e+00,1.343e+00,0.000e+00,-3.796e+00,1.000e+00,9.000e-01,1.500e+00,4.796e+00,1.176e+00,1.244e-01,1.995e-01,0.000e+00,2.50
600,600,3418,-1.083e+00,1.200e+00,8.000e-01,2.856e+00,1.539e+00,2.354e+00,2.708e-01,2.309e-01,8.000e+01,8.923e-01,9.000e-01,1.500e+00,2.126e+00,3.034e+00,8.981e-01,6.326e-01,5.956e-01,0.000e+00,-1.239e+00,1.000e+00,1.200e+00,1.995e+00,3.034e+00,1.494e+00,3.287e-01,1.722e-01,0.000e+00,1.129e+00,1.200e+00,8.000e-01,2.796e+00,2.166e+00,2.250e+00,3.078e-01,2.379e-01,0.000e+00,3.20
700,700,3988,3.401e-01,9.000e-01,5.000e-01,2.945e+00,3.005e+00,2.473e+00,1.507e-01,3.212e-01,9.000e+01,5.792e+00,2.000e-01,2.000e+00,2.606e+00,3.115e+00,4.725e-01,4.061e-01,1.727e+00,0.000e+00,-9.743e-01,4.000e-01,1.300e+00,6.321e-01,4.306e+00,4.314e-01,8.554e-02,1.152e-01,0.000e+00,2.743e+00,1.000e+00,7.000e-01,6.224e+00,1.981e+00,4.953e+00,6.665e-01,6.047e-01,0.000e+00,2.40
800,800,4542,-3.827e+00,1.300e+00,1.000e+00,3.243e+00,5.570e+00,2.886e+00,1.722e-01,1.848e-01,6.000e+01,1.292e+00,3.000e-01,3.300e+00,3.991e+00,7.399e+00,8.892e-01,3.898e-01,2.711e+00,0.000e+00,2.681e-02,6.000e-01,1.800e+00,4.537e+00,5.411e+00,1.985e+00,1.319e+00,1.234e+00,0.000e+00,5.008e+00,1.600e+00,1.300e+00,1.028e+01,3.667e+00,7.804e+00,1.125e+00,1.346e+00,0.000e+00,3.70
900,900,5130,6.429e-02,1.300e+00,5.000e-01,5.877e+00,5.313e+00,5.119e+00,5.908e-01,1.674e-01,1.000e+02,4.309e+00,4.000e-01,2.400e+00,2.504e+00,6.894e+00,9.336e-01,1.351e-01,1.435e+00,0.000e+00,-3.615e+00,7.000e-01,1.300e+00,2.325e+00,7.140e+00,1.593e+00,3.395e-01,3.922e-01,0.000e+00,7.541e+00,1.700e+00,9.000e-01,1.213e+01,3.484e+00,9.712e+00,4.430e-01,1.971e+00,0.000e+00,3.00
1000,1000,5706,1.445e+00,9.000e-01,5.000e-01,4.796e+00,1.751e+00,4.481e+00,6.671e-02,2.481e-01,1.000e+02,4.052e-01,6.000e-01,1.600e+00,6.548e-01,4.750e+00,3.627e-01,1.150e-01,1.772e-01,0.000e+00,3.394e+00,3.000e-01,1.000e+00,2.156e+00,3.662e+00,8.478e-01,8.136e-01,4.945e-01,0.000e+00,1.556e+00,1.300e+00,8.000e-01,5.253e+00,2.697e+00,5.019e+00,1.662e-01,6.819e-02,0.000e+00,2.50
1100,1100,6285,2.947e+00,9.000e-01,4.000e-01,6.060e+00,2.713e+00,4.814e+00,1.918e-01,1.054e+00,1.000e+02,3.311e+00,2.000e-01,2.400e+00,6.744e-01,5.164e+00,6.138e-02,6.110e-03,6.069e-01,0.000e+00,-1.010e+00,4.000e-01,1.200e+00,2.123e+00,4.533e+00,1.513e+00,4.425e-01,1.679e-01,0.000e+00,1.952e+00,1.700e+00,3.000e-01,7.184e+00,3.632e+00,7.123e+00,4.982e-02,1.140e-02,0.000e+00,2.70
