episode,step_train,step,A1_reward_total,A1_n_lever,A1_n_door,A1_received,A1_given,A1_r-lever,A1_r-start,A1_r-door,A1_win_rate,A2_reward_total,A2_n_lever,A2_n_door,A2_received,A2_given,A2_r-lever,A2_r-start,A2_r-door,A2_win_rate,steps_per_eps
100,100,650,2.050e+00,4.000e-01,1.700e+00,1.841e+00,3.092e+00,3.579e-01,5.453e-01,9.380e-01,6.000e+01,-3.496e-01,1.100e+00,1.300e+00,3.092e+00,1.841e+00,1.201e+00,8.017e-01,1.089e+00,0.000e+00,3.30
200,200,1253,-2.596e+00,1.000e+00,1.100e+00,1.307e+00,2.703e+00,7.586e-01,3.335e-01,2.146e-01,6.000e+01,4.296e+00,8.000e-01,1.500e+00,2.703e+00,1.307e+00,8.341e-01,9.216e-01,9.472e-01,0.000e+00,3.80
300,300,1921,-2.212e-01,7.000e-01,1.700e+00,1.190e+00,1.411e+00,7.814e-01,1.151e-01,2.937e-01,6.000e+01,2.721e+00,6.000e-01,1.600e+00,1.411e+00,1.190e+00,5.962e-01,4.065e-01,4.087e-01,0.000e+00,3.40
400,400,2562,4.687e+00,5.000e-01,1.800e+00,2.618e+00,1.930e+00,7.861e-01,8.187e-01,1.013e+00,6.000e+01,-2.687e+00,1.400e+00,1.800e+00,1.930e+00,2.618e+00,1.496e+00,9.155e-02,3.430e-01,0.000e+00,3.70
500,500,3213,-9.614e-02,8.000e-01,2.000e+00,1.312e+00,1.808e+00,1.069e+00,1.557e-01,8.774e-02,7.000e+01,1.996e+00,9.000e-01,2.400e+00,1.808e+00,1.312e+00,1.117e+00,1.720e-01,5.187e-01,0.000e+00,4.10
600,600,3835,3.324e+00,9.000e-01,1.000e+00,1.752e+00,2.228e+00,1.368e+00,1.780e-01,2.064e-01,9.000e+01,3.176e+00,1.200e+00,1.100e+00,2.228e+00,1.752e+00,1.838e+00,9.352e-03,3.808e-01,0.000e+00,2.40
700,700,4492,3.632e+00,5.000e-01,1.000e+00,4.789e-01,9.474e-01,4.712e-01,3.260e-03,4.521e-03,1.000e+02,4.468e+00,5.000e-01,1.200e+00,9.474e-01,4.789e-01,8.989e-01,7.576e-03,4.089e-02,0.000e+00,1.80
800,800,5134,2.869e+00,5.000e-01,1.400e+00,3.255e-01,8.567e-01,3.148e-01,5.058e-03,5.649e-03,1.000e+02,4.031e+00,6.000e-01,1.800e+00,8.567e-01,3.255e-01,8.106e-01,1.436e-02,3.169e-02,0.000e+00,2.80
900,900,5734,9.962e-01,5.000e-01,1.500e+00,6.753e-01,1.179e+00,6.244e-01,4.507e-02,5.862e-03,7.000e+01,2.904e+00,6.000e-01,1.900e+00,1.179e+00,6.753e-01,9.482e-01,1.685e-01,6.247e-02,0.000e+00,2.70
1000,1000,6356,6.305e-01,7.000e-01,1.800e+00,1.213e+00,1.483e+00,1.043e+00,1.264e-02,1.577e-01,8.000e+01,3.469e+00,6.000e-01,1.700e+00,1.483e+00,1.213e+00,9.650e-01,3.581e-01,1.598e-01,0.000e+00,3.00
1100,1100,6986,5.194e-01,9.000e-01,1.300e+00,1.921e+00,1.701e+00,1.367e+00,3.083e-01,2.451e-01,8.000e+01,4.781e+00,5.000e-01,1.700e+00,1.701e+00,1.921e+00,9.447e-01,2.212e-01,5.353e-01,0.000e+00,2.80
1200,1200,7623,5.012e-01,1.000e+00,1.300e+00,2.200e+00,1.799e+00,1.248e+00,4.404e-01,5.116e-01,7.000e+01,3.199e+00,5.000e-01,1.700e+00,1.799e+00,2.200e+00,9.761e-01,3.745e-02,7.856e-01,0.000e+00,2.90
1300,1300,8220,8.551e-01,8.000e-01,2.400e+00,2.966e+00,2.911e+00,1.573e+00,2.261e-01,1.167e+00,6.000e+01,1.145e+00,6.000e-01,2.700e+00,2.911e+00,2.966e+00,1.136e+00,3.688e-02,1.738e+00,0.000e+00,3.90
1400,1400,8859,6.603e-01,1.000e+00,1.300e+00,3.243e+00,3.083e+00,1.960e+00,5.111e-02,1.232e+00,7.000e+01,3.040e+00,7.000e-01,2.200e+00,3.083e+00,3.243e+00,1.357e+00,2.314e-02,1.703e+00,0.000e+00,3.30
1500,1500,9495,-1.732e+00,5.000e-01,2.300e+00,1.382e+00,1.714e+00,9.683e-01,2.174e-02,3.915e-01,5.000e+01,2.432e+00,4.000e-01,2.700e+00,1.714e+00,1.382e+00,7.668e-01,3.471e-01,5.996e-01,0.000e+00,3.90
1600,1600,10104,1.896e+00,8.000e-01,1.600e+00,2.324e+00,2.328e+00,1.455e+00,2.015e-01,6.671e-01,8.000e+01,2.204e+00,7.000e-01,2.200e+00,2.328e+00,2.324e+00,1.351e+00,3.743e-02,9.397e-01,0.000e+00,3.40
1700,1700,10695,8.264e-01,7.000e-01,1.500e+00,1.699e+00,1.173e+00,1.203e+00,1.958e-01,3.000e-01,8.000e+01,3.974e+00,3.000e-01,2.700e+00,1.173e+00,1.699e+00,5.719e-01,1.984e-01,4.022e-01,0.000e+00,3.10
1800,1800,11325,7.065e-01,8.000e-01,1.700e+00,2.552e+00,1.045e+00,1.536e+00,2.156e-01,8.001e-01,7.000e+01,3.094e+00,2.000e-01,2.200e+00,1.045e+00,2.552e+00,3.958e-01,4.476e-02,6.048e-01,0.000e+00,2.80
1900,1900,11947,-2.330e+00,5.000e-01,2.000e+00,1.780e+00,1.410e+00,9.756e-01,2.068e-01,5.971e-01,4.000e+01,2.230e+00,2.000e-01,3.000e+00,1.410e+00,1.780e+00,3.937e-01,4.226e-01,5.936e-01,0.000e+00,3.70
2000,2000,12534,2.801e+00,6.000e-01,2.000e+00,3.150e+00,2.648e+00,1.163e+00,2.080e-01,1.779e+00,7.000e+01,9.987e-01,6.000e-01,1.900e+00,2.648e+00,3.150e+00,1.188e+00,8.324e-02,1.377e+00,0.000e+00,3.10
2100,2100,13143,-7.230e-01,8.000e-01,1.700e+00,2.168e+00,1.591e+00,1.568e+00,3.831e-03,5.965e-01,8.000e+01,5.123e+00,3.000e-01,2.900e+00,1.591e+00,2.168e+00,5.922e-01,6.345e-03,9.925e-01,0.000e+00,3.30
2200,2200,13719,-1.137e+00,8.000e-01,2.500e+00,1.981e+00,9.180e-01,1.579e+00,1.249e-02,3.898e-01,6.000e+01,3.237e+00,2.000e-01,3.400e+00,9.180e-01,1.981e+00,3.965e-01,3.118e-01,2.097e-01,0.000e+00,4.30
2300,2300,14334,2.732e+00,6.000e-01,1.500e+00,1.776e+00,1.643e+00,1.177e+00,2.867e-03,5.958e-01,9.000e+01,3.568e+00,5.000e-01,1.500e+00,1.643e+00,1.776e+00,9.950e-01,4.747e-02,6.009e-01,0.000e+00,2.30
2400,2400,14956,8.267e-01,8.000e-01,1.200e+00,1.576e+00,4.494e-01,1.573e+00,1.763e-03,9.466e-04,9.000e+01,6.273e+00,1.000e-01,1.900e+00,4.494e-01,1.576e+00,2.000e-01,1.848e-01,6.458e-02,0.000e+00,2.10
2500,2500,15575,-9.796e-01,8.000e-01,1.900e+00,2.781e+00,1.960e+00,1.589e+00,3.991e-01,7.925e-01,6.000e+01,3.580e+00,3.000e-01,2.200e+00,1.960e+00,2.781e+00,5.992e-01,3.474e-01,1.014e+00,0.000e+00,3.00
2600,2600,16223,9.085e-01,5.000e-01,2.000e+00,1.007e+00,7.983e-01,9.895e-01,1.509e-02,2.306e-03,7.000e+01,3.691e+00,2.000e-01,2.400e+00,7.983e-01,1.007e+00,3.993e-01,3.721e-01,2.696e-02,0.000e+00,2.90
2700,2700,16835,-1.296e+00,7.000e-01,2.200e+00,2.189e+00,2.485e+00,1.388e+00,2.010e-03,7.985e-01,7.000e+01,4.896e+00,2.000e-01,2.800e+00,2.485e+00,2.189e+00,4.000e-01,3.624e-01,1.722e+00,0.000e+00,3.20
2800,2800,17480,-1.030e+00,3.000e-01,2.400e+00,6.051e-01,2.435e+00,5.994e-01,3.796e-03,1.942e-03,5.000e+01,3.730e+00,2.000e-01,2.400e+00,2.435e+00,6.051e-01,3.999e-01,7.770e-01,1.258e+00,0.000e+00,3.00
2900,2900,18103,3.872e-01,1.000e+00,2.000e+00,2.590e+00,1.002e+00,1.987e+00,6.560e-03,5.956e-01,8.000e+01,4.313e+00,2.000e-01,2.900e+00,1.002e+00,2.590e+00,3.995e-01,5.380e-01,6.507e-02,0.000e+00,3.40
3000,3000,18753,-9.396e-01,7.000e-01,2.000e+00,1.397e+00,5.366e-01,1.395e+00,5.141e-04,1.463e-03,7.000e+01,5.140e+00,0.000e+00,2.700e+00,5.366e-01,1.397e+00,0.000e+00,4.955e-01,4.110e-02,0.000e+00,3.00
