episode,step_train,step,A1_reward_total,A1_reward_env,A1_n_lever,A1_n_door,A1_received,A1_given,A1_r-lever,A1_r-start,A1_r-door,A1_win_rate,A1_total_energy,A1_reward_per_energy,A2_reward_total,A2_reward_env,A2_n_lever,A2_n_door,A2_received,A2_given,A2_r-lever,A2_r-start,A2_r-door,A2_win_rate,A2_total_energy,A2_reward_per_energy,steps_per_eps
12500,12500,79455,4.900e+00,6.300e+00,0.000e+00,2.900e+00,7.814e-07,1.400e+00,0.000e+00,0.000e+00,7.814e-07,7.000e+01,7.457e+00,1.738e+00,2.999e-01,-1.100e+00,7.000e-01,1.600e+00,1.400e+00,7.814e-07,1.400e+00,5.838e-05,1.707e-09,0.000e+00,4.886e+00,-2.761e-01,2.90
13000,13000,81608,6.000e+00,7.800e+00,0.000e+00,1.700e+00,6.888e-05,1.800e+00,0.000e+00,6.841e-05,4.755e-07,8.000e+01,4.729e+00,3.096e+00,6.998e-01,-1.100e+00,9.000e-01,9.000e-01,1.800e+00,6.888e-05,1.800e+00,0.000e+00,1.700e-05,0.000e+00,2.314e+00,-2.722e-02,1.80
13500,13500,83747,6.001e+00,7.600e+00,0.000e+00,2.000e+00,6.464e-05,1.599e+00,0.000e+00,6.414e-05,5.072e-07,8.000e+01,5.271e+00,2.538e+00,5.992e-01,-1.000e+00,8.000e-01,8.000e-01,1.599e+00,6.464e-05,1.599e+00,2.553e-07,2.507e-10,0.000e+00,2.700e+00,-2.506e-01,2.10
14000,14000,85859,6.600e+00,8.600e+00,0.000e+00,2.200e+00,1.323e-04,2.000e+00,0.000e+00,1.317e-04,6.320e-07,9.000e+01,6.143e+00,2.591e+00,5.000e-01,-1.500e+00,1.000e+00,6.000e-01,2.000e+00,1.323e-04,1.999e+00,8.081e-04,1.469e-06,0.000e+00,2.572e+00,-1.361e-01,2.40
14500,14500,87873,5.698e+00,7.500e+00,0.000e+00,2.600e+00,6.142e-05,1.802e+00,0.000e+00,6.084e-05,5.828e-07,8.000e+01,6.873e+00,2.098e+00,5.021e-01,-1.300e+00,9.000e-01,1.300e+00,1.802e+00,6.142e-05,1.800e+00,2.235e-03,7.889e-09,0.000e+00,3.986e+00,-1.554e-01,2.70
15000,15000,89760,7.900e+00,9.900e+00,0.000e+00,1.100e+00,2.648e-07,2.000e+00,0.000e+00,0.000e+00,2.648e-07,1.000e+02,2.829e+00,3.675e+00,9.999e-01,-1.000e+00,1.000e+00,0.000e+00,2.000e+00,2.648e-07,2.000e+00,5.023e-06,0.000e+00,0.000e+00,1.286e-01,-7.778e-02,1.10
15500,15500,91569,7.100e+00,8.900e+00,0.000e+00,1.400e+00,2.965e-07,1.800e+00,0.000e+00,0.000e+00,2.965e-07,9.000e+01,3.600e+00,3.492e+00,7.000e-01,-1.100e+00,9.000e-01,4.000e-01,1.800e+00,2.965e-07,1.800e+00,6.688e-05,3.937e-10,0.000e+00,1.157e+00,-1.728e-02,1.40
16000,16000,93422,6.800e+00,8.600e+00,0.000e+00,1.700e+00,3.060e-07,1.800e+00,0.000e+00,0.000e+00,3.060e-07,9.000e+01,4.371e+00,2.851e+00,7.999e-01,-1.000e+00,9.000e-01,5.000e-01,1.800e+00,3.060e-07,1.800e+00,3.586e-06,4.411e-10,0.000e+00,1.671e+00,-2.411e-01,1.70
16500,16500,95162,6.900e+00,8.700e+00,0.000e+00,1.600e+00,2.775e-07,1.800e+00,0.000e+00,0.000e+00,2.775e-07,9.000e+01,4.114e+00,3.064e+00,5.999e-01,-1.200e+00,9.000e-01,3.000e-01,1.800e+00,2.775e-07,1.800e+00,3.373e-05,2.123e-10,0.000e+00,1.286e+00,-1.847e-01,1.60
17000,17000,96843,9.800e+00,9.800e+00,0.000e+00,1.200e+00,1.173e-08,3.732e-04,0.000e+00,0.000e+00,1.173e-08,1.000e+02,3.086e+00,3.461e+00,-9.996e-01,-1.000e+00,1.000e+00,0.000e+00,3.732e-04,1.173e-08,3.732e-04,1.724e-12,0.000e+00,0.000e+00,2.571e-01,-1.556e-01,1.20
17500,17500,98562,8.799e+00,8.800e+00,0.000e+00,1.500e+00,5.491e-08,8.850e-04,0.000e+00,0.000e+00,5.491e-08,9.000e+01,3.857e+00,3.278e+00,-1.099e+00,-1.100e+00,9.000e-01,6.000e-01,8.850e-04,5.491e-08,8.850e-04,0.000e+00,1.235e-19,0.000e+00,1.543e+00,-8.556e-02,1.50
18000,18000,100267,8.898e+00,8.900e+00,0.000e+00,1.400e+00,2.751e-07,1.982e-03,0.000e+00,2.720e-07,3.176e-09,9.000e+01,3.729e+00,3.363e+00,-9.980e-01,-1.000e+00,9.000e-01,5.000e-01,1.982e-03,2.751e-07,1.982e-03,2.985e-12,2.140e-19,0.000e+00,1.414e+00,-8.556e-02,1.50
18500,18500,102024,9.700e+00,9.700e+00,0.000e+00,1.300e+00,6.850e-10,1.170e-04,0.000e+00,0.000e+00,6.850e-10,1.000e+02,3.343e+00,3.247e+00,-9.999e-01,-1.000e+00,1.000e+00,0.000e+00,1.170e-04,6.850e-10,1.170e-04,4.057e-12,0.000e+00,0.000e+00,3.857e-01,-2.333e-01,1.30
19000,19000,103793,8.900e+00,8.900e+00,0.000e+00,1.400e+00,2.893e-12,8.783e-09,0.000e+00,0.000e+00,2.893e-12,9.000e+01,3.600e+00,3.492e+00,-1.000e+00,-1.000e+00,9.000e-01,4.000e-01,8.783e-09,2.893e-12,8.783e-09,7.693e-15,1.320e-22,0.000e+00,1.157e+00,-8.642e-03,1.40
19500,19500,105557,6.700e+00,6.700e+00,0.000e+00,2.100e+00,1.978e-11,1.308e-09,0.000e+00,1.900e-11,7.869e-13,7.000e+01,5.529e+00,2.698e+00,-1.100e+00,-1.100e+00,8.000e-01,1.400e+00,1.308e-09,1.978e-11,1.308e-09,0.000e+00,2.211e-17,0.000e+00,3.600e+00,-3.500e-02,2.20
20000,20000,107364,9.800e+00,9.800e+00,0.000e+00,1.200e+00,6.784e-13,1.043e-09,0.000e+00,0.000e+00,6.784e-13,1.000e+02,3.086e+00,3.461e+00,-1.000e+00,-1.000e+00,1.000e+00,0.000e+00,1.043e-09,6.784e-13,1.043e-09,2.083e-15,0.000e+00,0.000e+00,2.571e-01,-1.556e-01,1.20
20500,20500,109154,8.600e+00,8.600e+00,0.000e+00,1.600e+00,4.179e-10,1.205e-05,0.000e+00,4.171e-10,8.509e-13,9.000e+01,4.371e+00,2.790e+00,-1.200e+00,-1.200e+00,1.100e+00,5.000e-01,1.205e-05,4.179e-10,1.205e-05,4.248e-15,3.331e-17,0.000e+00,1.543e+00,-2.204e-01,1.80
21000,21000,111043,9.800e+00,9.800e+00,0.000e+00,1.200e+00,1.477e-13,1.122e-09,0.000e+00,0.000e+00,1.477e-13,1.000e+02,3.086e+00,3.461e+00,-1.000e+00,-1.000e+00,1.000e+00,0.000e+00,1.122e-09,1.477e-13,1.122e-09,2.447e-15,0.000e+00,0.000e+00,2.571e-01,-1.556e-01,1.20
21500,21500,112853,9.700e+00,9.700e+00,0.000e+00,1.300e+00,1.184e-13,2.780e-09,0.000e+00,0.000e+00,1.184e-13,1.000e+02,3.343e+00,3.247e+00,-1.000e+00,-1.000e+00,1.000e+00,0.000e+00,2.780e-09,1.184e-13,2.780e-09,9.441e-15,0.000e+00,0.000e+00,3.857e-01,-2.333e-01,1.30
22000,22000,114805,9.800e+00,9.800e+00,0.000e+00,1.200e+00,7.532e-13,2.565e-06,0.000e+00,0.000e+00,7.532e-13,1.000e+02,3.086e+00,3.461e+00,-1.000e+00,-1.000e+00,1.000e+00,0.000e+00,2.565e-06,7.532e-13,2.565e-06,4.642e-12,0.000e+00,0.000e+00,2.571e-01,-1.556e-01,1.20
22500,22500,116781,7.105e+00,8.900e+00,0.000e+00,1.400e+00,4.202e-13,1.795e+00,0.000e+00,0.000e+00,4.202e-13,9.000e+01,3.600e+00,3.492e+00,7.955e-01,-1.000e+00,9.000e-01,5.000e-01,1.795e+00,4.202e-13,1.795e+00,0.000e+00,7.089e-14,0.000e+00,1.286e+00,-7.778e-03,1.40
23000,23000,118632,6.502e+00,7.500e+00,0.000e+00,2.200e+00,2.323e-13,9.975e-01,0.000e+00,0.000e+00,2.323e-13,8.000e+01,5.657e+00,2.396e+00,-1.025e-01,-1.100e+00,8.000e-01,1.100e+00,9.975e-01,2.323e-13,9.975e-01,6.123e-08,3.914e-15,0.000e+00,3.214e+00,-2.109e-01,2.20
23500,23500,120439,6.201e+00,7.800e+00,0.000e+00,1.800e+00,1.299e-13,1.599e+00,0.000e+00,0.000e+00,1.299e-13,8.000e+01,4.629e+00,3.096e+00,5.986e-01,-1.000e+00,8.000e-01,1.000e+00,1.599e+00,1.299e-13,1.599e+00,0.000e+00,1.106e-14,0.000e+00,2.571e+00,-1.556e-02,1.80
24000,24000,122199,7.101e+00,8.900e+00,0.000e+00,1.400e+00,3.629e-14,1.799e+00,0.000e+00,0.000e+00,3.629e-14,9.000e+01,3.600e+00,3.492e+00,7.985e-01,-1.000e+00,9.000e-01,4.000e-01,1.799e+00,3.629e-14,1.799e+00,1.710e-08,2.700e-18,0.000e+00,1.157e+00,-8.642e-03,1.40
24500,24500,123893,7.812e+00,9.700e+00,1.000e-01,1.200e+00,6.298e-09,1.888e+00,5.833e-09,0.000e+00,4.643e-10,1.000e+02,3.210e+00,3.411e+00,6.877e-01,-1.200e+00,1.100e+00,0.000e+00,1.888e+00,6.298e-09,1.854e+00,3.413e-02,0.000e+00,0.000e+00,2.571e-01,-3.111e-01,1.30
25000,25000,125545,7.100e+00,8.900e+00,0.000e+00,1.400e+00,2.628e-14,1.800e+00,0.000e+00,0.000e+00,2.628e-14,9.000e+01,3.600e+00,3.492e+00,8.000e-01,-1.000e+00,9.000e-01,5.000e-01,1.800e+00,2.628e-14,1.800e+00,0.000e+00,2.269e-11,0.000e+00,1.286e+00,-7.778e-03,1.40
