episode,step_train,step,A1_reward_total,A1_n_lever,A1_n_door,A1_received,A1_given,A1_r-lever,A1_r-start,A1_r-door,A1_win_rate,A2_reward_total,A2_n_lever,A2_n_door,A2_received,A2_given,A2_r-lever,A2_r-start,A2_r-door,A2_win_rate,steps_per_eps
100,100,644,-2.270e+01,4.000e-01,1.900e+00,2.297e+00,2.700e+01,3.091e-01,3.513e-01,1.637e+00,7.000e+01,2.720e+01,3.000e-01,1.300e+00,2.700e+01,2.297e+00,3.000e+00,1.100e+01,1.300e+01,0.000e+00,2.70
200,200,1254,-2.661e+01,3.000e-01,2.700e+00,2.486e+00,3.500e+01,1.866e-01,3.680e-01,1.932e+00,7.000e+01,3.031e+01,8.000e-01,1.400e+00,3.500e+01,2.486e+00,8.000e+00,1.300e+01,1.400e+01,0.000e+00,3.50
300,300,1887,-3.002e+01,1.000e-01,3.400e+00,1.879e+00,3.700e+01,4.866e-02,1.172e-01,1.713e+00,6.000e+01,3.322e+01,7.000e-01,1.500e+00,3.700e+01,1.879e+00,7.000e+00,1.500e+01,1.500e+01,0.000e+00,3.70
400,400,2518,-3.113e+01,2.000e-01,2.700e+00,9.659e-01,3.500e+01,6.137e-02,2.157e-01,6.889e-01,6.000e+01,3.413e+01,4.000e-01,1.700e+00,3.500e+01,9.659e-01,4.000e+00,1.400e+01,1.700e+01,0.000e+00,3.50
500,500,3203,-3.424e+01,2.000e-01,3.300e+00,6.638e-01,3.900e+01,4.225e-02,8.682e-02,5.348e-01,5.000e+01,3.574e+01,7.000e-01,1.500e+00,3.900e+01,6.638e-01,7.000e+00,1.700e+01,1.500e+01,0.000e+00,3.90
600,600,3896,-3.975e+01,3.000e-01,3.500e+00,4.497e-01,4.100e+01,4.619e-02,4.457e-02,3.589e-01,3.000e+01,3.925e+01,4.000e-01,1.800e+00,4.100e+01,4.497e-01,4.000e+00,1.900e+01,1.800e+01,0.000e+00,4.10
700,700,4550,-2.860e+01,2.000e-01,2.800e+00,1.991e-01,3.200e+01,2.325e-02,2.111e-02,1.547e-01,6.000e+01,3.200e+01,4.000e-01,1.600e+00,3.200e+01,1.991e-01,4.000e+00,1.200e+01,1.600e+01,0.000e+00,3.20
800,800,5251,-4.420e+01,3.000e-01,3.900e+00,1.951e-01,4.500e+01,2.936e-02,2.315e-02,1.425e-01,2.000e+01,4.200e+01,2.000e-01,2.000e+00,4.500e+01,1.951e-01,2.000e+00,2.300e+01,2.000e+01,0.000e+00,4.50
900,900,6030,-4.708e+01,2.000e-01,4.400e+00,1.182e-01,4.800e+01,1.361e-02,1.082e-02,9.375e-02,2.000e+01,4.508e+01,4.000e-01,2.100e+00,4.800e+01,1.182e-01,4.000e+00,2.300e+01,2.100e+01,0.000e+00,4.80
1000,1000,6832,-3.195e+01,3.000e-01,2.900e+00,5.009e-02,3.300e+01,1.562e-02,3.519e-03,3.095e-02,5.000e+01,3.445e+01,2.000e-01,1.300e+00,3.300e+01,5.009e-02,2.000e+00,1.800e+01,1.300e+01,0.000e+00,3.30
1100,1100,7646,-4.603e+01,2.000e-01,4.300e+00,7.267e-02,4.600e+01,1.344e-02,4.211e-03,5.502e-02,1.000e+01,4.353e+01,1.000e-01,2.000e+00,4.600e+01,7.267e-02,1.000e+00,2.500e+01,2.000e+01,0.000e+00,4.60
1200,1200,8470,-4.095e+01,2.000e-01,3.800e+00,4.840e-02,4.200e+01,1.176e-02,6.539e-03,3.010e-02,3.000e+01,4.085e+01,2.000e-01,1.200e+00,4.200e+01,4.840e-02,2.000e+00,2.800e+01,1.200e+01,0.000e+00,4.20
1300,1300,9375,-4.716e+01,1.000e-01,4.200e+00,4.357e-02,4.700e+01,5.921e-03,9.450e-03,2.820e-02,1.000e+01,4.596e+01,1.000e-01,5.000e-01,4.700e+01,4.357e-02,1.000e+00,4.100e+01,5.000e+00,0.000e+00,4.70
1400,1400,10291,-4.707e+01,2.000e-01,4.100e+00,3.425e-02,4.600e+01,9.890e-03,6.854e-03,1.751e-02,1.000e+01,4.657e+01,0.000e+00,4.000e-01,4.600e+01,3.425e-02,0.000e+00,4.200e+01,4.000e+00,0.000e+00,4.60
1500,1500,11188,-5.107e+01,1.000e-01,4.200e+00,3.335e-02,5.000e+01,4.458e-03,1.356e-02,1.534e-02,0.000e+00,4.957e+01,0.000e+00,4.000e-01,5.000e+01,3.335e-02,0.000e+00,4.600e+01,4.000e+00,0.000e+00,5.00
1600,1600,12082,-4.708e+01,2.000e-01,4.100e+00,2.355e-02,4.600e+01,7.495e-03,4.736e-03,1.132e-02,1.000e+01,4.648e+01,0.000e+00,4.000e-01,4.600e+01,2.355e-02,0.000e+00,4.200e+01,4.000e+00,0.000e+00,4.60
1700,1700,13023,-5.128e+01,3.000e-01,4.500e+00,2.422e-02,5.000e+01,1.048e-02,2.805e-03,1.094e-02,0.000e+00,4.958e+01,0.000e+00,2.000e-01,5.000e+01,2.422e-02,0.000e+00,4.800e+01,2.000e+00,0.000e+00,5.00
1800,1800,13945,-5.108e+01,1.000e-01,4.500e+00,1.534e-02,5.000e+01,2.855e-03,4.385e-03,8.099e-03,0.000e+00,4.958e+01,0.000e+00,2.000e-01,5.000e+01,1.534e-02,0.000e+00,4.800e+01,2.000e+00,0.000e+00,5.00
1900,1900,14864,-5.109e+01,1.000e-01,4.700e+00,1.150e-02,5.000e+01,2.454e-03,1.862e-03,7.190e-03,0.000e+00,4.949e+01,0.000e+00,5.000e-01,5.000e+01,1.150e-02,0.000e+00,4.500e+01,5.000e+00,0.000e+00,5.00
