episode,step_train,step,A1_reward_total,A1_n_lever,A1_n_door,A1_received,A1_given,A1_r-lever,A1_r-start,A1_r-door,A1_win_rate,A2_reward_total,A2_n_lever,A2_n_door,A2_received,A2_given,A2_r-lever,A2_r-start,A2_r-door,A2_win_rate,steps_per_eps
100,100,690,1.155e-01,8.000e-01,9.000e-01,1.757e+00,2.941e+00,5.988e-01,7.246e-01,4.334e-01,6.000e+01,2.085e+00,8.000e-01,1.900e+00,2.941e+00,1.757e+00,7.349e-01,6.119e-01,1.595e+00,0.000e+00,3.60
200,200,1360,-1.595e+00,1.300e+00,8.000e-01,1.937e+00,2.432e+00,1.137e+00,4.563e-01,3.438e-01,6.000e+01,3.495e+00,1.200e+00,1.200e+00,2.432e+00,1.937e+00,1.052e+00,5.891e-01,7.905e-01,0.000e+00,3.60
300,300,1964,3.033e+00,1.000e+00,7.000e-01,1.816e+00,2.284e+00,1.138e+00,4.156e-01,2.625e-01,7.000e+01,6.672e-01,1.400e+00,9.000e-01,2.284e+00,1.816e+00,1.348e+00,3.976e-01,5.384e-01,0.000e+00,3.40
400,400,2636,8.155e-01,9.000e-01,8.000e-01,1.582e+00,1.766e+00,1.166e+00,2.230e-01,1.929e-01,5.000e+01,2.845e-01,1.200e+00,1.100e+00,1.766e+00,1.582e+00,1.032e+00,2.373e-01,4.967e-01,0.000e+00,3.30
500,500,3328,-2.606e+00,1.200e+00,5.000e-01,1.851e+00,2.557e+00,1.695e+00,7.436e-02,8.081e-02,4.000e+01,2.306e+00,7.000e-01,1.900e+00,2.557e+00,1.851e+00,8.905e-01,4.330e-01,1.233e+00,0.000e+00,3.90
600,600,3928,-6.962e-01,1.300e+00,4.000e-01,2.379e+00,2.275e+00,2.250e+00,7.714e-02,5.163e-02,6.000e+01,3.196e+00,8.000e-01,1.900e+00,2.275e+00,2.379e+00,1.087e+00,2.159e-01,9.726e-01,0.000e+00,3.80
700,700,4570,1.921e+00,8.000e-01,1.400e+00,1.527e+00,1.406e+00,1.458e+00,1.279e-02,5.578e-02,9.000e+01,2.579e+00,7.000e-01,1.700e+00,1.406e+00,1.527e+00,8.834e-01,5.723e-02,4.658e-01,0.000e+00,3.20
800,800,5229,7.659e-01,7.000e-01,6.000e-01,9.706e-01,2.205e+00,9.670e-01,6.589e-04,2.993e-03,8.000e+01,4.834e+00,9.000e-01,1.100e+00,2.205e+00,9.706e-01,1.536e+00,1.620e-01,5.067e-01,0.000e+00,2.50
900,900,5876,-4.476e-01,8.000e-01,6.000e-01,1.284e+00,2.331e+00,1.263e+00,1.802e-02,3.037e-03,8.000e+01,5.248e+00,8.000e-01,1.700e+00,2.331e+00,1.284e+00,1.383e+00,3.647e-01,5.830e-01,0.000e+00,3.00
1000,1000,6547,-6.228e-01,1.000e+00,4.000e-01,2.605e+00,4.528e+00,1.932e+00,5.294e-01,1.436e-01,7.000e+01,4.023e+00,1.300e+00,1.600e+00,4.528e+00,2.605e+00,2.460e+00,2.236e-01,1.844e+00,0.000e+00,3.30
1100,1100,7258,-2.739e+00,6.000e-01,5.000e-01,1.309e+00,4.748e+00,9.927e-01,1.283e-01,1.885e-01,5.000e+01,4.439e+00,1.500e+00,1.800e+00,4.748e+00,1.309e+00,2.879e+00,4.293e-01,1.440e+00,0.000e+00,4.20
1200,1200,7990,-5.644e-01,1.100e+00,5.000e-01,2.785e+00,2.549e+00,2.048e+00,7.012e-01,3.522e-02,7.000e+01,3.964e+00,7.000e-01,2.000e+00,2.549e+00,2.785e+00,1.166e+00,3.356e-01,1.047e+00,0.000e+00,3.20
1300,1300,8697,-9.890e-01,1.000e+00,1.000e-01,3.093e+00,2.782e+00,1.748e+00,1.344e+00,4.931e-04,7.000e+01,5.289e+00,9.000e-01,1.900e+00,2.782e+00,3.093e+00,1.704e+00,3.823e-01,6.953e-01,0.000e+00,3.50
1400,1400,9373,5.876e-01,1.100e+00,5.000e-01,3.451e+00,4.163e+00,1.824e+00,1.028e+00,5.984e-01,7.000e+01,2.612e+00,1.300e+00,1.800e+00,4.163e+00,3.451e+00,2.529e+00,1.235e-01,1.510e+00,0.000e+00,3.50
1500,1500,10034,-8.550e-01,7.000e-01,6.000e-01,3.279e+00,2.234e+00,1.352e+00,1.630e+00,2.972e-01,4.000e+01,9.550e-01,6.000e-01,2.900e+00,2.234e+00,3.279e+00,1.121e+00,2.253e-01,8.875e-01,0.000e+00,4.30
1600,1600,10761,-2.315e+00,7.000e-01,2.000e-01,2.115e+00,3.330e+00,1.398e+00,6.127e-01,1.043e-01,5.000e+01,4.115e+00,8.000e-01,2.100e+00,3.330e+00,2.115e+00,1.518e+00,3.301e-01,1.482e+00,0.000e+00,3.70
1700,1700,11502,-8.559e-01,1.000e+00,6.000e-01,2.860e+00,3.116e+00,1.997e+00,6.086e-01,2.544e-01,6.000e+01,3.256e+00,8.000e-01,2.000e+00,3.116e+00,2.860e+00,1.448e+00,5.205e-01,1.147e+00,0.000e+00,3.60
1800,1800,12261,1.031e+00,8.000e-01,7.000e-01,4.230e+00,2.500e+00,1.572e+00,2.088e+00,5.703e-01,4.000e+01,-1.331e+00,1.100e+00,2.500e+00,2.500e+00,4.230e+00,1.948e+00,1.868e-03,5.501e-01,0.000e+00,4.00
1900,1900,13024,5.755e-01,4.000e-01,4.000e-01,1.413e+00,1.937e+00,7.782e-01,3.987e-01,2.356e-01,5.000e+01,9.245e-01,9.000e-01,2.200e+00,1.937e+00,1.413e+00,1.699e+00,6.761e-02,1.700e-01,0.000e+00,3.80
2000,2000,13791,5.705e-01,8.000e-01,3.000e-01,2.791e+00,2.120e+00,1.586e+00,8.048e-01,4.001e-01,7.000e+01,3.529e+00,7.000e-01,2.200e+00,2.120e+00,2.791e+00,1.378e+00,9.421e-02,6.481e-01,0.000e+00,3.50
2100,2100,14604,-6.850e-03,6.000e-01,2.000e-01,1.605e+00,7.123e-01,1.191e+00,2.051e-01,2.092e-01,6.000e+01,3.307e+00,3.000e-01,1.900e+00,7.123e-01,1.605e+00,5.828e-01,4.662e-03,1.248e-01,0.000e+00,3.40
2200,2200,15386,-1.336e+00,4.000e-01,2.000e-01,1.019e+00,3.955e+00,7.995e-01,9.277e-03,2.099e-01,5.000e+01,3.236e+00,1.400e+00,1.800e+00,3.955e+00,1.019e+00,2.711e+00,2.017e-01,1.042e+00,0.000e+00,3.70
2300,2300,16192,-1.671e+00,6.000e-01,0.000e+00,1.378e+00,2.349e+00,1.177e+00,2.016e-01,0.000e+00,4.000e+01,2.971e+00,9.000e-01,2.400e+00,2.349e+00,1.378e+00,1.758e+00,1.994e-01,3.925e-01,0.000e+00,3.60
2400,2400,17003,7.547e-01,7.000e-01,2.000e-01,1.503e+00,9.483e-01,1.397e+00,3.413e-02,7.176e-02,7.000e+01,3.645e+00,3.000e-01,2.600e+00,9.483e-01,1.503e+00,5.966e-01,2.935e-01,5.823e-02,0.000e+00,3.40
2500,2500,17818,-2.805e+00,3.000e-01,2.000e-01,1.186e+00,3.391e+00,5.988e-01,3.942e-01,1.927e-01,3.000e+01,2.405e+00,1.400e+00,2.200e+00,3.391e+00,1.186e+00,2.778e+00,1.514e-01,4.619e-01,0.000e+00,4.40
2600,2600,18663,-2.146e+00,2.000e-01,1.000e-01,4.082e-01,3.354e+00,3.987e-01,2.116e-03,7.312e-03,3.000e+01,2.246e+00,1.300e+00,2.300e+00,3.354e+00,4.082e-01,2.577e+00,2.944e-01,4.824e-01,0.000e+00,4.00
2700,2700,19489,-5.518e-01,2.000e-01,2.000e-01,8.181e-01,3.070e+00,3.999e-01,4.016e-01,1.661e-02,3.000e+01,4.518e-01,1.300e+00,2.300e+00,3.070e+00,8.181e-01,2.578e+00,2.862e-01,2.059e-01,0.000e+00,4.60
2800,2800,20301,3.608e-01,4.000e-01,2.000e-01,1.212e+00,1.152e+00,7.979e-01,4.010e-01,1.351e-02,3.000e+01,-5.608e-01,4.000e-01,2.800e+00,1.152e+00,1.212e+00,7.946e-01,5.975e-03,3.510e-01,0.000e+00,4.30
2900,2900,21145,-2.126e+00,3.000e-01,1.000e-01,1.410e+00,2.936e+00,5.991e-01,8.039e-01,7.291e-03,2.000e+01,7.262e-01,1.100e+00,2.400e+00,2.936e+00,1.410e+00,2.183e+00,4.004e-01,3.527e-01,0.000e+00,4.40
3000,3000,21994,-2.480e+00,2.000e-01,1.000e-01,4.046e-01,2.585e+00,3.986e-01,6.926e-04,5.309e-03,2.000e+01,1.480e+00,9.000e-01,3.000e+00,2.585e+00,4.046e-01,1.789e+00,1.399e-03,7.945e-01,0.000e+00,4.50
3100,3100,22877,-2.198e+00,2.000e-01,2.000e-01,1.197e+00,2.995e+00,3.992e-01,4.009e-01,3.972e-01,1.000e+01,-1.023e-01,1.200e+00,2.700e+00,2.995e+00,1.197e+00,2.371e+00,1.391e-01,4.850e-01,0.000e+00,4.70
3200,3200,23761,-3.630e+00,1.000e-01,1.000e-01,2.103e-01,4.741e+00,2.000e-01,1.022e-03,9.265e-03,2.000e+01,2.630e+00,2.000e+00,2.000e+00,4.741e+00,2.103e-01,3.971e+00,1.851e-01,5.851e-01,0.000e+00,4.60
3300,3300,24621,-4.363e+00,1.000e-01,0.000e+00,2.004e-01,4.464e+00,1.993e-01,1.073e-03,0.000e+00,1.000e+01,1.763e+00,1.800e+00,2.400e+00,4.464e+00,2.004e-01,3.566e+00,3.397e-04,8.972e-01,0.000e+00,4.70
3400,3400,25514,-3.408e+00,0.000e+00,1.000e-01,5.994e-01,3.807e+00,0.000e+00,4.010e-01,1.984e-01,0.000e+00,7.743e-03,1.800e+00,2.000e+00,3.807e+00,5.994e-01,3.524e+00,9.864e-02,1.847e-01,0.000e+00,5.00
3500,3500,26417,-3.527e+00,1.000e-01,0.000e+00,7.991e-01,4.126e+00,1.989e-01,6.002e-01,0.000e+00,0.000e+00,-7.337e-02,1.900e+00,2.500e+00,4.126e+00,7.991e-01,3.715e+00,1.454e-04,4.106e-01,0.000e+00,5.00
