episode,step_train,step,A1_reward_total,A1_n_lever,A1_n_door,A1_received,A1_given,A1_r-lever,A1_r-start,A1_r-door,A1_win_rate,A2_reward_total,A2_n_lever,A2_n_door,A2_received,A2_given,A2_r-lever,A2_r-start,A2_r-door,A2_win_rate,A3_reward_total,A3_n_lever,A3_n_door,A3_received,A3_given,A3_r-lever,A3_r-start,A3_r-door,A3_win_rate,A4_reward_total,A4_n_lever,A4_n_door,A4_received,A4_given,A4_r-lever,A4_r-start,A4_r-door,A4_win_rate,steps_per_eps
100,100,549,-7.018e+01,6.000e-01,7.000e-01,1.032e+01,8.100e+01,2.107e+00,5.819e+00,2.395e+00,7.000e+01,2.637e+01,4.000e-01,1.400e+00,3.085e+01,7.386e+00,4.649e+00,1.029e+01,1.591e+01,0.000e+00,2.437e+01,1.500e+00,7.000e-01,3.170e+01,6.533e+00,1.772e+01,5.835e+00,8.150e+00,0.000e+00,2.164e+01,5.000e-01,1.500e+00,3.022e+01,8.176e+00,5.657e+00,7.969e+00,1.659e+01,0.000e+00,2.70
200,200,1172,-1.190e+02,5.000e-01,3.000e-01,1.917e+01,1.380e+02,1.841e+00,1.643e+01,8.967e-01,2.000e+01,3.747e+01,7.000e-01,1.200e+00,5.010e+01,1.103e+01,8.086e+00,2.898e+01,1.304e+01,0.000e+00,4.060e+01,2.500e+00,1.100e+00,5.294e+01,9.440e+00,2.919e+01,1.136e+01,1.240e+01,0.000e+00,3.375e+01,1.100e+00,2.400e+00,4.866e+01,1.240e+01,1.168e+01,1.198e+01,2.500e+01,0.000e+00,4.60
300,300,1826,-8.503e+01,3.000e-01,4.000e-01,9.869e+00,9.600e+01,8.458e-01,8.040e+00,9.836e-01,6.000e+01,3.231e+01,4.000e-01,1.300e+00,3.513e+01,4.321e+00,4.546e+00,1.627e+01,1.431e+01,0.000e+00,2.837e+01,1.300e+00,1.600e+00,3.473e+01,5.956e+00,1.436e+01,3.192e+00,1.718e+01,0.000e+00,2.445e+01,9.000e-01,1.600e+00,3.366e+01,7.116e+00,9.770e+00,7.268e+00,1.662e+01,0.000e+00,3.20
400,400,2526,-7.458e+01,3.000e-01,5.000e-01,2.417e+00,7.800e+01,3.719e-01,1.570e+00,4.746e-01,7.000e+01,2.729e+01,9.000e-01,9.000e-01,2.754e+01,6.487e-01,9.695e+00,8.350e+00,9.491e+00,0.000e+00,2.407e+01,8.000e-01,7.000e-01,2.679e+01,3.021e+00,8.425e+00,1.120e+01,7.159e+00,0.000e+00,2.833e+01,6.000e-01,1.500e+00,2.672e+01,1.787e+00,6.279e+00,5.115e+00,1.532e+01,0.000e+00,2.60
500,500,3322,-1.269e+02,3.000e-01,5.000e-01,6.283e-01,1.260e+02,5.858e-02,5.321e-01,3.766e-02,4.000e+01,3.984e+01,1.000e+00,1.400e+00,4.238e+01,4.400e-01,1.010e+01,1.817e+01,1.411e+01,0.000e+00,4.252e+01,8.000e-01,1.500e+00,4.244e+01,7.198e-01,8.175e+00,1.915e+01,1.512e+01,0.000e+00,4.010e+01,1.400e+00,1.400e+00,4.218e+01,4.751e-01,1.409e+01,1.405e+01,1.404e+01,0.000e+00,4.20
600,600,4137,-1.300e+02,2.000e-01,5.000e-01,3.027e-01,1.290e+02,2.467e-02,2.588e-01,1.920e-02,3.000e+01,4.431e+01,5.000e-01,1.100e+00,4.324e+01,5.283e-01,5.036e+00,2.714e+01,1.106e+01,0.000e+00,4.079e+01,1.500e+00,9.000e-01,4.349e+01,4.053e-01,1.533e+01,1.911e+01,9.050e+00,0.000e+00,3.970e+01,1.100e+00,2.000e+00,4.322e+01,3.227e-01,1.111e+01,1.205e+01,2.006e+01,0.000e+00,4.30
700,700,4940,-1.507e+02,2.000e-01,4.000e-01,3.079e-01,1.500e+02,1.988e-02,2.763e-01,1.178e-02,1.000e+01,4.919e+01,4.000e-01,6.000e-01,5.011e+01,4.270e-01,4.014e+00,4.008e+01,6.016e+00,0.000e+00,4.706e+01,1.000e+00,1.500e+00,5.034e+01,3.720e-01,1.019e+01,2.509e+01,1.506e+01,0.000e+00,4.664e+01,1.700e+00,2.000e+00,5.021e+01,1.725e-01,1.715e+01,1.303e+01,2.004e+01,0.000e+00,5.00
800,800,5813,-1.485e+02,2.000e-01,6.000e-01,7.850e-02,1.470e+02,3.032e-03,6.936e-02,6.113e-03,1.000e+01,4.642e+01,6.000e-01,1.400e+00,4.908e+01,2.556e-01,6.019e+00,2.904e+01,1.402e+01,0.000e+00,4.754e+01,1.000e+00,2.300e+00,4.924e+01,9.128e-02,1.013e+01,1.604e+01,2.307e+01,0.000e+00,4.586e+01,1.500e+00,1.900e+00,4.907e+01,1.135e-01,1.504e+01,1.501e+01,1.901e+01,0.000e+00,4.90
900,900,6684,-9.907e+01,3.000e-01,4.000e-01,3.358e-02,9.900e+01,4.494e-03,2.622e-02,2.866e-03,5.000e+01,3.302e+01,5.000e-01,1.100e+00,3.305e+01,1.235e-01,5.014e+00,1.702e+01,1.101e+01,0.000e+00,3.116e+01,1.000e+00,1.000e+00,3.310e+01,3.975e-02,1.006e+01,1.302e+01,1.002e+01,0.000e+00,3.418e+01,1.000e+00,1.100e+00,3.305e+01,6.968e-02,1.003e+01,1.201e+01,1.101e+01,0.000e+00,3.30
1000,1000,7572,-1.272e+02,4.000e-01,3.000e-01,2.869e-02,1.260e+02,5.536e-03,2.160e-02,1.550e-03,3.000e+01,3.969e+01,6.000e-01,1.400e+00,4.206e+01,6.648e-02,6.020e+00,2.202e+01,1.401e+01,0.000e+00,4.061e+01,5.000e-01,2.100e+00,4.205e+01,3.586e-02,5.013e+00,1.601e+01,2.102e+01,0.000e+00,4.157e+01,5.000e-01,2.400e+00,4.204e+01,6.800e-02,5.012e+00,1.301e+01,2.401e+01,0.000e+00,4.20
