episode,step_train,step,A1_reward_total,A1_n_lever,A1_n_door,A1_received,A1_given,A1_r-lever,A1_r-start,A1_r-door,A1_win_rate,A2_reward_total,A2_n_lever,A2_n_door,A2_received,A2_given,A2_r-lever,A2_r-start,A2_r-door,A2_win_rate,A3_reward_total,A3_n_lever,A3_n_door,A3_received,A3_given,A3_r-lever,A3_r-start,A3_r-door,A3_win_rate,steps_per_eps
6500,6500,32351,9.893e+00,0.000e+00,1.100e+00,2.046e-05,6.935e-03,0.000e+00,1.262e-05,7.842e-06,1.000e+02,-1.093e+00,1.100e+00,1.000e-01,6.627e-03,8.721e-05,6.627e-03,0.000e+00,0.000e+00,0.000e+00,-9.996e-01,1.200e+00,0.000e+00,5.407e-04,1.662e-04,5.407e-04,0.000e+00,0.000e+00,0.000e+00,1.20
6600,6600,32648,9.895e+00,0.000e+00,1.100e+00,1.015e-05,5.029e-03,0.000e+00,0.000e+00,1.015e-05,1.000e+02,-1.095e+00,1.000e+00,1.000e-01,5.427e-03,4.703e-05,5.427e-03,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.100e+00,0.000e+00,3.501e-04,7.111e-04,3.501e-04,0.000e+00,0.000e+00,0.000e+00,1.10
6700,6700,32957,8.696e+00,0.000e+00,1.600e+00,5.098e-05,3.862e-03,0.000e+00,2.875e-05,2.223e-05,9.000e+01,-1.296e+00,1.000e+00,5.000e-01,3.807e-03,2.273e-04,3.807e-03,5.714e-08,3.549e-08,0.000e+00,-9.998e-01,1.700e+00,0.000e+00,4.348e-04,2.033e-04,4.348e-04,0.000e+00,0.000e+00,0.000e+00,1.70
6800,6800,33248,9.996e+00,0.000e+00,1.000e+00,5.585e-06,4.167e-03,0.000e+00,0.000e+00,5.585e-06,1.000e+02,-9.961e-01,1.000e+00,0.000e+00,3.973e-03,3.752e-05,3.973e-03,0.000e+00,0.000e+00,0.000e+00,-9.998e-01,1.000e+00,0.000e+00,3.153e-04,8.889e-05,3.153e-04,0.000e+00,0.000e+00,0.000e+00,1.00
6900,6900,33547,9.995e+00,0.000e+00,1.000e+00,5.534e-06,5.416e-03,0.000e+00,0.000e+00,5.534e-06,1.000e+02,-9.948e-01,1.000e+00,0.000e+00,5.202e-03,3.746e-05,5.202e-03,0.000e+00,0.000e+00,0.000e+00,-9.998e-01,1.000e+00,0.000e+00,4.064e-04,1.607e-04,4.064e-04,0.000e+00,0.000e+00,0.000e+00,1.00
7000,7000,33844,9.896e+00,0.000e+00,1.100e+00,5.255e-06,4.296e-03,0.000e+00,0.000e+00,5.255e-06,1.000e+02,-9.952e-01,1.100e+00,0.000e+00,4.853e-03,3.325e-05,4.853e-03,0.000e+00,0.000e+00,0.000e+00,-1.001e+00,1.000e+00,0.000e+00,3.374e-04,8.658e-04,3.374e-04,3.407e-08,0.000e+00,0.000e+00,1.10
7100,7100,34118,9.996e+00,0.000e+00,1.000e+00,4.401e-06,4.184e-03,0.000e+00,0.000e+00,4.401e-06,1.000e+02,-9.961e-01,1.000e+00,0.000e+00,3.947e-03,3.292e-05,3.947e-03,0.000e+00,0.000e+00,0.000e+00,-9.997e-01,1.000e+00,0.000e+00,3.403e-04,7.438e-05,3.403e-04,0.000e+00,0.000e+00,0.000e+00,1.00
7200,7200,34427,9.797e+00,0.000e+00,1.200e+00,5.687e-06,2.884e-03,0.000e+00,0.000e+00,5.687e-06,1.000e+02,-1.197e+00,1.000e+00,2.000e-01,2.726e-03,3.934e-05,2.726e-03,0.000e+00,0.000e+00,0.000e+00,-9.998e-01,1.200e+00,0.000e+00,2.574e-04,6.544e-05,2.574e-04,0.000e+00,0.000e+00,0.000e+00,1.20
7300,7300,34718,9.897e+00,0.000e+00,1.100e+00,3.277e-06,2.926e-03,0.000e+00,0.000e+00,3.277e-06,1.000e+02,-9.973e-01,1.100e+00,0.000e+00,2.750e-03,2.541e-05,2.750e-03,0.000e+00,0.000e+00,0.000e+00,-9.998e-01,1.000e+00,0.000e+00,2.556e-04,5.726e-05,2.556e-04,2.645e-08,0.000e+00,0.000e+00,1.10
7400,7400,35016,9.798e+00,0.000e+00,1.200e+00,4.660e-06,1.744e-03,0.000e+00,0.000e+00,4.660e-06,1.000e+02,-1.198e+00,1.000e+00,2.000e-01,1.593e-03,3.409e-05,1.593e-03,0.000e+00,0.000e+00,0.000e+00,-9.998e-01,1.200e+00,0.000e+00,1.827e-04,2.281e-06,1.827e-04,0.000e+00,0.000e+00,0.000e+00,1.20
7500,7500,35307,9.899e+00,0.000e+00,1.200e+00,3.513e-06,1.500e-03,0.000e+00,0.000e+00,3.513e-06,1.000e+02,-1.099e+00,1.000e+00,1.000e-01,1.360e-03,3.966e-05,1.360e-03,1.185e-08,0.000e+00,0.000e+00,-9.998e-01,1.200e+00,0.000e+00,1.773e-04,1.990e-06,1.773e-04,0.000e+00,0.000e+00,0.000e+00,1.20
7600,7600,35604,9.799e+00,0.000e+00,1.300e+00,3.347e-06,1.270e-03,0.000e+00,0.000e+00,3.347e-06,1.000e+02,-1.199e+00,1.100e+00,1.000e-01,1.168e-03,3.620e-05,1.168e-03,0.000e+00,0.000e+00,0.000e+00,-9.999e-01,1.200e+00,0.000e+00,1.538e-04,1.895e-05,1.538e-04,1.820e-08,0.000e+00,0.000e+00,1.30
7700,7700,35909,9.899e+00,0.000e+00,1.100e+00,2.733e-06,1.287e-03,0.000e+00,0.000e+00,2.733e-06,1.000e+02,-1.099e+00,1.000e+00,1.000e-01,1.163e-03,2.339e-05,1.163e-03,0.000e+00,0.000e+00,0.000e+00,-9.999e-01,1.100e+00,0.000e+00,1.467e-04,1.928e-06,1.467e-04,0.000e+00,0.000e+00,0.000e+00,1.10
7800,7800,36192,9.999e+00,0.000e+00,1.000e+00,1.947e-06,1.344e-03,0.000e+00,0.000e+00,1.947e-06,1.000e+02,-9.988e-01,1.000e+00,0.000e+00,1.212e-03,1.902e-05,1.212e-03,0.000e+00,0.000e+00,0.000e+00,-9.999e-01,1.000e+00,0.000e+00,1.508e-04,2.047e-06,1.508e-04,0.000e+00,0.000e+00,0.000e+00,1.00
7900,7900,36482,9.899e+00,0.000e+00,1.100e+00,2.439e-06,1.248e-03,0.000e+00,0.000e+00,2.439e-06,1.000e+02,-1.099e+00,1.000e+00,1.000e-01,1.127e-03,2.120e-05,1.127e-03,0.000e+00,0.000e+00,0.000e+00,-9.999e-01,1.100e+00,0.000e+00,1.417e-04,1.854e-06,1.417e-04,0.000e+00,0.000e+00,0.000e+00,1.10
8000,8000,36767,9.899e+00,0.000e+00,1.200e+00,2.186e-06,1.169e-03,0.000e+00,0.000e+00,2.186e-06,1.000e+02,-1.099e+00,1.000e+00,2.000e-01,1.054e-03,1.903e-05,1.054e-03,0.000e+00,0.000e+00,0.000e+00,-9.999e-01,1.100e+00,0.000e+00,1.339e-04,1.829e-06,1.339e-04,8.284e-09,0.000e+00,0.000e+00,1.20
8100,8100,37054,9.799e+00,0.000e+00,1.300e+00,3.748e-06,9.660e-04,0.000e+00,0.000e+00,3.748e-06,1.000e+02,-1.099e+00,1.200e+00,1.000e-01,9.288e-04,2.025e-05,9.288e-04,0.000e+00,0.000e+00,0.000e+00,-1.100e+00,1.100e+00,2.000e-01,1.159e-04,6.219e-05,1.158e-04,0.000e+00,5.025e-08,0.000e+00,1.30
8200,8200,37345,9.899e+00,0.000e+00,1.100e+00,3.427e-06,7.311e-04,0.000e+00,0.000e+00,3.427e-06,1.000e+02,-1.099e+00,1.000e+00,1.000e-01,6.506e-04,3.097e-05,6.506e-04,0.000e+00,0.000e+00,0.000e+00,-9.999e-01,1.100e+00,0.000e+00,1.106e-04,2.506e-06,1.106e-04,0.000e+00,0.000e+00,0.000e+00,1.10
8300,8300,37623,9.999e+00,0.000e+00,1.000e+00,2.669e-06,6.594e-04,0.000e+00,0.000e+00,2.669e-06,1.000e+02,-9.994e-01,1.000e+00,0.000e+00,5.836e-04,2.710e-05,5.836e-04,0.000e+00,0.000e+00,0.000e+00,-9.999e-01,1.000e+00,0.000e+00,1.031e-04,2.817e-06,1.031e-04,0.000e+00,0.000e+00,0.000e+00,1.00
8400,8400,37909,9.500e+00,0.000e+00,1.600e+00,7.312e-05,4.437e-04,0.000e+00,6.313e-05,9.988e-06,1.000e+02,-1.399e+00,1.200e+00,5.000e-01,1.033e-03,1.481e-04,1.033e-03,0.000e+00,5.767e-09,0.000e+00,-1.101e+00,1.500e+00,1.000e-01,1.519e-04,6.665e-04,1.519e-04,1.161e-08,3.598e-08,0.000e+00,1.70
8500,8500,38189,9.800e+00,0.000e+00,1.200e+00,3.749e-06,4.742e-04,0.000e+00,0.000e+00,3.749e-06,1.000e+02,-1.200e+00,1.000e+00,2.000e-01,4.185e-04,3.214e-05,4.185e-04,0.000e+00,0.000e+00,0.000e+00,-9.999e-01,1.200e+00,0.000e+00,8.622e-05,2.143e-06,8.622e-05,0.000e+00,0.000e+00,0.000e+00,1.20
8600,8600,38512,9.700e+00,0.000e+00,1.400e+00,4.851e-06,3.893e-04,0.000e+00,0.000e+00,4.851e-06,1.000e+02,-1.400e+00,1.000e+00,3.000e-01,3.429e-04,4.998e-05,3.429e-04,0.000e+00,0.000e+00,0.000e+00,-9.999e-01,1.400e+00,0.000e+00,9.340e-05,1.860e-06,9.340e-05,0.000e+00,0.000e+00,0.000e+00,1.40
8700,8700,38793,9.600e+00,0.000e+00,1.400e+00,3.357e-06,3.305e-04,0.000e+00,0.000e+00,3.357e-06,1.000e+02,-1.300e+00,1.100e+00,3.000e-01,3.050e-04,2.797e-05,3.050e-04,0.000e+00,0.000e+00,0.000e+00,-9.999e-01,1.300e+00,0.000e+00,6.572e-05,1.556e-05,6.571e-05,1.377e-08,0.000e+00,0.000e+00,1.40
8800,8800,39080,9.999e+00,0.000e+00,1.000e+00,1.765e-06,5.160e-04,0.000e+00,0.000e+00,1.765e-06,1.000e+02,-9.996e-01,1.000e+00,0.000e+00,4.532e-04,1.999e-05,4.532e-04,0.000e+00,0.000e+00,0.000e+00,-9.999e-01,1.000e+00,0.000e+00,8.304e-05,1.975e-06,8.304e-05,0.000e+00,0.000e+00,0.000e+00,1.00
8900,8900,39373,9.999e+00,0.000e+00,1.000e+00,1.299e-05,7.718e-04,0.000e+00,7.547e-06,5.439e-06,1.000e+02,-9.994e-01,1.100e+00,0.000e+00,6.750e-04,9.274e-05,6.750e-04,0.000e+00,0.000e+00,0.000e+00,-9.998e-01,1.100e+00,0.000e+00,1.852e-04,8.660e-06,1.852e-04,0.000e+00,0.000e+00,0.000e+00,1.10
9000,9000,39670,9.900e+00,0.000e+00,1.200e+00,2.014e-07,4.403e-04,0.000e+00,0.000e+00,2.014e-07,1.000e+02,-1.200e+00,1.000e+00,1.000e-01,3.858e-04,7.767e-06,3.858e-04,0.000e+00,0.000e+00,0.000e+00,-9.999e-01,1.200e+00,0.000e+00,6.344e-05,1.319e-06,6.344e-05,0.000e+00,0.000e+00,0.000e+00,1.20
9100,9100,39952,9.700e+00,0.000e+00,1.400e+00,2.260e-07,3.291e-04,0.000e+00,0.000e+00,2.260e-07,1.000e+02,-1.100e+00,1.100e+00,1.000e-01,2.974e-04,7.732e-06,2.974e-04,6.574e-09,0.000e+00,0.000e+00,-1.200e+00,1.300e+00,0.000e+00,4.978e-05,1.057e-05,4.977e-05,1.265e-08,0.000e+00,0.000e+00,1.40
9200,9200,40241,9.800e+00,0.000e+00,1.300e+00,0.000e+00,3.091e-04,0.000e+00,0.000e+00,0.000e+00,1.000e+02,-1.100e+00,1.200e+00,1.000e-01,2.673e-04,5.291e-07,2.673e-04,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.100e+00,0.000e+00,4.233e-05,0.000e+00,4.232e-05,3.388e-09,0.000e+00,0.000e+00,1.30
9300,9300,40532,9.700e+00,0.000e+00,1.300e+00,0.000e+00,2.532e-04,0.000e+00,0.000e+00,0.000e+00,1.000e+02,-1.100e+00,1.100e+00,1.000e-01,2.184e-04,7.408e-07,2.184e-04,0.000e+00,0.000e+00,0.000e+00,-1.100e+00,1.200e+00,1.000e-01,3.548e-05,0.000e+00,3.548e-05,0.000e+00,8.349e-09,0.000e+00,1.30
9400,9400,40831,1.000e+01,0.000e+00,1.000e+00,0.000e+00,3.403e-04,0.000e+00,0.000e+00,0.000e+00,1.000e+02,-9.997e-01,1.000e+00,0.000e+00,2.931e-04,5.445e-07,2.931e-04,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.000e+00,0.000e+00,4.777e-05,0.000e+00,4.777e-05,0.000e+00,0.000e+00,0.000e+00,1.00
9500,9500,41109,9.900e+00,0.000e+00,1.100e+00,0.000e+00,3.018e-04,0.000e+00,0.000e+00,0.000e+00,1.000e+02,-1.100e+00,1.000e+00,1.000e-01,2.599e-04,5.806e-07,2.599e-04,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.100e+00,0.000e+00,4.249e-05,0.000e+00,4.249e-05,0.000e+00,0.000e+00,0.000e+00,1.10
9600,9600,41398,9.900e+00,0.000e+00,1.200e+00,0.000e+00,2.868e-04,0.000e+00,0.000e+00,0.000e+00,1.000e+02,-1.100e+00,1.000e+00,2.000e-01,2.467e-04,6.182e-07,2.467e-04,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.200e+00,0.000e+00,4.076e-05,0.000e+00,4.076e-05,0.000e+00,0.000e+00,0.000e+00,1.20
9700,9700,41672,1.000e+01,0.000e+00,1.000e+00,0.000e+00,3.063e-04,0.000e+00,0.000e+00,0.000e+00,1.000e+02,-9.997e-01,1.000e+00,0.000e+00,2.632e-04,5.414e-07,2.632e-04,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.000e+00,0.000e+00,4.361e-05,0.000e+00,4.361e-05,0.000e+00,0.000e+00,0.000e+00,1.00
9800,9800,41957,9.900e+00,0.000e+00,1.100e+00,0.000e+00,2.664e-04,0.000e+00,0.000e+00,0.000e+00,1.000e+02,-1.100e+00,1.000e+00,1.000e-01,2.287e-04,5.791e-07,2.287e-04,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.100e+00,0.000e+00,3.831e-05,0.000e+00,3.831e-05,0.000e+00,0.000e+00,0.000e+00,1.10
9900,9900,42241,1.000e+01,0.000e+00,1.000e+00,0.000e+00,2.845e-04,0.000e+00,0.000e+00,0.000e+00,1.000e+02,-9.998e-01,1.000e+00,0.000e+00,2.439e-04,5.407e-07,2.439e-04,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.000e+00,0.000e+00,4.124e-05,0.000e+00,4.124e-05,0.000e+00,0.000e+00,0.000e+00,1.00
10000,10000,42517,1.000e+01,0.000e+00,1.000e+00,0.000e+00,2.735e-04,0.000e+00,0.000e+00,0.000e+00,1.000e+02,-9.998e-01,1.000e+00,0.000e+00,2.341e-04,5.399e-07,2.341e-04,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.000e+00,0.000e+00,3.995e-05,0.000e+00,3.995e-05,0.000e+00,0.000e+00,0.000e+00,1.00
10100,10100,42793,9.900e+00,0.000e+00,1.200e+00,0.000e+00,2.372e-04,0.000e+00,0.000e+00,0.000e+00,1.000e+02,-1.200e+00,1.100e+00,0.000e+00,2.028e-04,6.956e-07,2.028e-04,0.000e+00,0.000e+00,0.000e+00,-1.100e+00,1.100e+00,1.000e-01,3.516e-05,0.000e+00,3.516e-05,0.000e+00,6.692e-09,0.000e+00,1.20
10200,10200,43059,1.000e+01,0.000e+00,1.000e+00,0.000e+00,2.527e-04,0.000e+00,0.000e+00,0.000e+00,1.000e+02,-9.998e-01,1.000e+00,0.000e+00,2.160e-04,5.384e-07,2.160e-04,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.000e+00,0.000e+00,3.732e-05,0.000e+00,3.732e-05,0.000e+00,0.000e+00,0.000e+00,1.00
10300,10300,43333,9.500e+00,1.000e-01,1.400e+00,2.462e-07,1.692e-04,2.270e-07,0.000e+00,1.920e-08,1.000e+02,-1.500e+00,1.100e+00,3.000e-01,1.438e-04,3.077e-06,1.437e-04,8.824e-08,0.000e+00,0.000e+00,-1.000e+00,1.500e+00,0.000e+00,2.824e-05,0.000e+00,2.824e-05,0.000e+00,0.000e+00,0.000e+00,1.50
10400,10400,43612,1.000e+01,0.000e+00,1.000e+00,0.000e+00,2.251e-04,0.000e+00,0.000e+00,0.000e+00,1.000e+02,-9.998e-01,1.000e+00,0.000e+00,1.910e-04,5.369e-07,1.910e-04,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.000e+00,0.000e+00,3.464e-05,0.000e+00,3.464e-05,0.000e+00,0.000e+00,0.000e+00,1.00
10500,10500,43902,1.000e+01,0.000e+00,1.000e+00,0.000e+00,2.057e-04,0.000e+00,0.000e+00,0.000e+00,1.000e+02,-9.998e-01,1.000e+00,0.000e+00,1.740e-04,5.357e-07,1.740e-04,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.000e+00,0.000e+00,3.229e-05,0.000e+00,3.229e-05,0.000e+00,0.000e+00,0.000e+00,1.00
10600,10600,44190,9.900e+00,0.000e+00,1.100e+00,0.000e+00,1.712e-04,0.000e+00,0.000e+00,0.000e+00,1.000e+02,-1.100e+00,1.000e+00,1.000e-01,1.443e-04,5.722e-07,1.443e-04,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.100e+00,0.000e+00,2.746e-05,0.000e+00,2.746e-05,0.000e+00,0.000e+00,0.000e+00,1.10
10700,10700,44477,9.700e+00,0.000e+00,1.300e+00,0.000e+00,1.270e-04,0.000e+00,0.000e+00,0.000e+00,1.000e+02,-1.200e+00,1.000e+00,2.000e-01,1.068e-04,8.040e-07,1.068e-04,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.300e+00,0.000e+00,2.101e-05,0.000e+00,2.101e-05,0.000e+00,0.000e+00,0.000e+00,1.30
10800,10800,44761,1.000e+01,0.000e+00,1.000e+00,0.000e+00,1.721e-04,0.000e+00,0.000e+00,0.000e+00,1.000e+02,-9.999e-01,1.000e+00,0.000e+00,1.445e-04,5.315e-07,1.445e-04,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.000e+00,0.000e+00,2.820e-05,0.000e+00,2.820e-05,0.000e+00,0.000e+00,0.000e+00,1.00
10900,10900,45054,1.000e+01,0.000e+00,1.000e+00,0.000e+00,1.734e-04,0.000e+00,0.000e+00,0.000e+00,1.000e+02,-9.999e-01,1.000e+00,0.000e+00,1.453e-04,5.310e-07,1.453e-04,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.000e+00,0.000e+00,2.863e-05,0.000e+00,2.863e-05,0.000e+00,0.000e+00,0.000e+00,1.00
11000,11000,45347,1.000e+01,0.000e+00,1.000e+00,0.000e+00,1.593e-04,0.000e+00,0.000e+00,0.000e+00,1.000e+02,-9.999e-01,1.000e+00,0.000e+00,1.328e-04,5.299e-07,1.328e-04,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.000e+00,0.000e+00,2.701e-05,0.000e+00,2.701e-05,0.000e+00,0.000e+00,0.000e+00,1.00
11100,11100,45624,9.900e+00,0.000e+00,1.100e+00,0.000e+00,1.308e-04,0.000e+00,0.000e+00,0.000e+00,1.000e+02,-9.999e-01,1.100e+00,0.000e+00,1.085e-04,4.763e-07,1.085e-04,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.000e+00,0.000e+00,2.273e-05,0.000e+00,2.273e-05,0.000e+00,0.000e+00,0.000e+00,1.10
11200,11200,45912,1.000e+01,0.000e+00,1.000e+00,0.000e+00,1.339e-04,0.000e+00,0.000e+00,0.000e+00,1.000e+02,-9.999e-01,1.000e+00,0.000e+00,1.108e-04,5.279e-07,1.108e-04,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.000e+00,0.000e+00,2.369e-05,0.000e+00,2.369e-05,0.000e+00,0.000e+00,0.000e+00,1.00
11300,11300,46197,1.000e+01,0.000e+00,1.000e+00,0.000e+00,1.258e-04,0.000e+00,0.000e+00,0.000e+00,1.000e+02,-9.999e-01,1.000e+00,0.000e+00,1.038e-04,5.270e-07,1.038e-04,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.000e+00,0.000e+00,2.253e-05,0.000e+00,2.253e-05,0.000e+00,0.000e+00,0.000e+00,1.00
11400,11400,46499,9.700e+00,0.000e+00,1.300e+00,0.000e+00,6.655e-05,0.000e+00,0.000e+00,0.000e+00,1.000e+02,-1.300e+00,1.000e+00,3.000e-01,5.407e-05,6.365e-07,5.407e-05,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.300e+00,0.000e+00,1.312e-05,0.000e+00,1.312e-05,0.000e+00,0.000e+00,0.000e+00,1.30
11500,11500,46760,1.000e+01,0.000e+00,1.000e+00,0.000e+00,8.825e-05,0.000e+00,0.000e+00,0.000e+00,1.000e+02,-9.999e-01,1.000e+00,0.000e+00,7.131e-05,5.250e-07,7.131e-05,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.000e+00,0.000e+00,1.747e-05,0.000e+00,1.747e-05,0.000e+00,0.000e+00,0.000e+00,1.00
11600,11600,47028,9.900e+00,0.000e+00,1.200e+00,0.000e+00,7.633e-05,0.000e+00,0.000e+00,0.000e+00,1.000e+02,-1.100e+00,1.100e+00,1.000e-01,6.154e-05,5.242e-07,6.154e-05,0.000e+00,0.000e+00,0.000e+00,-1.200e+00,1.100e+00,0.000e+00,1.532e-05,0.000e+00,1.532e-05,0.000e+00,0.000e+00,0.000e+00,1.20
11700,11700,47316,9.700e+00,0.000e+00,1.300e+00,0.000e+00,5.554e-05,0.000e+00,0.000e+00,0.000e+00,1.000e+02,-1.100e+00,1.000e+00,1.000e-01,4.462e-05,9.487e-07,4.462e-05,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.300e+00,0.000e+00,1.187e-05,0.000e+00,1.187e-05,0.000e+00,0.000e+00,0.000e+00,1.30
11800,11800,47595,1.000e+01,0.000e+00,1.000e+00,0.000e+00,7.621e-05,0.000e+00,0.000e+00,0.000e+00,1.000e+02,-9.999e-01,1.000e+00,0.000e+00,6.118e-05,5.217e-07,6.118e-05,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.000e+00,0.000e+00,1.555e-05,0.000e+00,1.555e-05,0.000e+00,0.000e+00,0.000e+00,1.00
11900,11900,47868,9.800e+00,1.000e-01,1.100e+00,2.992e-07,1.166e-04,2.801e-07,0.000e+00,1.910e-08,1.000e+02,-1.100e+00,1.100e+00,1.000e-01,9.033e-05,3.192e-06,9.033e-05,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.200e+00,0.000e+00,2.913e-05,7.521e-09,2.913e-05,0.000e+00,0.000e+00,0.000e+00,1.20
12000,12000,48150,1.000e+01,0.000e+00,1.000e+00,0.000e+00,6.551e-05,0.000e+00,0.000e+00,0.000e+00,1.000e+02,-9.999e-01,1.000e+00,0.000e+00,5.214e-05,5.195e-07,5.214e-05,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.000e+00,0.000e+00,1.388e-05,0.000e+00,1.388e-05,0.000e+00,0.000e+00,0.000e+00,1.00
12100,12100,48426,9.900e+00,0.000e+00,1.100e+00,0.000e+00,5.652e-05,0.000e+00,0.000e+00,0.000e+00,1.000e+02,-1.100e+00,1.000e+00,1.000e-01,4.490e-05,5.529e-07,4.490e-05,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.100e+00,0.000e+00,1.217e-05,0.000e+00,1.217e-05,0.000e+00,0.000e+00,0.000e+00,1.10
12200,12200,48701,9.900e+00,0.000e+00,1.100e+00,0.000e+00,5.454e-05,0.000e+00,0.000e+00,0.000e+00,1.000e+02,-1.000e+00,1.000e+00,0.000e+00,4.324e-05,7.037e-07,4.324e-05,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.100e+00,0.000e+00,1.201e-05,0.000e+00,1.201e-05,0.000e+00,0.000e+00,0.000e+00,1.10
12300,12300,48993,9.900e+00,0.000e+00,1.100e+00,0.000e+00,5.289e-05,0.000e+00,0.000e+00,0.000e+00,1.000e+02,-1.100e+00,1.000e+00,1.000e-01,4.191e-05,5.485e-07,4.191e-05,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.100e+00,0.000e+00,1.153e-05,0.000e+00,1.153e-05,0.000e+00,0.000e+00,0.000e+00,1.10
12400,12400,49251,9.900e+00,0.000e+00,1.100e+00,0.000e+00,5.050e-05,0.000e+00,0.000e+00,0.000e+00,1.000e+02,-1.100e+00,1.000e+00,1.000e-01,3.994e-05,5.472e-07,3.994e-05,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.100e+00,0.000e+00,1.111e-05,0.000e+00,1.111e-05,0.000e+00,0.000e+00,0.000e+00,1.10
12500,12500,49513,9.900e+00,0.000e+00,1.100e+00,0.000e+00,4.861e-05,0.000e+00,0.000e+00,0.000e+00,1.000e+02,-1.100e+00,1.000e+00,1.000e-01,3.841e-05,5.458e-07,3.841e-05,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.100e+00,0.000e+00,1.075e-05,0.000e+00,1.075e-05,0.000e+00,0.000e+00,0.000e+00,1.10
12600,12600,49777,9.900e+00,0.000e+00,1.200e+00,0.000e+00,4.535e-05,0.000e+00,0.000e+00,0.000e+00,1.000e+02,-1.100e+00,1.100e+00,1.000e-01,3.567e-05,5.089e-07,3.567e-05,0.000e+00,0.000e+00,0.000e+00,-1.200e+00,1.100e+00,0.000e+00,1.019e-05,0.000e+00,1.019e-05,0.000e+00,0.000e+00,0.000e+00,1.20
12700,12700,50051,9.900e+00,0.000e+00,1.200e+00,0.000e+00,4.328e-05,0.000e+00,0.000e+00,0.000e+00,1.000e+02,-1.100e+00,1.100e+00,1.000e-01,3.396e-05,5.080e-07,3.396e-05,0.000e+00,0.000e+00,0.000e+00,-1.200e+00,1.100e+00,0.000e+00,9.825e-06,0.000e+00,9.825e-06,0.000e+00,0.000e+00,0.000e+00,1.20
12800,12800,50324,1.000e+01,0.000e+00,1.000e+00,0.000e+00,4.596e-05,0.000e+00,0.000e+00,0.000e+00,1.000e+02,-1.000e+00,1.000e+00,0.000e+00,3.607e-05,5.035e-07,3.607e-05,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.000e+00,0.000e+00,1.040e-05,0.000e+00,1.040e-05,0.000e+00,0.000e+00,0.000e+00,1.00
12900,12900,50589,9.800e+00,1.000e-01,1.100e+00,2.936e-07,7.986e-05,2.748e-07,0.000e+00,1.877e-08,1.000e+02,-1.100e+00,1.100e+00,1.000e-01,6.067e-05,3.077e-06,6.067e-05,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.200e+00,0.000e+00,2.199e-05,7.520e-09,2.199e-05,0.000e+00,0.000e+00,0.000e+00,1.20
13000,13000,50851,1.000e+01,0.000e+00,1.000e+00,0.000e+00,4.256e-05,0.000e+00,0.000e+00,0.000e+00,1.000e+02,-1.000e+00,1.000e+00,0.000e+00,3.317e-05,5.008e-07,3.317e-05,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.000e+00,0.000e+00,9.889e-06,0.000e+00,9.889e-06,0.000e+00,0.000e+00,0.000e+00,1.00
13100,13100,51095,1.000e+01,0.000e+00,1.000e+00,0.000e+00,4.063e-05,0.000e+00,0.000e+00,0.000e+00,1.000e+02,-1.000e+00,1.000e+00,0.000e+00,3.159e-05,4.992e-07,3.159e-05,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.000e+00,0.000e+00,9.534e-06,0.000e+00,9.534e-06,0.000e+00,0.000e+00,0.000e+00,1.00
