episode,step_train,step,A1_reward_total,A1_n_lever,A1_n_door,A1_received,A1_given,A1_r-lever,A1_r-start,A1_r-door,A1_win_rate,A2_reward_total,A2_n_lever,A2_n_door,A2_received,A2_given,A2_r-lever,A2_r-start,A2_r-door,A2_win_rate,A3_reward_total,A3_n_lever,A3_n_door,A3_received,A3_given,A3_r-lever,A3_r-start,A3_r-door,A3_win_rate,A4_reward_total,A4_n_lever,A4_n_door,A4_received,A4_given,A4_r-lever,A4_r-start,A4_r-door,A4_win_rate,steps_per_eps
100,100,893,2.721e+00,1.200e+00,2.400e+00,1.713e+01,1.131e+01,4.156e+00,3.739e+00,9.234e+00,1.000e+01,-2.062e+00,1.900e+00,2.200e+00,1.325e+01,1.251e+01,5.407e+00,1.567e+00,6.278e+00,0.000e+00,-6.170e+00,1.700e+00,1.900e+00,9.039e+00,1.281e+01,3.374e+00,1.728e+00,3.936e+00,0.000e+00,-5.789e+00,1.300e+00,1.500e+00,9.476e+00,1.227e+01,2.428e+00,4.278e+00,2.771e+00,0.000e+00,4.70
200,200,1798,-5.697e+00,9.000e-01,2.100e+00,5.532e+00,9.729e+00,9.758e-01,1.822e+00,2.734e+00,2.000e+01,6.349e-01,1.100e+00,2.500e+00,1.286e+01,9.722e+00,3.209e+00,1.723e+00,7.926e+00,0.000e+00,-7.651e-03,1.200e+00,1.100e+00,1.050e+01,7.704e+00,3.555e+00,4.452e+00,2.490e+00,0.000e+00,-2.930e+00,8.000e-01,1.100e+00,8.698e+00,1.043e+01,1.459e+00,5.185e+00,2.053e+00,0.000e+00,4.20
300,300,2704,-5.553e+00,1.000e+00,2.900e+00,5.575e+00,9.828e+00,8.072e-01,7.161e-01,4.051e+00,2.000e+01,1.196e+00,1.000e+00,2.400e+00,1.226e+01,7.964e+00,2.345e+00,3.041e+00,6.875e+00,0.000e+00,-1.901e+00,2.000e+00,1.100e+00,7.940e+00,7.041e+00,3.591e+00,2.578e+00,1.771e+00,0.000e+00,-2.243e+00,8.000e-01,1.500e+00,7.912e+00,8.854e+00,1.262e+00,4.540e+00,2.110e+00,0.000e+00,4.60
400,400,3650,-9.375e+00,8.000e-01,3.200e+00,3.032e+00,1.041e+01,3.458e-01,4.005e-01,2.285e+00,1.000e+01,8.079e+00,1.100e+00,2.800e+00,1.708e+01,5.804e+00,3.989e+00,2.680e+00,1.041e+01,0.000e+00,2.329e+00,2.200e+00,8.000e-01,1.078e+01,5.156e+00,5.431e+00,3.649e+00,1.705e+00,0.000e+00,-1.183e+01,6.000e-01,9.000e-01,3.034e+00,1.257e+01,3.253e-01,2.395e+00,3.136e-01,0.000e+00,4.80
500,500,4561,-7.562e+00,8.000e-01,3.000e+00,2.975e+00,9.136e+00,3.368e-01,1.757e-01,2.462e+00,2.000e+01,4.762e+00,9.000e-01,2.300e+00,1.516e+01,8.301e+00,3.138e+00,3.511e+00,8.515e+00,0.000e+00,2.739e+00,1.800e+00,1.600e+00,1.080e+01,5.156e+00,5.248e+00,1.840e+00,3.707e+00,0.000e+00,-7.939e+00,6.000e-01,6.000e-01,5.399e+00,1.174e+01,7.773e-01,4.083e+00,5.384e-01,0.000e+00,4.20
600,600,5476,-1.220e+01,7.000e-01,3.300e+00,1.752e+00,1.095e+01,1.310e-01,1.802e-01,1.441e+00,1.000e+01,6.493e+00,1.000e+00,2.800e+00,1.459e+01,5.300e+00,3.090e+00,2.486e+00,9.017e+00,0.000e+00,2.974e+00,2.400e+00,1.000e+00,9.785e+00,3.311e+00,5.770e+00,2.503e+00,1.512e+00,0.000e+00,-7.667e+00,6.000e-01,1.100e+00,4.299e+00,1.087e+01,4.865e-01,3.308e+00,5.044e-01,0.000e+00,5.00
700,700,6405,-1.132e+01,9.000e-01,2.800e+00,1.447e+00,9.762e+00,1.344e-01,1.581e-01,1.155e+00,1.000e+01,4.887e+00,1.000e+00,2.500e+00,1.178e+01,4.889e+00,2.758e+00,2.279e+00,6.739e+00,0.000e+00,3.290e+00,2.100e+00,1.100e+00,9.595e+00,2.604e+00,5.659e+00,2.493e+00,1.443e+00,0.000e+00,-7.662e+00,1.200e+00,3.000e-01,3.651e+00,9.213e+00,8.197e-01,2.726e+00,1.047e-01,0.000e+00,4.70
800,800,7327,-1.222e+01,6.000e-01,3.600e+00,1.027e+00,1.044e+01,4.337e-02,3.825e-02,9.449e-01,0.000e+00,-6.953e+00,7.000e-01,3.500e+00,2.675e+00,6.829e+00,3.800e-01,2.312e-01,2.064e+00,0.000e+00,1.548e+01,2.300e+00,1.100e+00,2.063e+01,1.548e+00,1.094e+01,5.712e+00,3.977e+00,0.000e+00,-7.008e+00,9.000e-01,4.000e-01,3.156e+00,8.664e+00,6.044e-01,2.479e+00,7.253e-02,0.000e+00,5.00
900,900,8282,-9.586e+00,7.000e-01,2.800e+00,1.123e+00,7.308e+00,7.841e-02,1.312e-01,9.131e-01,1.000e+01,-7.255e+00,9.000e-01,3.400e+00,1.318e+00,7.173e+00,2.678e-01,8.362e-02,9.662e-01,0.000e+00,1.340e+01,2.400e+00,1.200e+00,1.670e+01,5.998e-01,1.200e+01,1.895e+00,2.805e+00,0.000e+00,-6.356e+00,1.400e+00,4.000e-01,2.341e+00,6.397e+00,6.430e-01,1.642e+00,5.531e-02,0.000e+00,4.80
1000,1000,9239,-7.062e+00,1.200e+00,2.500e+00,1.732e-01,5.135e+00,1.783e-02,2.548e-02,1.299e-01,1.000e+01,-9.417e+00,9.000e-01,2.900e+00,3.550e-01,7.172e+00,8.759e-02,3.453e-02,2.329e-01,0.000e+00,1.482e+01,3.600e+00,4.000e-01,1.715e+01,2.337e-01,1.608e+01,9.083e-01,1.674e-01,0.000e+00,-6.338e+00,4.000e-01,3.000e-01,1.717e+00,6.855e+00,1.026e-01,1.599e+00,1.485e-02,0.000e+00,4.80
