episode,step_train,step,A1_reward_total,A1_n_lever,A1_n_door,A1_received,A1_given,A1_r-lever,A1_r-start,A1_r-door,A1_win_rate,A2_reward_total,A2_n_lever,A2_n_door,A2_received,A2_given,A2_r-lever,A2_r-start,A2_r-door,A2_win_rate,A3_reward_total,A3_n_lever,A3_n_door,A3_received,A3_given,A3_r-lever,A3_r-start,A3_r-door,A3_win_rate,A4_reward_total,A4_n_lever,A4_n_door,A4_received,A4_given,A4_r-lever,A4_r-start,A4_r-door,A4_win_rate,steps_per_eps
100,100,625,1.911e+00,9.000e-01,7.000e-01,7.896e+00,7.185e+00,2.500e+00,3.590e+00,1.806e+00,7.000e+01,-6.124e-01,8.000e-01,1.200e+00,4.760e+00,7.472e+00,1.338e+00,1.551e+00,1.872e+00,0.000e+00,7.205e+00,7.000e-01,1.700e+00,1.099e+01,6.083e+00,2.740e+00,1.823e+00,6.425e+00,0.000e+00,-2.904e+00,1.100e+00,1.100e+00,5.081e+00,7.985e+00,2.050e+00,1.184e+00,1.847e+00,0.000e+00,2.90
200,200,1256,4.080e+00,5.000e-01,9.000e-01,6.824e+00,5.344e+00,1.347e+00,3.548e+00,1.929e+00,7.000e+01,-2.820e+00,1.100e+00,1.400e+00,3.574e+00,6.595e+00,1.807e+00,6.357e-01,1.131e+00,0.000e+00,3.892e+00,7.000e-01,1.800e+00,6.496e+00,3.604e+00,1.679e+00,1.372e+00,3.445e+00,0.000e+00,-5.511e-01,1.300e+00,7.000e-01,3.901e+00,5.252e+00,2.045e+00,1.158e+00,6.973e-01,0.000e+00,3.10
300,300,1865,-2.979e+00,1.400e+00,1.000e+00,3.785e+00,4.564e+00,1.980e+00,9.007e-01,9.038e-01,6.000e+01,-4.435e+00,7.000e-01,1.300e+00,2.593e+00,5.428e+00,9.655e-01,9.741e-01,6.536e-01,0.000e+00,6.613e+00,3.000e-01,2.800e+00,5.282e+00,2.069e+00,5.187e-01,4.574e-01,4.306e+00,0.000e+00,2.017e-01,9.000e-01,1.300e+00,2.793e+00,2.391e+00,1.034e+00,8.733e-01,8.860e-01,0.000e+00,3.40
400,400,2460,-8.590e-02,8.000e-01,1.000e+00,1.502e+00,2.888e+00,8.525e-01,3.252e-01,3.246e-01,8.000e+01,-1.485e+00,1.300e+00,7.000e-01,2.033e+00,2.118e+00,1.626e+00,2.302e-01,1.767e-01,0.000e+00,4.104e+00,3.000e-01,1.900e+00,1.947e+00,1.243e+00,2.976e-01,4.549e-01,1.195e+00,0.000e+00,3.466e+00,6.000e-01,1.200e+00,2.085e+00,1.319e+00,7.047e-01,6.577e-01,7.225e-01,0.000e+00,2.80
500,500,3094,-1.115e+00,8.000e-01,1.400e+00,3.684e-01,1.583e+00,2.022e-01,4.146e-02,1.247e-01,7.000e+01,6.561e-02,1.200e+00,1.200e+00,8.634e-01,4.978e-01,6.672e-01,7.162e-02,1.246e-01,0.000e+00,2.423e+00,7.000e-01,1.900e+00,6.765e-01,4.534e-01,2.157e-01,9.803e-02,3.628e-01,0.000e+00,5.261e-01,6.000e-01,1.400e+00,1.096e+00,4.697e-01,5.074e-01,2.608e-01,3.275e-01,0.000e+00,3.00
600,600,3680,1.690e+00,6.000e-01,1.000e+00,4.041e-01,1.314e+00,2.747e-01,6.961e-02,5.977e-02,9.000e+01,8.978e-01,1.000e+00,8.000e-01,2.572e+00,2.743e-01,2.074e+00,2.963e-01,2.016e-01,0.000e+00,5.453e+00,2.000e-01,2.600e+00,4.189e-01,8.661e-01,7.509e-02,0.000e+00,3.438e-01,0.000e+00,-2.241e+00,9.000e-01,1.100e+00,1.041e+00,1.982e+00,6.884e-01,1.691e-01,1.831e-01,0.000e+00,2.80
700,700,4303,-3.198e+00,8.000e-01,6.000e-01,7.256e-01,2.924e+00,3.259e-01,3.546e-01,4.503e-02,7.000e+01,2.791e+00,9.000e-01,1.400e+00,3.865e+00,4.740e-01,3.179e+00,3.459e-01,3.398e-01,0.000e+00,1.415e+00,6.000e-01,2.100e+00,1.638e+00,1.523e+00,5.320e-01,2.204e-01,8.854e-01,0.000e+00,-1.207e+00,7.000e-01,1.100e+00,9.239e-01,2.231e+00,5.865e-01,1.680e-01,1.695e-01,0.000e+00,3.00
800,800,4952,6.666e-01,9.000e-01,1.100e+00,8.407e-01,1.674e+00,6.143e-01,9.727e-02,1.292e-01,7.000e+01,2.633e+00,9.000e-01,1.100e+00,4.078e+00,4.452e-01,3.013e+00,4.799e-01,5.847e-01,0.000e+00,3.240e+00,3.000e-01,2.700e+00,8.109e-01,1.471e+00,1.727e-01,2.118e-02,6.171e-01,0.000e+00,-1.839e+00,7.000e-01,1.700e+00,6.938e-01,2.832e+00,4.780e-01,7.897e-02,1.369e-01,0.000e+00,3.10
900,900,5588,-3.206e-02,8.000e-01,1.400e+00,5.434e-01,2.275e+00,1.976e-01,2.237e-01,1.220e-01,7.000e+01,4.179e+00,1.300e+00,1.900e+00,5.379e+00,2.999e-01,4.415e+00,1.763e-01,7.877e-01,0.000e+00,9.996e-01,4.000e-01,2.900e+00,9.391e-01,1.440e+00,2.208e-01,3.950e-02,6.788e-01,0.000e+00,-3.246e+00,8.000e-01,2.000e+00,5.446e-01,3.391e+00,3.445e-01,9.559e-02,1.045e-01,0.000e+00,3.50
1000,1000,6237,-1.318e+00,8.000e-01,1.200e+00,1.002e+00,3.620e+00,5.161e-01,1.589e-01,3.269e-01,8.000e+01,5.958e+00,1.300e+00,1.000e+00,5.880e+00,3.226e-01,5.329e+00,1.550e-01,3.960e-01,0.000e+00,3.974e+00,0.000e+00,2.900e+00,6.380e-01,2.564e+00,0.000e+00,4.299e-02,5.950e-01,0.000e+00,-2.114e+00,9.000e-01,1.300e+00,2.409e+00,3.422e+00,1.582e+00,3.749e-01,4.521e-01,0.000e+00,3.10
