episode,step_train,step,A1_reward_total,A1_n_lever,A1_n_door,A1_received,A1_given,A1_r-lever,A1_r-start,A1_r-door,A1_win_rate,A2_reward_total,A2_n_lever,A2_n_door,A2_received,A2_given,A2_r-lever,A2_r-start,A2_r-door,A2_win_rate,A3_reward_total,A3_n_lever,A3_n_door,A3_received,A3_given,A3_r-lever,A3_r-start,A3_r-door,A3_win_rate,A4_reward_total,A4_n_lever,A4_n_door,A4_received,A4_given,A4_r-lever,A4_r-start,A4_r-door,A4_win_rate,steps_per_eps
100,100,603,-9.370e+01,1.000e-01,2.700e+00,6.203e+00,1.050e+02,2.315e-01,1.602e+00,4.369e+00,7.000e+01,3.383e+01,7.000e-01,1.400e+00,4.028e+01,6.254e+00,8.159e+00,1.604e+01,1.608e+01,0.000e+00,2.972e+01,1.100e+00,1.300e+00,3.809e+01,7.079e+00,1.200e+01,1.197e+01,1.413e+01,0.000e+00,3.155e+01,1.200e+00,9.000e-01,3.870e+01,4.952e+00,1.325e+01,1.538e+01,1.007e+01,0.000e+00,3.50
200,200,1270,-8.494e+01,4.000e-01,2.500e+00,4.160e+00,9.300e+01,6.474e-01,2.990e-01,3.213e+00,7.000e+01,2.746e+01,8.000e-01,1.200e+00,3.400e+01,4.140e+00,8.845e+00,1.211e+01,1.305e+01,0.000e+00,3.152e+01,8.000e-01,1.400e+00,3.267e+01,3.849e+00,8.551e+00,9.381e+00,1.473e+01,0.000e+00,3.066e+01,7.000e-01,7.000e-01,3.293e+01,2.767e+00,7.468e+00,1.796e+01,7.497e+00,0.000e+00,3.10
300,300,1998,-1.114e+02,2.000e-01,3.400e+00,6.327e-01,1.140e+02,3.557e-02,3.297e-02,5.642e-01,4.000e+01,4.036e+01,8.000e-01,1.700e+00,4.247e+01,7.089e-01,9.146e+00,1.450e+01,1.883e+01,0.000e+00,3.372e+01,1.200e+00,1.500e+00,3.853e+01,3.911e+00,1.225e+01,1.111e+01,1.516e+01,0.000e+00,3.589e+01,4.000e-01,1.500e+00,3.868e+01,1.695e+00,4.069e+00,1.925e+01,1.536e+01,0.000e+00,3.80
400,400,2729,-1.173e+02,1.000e-01,3.600e+00,6.156e-01,1.200e+02,2.374e-02,3.536e-02,5.565e-01,4.000e+01,4.628e+01,1.200e+00,1.400e+00,4.939e+01,1.610e+00,1.527e+01,1.707e+01,1.704e+01,0.000e+00,3.252e+01,4.000e-01,1.900e+00,4.150e+01,6.187e+00,4.258e+00,1.750e+01,1.974e+01,0.000e+00,3.629e+01,3.000e-01,5.000e-01,4.029e+01,3.996e+00,3.047e+00,3.219e+01,5.049e+00,0.000e+00,4.00
500,500,3497,-1.455e+02,1.000e-01,4.300e+00,1.626e+00,1.470e+02,3.584e-02,1.731e-01,1.417e+00,1.000e+01,4.894e+01,5.000e-01,2.000e+00,5.225e+01,1.713e+00,5.480e+00,2.573e+01,2.104e+01,0.000e+00,4.335e+01,5.000e-01,2.000e+00,4.998e+01,4.333e+00,5.197e+00,2.438e+01,2.040e+01,0.000e+00,4.809e+01,4.000e-01,5.000e-01,5.081e+01,1.617e+00,4.267e+00,4.130e+01,5.239e+00,0.000e+00,4.90
600,600,4279,-1.278e+02,4.000e-01,3.500e+00,4.377e-01,1.290e+02,3.249e-02,2.707e-02,3.782e-01,2.000e+01,4.166e+01,7.000e-01,1.700e+00,4.519e+01,3.264e-01,7.697e+00,1.986e+01,1.763e+01,0.000e+00,3.865e+01,5.000e-01,1.100e+00,4.312e+01,2.270e+00,5.040e+00,2.706e+01,1.102e+01,0.000e+00,4.145e+01,3.000e-01,7.000e-01,4.370e+01,8.571e-01,3.105e+00,3.337e+01,7.230e+00,0.000e+00,4.30
700,700,5116,-1.249e+02,3.000e-01,3.600e+00,3.497e-01,1.260e+02,4.197e-02,1.312e-02,2.946e-01,3.000e+01,4.079e+01,8.000e-01,1.700e+00,4.304e+01,6.532e-01,8.382e+00,1.733e+01,1.732e+01,0.000e+00,3.674e+01,2.000e-01,2.200e+00,4.205e+01,4.513e+00,2.007e+00,1.802e+01,2.203e+01,0.000e+00,4.373e+01,5.000e-01,9.000e-01,4.625e+01,5.172e-01,5.739e+00,3.012e+01,1.038e+01,0.000e+00,4.20
800,800,5959,-1.408e+02,1.000e-01,4.300e+00,1.980e-01,1.410e+02,3.649e-03,1.478e-02,1.795e-01,1.000e+01,4.489e+01,5.000e-01,2.000e+00,4.810e+01,1.098e-01,5.264e+00,2.252e+01,2.032e+01,0.000e+00,4.396e+01,4.000e-01,2.900e+00,4.705e+01,1.190e+00,4.014e+00,1.401e+01,2.903e+01,0.000e+00,4.605e+01,2.000e-01,4.000e-01,4.739e+01,4.398e-01,2.044e+00,4.123e+01,4.114e+00,0.000e+00,4.70
900,900,6829,-1.391e+02,3.000e-01,3.900e+00,1.404e-01,1.380e+02,8.123e-03,7.770e-03,1.246e-01,1.000e+01,4.517e+01,9.000e-01,2.000e+00,4.831e+01,1.366e-01,1.029e+01,1.762e+01,2.040e+01,0.000e+00,4.342e+01,2.000e-01,2.200e+00,4.605e+01,1.732e+00,2.006e+00,2.202e+01,2.202e+01,0.000e+00,4.427e+01,0.000e+00,8.000e-01,4.683e+01,1.462e+00,0.000e+00,3.835e+01,8.482e+00,0.000e+00,4.60
1000,1000,7739,-1.302e+02,4.000e-01,4.000e+00,2.154e-01,1.320e+02,1.866e-02,0.000e+00,1.967e-01,3.000e+01,4.300e+01,1.100e+00,1.300e+00,4.586e+01,1.548e-01,1.210e+01,2.050e+01,1.325e+01,0.000e+00,4.122e+01,3.000e-01,2.900e+00,4.408e+01,1.653e+00,3.024e+00,1.202e+01,2.904e+01,0.000e+00,4.216e+01,4.000e-01,1.000e+00,4.490e+01,1.238e+00,4.107e+00,3.024e+01,1.055e+01,0.000e+00,4.40
