episode,step_train,step,A1_reward_total,A1_n_lever,A1_n_door,A1_received,A1_given,A1_r-lever,A1_r-start,A1_r-door,A1_win_rate,A2_reward_total,A2_n_lever,A2_n_door,A2_received,A2_given,A2_r-lever,A2_r-start,A2_r-door,A2_win_rate,A3_reward_total,A3_n_lever,A3_n_door,A3_received,A3_given,A3_r-lever,A3_r-start,A3_r-door,A3_win_rate,A4_reward_total,A4_n_lever,A4_n_door,A4_received,A4_given,A4_r-lever,A4_r-start,A4_r-door,A4_win_rate,steps_per_eps
100,100,639,4.195e-01,1.100e+00,2.000e+00,1.291e+01,1.089e+01,3.512e+00,2.747e+00,6.648e+00,4.000e+01,-2.355e+00,1.000e+00,9.000e-01,1.242e+01,1.347e+01,3.300e+00,6.339e+00,2.780e+00,0.000e+00,-1.288e+00,1.300e+00,4.000e-01,1.223e+01,1.262e+01,4.262e+00,6.712e+00,1.260e+00,0.000e+00,-1.076e+00,8.000e-01,1.900e+00,9.976e+00,1.055e+01,2.299e+00,3.201e+00,4.477e+00,0.000e+00,4.00
200,200,1326,-3.894e+00,9.000e-01,1.800e+00,8.692e+00,1.069e+01,2.187e+00,2.333e+00,4.171e+00,3.000e+01,6.603e+00,5.000e-01,2.200e+00,1.742e+01,1.171e+01,2.306e+00,5.279e+00,9.832e+00,0.000e+00,-3.708e-01,4.000e-01,3.000e-01,1.075e+01,1.002e+01,1.132e+00,8.829e+00,7.913e-01,0.000e+00,-4.638e+00,3.000e-01,2.300e+00,6.910e+00,1.135e+01,8.666e-01,2.101e+00,3.943e+00,0.000e+00,3.80
300,300,2010,1.838e+00,7.000e-01,1.500e+00,7.038e+00,3.600e+00,1.494e+00,2.410e+00,3.134e+00,5.000e+01,3.839e+00,6.000e-01,1.100e+00,1.160e+01,7.659e+00,2.183e+00,5.898e+00,3.516e+00,0.000e+00,-6.351e+00,3.000e-01,7.000e-01,1.889e+00,8.939e+00,2.751e-01,1.098e+00,5.162e-01,0.000e+00,-2.326e+00,8.000e-01,1.500e+00,6.034e+00,6.360e+00,1.725e+00,1.940e+00,2.369e+00,0.000e+00,3.50
400,400,2666,-1.853e+00,1.100e+00,6.000e-01,2.847e+00,3.900e+00,1.376e+00,8.526e-01,6.186e-01,6.000e+01,7.182e+00,2.000e-01,1.300e+00,9.965e+00,5.483e+00,8.613e-01,4.297e+00,4.807e+00,0.000e+00,-5.745e+00,4.000e-01,6.000e-01,8.597e-01,6.605e+00,2.612e-01,3.483e-01,2.503e-01,0.000e+00,1.816e+00,6.000e-01,1.400e+00,6.152e+00,3.836e+00,1.887e+00,1.317e+00,2.947e+00,0.000e+00,2.70
500,500,3385,-7.692e+00,8.000e-01,1.700e+00,4.125e+00,8.617e+00,1.055e+00,1.630e+00,1.440e+00,1.000e+01,4.084e+00,3.000e-01,1.200e+00,1.628e+01,9.792e+00,1.196e+00,1.103e+01,4.049e+00,0.000e+00,-1.220e+01,1.000e+00,5.000e-01,1.641e+00,1.214e+01,7.110e-01,7.122e-01,2.182e-01,0.000e+00,7.305e+00,5.000e-01,3.200e+00,1.476e+01,6.258e+00,1.933e+00,2.916e+00,9.914e+00,0.000e+00,4.80
600,600,4094,-4.601e-01,1.100e+00,9.000e-01,3.093e+00,1.353e+00,1.603e+00,7.146e-01,7.751e-01,6.000e+01,7.712e-01,2.000e-01,1.500e+00,3.211e+00,4.540e+00,3.295e-01,1.435e+00,1.447e+00,0.000e+00,-8.465e+00,9.000e-01,7.000e-01,7.764e-01,7.142e+00,3.686e-01,2.656e-01,1.422e-01,0.000e+00,6.354e+00,6.000e-01,1.200e+00,6.407e+00,4.526e-01,2.049e+00,1.974e+00,2.383e+00,0.000e+00,3.10
700,700,4805,-6.538e-01,1.600e+00,6.000e-01,2.735e+00,1.089e+00,2.026e+00,3.590e-01,3.504e-01,6.000e+01,3.699e-01,7.000e-01,1.100e+00,5.746e+00,3.476e+00,1.505e+00,2.576e+00,1.666e+00,0.000e+00,-3.991e+00,7.000e-01,1.100e+00,1.389e+00,6.580e+00,6.068e-01,3.352e-01,4.472e-01,0.000e+00,3.975e+00,3.000e-01,1.000e+00,1.973e+00,6.986e-01,6.984e-01,6.522e-01,6.225e-01,0.000e+00,3.30
800,800,5464,-4.786e+00,1.400e+00,9.000e-01,1.108e+00,3.594e+00,8.793e-01,6.994e-02,1.591e-01,6.000e+01,3.313e+00,7.000e-01,1.100e+00,6.068e+00,2.854e+00,2.183e+00,2.212e+00,1.673e+00,0.000e+00,-4.788e+00,6.000e-01,9.000e-01,5.462e-01,6.034e+00,3.416e-01,9.616e-02,1.084e-01,0.000e+00,7.060e+00,7.000e-01,1.500e+00,5.477e+00,7.162e-01,3.235e+00,4.509e-01,1.791e+00,0.000e+00,3.00
900,900,6097,-4.195e+00,9.000e-01,1.200e+00,2.231e+00,4.126e+00,1.093e+00,4.972e-01,6.410e-01,6.000e+01,1.585e+00,5.000e-01,1.900e+00,4.252e+00,5.567e+00,9.206e-01,1.299e+00,2.032e+00,0.000e+00,-4.235e+00,6.000e-01,1.300e+00,2.402e+00,6.437e+00,6.609e-01,7.749e-01,9.666e-01,0.000e+00,5.945e+00,1.300e+00,1.200e+00,8.080e+00,8.352e-01,6.812e+00,5.385e-01,7.294e-01,0.000e+00,3.60
1000,1000,6778,-1.131e+00,1.100e+00,1.700e+00,3.134e+00,3.465e+00,1.912e+00,4.317e-01,7.905e-01,7.000e+01,-2.114e+00,3.000e-01,1.600e+00,2.726e+00,9.340e+00,5.880e-01,1.481e+00,6.574e-01,0.000e+00,1.071e+00,8.000e-01,1.800e+00,6.855e+00,6.484e+00,1.624e+00,2.063e+00,3.168e+00,0.000e+00,3.674e+00,1.400e+00,1.700e+00,9.084e+00,2.510e+00,7.094e+00,3.217e-01,1.669e+00,0.000e+00,4.00
