episode,step_train,step,A1_reward_total,A1_reward_env,A1_n_lever,A1_n_door,A1_received,A1_given,A1_r-lever,A1_r-start,A1_r-door,A1_win_rate,A1_total_energy,A1_reward_per_energy,A2_reward_total,A2_reward_env,A2_n_lever,A2_n_door,A2_received,A2_given,A2_r-lever,A2_r-start,A2_r-door,A2_win_rate,A2_total_energy,A2_reward_per_energy,steps_per_eps
6000,6000,39718,-5.329e-01,-3.000e-01,6.000e-01,2.300e+00,2.652e+00,2.885e+00,1.183e+00,1.153e+00,3.155e-01,6.000e+01,8.207e+00,-1.496e-01,3.833e+00,3.600e+00,4.000e-01,2.700e+00,2.885e+00,2.652e+00,7.993e-01,7.680e-01,1.318e+00,0.000e+00,8.684e+00,9.126e-01,3.50
6500,6500,43396,-2.032e-01,1.400e+00,2.000e-01,2.800e+00,1.246e+00,2.849e+00,4.000e-01,4.450e-01,4.012e-01,4.000e+01,1.013e+01,1.916e-01,1.003e+00,-6.000e-01,4.000e-01,3.100e+00,2.849e+00,1.246e+00,7.987e-01,1.132e+00,9.182e-01,0.000e+00,9.517e+00,1.973e-01,4.20
7000,7000,47063,-1.088e+00,-2.000e-01,6.000e-01,2.100e+00,1.508e+00,2.396e+00,1.200e+00,3.084e-01,9.479e-05,6.000e+01,6.869e+00,9.184e-02,4.488e+00,3.600e+00,2.000e-01,1.900e+00,2.396e+00,1.508e+00,3.996e-01,1.396e+00,6.004e-01,0.000e+00,6.235e+00,1.375e+00,3.00
7500,7500,50844,1.194e+00,-6.000e-01,2.000e-01,2.800e+00,4.081e+00,2.286e+00,3.992e-01,2.289e+00,1.392e+00,2.000e+01,1.037e+01,-2.726e-02,-2.294e+00,-5.000e-01,4.000e-01,3.500e+00,2.286e+00,4.081e+00,7.780e-01,9.846e-01,5.237e-01,0.000e+00,1.168e+01,1.310e-01,4.40
8000,8000,54589,-1.624e+00,-9.000e-01,4.000e-01,3.200e+00,2.232e+00,2.956e+00,7.984e-01,5.005e-02,1.383e+00,3.000e+01,1.102e+01,1.710e-02,1.624e+00,9.000e-01,1.000e-01,2.800e+00,2.956e+00,2.232e+00,2.000e-01,2.397e+00,3.596e-01,0.000e+00,9.949e+00,3.069e-01,4.30
8500,8500,58446,1.766e+00,9.000e-01,1.000e-01,3.600e+00,2.657e+00,1.791e+00,2.000e-01,1.235e+00,1.222e+00,2.000e+01,1.169e+01,4.485e-01,-1.966e+00,-1.100e+00,2.000e-01,3.500e+00,1.791e+00,2.657e+00,3.956e-01,1.394e+00,1.910e-03,0.000e+00,1.164e+01,-9.535e-02,4.40
9000,9000,62373,-8.942e-01,2.200e+00,1.000e-01,2.700e+00,4.960e-01,3.590e+00,2.000e-01,2.960e-01,4.694e-05,4.000e+01,1.004e+01,7.218e-01,2.394e+00,-7.000e-01,4.000e-01,2.200e+00,3.590e+00,4.960e-01,8.000e-01,2.191e+00,5.993e-01,0.000e+00,7.286e+00,1.305e-01,3.70
9500,9500,66290,-1.004e+00,-1.500e+00,7.000e-01,3.000e+00,4.088e+00,3.592e+00,1.400e+00,9.805e-01,1.707e+00,4.000e+01,1.064e+01,-2.016e-01,2.504e+00,3.000e+00,2.000e-01,3.200e+00,3.592e+00,4.088e+00,4.000e-01,1.599e+00,1.593e+00,0.000e+00,1.142e+01,7.649e-01,4.20
10000,10000,70301,-1.370e+00,-8.000e-01,6.000e-01,2.300e+00,3.248e+00,3.818e+00,1.200e+00,8.191e-01,1.229e+00,3.000e+01,9.223e+00,-2.027e-02,1.270e+00,7.000e-01,1.000e-01,2.300e+00,3.818e+00,3.248e+00,2.000e-01,2.617e+00,1.001e+00,0.000e+00,9.535e+00,6.363e-01,4.00
10500,10500,74487,2.725e+00,3.000e-01,6.000e-01,1.500e+00,3.625e+00,1.201e+00,1.192e+00,8.363e-01,1.597e+00,5.000e+01,6.215e+00,2.948e-01,-5.248e-01,1.900e+00,5.000e-01,1.700e+00,1.201e+00,3.625e+00,9.998e-01,2.008e-01,3.222e-05,0.000e+00,7.786e+00,4.395e-01,3.60
11000,11000,78408,1.438e+00,1.000e+00,6.000e-01,2.500e+00,2.448e+00,2.010e+00,1.200e+00,4.930e-02,1.199e+00,3.000e+01,8.948e+00,3.591e-01,-2.338e+00,-1.900e+00,6.000e-01,1.800e+00,2.010e+00,2.448e+00,1.200e+00,4.106e-01,3.999e-01,0.000e+00,7.728e+00,-4.884e-01,4.50
11500,11500,82293,1.974e+00,-8.000e-01,8.000e-01,2.100e+00,3.577e+00,8.031e-01,1.421e+00,4.068e-01,1.749e+00,5.000e+01,7.188e+00,4.543e-02,-3.738e-01,2.400e+00,2.000e-01,2.500e+00,8.031e-01,3.577e+00,4.000e-01,4.023e-01,8.049e-04,0.000e+00,9.657e+00,3.173e-01,4.00
12000,12000,86053,9.917e-01,-1.600e+00,4.000e-01,3.400e+00,2.994e+00,4.021e-01,7.973e-01,4.067e-01,1.790e+00,1.000e+01,1.030e+01,-2.237e-01,-2.892e+00,-3.000e-01,1.000e-01,3.700e+00,4.021e-01,2.994e+00,2.000e-01,2.414e-03,1.997e-01,0.000e+00,1.216e+01,7.997e-02,4.70
12500,12500,89655,8.809e-01,-3.000e-01,5.000e-01,2.600e+00,2.384e+00,1.203e+00,9.809e-01,6.100e-03,1.397e+00,4.000e+01,7.903e+00,1.674e-02,8.191e-01,2.000e+00,2.000e-01,2.400e+00,1.203e+00,2.384e+00,3.996e-01,6.038e-01,2.000e-01,0.000e+00,8.274e+00,8.736e-01,3.60
13000,13000,93233,1.310e+00,-2.000e-01,7.000e-01,2.100e+00,4.316e+00,2.805e+00,1.400e+00,5.720e-01,2.344e+00,5.000e+01,7.576e+00,1.582e-01,1.690e+00,3.200e+00,2.000e-01,2.500e+00,2.805e+00,4.316e+00,4.000e-01,9.995e-01,1.406e+00,0.000e+00,8.824e+00,1.210e+00,3.20
13500,13500,96724,-3.884e-01,-1.000e-01,6.000e-01,2.100e+00,3.510e+00,3.798e+00,1.200e+00,9.087e-01,1.401e+00,5.000e+01,8.284e+00,2.260e-01,3.288e+00,3.000e+00,4.000e-01,2.500e+00,3.798e+00,3.510e+00,8.000e-01,7.993e-01,2.199e+00,0.000e+00,8.484e+00,1.051e+00,3.30
14000,14000,100152,-1.649e+00,-1.600e+00,6.000e-01,2.800e+00,2.951e+00,3.000e+00,9.791e-01,1.393e-02,1.958e+00,3.000e+01,9.629e+00,-2.505e-01,1.949e+00,1.900e+00,1.000e-01,3.300e+00,3.000e+00,2.951e+00,2.000e-01,1.200e+00,1.600e+00,0.000e+00,1.045e+01,6.699e-01,4.00
14500,14500,103511,-1.096e+00,-3.000e-01,7.000e-01,2.200e+00,2.004e+00,2.800e+00,1.390e+00,5.006e-03,6.088e-01,5.000e+01,7.744e+00,-2.035e-02,3.696e+00,2.900e+00,2.000e-01,2.500e+00,2.800e+00,2.004e+00,4.000e-01,1.200e+00,1.201e+00,0.000e+00,8.261e+00,1.238e+00,3.30
15000,15000,106801,2.462e-01,-4.000e-01,6.000e-01,3.300e+00,5.044e+00,4.398e+00,1.200e+00,4.543e-02,3.799e+00,2.000e+01,1.167e+01,2.949e-01,-8.462e-01,-2.000e-01,3.000e-01,3.100e+00,4.398e+00,5.044e+00,6.000e-01,1.599e+00,2.199e+00,0.000e+00,1.168e+01,3.049e-01,4.20
15500,15500,110222,1.900e+00,-3.000e-01,8.000e-01,2.200e+00,4.200e+00,2.000e+00,1.599e+00,2.002e-03,2.599e+00,5.000e+01,7.228e+00,1.491e-01,1.100e+00,3.300e+00,1.000e-01,2.500e+00,2.000e+00,4.200e+00,2.000e-01,1.199e+00,6.007e-01,0.000e+00,8.886e+00,1.229e+00,3.20
16000,16000,113626,-7.993e-01,-4.000e-01,6.000e-01,2.800e+00,3.400e+00,3.800e+00,1.200e+00,1.297e-03,2.199e+00,4.000e+01,9.900e+00,1.782e-02,2.399e+00,2.000e+00,3.000e-01,2.800e+00,3.800e+00,3.400e+00,6.000e-01,1.199e+00,2.000e+00,0.000e+00,9.458e+00,1.079e+00,3.70
16500,16500,116648,1.499e+00,-1.000e-01,1.000e+00,5.000e-01,2.999e+00,1.400e+00,1.999e+00,3.025e-04,9.999e-01,9.000e+01,2.043e+00,1.961e-01,5.901e+00,7.500e+00,2.000e-01,1.200e+00,1.400e+00,2.999e+00,4.000e-01,3.999e-01,6.000e-01,0.000e+00,3.886e+00,2.799e+00,1.60
17000,17000,119465,9.983e-02,1.000e-01,4.000e-01,2.100e+00,8.011e-01,8.012e-01,7.999e-01,1.179e-03,3.731e-07,5.000e+01,6.701e+00,3.496e-01,3.400e+00,3.400e+00,1.000e-01,2.600e+00,8.012e-01,8.011e-01,2.000e-01,5.999e-01,1.346e-03,0.000e+00,7.073e+00,1.514e+00,3.00
17500,17500,121982,6.909e-01,-1.300e+00,9.000e-01,1.700e+00,4.191e+00,2.200e+00,1.800e+00,2.139e-04,2.391e+00,6.000e+01,5.871e+00,-1.265e-01,3.309e+00,5.300e+00,2.000e-01,2.400e+00,2.200e+00,4.191e+00,4.000e-01,2.000e-01,1.600e+00,0.000e+00,8.009e+00,2.081e+00,2.70
18000,18000,124349,6.000e-01,-1.000e+00,8.000e-01,9.000e-01,1.600e+00,2.118e-08,1.600e+00,1.246e-04,7.668e-08,8.000e+01,2.443e+00,-1.642e-02,6.200e+00,7.800e+00,0.000e+00,1.800e+00,2.118e-08,1.600e+00,0.000e+00,0.000e+00,2.118e-08,0.000e+00,4.629e+00,3.096e+00,1.80
18500,18500,126581,9.994e-01,-1.200e+00,9.000e-01,1.300e+00,3.399e+00,1.200e+00,1.800e+00,0.000e+00,1.600e+00,7.000e+01,4.143e+00,-3.619e-02,4.501e+00,6.700e+00,0.000e+00,1.900e+00,1.200e+00,3.399e+00,0.000e+00,5.999e-01,6.001e-01,0.000e+00,6.385e+00,2.702e+00,2.20
19000,19000,128651,5.981e-01,-1.200e+00,8.000e-01,1.300e+00,2.998e+00,1.200e+00,1.599e+00,2.327e-04,1.398e+00,6.000e+01,4.986e+00,-8.869e-02,3.702e+00,5.500e+00,0.000e+00,2.500e+00,1.200e+00,2.998e+00,0.000e+00,5.999e-01,5.999e-01,0.000e+00,7.728e+00,2.032e+00,2.80
19500,19500,130589,1.500e+00,-1.100e+00,1.000e+00,4.000e-01,2.800e+00,2.000e-01,2.000e+00,0.000e+00,7.998e-01,9.000e+01,1.257e+00,-1.591e-02,6.300e+00,8.900e+00,0.000e+00,1.300e+00,2.000e-01,2.800e+00,0.000e+00,2.000e-01,1.357e-05,0.000e+00,4.043e+00,3.494e+00,1.40
20000,20000,132522,9.998e-01,-1.000e+00,1.000e+00,0.000e+00,2.000e+00,1.786e-07,2.000e+00,0.000e+00,0.000e+00,1.000e+02,0.000e+00,0.000e+00,8.000e+00,1.000e+01,0.000e+00,1.000e+00,1.786e-07,2.000e+00,0.000e+00,0.000e+00,1.786e-07,0.000e+00,2.571e+00,3.889e+00,1.00
20500,20500,134342,6.493e-01,-1.000e+00,9.000e-01,4.000e-01,1.649e+00,8.175e-08,1.649e+00,3.756e-06,6.887e-11,9.000e+01,1.286e+00,-8.642e-02,7.151e+00,8.800e+00,0.000e+00,1.500e+00,8.175e-08,1.649e+00,0.000e+00,0.000e+00,8.175e-08,0.000e+00,3.857e+00,3.278e+00,1.50
21000,21000,136093,9.984e-01,-1.000e+00,1.000e+00,0.000e+00,1.998e+00,6.166e-08,1.998e+00,1.578e-05,0.000e+00,1.000e+02,1.286e-01,-7.778e-02,7.902e+00,9.900e+00,0.000e+00,1.100e+00,6.166e-08,1.998e+00,0.000e+00,0.000e+00,6.166e-08,0.000e+00,2.829e+00,3.675e+00,1.10
21500,21500,137836,1.000e+00,-1.000e+00,1.000e+00,0.000e+00,2.000e+00,4.765e-08,2.000e+00,6.325e-05,0.000e+00,1.000e+02,1.286e-01,-7.778e-02,7.900e+00,9.900e+00,0.000e+00,1.100e+00,4.765e-08,2.000e+00,0.000e+00,0.000e+00,4.765e-08,0.000e+00,2.829e+00,3.675e+00,1.10
22000,22000,139577,1.000e+00,-1.000e+00,1.000e+00,0.000e+00,2.000e+00,1.150e-09,2.000e+00,0.000e+00,0.000e+00,1.000e+02,0.000e+00,0.000e+00,8.000e+00,1.000e+01,0.000e+00,1.000e+00,1.150e-09,2.000e+00,0.000e+00,0.000e+00,1.150e-09,0.000e+00,2.571e+00,3.889e+00,1.00
22500,22500,141177,1.000e+00,-1.000e+00,1.000e+00,0.000e+00,2.000e+00,6.415e-17,2.000e+00,0.000e+00,0.000e+00,1.000e+02,0.000e+00,0.000e+00,8.000e+00,1.000e+01,0.000e+00,1.000e+00,6.415e-17,2.000e+00,0.000e+00,0.000e+00,6.415e-17,0.000e+00,2.571e+00,3.889e+00,1.00
23000,23000,142759,9.995e-01,-1.000e+00,1.000e+00,0.000e+00,2.000e+00,1.150e-18,2.000e+00,2.931e-05,0.000e+00,1.000e+02,3.857e-01,-1.167e-01,7.800e+00,9.800e+00,0.000e+00,1.300e+00,1.150e-18,2.000e+00,0.000e+00,0.000e+00,1.150e-18,0.000e+00,3.343e+00,3.403e+00,1.30
23500,23500,144280,9.999e-01,-1.000e+00,1.000e+00,0.000e+00,2.000e+00,1.176e-19,2.000e+00,0.000e+00,0.000e+00,1.000e+02,0.000e+00,0.000e+00,8.000e+00,1.000e+01,0.000e+00,1.000e+00,1.176e-19,2.000e+00,0.000e+00,0.000e+00,1.176e-19,0.000e+00,2.571e+00,3.889e+00,1.00
24000,24000,145834,9.999e-01,-1.000e+00,1.000e+00,0.000e+00,2.000e+00,8.967e-23,2.000e+00,0.000e+00,0.000e+00,1.000e+02,0.000e+00,0.000e+00,8.000e+00,1.000e+01,0.000e+00,1.000e+00,8.967e-23,2.000e+00,0.000e+00,0.000e+00,8.967e-23,0.000e+00,2.571e+00,3.889e+00,1.00
24500,24500,147343,9.999e-01,-1.000e+00,1.000e+00,0.000e+00,2.000e+00,2.224e-23,2.000e+00,0.000e+00,0.000e+00,1.000e+02,0.000e+00,0.000e+00,8.000e+00,1.000e+01,0.000e+00,1.000e+00,2.224e-23,2.000e+00,0.000e+00,0.000e+00,2.224e-23,0.000e+00,2.571e+00,3.889e+00,1.00
25000,25000,148884,7.850e-01,-1.000e+00,1.000e+00,0.000e+00,1.785e+00,8.386e-24,1.785e+00,2.479e-06,0.000e+00,1.000e+02,1.286e-01,-7.778e-02,8.115e+00,9.900e+00,0.000e+00,1.100e+00,8.386e-24,1.785e+00,0.000e+00,0.000e+00,8.386e-24,0.000e+00,2.829e+00,3.675e+00,1.10
