episode,step_train,step,A1_reward_total,A1_n_lever,A1_n_door,A1_received,A1_given,A1_r-lever,A1_r-start,A1_r-door,A1_win_rate,A2_reward_total,A2_n_lever,A2_n_door,A2_received,A2_given,A2_r-lever,A2_r-start,A2_r-door,A2_win_rate,A3_reward_total,A3_n_lever,A3_n_door,A3_received,A3_given,A3_r-lever,A3_r-start,A3_r-door,A3_win_rate,A4_reward_total,A4_n_lever,A4_n_door,A4_received,A4_given,A4_r-lever,A4_r-start,A4_r-door,A4_win_rate,steps_per_eps
100,100,888,-4.388e+00,2.200e+00,1.100e+00,1.687e+01,1.815e+01,8.547e+00,4.735e+00,3.583e+00,2.000e+01,1.201e+01,2.000e+00,2.000e+00,2.565e+01,1.143e+01,1.137e+01,4.113e+00,1.017e+01,0.000e+00,-2.596e+01,1.200e+00,1.800e+00,2.010e+00,2.507e+01,6.403e-01,7.053e-01,6.643e-01,0.000e+00,8.338e+00,4.000e-01,1.800e+00,2.667e+01,1.653e+01,2.274e+00,1.438e+01,1.002e+01,0.000e+00,4.80
200,200,1800,-7.394e+00,2.500e+00,1.500e+00,7.572e+00,1.187e+01,5.391e+00,7.439e-01,1.437e+00,2.000e+01,-8.369e+00,1.400e+00,1.100e+00,6.476e+00,1.184e+01,2.356e+00,2.443e+00,1.676e+00,0.000e+00,-1.095e+01,1.200e+00,1.000e+00,3.547e+00,1.130e+01,1.159e+00,1.759e+00,6.293e-01,0.000e+00,1.692e+01,6.000e-01,2.500e+00,2.676e+01,9.343e+00,3.413e+00,8.995e+00,1.435e+01,0.000e+00,4.70
300,300,2702,-9.998e+00,2.000e+00,1.500e+00,4.573e+00,1.157e+01,3.491e+00,2.399e-01,8.419e-01,5.000e+01,-1.467e+00,1.800e+00,1.500e+00,1.032e+01,9.189e+00,6.898e+00,8.481e-01,2.576e+00,0.000e+00,-1.248e+01,1.100e+00,1.700e+00,9.951e-01,1.177e+01,3.723e-01,3.363e-01,2.866e-01,0.000e+00,1.804e+01,6.000e-01,1.900e+00,2.400e+01,7.359e+00,3.405e+00,9.709e+00,1.089e+01,0.000e+00,4.20
400,400,3619,-1.756e+01,1.900e+00,1.400e+00,3.255e+00,1.762e+01,2.642e+00,3.827e-01,2.304e-01,1.000e+01,1.059e+01,3.200e+00,8.000e-01,2.337e+01,1.048e+01,1.867e+01,2.605e+00,2.091e+00,0.000e+00,-1.827e+01,5.000e-01,2.300e+00,5.393e-01,1.741e+01,6.479e-02,2.757e-01,1.988e-01,0.000e+00,1.574e+01,1.700e+00,8.000e-01,2.851e+01,1.018e+01,9.972e+00,1.391e+01,4.635e+00,0.000e+00,4.90
500,500,4521,-1.796e+00,1.600e+00,1.200e+00,1.071e+01,1.110e+01,7.363e+00,1.506e+00,1.836e+00,5.000e+01,1.901e+00,2.200e+00,8.000e-01,1.269e+01,9.584e+00,1.098e+01,5.611e-01,1.141e+00,0.000e+00,-1.723e+01,1.200e+00,1.600e+00,1.010e+00,1.654e+01,5.546e-01,2.072e-01,2.484e-01,0.000e+00,1.283e+01,1.000e+00,1.100e+00,2.101e+01,8.178e+00,5.601e+00,9.636e+00,5.769e+00,0.000e+00,3.90
600,600,5407,8.621e-01,1.500e+00,1.600e+00,1.026e+01,6.300e+00,6.432e+00,1.356e+00,2.474e+00,3.000e+01,4.410e-01,2.600e+00,8.000e-01,8.392e+00,6.151e+00,7.968e+00,9.684e-02,3.274e-01,0.000e+00,-1.050e+01,1.500e+00,1.800e+00,3.784e-01,8.977e+00,2.491e-01,5.760e-02,7.172e-02,0.000e+00,7.958e-01,1.000e+00,1.700e+00,9.144e+00,6.748e+00,2.522e+00,3.335e+00,3.287e+00,0.000e+00,4.30
700,700,6299,-1.713e+00,1.900e+00,9.000e-01,1.368e+01,1.289e+01,1.078e+01,1.226e+00,1.670e+00,4.000e+01,1.013e+01,2.700e+00,7.000e-01,1.613e+01,4.601e+00,1.431e+01,6.542e-01,1.173e+00,0.000e+00,-1.773e+01,9.000e-01,2.100e+00,1.164e-01,1.765e+01,5.466e-02,3.070e-02,3.109e-02,0.000e+00,3.810e+00,1.000e+00,1.500e+00,1.442e+01,9.210e+00,3.865e+00,5.185e+00,5.371e+00,0.000e+00,4.00
800,800,7171,-2.775e-01,1.700e+00,1.100e+00,1.341e+01,1.089e+01,9.995e+00,1.575e+00,1.838e+00,2.000e+01,5.779e+00,3.000e+00,8.000e-01,1.289e+01,4.313e+00,1.226e+01,1.418e-01,4.909e-01,0.000e+00,-2.075e+01,1.000e+00,2.400e+00,2.242e-01,1.867e+01,1.105e-01,5.096e-02,6.272e-02,0.000e+00,5.349e+00,1.200e+00,1.600e+00,1.628e+01,8.929e+00,4.411e+00,6.455e+00,5.413e+00,0.000e+00,4.60
900,900,8081,7.121e+00,1.900e+00,1.000e+00,1.189e+01,1.974e+00,1.062e+01,8.399e-01,4.360e-01,4.000e+01,3.187e+00,3.600e+00,5.000e-01,9.071e+00,4.084e+00,8.916e+00,9.780e-03,1.453e-01,0.000e+00,-8.687e+00,8.000e-01,2.400e+00,1.871e+00,8.858e+00,4.728e-01,4.938e-01,9.045e-01,0.000e+00,-7.220e+00,8.000e-01,1.400e+00,2.120e+00,1.004e+01,7.209e-01,8.661e-01,5.326e-01,0.000e+00,4.30
1000,1000,8968,3.406e+00,1.900e+00,2.000e+00,1.280e+01,5.894e+00,1.087e+01,7.363e-01,1.197e+00,1.000e+01,6.496e+00,4.100e+00,3.000e-01,1.288e+01,4.186e+00,1.252e+01,1.324e-01,2.316e-01,0.000e+00,-1.360e+01,7.000e-01,3.000e+00,5.543e-02,1.216e+01,1.745e-02,1.376e-02,2.422e-02,0.000e+00,-6.201e+00,6.000e-01,1.900e+00,3.086e+00,6.587e+00,6.015e-01,1.511e+00,9.738e-01,0.000e+00,4.80
1100,1100,9853,8.823e+00,1.400e+00,1.400e+00,1.113e+01,1.806e+00,8.228e+00,1.062e+00,1.838e+00,4.000e+01,4.976e+00,3.600e+00,0.000e+00,1.000e+01,3.825e+00,9.994e+00,6.620e-03,0.000e+00,0.000e+00,-9.241e+00,1.000e+00,2.100e+00,6.489e-02,8.306e+00,3.389e-02,9.873e-03,2.112e-02,0.000e+00,-8.558e+00,6.000e-01,1.300e+00,7.070e-01,7.965e+00,2.233e-01,3.161e-01,1.676e-01,0.000e+00,3.70
1200,1200,10733,2.625e+00,1.400e+00,1.700e+00,7.890e+00,1.465e+00,7.272e+00,1.259e-01,4.928e-01,3.000e+01,5.394e+00,3.900e+00,2.000e-01,9.752e+00,2.459e+00,9.676e+00,4.017e-02,3.648e-02,0.000e+00,-7.905e+00,6.000e-01,2.800e+00,6.396e-02,7.569e+00,2.667e-02,1.148e-02,2.580e-02,0.000e+00,-7.714e+00,9.000e-01,1.700e+00,3.115e-01,6.526e+00,1.365e-01,1.142e-01,6.076e-02,0.000e+00,4.50
1300,1300,11607,8.342e+00,1.700e+00,1.100e+00,1.181e+01,4.700e-01,9.751e+00,6.405e-01,1.421e+00,2.000e+01,1.280e+00,4.300e+00,0.000e+00,5.798e+00,3.518e+00,5.798e+00,0.000e+00,0.000e+00,0.000e+00,-9.380e+00,9.000e-01,2.900e+00,8.045e-02,7.160e+00,3.322e-02,7.753e-03,3.947e-02,0.000e+00,-6.743e+00,2.000e-01,1.700e+00,1.919e-01,6.735e+00,2.942e-02,7.718e-02,8.531e-02,0.000e+00,4.30
1400,1400,12502,3.610e+00,1.600e+00,1.400e+00,5.679e+00,3.681e-01,5.509e+00,1.731e-02,1.521e-01,3.000e+01,2.484e+00,4.100e+00,2.000e-01,6.020e+00,2.236e+00,6.015e+00,0.000e+00,5.415e-03,0.000e+00,-4.783e+00,1.300e+00,1.800e+00,1.208e-01,3.304e+00,6.045e-02,2.185e-02,3.848e-02,0.000e+00,-7.712e+00,5.000e-01,2.000e+00,2.029e-01,6.115e+00,4.854e-02,8.568e-02,6.870e-02,0.000e+00,4.30
1500,1500,13382,1.776e+00,1.800e+00,1.900e+00,6.594e+00,8.174e-01,6.497e+00,4.150e-02,5.516e-02,2.000e+01,3.105e+00,4.800e+00,0.000e+00,6.054e+00,1.949e+00,6.054e+00,0.000e+00,0.000e+00,0.000e+00,-7.041e+00,1.100e+00,2.400e+00,2.686e-01,4.809e+00,9.446e-02,7.806e-02,9.611e-02,0.000e+00,-6.741e+00,2.000e-01,2.300e+00,2.644e-01,5.605e+00,3.108e-02,1.279e-01,1.054e-01,0.000e+00,4.80
1600,1600,14259,6.072e+00,1.600e+00,1.300e+00,9.419e+00,1.846e+00,8.596e+00,3.581e-01,4.644e-01,5.000e+01,-2.300e+00,3.800e+00,0.000e+00,1.635e+00,2.935e+00,1.635e+00,0.000e+00,0.000e+00,0.000e+00,-4.546e+00,1.500e+00,1.800e+00,1.106e+00,3.852e+00,6.839e-01,1.329e-01,2.890e-01,0.000e+00,-1.926e+00,5.000e-01,1.200e+00,3.401e-01,3.866e+00,1.740e-01,1.211e-01,4.502e-02,0.000e+00,3.80
1700,1700,15132,4.181e+00,1.100e+00,1.800e+00,7.009e+00,7.279e-01,6.204e+00,3.724e-01,4.325e-01,2.000e+01,-2.079e+00,4.500e+00,0.000e+00,1.200e+00,2.279e+00,1.200e+00,0.000e+00,0.000e+00,0.000e+00,-5.433e+00,1.200e+00,2.600e+00,2.252e-01,3.158e+00,1.187e-01,2.941e-02,7.714e-02,0.000e+00,-3.469e+00,6.000e-01,1.600e+00,4.868e-01,2.756e+00,2.379e-01,1.669e-01,8.195e-02,0.000e+00,4.50
1800,1800,16021,4.881e+00,1.800e+00,7.000e-01,9.099e+00,1.617e+00,8.994e+00,5.266e-02,5.242e-02,4.000e+01,1.461e+00,3.700e+00,2.000e-01,5.761e+00,3.100e+00,5.740e+00,0.000e+00,2.061e-02,0.000e+00,-4.906e+00,4.000e-01,2.500e+00,4.228e-01,7.328e+00,1.624e-01,8.383e-02,1.766e-01,0.000e+00,-5.237e+00,7.000e-01,1.100e+00,1.994e+00,5.231e+00,8.460e-01,6.819e-01,4.659e-01,0.000e+00,3.90
1900,1900,16859,3.744e+00,2.100e+00,1.900e+00,8.702e+00,2.158e+00,8.656e+00,6.483e-03,3.946e-02,1.000e+01,5.762e+00,4.600e+00,0.000e+00,1.003e+01,3.268e+00,1.003e+01,5.786e-04,0.000e+00,0.000e+00,-6.985e+00,7.000e-01,3.500e+00,2.294e+00,6.779e+00,7.846e-01,1.151e-01,1.395e+00,0.000e+00,-1.002e+01,2.000e-01,2.200e+00,2.464e-01,9.067e+00,4.686e-02,1.211e-01,7.851e-02,0.000e+00,4.70
2000,2000,17751,3.590e+00,1.600e+00,1.600e+00,7.552e+00,1.161e+00,7.455e+00,3.199e-02,6.465e-02,2.000e+01,3.710e+00,4.500e+00,1.000e-01,7.460e+00,2.450e+00,7.455e+00,5.521e-03,2.705e-04,0.000e+00,-7.011e+00,4.000e-01,3.300e+00,1.543e-01,5.966e+00,6.481e-02,1.162e-02,7.790e-02,0.000e+00,-7.189e+00,7.000e-01,2.400e+00,4.485e-01,6.038e+00,2.184e-01,6.393e-02,1.662e-01,0.000e+00,4.70
2100,2100,18621,2.678e+00,1.600e+00,1.600e+00,6.760e+00,1.583e+00,6.708e+00,2.287e-02,2.985e-02,4.000e+01,2.539e+00,4.500e+00,2.000e-01,6.046e+00,2.107e+00,6.039e+00,0.000e+00,6.205e-03,0.000e+00,-6.044e+00,1.300e+00,2.700e+00,6.243e-01,5.468e+00,3.277e-01,8.406e-02,2.125e-01,0.000e+00,-4.773e+00,1.100e+00,1.600e+00,7.058e-01,4.979e+00,4.224e-01,1.132e-01,1.702e-01,0.000e+00,4.70
2200,2200,19492,2.374e+00,1.300e+00,1.100e+00,6.893e+00,1.920e+00,6.584e+00,8.498e-02,2.242e-01,3.000e+01,5.918e+00,4.400e+00,0.000e+00,9.233e+00,2.315e+00,9.233e+00,0.000e+00,0.000e+00,0.000e+00,-4.481e+00,8.000e-01,3.100e+00,1.395e+00,6.976e+00,8.926e-01,4.955e-02,4.531e-01,0.000e+00,-8.611e+00,6.000e-01,2.100e+00,4.080e-01,6.719e+00,1.711e-01,7.953e-02,1.573e-01,0.000e+00,4.40
2300,2300,20406,9.596e+00,1.400e+00,1.600e+00,1.380e+01,1.204e+00,7.912e+00,2.395e+00,3.492e+00,1.000e+01,5.896e+00,4.700e+00,0.000e+00,1.066e+01,3.764e+00,1.066e+01,0.000e+00,0.000e+00,0.000e+00,-1.303e+01,8.000e-01,3.000e+00,1.453e+00,1.198e+01,9.672e-01,9.041e-02,3.956e-01,0.000e+00,-1.016e+01,1.000e-01,2.100e+00,1.595e-01,9.124e+00,4.670e-02,6.286e-02,4.992e-02,0.000e+00,4.70
2400,2400,21292,7.003e+00,1.400e+00,1.700e+00,1.032e+01,1.120e+00,7.812e+00,1.544e+00,9.670e-01,3.000e+01,3.783e+00,4.100e+00,0.000e+00,8.028e+00,3.245e+00,8.028e+00,0.000e+00,0.000e+00,0.000e+00,-8.620e+00,6.000e-01,2.900e+00,8.099e-01,8.330e+00,4.654e-01,8.495e-02,2.596e-01,0.000e+00,-7.466e+00,6.000e-01,1.600e+00,1.866e-01,6.653e+00,9.288e-02,4.182e-02,5.189e-02,0.000e+00,4.10
2500,2500,22168,1.063e-01,1.000e+00,2.000e+00,4.755e+00,1.648e+00,4.613e+00,6.734e-02,7.405e-02,3.000e+01,4.797e+00,4.500e+00,1.000e-01,7.737e+00,1.739e+00,7.678e+00,0.000e+00,5.888e-02,0.000e+00,-4.770e+00,1.300e+00,3.100e+00,1.217e+00,3.387e+00,9.293e-01,1.872e-02,2.693e-01,0.000e+00,-6.334e+00,2.000e-01,2.500e+00,3.355e-01,7.269e+00,1.234e-01,1.071e-01,1.050e-01,0.000e+00,4.60
2600,2600,23072,3.275e+00,1.400e+00,1.800e+00,7.533e+00,9.580e-01,6.353e+00,1.782e-01,1.002e+00,2.000e+01,4.155e+00,4.400e+00,1.000e-01,7.827e+00,2.472e+00,7.821e+00,0.000e+00,6.255e-03,0.000e+00,-5.560e+00,3.000e-01,3.400e+00,2.084e-01,6.168e+00,1.576e-01,6.811e-03,4.406e-02,0.000e+00,-7.371e+00,4.000e-01,2.300e+00,1.454e-01,6.116e+00,5.908e-02,5.574e-02,3.060e-02,0.000e+00,4.50
2700,2700,23965,1.273e+01,1.900e+00,1.300e+00,1.573e+01,1.194e+00,1.083e+01,2.276e+00,2.622e+00,5.000e+01,-1.953e-02,3.900e+00,0.000e+00,5.683e+00,4.702e+00,5.683e+00,0.000e+00,0.000e+00,0.000e+00,-9.964e+00,8.000e-01,2.700e+00,5.790e-01,9.643e+00,4.374e-01,9.026e-03,1.326e-01,0.000e+00,-5.349e+00,5.000e-01,2.000e+00,1.379e-01,6.587e+00,6.930e-02,1.263e-02,5.602e-02,0.000e+00,3.90
2800,2800,24860,3.694e+00,2.200e+00,1.300e+00,1.120e+01,4.407e+00,1.084e+01,1.333e-01,2.296e-01,1.000e+01,2.710e+00,4.700e+00,0.000e+00,7.035e+00,3.324e+00,7.035e+00,0.000e+00,0.000e+00,0.000e+00,-5.873e+00,1.000e-01,4.100e+00,2.433e+00,7.806e+00,7.414e-02,1.835e-01,2.176e+00,0.000e+00,-7.332e+00,3.000e-01,2.400e+00,4.464e-01,5.578e+00,1.882e-01,8.453e-02,1.737e-01,0.000e+00,4.70
2900,2900,25709,1.908e+00,1.700e+00,2.300e+00,9.804e+00,4.296e+00,7.795e+00,8.624e-01,1.147e+00,1.000e+01,4.200e+00,4.700e+00,0.000e+00,7.775e+00,2.575e+00,7.775e+00,0.000e+00,0.000e+00,0.000e+00,-7.822e+00,4.000e-01,3.800e+00,1.896e+00,8.017e+00,2.589e-01,2.240e-01,1.413e+00,0.000e+00,-5.387e+00,4.000e-01,1.900e+00,6.821e-01,5.269e+00,2.504e-01,2.645e-01,1.672e-01,0.000e+00,4.70
3000,3000,26579,-4.241e-01,1.800e+00,1.500e+00,8.464e+00,5.689e+00,7.860e+00,5.588e-02,5.487e-01,2.000e+01,8.478e+00,4.600e+00,1.000e-01,1.304e+01,3.466e+00,1.301e+01,0.000e+00,2.916e-02,0.000e+00,-7.055e+00,3.000e-01,4.200e+00,4.283e-01,8.083e+00,3.128e-02,4.887e-04,3.965e-01,0.000e+00,-6.799e+00,4.000e-01,2.200e+00,1.272e+00,5.971e+00,3.581e-01,5.117e-01,4.019e-01,0.000e+00,4.70
3100,3100,27451,2.624e+00,2.000e+00,9.000e-01,8.244e+00,3.219e+00,8.127e+00,1.665e-02,1.002e-01,4.000e+01,5.848e+00,4.000e+00,0.000e+00,9.032e+00,2.183e+00,9.032e+00,0.000e+00,0.000e+00,0.000e+00,-7.172e+00,2.000e-01,3.500e+00,1.084e-01,9.180e+00,5.167e-03,4.217e-04,1.028e-01,0.000e+00,-4.101e+00,7.000e-01,1.800e+00,3.032e+00,5.832e+00,1.876e+00,5.563e-01,5.992e-01,0.000e+00,4.00
3200,3200,28330,-2.652e+00,1.600e+00,1.300e+00,3.397e+00,2.649e+00,3.333e+00,3.769e-02,2.605e-02,3.000e+01,6.219e+00,4.300e+00,0.000e+00,8.156e+00,7.374e-01,8.152e+00,4.587e-03,0.000e+00,0.000e+00,-6.938e+00,3.000e-01,3.700e+00,1.094e-02,8.049e+00,1.942e-03,1.352e-03,7.650e-03,0.000e+00,-2.329e+00,7.000e-01,1.900e+00,3.657e+00,3.786e+00,1.733e+00,1.251e+00,6.725e-01,0.000e+00,4.40
