episode,step_train,step,A1_reward_total,A1_n_lever,A1_n_door,A1_received,A1_given,A1_r-lever,A1_r-start,A1_r-door,A1_win_rate,A2_reward_total,A2_n_lever,A2_n_door,A2_received,A2_given,A2_r-lever,A2_r-start,A2_r-door,A2_win_rate,A3_reward_total,A3_n_lever,A3_n_door,A3_received,A3_given,A3_r-lever,A3_r-start,A3_r-door,A3_win_rate,A4_reward_total,A4_n_lever,A4_n_door,A4_received,A4_given,A4_r-lever,A4_r-start,A4_r-door,A4_win_rate,steps_per_eps
100,100,898,-1.155e+02,3.100e+00,4.000e-01,5.940e+00,1.200e+02,4.429e+00,8.300e-01,6.815e-01,4.000e+01,3.824e+01,1.300e+00,1.300e+00,5.053e+01,1.008e+01,1.639e+01,1.778e+01,1.636e+01,0.000e+00,3.268e+01,6.000e-01,2.800e+00,4.337e+01,1.209e+01,6.556e+00,6.559e+00,3.025e+01,0.000e+00,3.954e+01,1.700e+00,8.000e-01,5.112e+01,8.777e+00,2.188e+01,1.908e+01,1.016e+01,0.000e+00,4.00
200,200,1783,-1.226e+02,3.500e+00,6.000e-01,1.099e+01,1.320e+02,9.024e+00,6.537e-01,1.314e+00,5.000e+01,3.629e+01,1.600e+00,1.700e+00,4.844e+01,9.158e+00,1.766e+01,1.216e+01,1.863e+01,0.000e+00,3.779e+01,4.000e-01,2.100e+00,4.482e+01,1.033e+01,4.104e+00,1.937e+01,2.135e+01,0.000e+00,4.453e+01,2.100e+00,9.000e-01,5.546e+01,8.231e+00,2.699e+01,1.743e+01,1.105e+01,0.000e+00,4.40
300,300,2672,-1.404e+02,4.600e+00,3.000e-01,1.087e+01,1.500e+02,1.064e+01,6.627e-02,1.717e-01,1.000e+01,4.776e+01,8.000e-01,2.600e+00,5.796e+01,6.903e+00,9.459e+00,1.847e+01,3.003e+01,0.000e+00,3.865e+01,3.000e-01,3.100e+00,5.056e+01,1.051e+01,3.048e+00,1.618e+01,3.132e+01,0.000e+00,4.472e+01,2.300e+00,1.200e+00,5.440e+01,6.384e+00,2.543e+01,1.609e+01,1.287e+01,0.000e+00,5.00
400,400,3553,-1.247e+02,3.900e+00,1.000e-01,1.142e+01,1.350e+02,1.122e+01,1.689e-01,3.784e-02,2.000e+01,4.105e+01,8.000e-01,2.200e+00,5.073e+01,6.578e+00,9.074e+00,1.684e+01,2.481e+01,0.000e+00,3.826e+01,1.000e-01,3.600e+00,4.520e+01,7.232e+00,1.007e+00,8.029e+00,3.616e+01,0.000e+00,3.886e+01,2.000e+00,1.100e+00,4.651e+01,5.047e+00,2.094e+01,1.438e+01,1.119e+01,0.000e+00,4.50
500,500,4475,-1.140e+02,3.700e+00,3.000e-01,1.331e+01,1.260e+02,1.313e+01,7.988e-02,1.035e-01,4.000e+01,3.966e+01,1.300e+00,2.000e+00,4.911e+01,6.749e+00,1.519e+01,1.043e+01,2.349e+01,0.000e+00,3.497e+01,0.000e+00,3.200e+00,4.217e+01,9.898e+00,0.000e+00,1.003e+01,3.213e+01,0.000e+00,3.536e+01,1.500e+00,7.000e-01,4.495e+01,6.896e+00,1.633e+01,2.117e+01,7.449e+00,0.000e+00,4.20
600,600,5392,-1.263e+02,4.200e+00,2.000e-01,1.591e+01,1.410e+02,1.576e+01,9.134e-02,5.922e-02,2.000e+01,4.242e+01,9.000e-01,2.200e+00,5.043e+01,5.614e+00,9.651e+00,1.709e+01,2.369e+01,0.000e+00,3.766e+01,2.000e-01,3.800e+00,4.756e+01,9.703e+00,2.020e+00,7.085e+00,3.845e+01,0.000e+00,4.042e+01,1.600e+00,1.000e+00,4.956e+01,7.138e+00,1.713e+01,2.197e+01,1.046e+01,0.000e+00,4.70
700,700,6293,-1.314e+02,4.100e+00,1.000e-01,4.732e+00,1.350e+02,4.713e+00,1.289e-02,5.972e-03,2.000e+01,4.347e+01,4.000e-01,2.300e+00,4.693e+01,2.155e+00,4.166e+00,1.854e+01,2.422e+01,0.000e+00,4.070e+01,3.000e-01,3.200e+00,4.536e+01,3.458e+00,3.016e+00,1.006e+01,3.228e+01,0.000e+00,4.119e+01,1.400e+00,1.200e+00,4.674e+01,3.150e+00,1.501e+01,1.945e+01,1.228e+01,0.000e+00,4.50
800,800,7202,-1.310e+02,3.900e+00,3.000e-01,5.283e+00,1.350e+02,5.252e+00,1.407e-02,1.667e-02,3.000e+01,4.133e+01,7.000e-01,2.400e+00,4.546e+01,2.834e+00,7.091e+00,1.410e+01,2.427e+01,0.000e+00,4.411e+01,3.000e-01,2.400e+00,4.516e+01,5.529e-01,3.016e+00,1.804e+01,2.410e+01,0.000e+00,3.948e+01,1.600e+00,1.200e+00,4.554e+01,3.058e+00,1.635e+01,1.712e+01,1.208e+01,0.000e+00,4.50
900,900,8131,-1.323e+02,4.600e+00,1.000e-01,1.576e+01,1.470e+02,1.573e+01,1.795e-02,1.368e-02,1.000e+01,3.971e+01,1.000e-01,2.700e+00,4.928e+01,7.978e+00,1.009e+00,2.110e+01,2.718e+01,0.000e+00,4.548e+01,6.000e-01,1.600e+00,4.905e+01,9.658e-01,6.006e+00,2.702e+01,1.602e+01,0.000e+00,3.886e+01,1.100e+00,9.000e-01,4.962e+01,7.762e+00,1.133e+01,2.922e+01,9.063e+00,0.000e+00,4.90
1000,1000,9056,-1.381e+02,4.500e+00,2.000e-01,4.141e+00,1.410e+02,4.138e+00,0.000e+00,2.733e-03,1.000e+01,4.195e+01,4.000e-01,1.900e+00,4.717e+01,2.820e+00,4.020e+00,2.406e+01,1.909e+01,0.000e+00,4.528e+01,5.000e-01,1.400e+00,4.706e+01,6.714e-01,5.008e+00,2.802e+01,1.402e+01,0.000e+00,4.362e+01,1.300e+00,6.000e-01,4.766e+01,1.535e+00,1.344e+01,2.819e+01,6.036e+00,0.000e+00,4.70
