episode,step_train,step,A1_reward_total,A1_n_lever,A1_n_door,A1_received,A1_given,A1_r-lever,A1_r-start,A1_r-door,A1_win_rate,A2_reward_total,A2_n_lever,A2_n_door,A2_received,A2_given,A2_r-lever,A2_r-start,A2_r-door,A2_win_rate,A3_reward_total,A3_n_lever,A3_n_door,A3_received,A3_given,A3_r-lever,A3_r-start,A3_r-door,A3_win_rate,steps_per_eps
1100,1100,9272,4.433e+00,2.800e+00,4.000e-01,8.326e+00,2.193e+00,8.305e+00,8.307e-04,1.998e-02,6.000e+01,-2.422e+00,7.000e-01,5.000e-01,1.716e+00,4.838e+00,1.304e+00,2.156e-01,1.957e-01,0.000e+00,-9.105e-01,1.600e+00,1.500e+00,1.501e+00,4.512e+00,1.310e+00,5.957e-03,1.852e-01,0.000e+00,3.30
1200,1200,10027,-1.462e+00,3.100e+00,1.000e-01,4.303e+00,3.966e+00,4.293e+00,9.661e-03,2.977e-04,5.000e+01,2.574e+00,3.000e-01,1.600e+00,2.137e+00,2.763e+00,7.367e-01,5.614e-01,8.391e-01,0.000e+00,-2.512e+00,1.200e+00,1.700e+00,3.376e+00,3.088e+00,2.556e+00,3.133e-01,5.067e-01,0.000e+00,3.90
1300,1300,10743,-3.805e+00,2.000e+00,5.000e-01,1.708e+00,4.413e+00,1.685e+00,1.445e-02,9.068e-03,8.000e+01,4.869e+00,5.000e-01,1.200e+00,2.779e+00,2.809e+00,1.203e+00,2.560e-01,1.320e+00,0.000e+00,1.435e+00,1.300e+00,1.300e+00,3.799e+00,1.063e+00,3.309e+00,1.940e-01,2.955e-01,0.000e+00,3.30
1400,1400,11404,-3.334e+00,2.600e+00,1.000e-01,2.893e+00,5.128e+00,2.893e+00,0.000e+00,4.825e-04,8.000e+01,2.409e+00,6.000e-01,8.000e-01,3.233e+00,3.624e+00,1.798e+00,7.438e-01,6.917e-01,0.000e+00,5.225e+00,1.400e+00,1.000e+00,4.261e+00,1.636e+00,3.942e+00,2.023e-01,1.169e-01,0.000e+00,2.70
1500,1500,12084,-2.191e-01,3.300e+00,1.000e-01,4.645e+00,3.364e+00,4.615e+00,2.477e-02,5.052e-03,5.000e+01,-1.181e+00,4.000e-01,1.500e+00,1.918e+00,5.199e+00,1.066e+00,3.330e-01,5.190e-01,0.000e+00,7.000e-01,1.400e+00,1.800e+00,3.457e+00,1.457e+00,3.164e+00,4.691e-02,2.465e-01,0.000e+00,3.70
1600,1600,12721,-1.721e+00,2.300e+00,4.000e-01,2.579e+00,5.101e+00,2.543e+00,1.608e-02,2.059e-02,1.000e+02,5.600e+00,8.000e-01,1.200e+00,3.857e+00,3.757e+00,2.634e+00,3.930e-01,8.300e-01,0.000e+00,1.421e+00,1.500e+00,1.000e+00,4.539e+00,2.117e+00,4.369e+00,3.566e-02,1.338e-01,0.000e+00,2.80
1700,1700,13345,-4.822e+00,2.800e+00,1.000e-01,2.009e+00,5.231e+00,1.969e+00,3.066e-02,9.570e-03,8.000e+01,4.518e+00,7.000e-01,1.500e+00,3.826e+00,3.607e+00,2.640e+00,3.028e-01,8.829e-01,0.000e+00,2.904e+00,1.700e+00,1.000e+00,5.468e+00,2.464e+00,5.238e+00,1.452e-01,8.432e-02,0.000e+00,3.30
1800,1800,13977,-4.061e+00,2.500e+00,2.000e-01,1.442e+00,4.303e+00,1.367e+00,3.473e-02,3.963e-02,8.000e+01,5.999e+00,6.000e-01,1.800e+00,3.769e+00,2.369e+00,2.261e+00,2.194e-01,1.288e+00,0.000e+00,1.462e+00,1.000e+00,1.300e+00,3.810e+00,2.349e+00,3.343e+00,2.289e-01,2.383e-01,0.000e+00,2.90
1900,1900,14585,-3.021e+00,2.700e+00,3.000e-01,2.697e+00,4.318e+00,2.695e+00,4.051e-04,1.637e-03,9.000e+01,5.699e+00,4.000e-01,1.500e+00,2.643e+00,3.744e+00,1.544e+00,4.097e-01,6.883e-01,0.000e+00,2.122e+00,1.500e+00,1.200e+00,4.829e+00,2.107e+00,4.762e+00,2.940e-02,3.733e-02,0.000e+00,3.10
2000,2000,15180,-9.457e-01,2.700e+00,1.000e-01,3.334e+00,3.180e+00,3.334e+00,0.000e+00,5.137e-04,8.000e+01,2.413e+00,7.000e-01,1.100e+00,3.049e+00,3.436e+00,2.725e+00,6.662e-02,2.572e-01,0.000e+00,2.633e+00,1.200e+00,1.200e+00,2.803e+00,2.571e+00,2.753e+00,1.610e-02,3.416e-02,0.000e+00,2.80
2100,2100,15772,-4.565e+00,2.100e+00,1.000e-01,7.339e-01,4.199e+00,7.337e-01,0.000e+00,1.894e-04,9.000e+01,6.458e+00,4.000e-01,1.500e+00,2.276e+00,3.018e+00,1.541e+00,1.962e-01,5.386e-01,0.000e+00,3.907e+00,1.400e+00,8.000e-01,5.628e+00,1.421e+00,5.414e+00,0.000e+00,2.146e-01,0.000e+00,2.20
2200,2200,16356,-3.679e+00,2.600e+00,2.000e-01,6.052e-01,2.984e+00,6.041e-01,1.019e-03,6.540e-06,9.000e+01,6.180e+00,3.000e-01,2.000e+00,1.805e+00,2.425e+00,1.180e+00,2.090e-02,6.037e-01,0.000e+00,2.199e+00,1.500e+00,9.000e-01,4.098e+00,1.099e+00,4.032e+00,5.560e-02,1.012e-02,0.000e+00,3.00
2300,2300,16922,-3.079e+00,2.600e+00,1.000e-01,2.352e+00,4.132e+00,2.351e+00,9.036e-04,3.326e-04,9.000e+01,7.982e+00,5.000e-01,1.700e+00,4.227e+00,2.845e+00,1.988e+00,5.218e-01,1.718e+00,0.000e+00,-2.029e-01,1.500e+00,8.000e-01,4.389e+00,3.992e+00,4.368e+00,9.717e-03,1.133e-02,0.000e+00,2.80
2400,2400,17479,-4.550e+00,2.400e+00,2.000e-01,8.317e-01,3.782e+00,7.891e-01,4.191e-02,6.992e-04,8.000e+01,5.854e+00,5.000e-01,1.800e+00,2.674e+00,2.420e+00,1.960e+00,6.468e-03,7.073e-01,0.000e+00,2.196e+00,1.500e+00,1.100e+00,4.326e+00,1.630e+00,4.282e+00,9.026e-03,3.568e-02,0.000e+00,3.00
2500,2500,18029,-3.105e+00,1.900e+00,2.000e-01,9.431e-01,3.948e+00,9.425e-01,3.180e-04,2.782e-04,9.000e+01,6.726e+00,7.000e-01,1.500e+00,3.075e+00,2.349e+00,2.594e+00,8.649e-04,4.798e-01,0.000e+00,1.979e+00,1.400e+00,5.000e-01,4.078e+00,1.799e+00,4.054e+00,1.652e-02,7.672e-03,0.000e+00,2.30
2600,2600,18598,-3.963e+00,2.200e+00,2.000e-01,1.032e+00,3.395e+00,1.030e+00,1.354e-03,5.675e-04,1.000e+02,6.334e+00,6.000e-01,1.500e+00,2.593e+00,2.158e+00,2.351e+00,3.920e-03,2.378e-01,0.000e+00,3.529e+00,1.100e+00,8.000e-01,3.689e+00,1.760e+00,3.643e+00,3.377e-02,1.163e-02,0.000e+00,2.70
2700,2700,19148,-4.774e+00,2.300e+00,1.000e-01,1.052e+00,4.625e+00,1.050e+00,4.078e-04,8.535e-04,1.000e+02,1.017e+01,6.000e-01,1.600e+00,4.217e+00,3.051e+00,2.384e+00,1.964e-02,1.813e+00,0.000e+00,6.079e-01,1.600e+00,6.000e-01,5.118e+00,2.710e+00,5.089e+00,2.396e-02,5.270e-03,0.000e+00,2.70
2800,2800,19673,-4.952e+00,2.400e+00,0.000e+00,2.565e-01,4.208e+00,2.565e-01,0.000e+00,0.000e+00,9.000e+01,7.933e+00,4.000e-01,1.500e+00,2.757e+00,3.024e+00,1.590e+00,1.608e-02,1.151e+00,0.000e+00,2.819e+00,1.800e+00,5.000e-01,5.744e+00,1.525e+00,5.739e+00,3.059e-03,1.673e-03,0.000e+00,2.40
2900,2900,20190,-3.855e+00,1.900e+00,1.000e-01,3.973e-01,3.153e+00,3.972e-01,0.000e+00,7.539e-05,1.000e+02,9.283e+00,3.000e-01,1.400e+00,2.441e+00,2.458e+00,1.195e+00,8.235e-03,1.238e+00,0.000e+00,1.372e+00,1.500e+00,3.000e-01,4.220e+00,1.448e+00,4.216e+00,3.289e-03,8.973e-04,0.000e+00,2.00
3000,3000,20667,-4.509e+00,2.100e+00,1.000e-01,1.088e-01,4.518e+00,1.078e-01,2.587e-04,6.844e-04,1.000e+02,7.615e+00,6.000e-01,1.300e+00,3.338e+00,2.923e+00,2.384e+00,4.440e-03,9.487e-01,0.000e+00,3.294e+00,1.700e+00,3.000e-01,5.599e+00,1.605e+00,5.589e+00,9.303e-03,6.612e-04,0.000e+00,2.30
3100,3100,21146,-5.601e+00,2.500e+00,0.000e+00,1.887e-01,4.590e+00,1.882e-01,4.971e-04,0.000e+00,9.000e+01,8.706e+00,9.000e-01,1.100e+00,5.154e+00,2.148e+00,3.466e+00,3.361e-01,1.352e+00,0.000e+00,1.495e+00,1.600e+00,9.000e-01,4.002e+00,2.607e+00,4.000e+00,5.071e-04,2.284e-03,0.000e+00,2.70
3200,3200,21640,-7.645e+00,2.800e+00,0.000e+00,1.770e-01,6.822e+00,1.770e-01,3.872e-05,0.000e+00,9.000e+01,9.273e+00,1.100e+00,1.000e+00,6.138e+00,3.664e+00,4.256e+00,4.407e-01,1.441e+00,0.000e+00,3.671e+00,2.300e+00,4.000e-01,7.277e+00,3.106e+00,7.274e+00,1.998e-03,8.273e-04,0.000e+00,2.90
3300,3300,22152,-4.859e+00,2.000e+00,0.000e+00,7.656e-02,3.936e+00,7.653e-02,3.071e-05,0.000e+00,1.000e+02,7.097e+00,7.000e-01,1.100e+00,2.845e+00,2.548e+00,2.538e+00,1.517e-01,1.550e-01,0.000e+00,4.562e+00,1.500e+00,4.000e-01,5.061e+00,1.499e+00,5.060e+00,4.599e-04,6.777e-04,0.000e+00,2.10
3400,3400,22685,-5.042e+00,1.700e+00,1.000e-01,8.205e-02,4.024e+00,8.203e-02,0.000e+00,1.614e-05,1.000e+02,6.611e+00,9.000e-01,5.000e-01,4.147e+00,1.736e+00,3.535e+00,1.971e-03,6.105e-01,0.000e+00,5.531e+00,9.000e-01,6.000e-01,3.467e+00,1.936e+00,3.424e+00,3.160e-02,1.168e-02,0.000e+00,1.80
3500,3500,23238,-5.495e+00,2.400e+00,4.000e-01,8.274e-02,5.278e+00,8.195e-02,1.032e-04,6.785e-04,8.000e+01,5.895e+00,1.100e+00,1.300e+00,4.049e+00,3.754e+00,3.904e+00,3.849e-02,1.064e-01,0.000e+00,3.500e+00,2.300e+00,4.000e-01,7.097e+00,2.196e+00,7.092e+00,3.718e-03,8.264e-04,0.000e+00,3.00
3600,3600,23756,-6.478e+00,2.500e+00,1.000e-01,9.606e-02,5.474e+00,9.604e-02,0.000e+00,2.546e-05,1.000e+02,7.697e+00,1.100e+00,1.100e+00,4.235e+00,3.537e+00,4.163e+00,1.899e-04,7.181e-02,0.000e+00,5.380e+00,2.100e+00,4.000e-01,6.873e+00,2.193e+00,6.871e+00,5.189e-04,1.616e-03,0.000e+00,2.60
3700,3700,24306,-7.231e+00,2.600e+00,0.000e+00,1.172e-01,6.348e+00,1.172e-01,0.000e+00,0.000e+00,1.000e+02,1.174e+01,1.300e+00,1.100e+00,5.016e+00,9.739e-01,4.932e+00,6.171e-03,7.736e-02,0.000e+00,1.889e+00,2.200e+00,3.000e-01,4.852e+00,2.662e+00,4.840e+00,1.943e-04,1.160e-02,0.000e+00,2.60
3800,3800,24851,-5.983e+00,2.500e+00,1.000e-01,1.370e-01,4.720e+00,1.360e-01,8.886e-04,4.266e-05,9.000e+01,1.122e+01,1.400e+00,1.300e+00,5.338e+00,2.017e+00,4.959e+00,2.125e-04,3.784e-01,0.000e+00,-4.378e-01,2.200e+00,3.000e-01,4.033e+00,2.771e+00,4.030e+00,2.575e-03,4.290e-04,0.000e+00,2.80
3900,3900,25383,-4.945e+00,2.000e+00,3.000e-01,8.751e-02,6.133e+00,8.698e-02,0.000e+00,5.312e-04,7.000e+01,5.766e+00,1.600e+00,5.000e-01,6.034e+00,3.567e+00,6.033e+00,3.570e-04,8.617e-04,0.000e+00,3.479e+00,2.000e+00,2.000e-01,6.791e+00,3.212e+00,6.790e+00,3.465e-06,7.777e-04,0.000e+00,2.30
4000,4000,26007,-4.733e+00,2.400e+00,3.000e-01,1.922e-01,7.225e+00,1.913e-01,1.303e-04,7.515e-04,9.000e+01,8.370e+00,2.000e+00,6.000e-01,7.966e+00,4.696e+00,7.600e+00,3.972e-04,3.656e-01,0.000e+00,2.763e+00,2.700e+00,0.000e+00,7.795e+00,4.032e+00,7.792e+00,2.701e-03,0.000e+00,0.000e+00,2.80
4100,4100,26595,-8.460e+00,2.800e+00,3.000e-01,7.068e-02,8.331e+00,7.030e-02,2.072e-06,3.717e-04,6.000e+01,6.355e+00,2.500e+00,7.000e-01,8.752e+00,6.397e+00,8.739e+00,0.000e+00,1.271e-02,0.000e+00,4.905e+00,3.200e+00,0.000e+00,1.085e+01,4.947e+00,1.085e+01,0.000e+00,0.000e+00,0.000e+00,3.20
4200,4200,27217,-7.748e+00,3.500e+00,1.000e-01,1.352e-01,6.783e+00,1.352e-01,0.000e+00,6.319e-05,7.000e+01,1.104e+01,2.700e+00,8.000e-01,1.181e+01,6.765e+00,1.071e+01,3.559e-04,1.102e+00,0.000e+00,6.050e-01,3.500e+00,0.000e+00,7.037e+00,5.432e+00,7.029e+00,7.345e-03,0.000e+00,0.000e+00,3.60
4300,4300,27753,-4.649e+00,2.100e+00,1.000e-01,4.083e-02,4.790e+00,4.037e-02,2.330e-04,2.260e-04,1.000e+02,8.420e+00,1.400e+00,8.000e-01,5.606e+00,4.386e+00,5.546e+00,1.061e-04,5.959e-02,0.000e+00,3.529e+00,2.100e+00,2.000e-01,6.348e+00,2.818e+00,6.123e+00,0.000e+00,2.252e-01,0.000e+00,2.30
4400,4400,28309,-6.456e+00,2.700e+00,5.000e-01,6.590e-02,7.422e+00,6.548e-02,0.000e+00,4.263e-04,9.000e+01,9.557e+00,2.400e+00,6.000e-01,1.032e+01,5.860e+00,9.585e+00,1.260e-03,7.308e-01,0.000e+00,2.898e+00,3.000e+00,2.000e-01,7.735e+00,4.837e+00,7.706e+00,0.000e+00,2.949e-02,0.000e+00,3.20
4500,4500,28870,-5.825e+00,2.900e+00,3.000e-01,1.066e-01,8.131e+00,1.054e-01,5.190e-04,6.243e-04,5.000e+01,7.197e+00,3.100e+00,4.000e-01,1.254e+01,6.346e+00,1.239e+01,0.000e+00,1.493e-01,0.000e+00,6.280e-01,3.400e+00,1.000e-01,8.042e+00,6.214e+00,8.041e+00,0.000e+00,6.625e-04,0.000e+00,3.50
4600,4600,29435,-8.872e-01,2.300e+00,8.000e-01,4.997e-01,5.387e+00,4.938e-01,2.735e-03,3.084e-03,7.000e+01,8.282e+00,2.600e+00,6.000e-01,1.008e+01,2.497e+00,1.003e+01,3.692e-05,4.455e-02,0.000e+00,-3.895e+00,3.200e+00,0.000e+00,2.487e+00,5.182e+00,2.487e+00,1.921e-04,0.000e+00,0.000e+00,3.30
4700,4700,30009,4.183e+00,1.500e+00,9.000e-01,2.646e+00,3.463e+00,2.589e+00,1.050e-02,4.689e-02,8.000e+01,4.868e+00,2.000e+00,5.000e-01,7.047e+00,2.879e+00,7.047e+00,0.000e+00,4.840e-04,0.000e+00,-4.451e+00,2.300e+00,1.000e-01,2.833e-01,3.634e+00,2.832e-01,1.763e-05,3.286e-06,0.000e+00,2.50
4800,4800,30544,8.288e+00,1.300e+00,9.000e-01,3.851e+00,3.963e+00,2.722e+00,1.227e-01,1.006e+00,1.000e+02,4.278e+00,2.200e+00,1.000e-01,8.158e+00,3.880e+00,8.158e+00,1.426e-06,2.016e-04,0.000e+00,-5.266e+00,2.300e+00,1.000e-01,1.697e-01,4.335e+00,1.697e-01,0.000e+00,3.237e-05,0.000e+00,2.40
4900,4900,31037,4.405e+00,1.000e+00,1.100e+00,1.963e+00,2.458e+00,1.843e+00,7.628e-03,1.123e-01,1.000e+02,3.993e+00,1.500e+00,6.000e-01,4.914e+00,1.921e+00,4.914e+00,3.616e-06,1.645e-05,0.000e+00,-1.698e+00,1.900e+00,3.000e-01,1.073e-01,2.605e+00,1.073e-01,0.000e+00,7.834e-07,0.000e+00,2.20
5000,5000,31522,6.218e+00,1.100e+00,1.100e+00,2.596e+00,4.078e+00,2.432e+00,3.812e-02,1.257e-01,9.000e+01,4.483e+00,2.300e+00,2.000e-01,8.222e+00,2.340e+00,8.222e+00,0.000e+00,4.941e-04,0.000e+00,-5.601e+00,2.400e+00,1.000e-01,1.799e-02,4.419e+00,1.799e-02,0.000e+00,0.000e+00,0.000e+00,2.50
5100,5100,31960,7.401e+00,5.000e-01,1.000e+00,1.645e+00,2.744e+00,1.326e+00,1.558e-01,1.634e-01,9.000e+01,2.974e+00,1.500e+00,0.000e+00,5.447e+00,1.273e+00,5.447e+00,2.082e-04,0.000e+00,0.000e+00,-4.074e+00,1.700e+00,0.000e+00,2.171e-02,3.096e+00,2.171e-02,0.000e+00,0.000e+00,0.000e+00,1.70
5200,5200,32421,8.296e+00,2.000e-01,1.100e+00,9.075e-01,2.312e+00,6.310e-01,7.707e-03,2.688e-01,1.000e+02,1.909e+00,1.300e+00,1.000e-01,3.502e+00,4.925e-01,3.502e+00,0.000e+00,1.322e-06,0.000e+00,-2.705e+00,1.200e+00,1.000e-01,1.834e-02,1.624e+00,1.833e-02,2.096e-07,7.759e-07,0.000e+00,1.40
5300,5300,32920,1.050e+01,8.000e-01,1.100e+00,3.811e+00,4.075e-01,2.741e+00,2.478e-02,1.045e+00,9.000e+01,-1.020e+00,2.000e+00,2.000e-01,2.489e+00,2.009e+00,2.309e+00,1.796e-01,6.701e-06,0.000e+00,-3.983e+00,2.100e+00,2.000e-01,1.160e-02,3.895e+00,1.160e-02,5.196e-07,1.722e-08,0.000e+00,2.40
5400,5400,33433,1.207e+01,1.500e+00,1.300e+00,6.213e+00,3.996e-02,5.166e+00,1.240e-01,9.229e-01,8.000e+01,-2.082e+00,3.100e+00,2.000e-01,2.958e+00,3.240e+00,2.958e+00,1.270e-06,1.533e-06,0.000e+00,-6.991e+00,3.400e+00,1.000e-01,1.248e-02,5.903e+00,1.248e-02,0.000e+00,1.469e-06,0.000e+00,3.50
5500,5500,33944,1.414e+01,1.900e+00,1.000e+00,8.261e+00,4.180e-01,6.906e+00,2.943e-01,1.061e+00,9.000e+01,6.358e-01,3.600e+00,0.000e+00,5.812e+00,4.177e+00,5.812e+00,0.000e+00,0.000e+00,0.000e+00,-1.008e+01,3.200e+00,1.000e-01,1.776e-02,9.496e+00,1.776e-02,1.720e-08,0.000e+00,0.000e+00,3.60
5600,5600,34464,1.119e+01,8.000e-01,1.200e+00,4.336e+00,4.228e-02,2.960e+00,5.823e-01,7.941e-01,1.000e+02,-2.630e+00,1.800e+00,4.000e-01,1.995e-01,2.230e+00,1.995e-01,0.000e+00,3.341e-07,0.000e+00,-2.664e+00,1.500e+00,6.000e-01,6.331e-03,2.270e+00,6.331e-03,4.451e-08,5.374e-07,0.000e+00,2.30
5700,5700,34995,8.470e+00,9.000e-01,8.000e-01,3.690e+00,2.089e-02,3.214e+00,3.281e-01,1.485e-01,9.000e+01,-6.562e-01,1.700e+00,3.000e-01,2.733e-01,1.929e+00,2.733e-01,0.000e+00,1.319e-07,0.000e+00,-2.113e+00,1.900e+00,2.000e-01,6.914e-02,2.082e+00,6.913e-02,0.000e+00,4.111e-06,0.000e+00,2.10
5800,5800,35496,1.096e+01,9.000e-01,1.500e+00,4.359e+00,1.044e-01,3.441e+00,0.000e+00,9.183e-01,8.000e+01,-4.186e+00,2.200e+00,2.000e-01,1.123e-01,3.099e+00,1.123e-01,0.000e+00,4.984e-08,0.000e+00,-2.969e+00,1.500e+00,7.000e-01,8.642e-01,2.133e+00,8.639e-01,3.448e-04,1.664e-07,0.000e+00,2.40
5900,5900,36030,8.078e+00,7.000e-01,1.000e+00,2.926e+00,1.482e-01,2.797e+00,1.135e-01,1.595e-02,9.000e+01,-3.728e+00,1.400e+00,5.000e-01,1.514e-01,3.580e+00,1.514e-01,0.000e+00,1.520e-07,0.000e+00,1.550e+00,1.300e+00,6.000e-01,2.129e+00,1.478e+00,2.129e+00,0.000e+00,6.690e-06,0.000e+00,1.90
6000,6000,36572,3.450e+00,8.000e-01,1.000e+00,3.194e+00,4.045e+00,3.193e+00,0.000e+00,1.200e-03,1.000e+02,3.246e-01,1.500e+00,3.000e-01,3.375e+00,3.051e+00,3.372e+00,0.000e+00,3.430e-03,0.000e+00,3.426e+00,1.000e+00,8.000e-01,2.697e+00,2.171e+00,2.681e+00,0.000e+00,1.560e-02,0.000e+00,1.80
6100,6100,37061,4.719e+00,1.100e+00,8.000e-01,3.627e+00,4.108e+00,3.602e+00,0.000e+00,2.511e-02,1.000e+02,-1.170e+00,1.600e+00,3.000e-01,3.644e+00,3.514e+00,3.644e+00,0.000e+00,2.232e-04,0.000e+00,3.151e+00,1.100e+00,6.000e-01,3.209e+00,2.858e+00,3.196e+00,2.029e-03,1.105e-02,0.000e+00,1.90
6200,6200,37537,4.809e+00,2.300e+00,3.000e-01,9.188e+00,5.279e+00,9.183e+00,0.000e+00,5.252e-03,1.000e+02,-9.816e-02,1.900e+00,4.000e-01,6.062e+00,6.960e+00,6.056e+00,1.880e-04,5.809e-03,0.000e+00,1.589e+00,1.400e+00,1.100e+00,4.657e+00,7.668e+00,4.568e+00,1.317e-02,7.565e-02,0.000e+00,2.60
6300,6300,38019,2.987e+00,2.200e+00,7.000e-01,8.101e+00,5.814e+00,8.043e+00,5.536e-02,2.996e-03,7.000e+01,-7.650e-01,1.800e+00,1.400e+00,5.423e+00,6.388e+00,5.420e+00,0.000e+00,2.701e-03,0.000e+00,-2.207e-02,1.500e+00,1.500e+00,5.410e+00,6.732e+00,5.223e+00,1.647e-02,1.707e-01,0.000e+00,3.20
6400,6400,38505,3.018e+00,2.200e+00,5.000e-01,8.297e+00,5.779e+00,8.074e+00,1.922e-02,2.045e-01,8.000e+01,8.666e-01,1.700e+00,1.100e+00,6.048e+00,6.681e+00,6.044e+00,0.000e+00,3.383e-03,0.000e+00,-4.851e-01,1.600e+00,1.100e+00,5.587e+00,7.472e+00,5.586e+00,1.830e-04,1.018e-04,0.000e+00,2.80
6500,6500,39009,4.433e+00,2.800e+00,6.000e-01,1.075e+01,6.013e+00,1.045e+01,2.134e-02,2.717e-01,6.000e+01,-3.635e+00,2.000e+00,1.500e+00,7.029e+00,1.096e+01,6.955e+00,1.556e-04,7.397e-02,0.000e+00,4.023e-01,1.700e+00,1.600e+00,7.888e+00,8.685e+00,5.587e+00,3.749e-01,1.926e+00,0.000e+00,3.60
6600,6600,39496,3.748e+00,1.700e+00,9.000e-01,7.340e+00,6.593e+00,6.473e+00,0.000e+00,8.673e-01,7.000e+01,2.290e+00,2.000e+00,5.000e-01,7.988e+00,6.398e+00,7.784e+00,4.907e-09,2.043e-01,0.000e+00,-2.938e+00,1.600e+00,9.000e-01,5.587e+00,7.924e+00,5.386e+00,4.893e-05,2.011e-01,0.000e+00,2.60
