episode,step_train,step,A1_reward_total,A1_n_lever,A1_n_door,A1_received,A1_given,A1_r-lever,A1_r-start,A1_r-door,A1_win_rate,A2_reward_total,A2_n_lever,A2_n_door,A2_received,A2_given,A2_r-lever,A2_r-start,A2_r-door,A2_win_rate,A3_reward_total,A3_n_lever,A3_n_door,A3_received,A3_given,A3_r-lever,A3_r-start,A3_r-door,A3_win_rate,A4_reward_total,A4_n_lever,A4_n_door,A4_received,A4_given,A4_r-lever,A4_r-start,A4_r-door,A4_win_rate,steps_per_eps
100,100,644,4.347e+00,9.000e-01,8.000e-01,6.989e+00,4.043e+00,2.047e+00,3.103e+00,1.839e+00,8.000e+01,6.510e+00,9.000e-01,2.000e+00,8.583e+00,4.173e+00,2.517e+00,7.169e-01,5.349e+00,0.000e+00,-2.721e+00,5.000e-01,9.000e-01,5.173e+00,8.194e+00,8.100e-01,2.579e+00,1.784e+00,0.000e+00,-6.436e+00,1.400e+00,9.000e-01,4.202e+00,8.538e+00,1.878e+00,1.218e+00,1.106e+00,0.000e+00,3.20
200,200,1301,5.888e+00,9.000e-01,1.500e+00,7.621e+00,1.533e+00,2.351e+00,1.908e+00,3.362e+00,7.000e+01,3.901e+00,6.000e-01,1.500e+00,5.114e+00,3.213e+00,1.174e+00,1.690e+00,2.251e+00,0.000e+00,-6.632e+00,7.000e-01,7.000e-01,1.905e+00,7.837e+00,4.860e-01,9.639e-01,4.556e-01,0.000e+00,-2.857e+00,1.000e+00,8.000e-01,3.579e+00,5.637e+00,1.283e+00,1.488e+00,8.084e-01,0.000e+00,3.30
300,300,1962,1.465e+00,1.400e+00,1.100e+00,4.927e+00,1.562e+00,1.921e+00,1.756e+00,1.250e+00,6.000e+01,6.094e+00,5.000e-01,2.300e+00,4.044e+00,1.549e+00,8.604e-01,1.053e+00,2.131e+00,0.000e+00,-9.133e+00,1.000e+00,1.200e+00,8.162e-01,7.049e+00,3.513e-01,2.693e-01,1.955e-01,0.000e+00,-2.126e+00,7.000e-01,1.800e+00,2.897e+00,2.522e+00,6.165e-01,1.096e+00,1.184e+00,0.000e+00,4.20
400,400,2648,4.170e+00,9.000e-01,1.300e+00,7.198e+00,1.827e+00,2.521e+00,2.411e+00,2.266e+00,6.000e+01,2.883e+00,9.000e-01,1.500e+00,3.872e+00,1.989e+00,2.240e+00,6.856e-01,9.465e-01,0.000e+00,-4.775e+00,6.000e-01,7.000e-01,7.392e-01,6.014e+00,2.374e-01,3.608e-01,1.410e-01,0.000e+00,-1.879e+00,7.000e-01,1.500e+00,1.355e+00,3.334e+00,4.795e-01,4.198e-01,4.557e-01,0.000e+00,3.40
500,500,3330,-1.162e+00,7.000e-01,1.500e+00,3.546e+00,6.207e+00,1.054e+00,1.076e+00,1.416e+00,6.000e+01,8.079e+00,1.100e+00,1.500e+00,1.143e+01,1.655e+00,5.025e+00,2.445e+00,3.963e+00,0.000e+00,-4.289e+00,7.000e-01,8.000e-01,6.366e-01,5.226e+00,2.667e-01,2.458e-01,1.240e-01,0.000e+00,-4.528e+00,1.100e+00,1.600e+00,2.341e+00,4.869e+00,1.074e+00,3.803e-01,8.863e-01,0.000e+00,3.60
600,600,3998,2.135e-01,5.000e-01,1.500e+00,3.530e+00,3.116e+00,1.280e+00,8.608e-01,1.389e+00,6.000e+01,6.915e+00,1.000e+00,1.000e+00,8.076e+00,1.460e+00,4.711e+00,1.298e+00,2.067e+00,0.000e+00,-5.902e+00,9.000e-01,5.000e-01,1.068e+00,5.770e+00,5.254e-01,3.972e-01,1.452e-01,0.000e+00,-1.327e+00,1.300e+00,1.400e+00,1.252e+00,3.579e+00,9.159e-01,1.159e-01,2.203e-01,0.000e+00,3.30
700,700,4719,1.271e+00,7.000e-01,1.100e+00,1.082e+00,2.111e+00,7.471e-01,1.432e-01,1.913e-01,9.000e+01,5.506e+00,1.000e+00,9.000e-01,6.217e+00,9.108e-01,4.394e+00,8.427e-01,9.800e-01,0.000e+00,-1.534e+00,6.000e-01,1.100e+00,7.649e-01,3.699e+00,4.512e-01,1.430e-01,1.707e-01,0.000e+00,-1.427e-01,1.100e+00,1.400e+00,6.540e-01,1.997e+00,4.665e-01,4.766e-02,1.399e-01,0.000e+00,3.00
800,800,5409,1.397e-01,6.000e-01,1.500e+00,2.194e+00,2.754e+00,1.156e+00,2.540e-01,7.833e-01,7.000e+01,2.484e+00,1.100e+00,7.000e-01,5.977e+00,1.493e+00,4.351e+00,1.312e+00,3.142e-01,0.000e+00,-3.568e+00,7.000e-01,8.000e-01,9.034e-01,2.971e+00,4.398e-01,3.512e-01,1.124e-01,0.000e+00,1.544e+00,6.000e-01,1.900e+00,9.124e-01,2.768e+00,5.237e-01,8.897e-02,2.998e-01,0.000e+00,3.00
900,900,6071,1.221e+00,5.000e-01,1.000e+00,2.347e+00,3.826e+00,1.564e+00,1.704e-01,6.131e-01,1.000e+02,7.067e+00,1.400e+00,7.000e-01,8.514e+00,1.847e+00,7.092e+00,6.542e-01,7.672e-01,0.000e+00,-2.097e+00,8.000e-01,6.000e-01,1.125e+00,3.822e+00,6.961e-01,2.560e-01,1.725e-01,0.000e+00,1.210e+00,6.000e-01,1.000e+00,1.155e+00,3.646e+00,9.602e-01,1.166e-01,7.842e-02,0.000e+00,2.30
1000,1000,6700,-4.357e-01,4.000e-01,1.300e+00,1.981e+00,4.917e+00,1.347e+00,2.679e-01,3.662e-01,7.000e+01,4.093e+00,1.200e+00,1.600e+00,6.749e+00,1.356e+00,5.728e+00,4.367e-01,5.847e-01,0.000e+00,6.150e-01,7.000e-01,1.200e+00,2.390e+00,4.175e+00,7.902e-01,5.444e-01,1.055e+00,0.000e+00,-3.720e-01,4.000e-01,1.900e+00,2.091e+00,2.763e+00,1.007e+00,4.203e-01,6.636e-01,0.000e+00,3.30
1100,1100,7324,1.853e+00,5.000e-01,1.200e+00,2.874e+00,3.522e+00,2.155e+00,2.251e-01,4.940e-01,9.000e+01,5.998e+00,1.200e+00,1.200e+00,5.724e+00,2.225e+00,5.572e+00,2.339e-02,1.281e-01,0.000e+00,-5.994e-01,8.000e-01,8.000e-01,1.902e+00,4.102e+00,1.069e+00,4.483e-01,3.845e-01,0.000e+00,-2.515e-01,7.000e-01,1.400e+00,2.071e+00,2.723e+00,1.647e+00,1.364e-01,2.877e-01,0.000e+00,2.50
1200,1200,7956,-1.802e-01,8.000e-01,1.600e+00,5.962e+00,4.742e+00,4.022e+00,4.917e-01,1.449e+00,6.000e+01,7.004e+00,1.700e+00,1.000e+00,9.726e+00,2.822e+00,8.181e+00,7.732e-01,7.722e-01,0.000e+00,-3.802e+00,4.000e-01,1.300e+00,1.272e+00,5.175e+00,7.731e-01,3.610e-01,1.384e-01,0.000e+00,-3.821e+00,4.000e-01,2.200e+00,3.767e-01,4.598e+00,3.284e-01,1.702e-02,3.125e-02,0.000e+00,3.30
1300,1300,8534,6.228e-01,4.000e-01,1.400e+00,1.928e+00,1.905e+00,1.800e+00,8.596e-02,4.158e-02,6.000e+01,2.283e+00,1.300e+00,1.000e+00,4.959e+00,1.575e+00,4.916e+00,2.743e-02,1.537e-02,0.000e+00,-3.580e+00,5.000e-01,9.000e-01,5.748e-01,3.554e+00,5.349e-01,2.267e-02,1.730e-02,0.000e+00,2.373e+00,5.000e-01,2.000e+00,1.809e+00,2.236e+00,1.237e+00,1.107e-01,4.610e-01,0.000e+00,2.80
1400,1400,9110,1.131e+00,4.000e-01,1.900e+00,5.067e+00,4.937e+00,2.310e+00,9.030e-01,1.854e+00,7.000e+01,2.947e+00,2.400e+00,7.000e-01,8.312e+00,2.865e+00,8.048e+00,2.238e-01,3.989e-02,0.000e+00,-3.344e+00,5.000e-01,1.500e+00,6.701e-01,5.114e+00,6.054e-01,3.369e-02,3.100e-02,0.000e+00,-2.339e-01,7.000e-01,2.300e+00,2.713e+00,3.847e+00,1.893e+00,2.046e-01,6.156e-01,0.000e+00,3.60
