episode,step_train,step,A1_reward_total,A1_n_lever,A1_n_door,A1_received,A1_given,A1_r-lever,A1_r-start,A1_r-door,A1_win_rate,A2_reward_total,A2_n_lever,A2_n_door,A2_received,A2_given,A2_r-lever,A2_r-start,A2_r-door,A2_win_rate,A3_reward_total,A3_n_lever,A3_n_door,A3_received,A3_given,A3_r-lever,A3_r-start,A3_r-door,A3_win_rate,A4_reward_total,A4_n_lever,A4_n_door,A4_received,A4_given,A4_r-lever,A4_r-start,A4_r-door,A4_win_rate,steps_per_eps
100,100,568,6.875e-01,1.100e+00,5.000e-01,5.343e+00,4.156e+00,2.726e+00,1.475e+00,1.142e+00,9.000e+01,6.251e+00,5.000e-01,1.300e+00,5.805e+00,5.454e+00,1.327e+00,1.049e+00,3.429e+00,0.000e+00,-1.063e+00,8.000e-01,4.000e-01,3.053e+00,6.216e+00,1.358e+00,1.123e+00,5.719e-01,0.000e+00,3.525e+00,1.100e+00,5.000e-01,6.464e+00,4.839e+00,3.474e+00,1.550e+00,1.440e+00,0.000e+00,2.20
200,200,1148,-1.658e+00,8.000e-01,1.000e+00,4.032e+00,4.890e+00,1.450e+00,1.227e+00,1.355e+00,8.000e+01,7.629e+00,5.000e-01,1.800e+00,9.809e+00,5.981e+00,1.972e+00,1.682e+00,6.156e+00,0.000e+00,7.880e-01,1.000e+00,6.000e-01,6.881e+00,6.593e+00,2.721e+00,2.692e+00,1.468e+00,0.000e+00,-3.158e+00,1.300e+00,8.000e-01,2.034e+00,5.292e+00,1.161e+00,3.401e-01,5.328e-01,0.000e+00,2.80
300,300,1697,-4.743e+00,9.000e-01,1.300e+00,4.172e+00,6.415e+00,1.896e+00,1.246e+00,1.030e+00,7.000e+01,1.276e+01,9.000e-01,2.000e+00,1.317e+01,5.017e+00,3.584e+00,2.739e+00,6.851e+00,0.000e+00,-3.755e+00,9.000e-01,1.700e+00,3.073e+00,7.528e+00,1.081e+00,8.621e-01,1.130e+00,0.000e+00,-2.759e+00,1.400e+00,6.000e-01,2.628e+00,4.087e+00,1.168e+00,1.125e+00,3.346e-01,0.000e+00,3.80
400,400,2260,2.685e+00,8.000e-01,1.300e+00,3.924e+00,3.438e+00,2.869e+00,3.375e-01,7.175e-01,9.000e+01,8.080e+00,7.000e-01,1.400e+00,5.850e+00,2.270e+00,2.022e+00,9.036e-01,2.924e+00,0.000e+00,-4.609e+00,1.100e+00,6.000e-01,1.405e+00,4.214e+00,9.940e-01,2.525e-01,1.585e-01,0.000e+00,-8.568e-01,7.000e-01,9.000e-01,1.607e+00,2.864e+00,7.243e-01,4.500e-01,4.326e-01,0.000e+00,2.50
500,500,2838,1.110e+00,8.000e-01,1.700e+00,2.157e+00,1.947e+00,1.677e+00,2.346e-01,2.452e-01,6.000e+01,3.191e+00,1.100e+00,1.700e+00,3.443e+00,1.952e+00,1.872e+00,4.580e-01,1.113e+00,0.000e+00,-2.331e+00,7.000e-01,1.300e+00,1.196e+00,2.727e+00,7.087e-01,2.428e-01,2.445e-01,0.000e+00,-2.271e+00,1.000e+00,1.300e+00,1.466e+00,1.637e+00,8.360e-01,2.746e-01,3.557e-01,0.000e+00,3.40
600,600,3460,1.330e+00,7.000e-01,1.100e+00,2.501e+00,2.772e+00,2.267e+00,1.152e-01,1.189e-01,8.000e+01,4.287e+00,7.000e-01,1.400e+00,4.883e+00,1.996e+00,2.216e+00,7.716e-01,1.896e+00,0.000e+00,3.045e-01,9.000e-01,1.300e+00,1.531e+00,3.827e+00,1.116e+00,1.318e-01,2.831e-01,0.000e+00,-2.222e+00,1.600e+00,7.000e-01,2.314e+00,2.636e+00,2.081e+00,3.346e-02,2.003e-01,0.000e+00,2.50
700,700,4061,1.277e-01,8.000e-01,1.500e+00,1.867e+00,3.139e+00,1.619e+00,8.197e-02,1.659e-01,9.000e+01,9.069e-01,1.000e+00,1.400e+00,3.240e+00,2.533e+00,2.183e+00,2.402e-01,8.165e-01,0.000e+00,4.653e+00,4.000e-01,9.000e-01,4.482e+00,2.729e+00,1.577e+00,1.947e+00,9.577e-01,0.000e+00,-1.187e+00,1.100e+00,1.000e+00,2.181e+00,3.368e+00,1.535e+00,1.957e-01,4.499e-01,0.000e+00,2.70
800,800,4667,4.919e-01,5.000e-01,2.500e+00,3.982e+00,5.391e+00,1.480e+00,1.573e+00,9.288e-01,7.000e+01,-1.709e+00,6.000e-01,3.000e+00,2.022e+00,5.730e+00,1.027e+00,3.492e-01,6.450e-01,0.000e+00,-3.414e+00,1.300e+00,1.800e+00,4.781e+00,5.095e+00,3.861e+00,3.724e-01,5.474e-01,0.000e+00,4.331e+00,1.700e+00,1.700e+00,8.248e+00,2.817e+00,5.563e+00,1.082e+00,1.602e+00,0.000e+00,4.10
900,900,5309,7.691e+00,4.000e-01,2.500e+00,8.872e+00,3.581e+00,2.337e+00,1.587e+00,4.948e+00,7.000e+01,2.161e+00,8.000e-01,2.000e+00,5.640e+00,6.579e+00,3.194e+00,4.501e-01,1.996e+00,0.000e+00,-4.301e+00,6.000e-01,1.300e+00,1.813e+00,5.113e+00,9.538e-01,6.604e-01,1.984e-01,0.000e+00,-3.052e+00,1.600e+00,1.200e+00,3.013e+00,4.065e+00,2.801e+00,1.276e-01,8.405e-02,0.000e+00,3.30
1000,1000,5904,3.971e+00,4.000e-01,2.000e+00,6.231e+00,5.060e+00,2.072e+00,1.365e+00,2.795e+00,8.000e+01,6.780e-01,5.000e-01,1.800e+00,2.635e+00,4.857e+00,1.768e+00,4.623e-01,4.046e-01,0.000e+00,-7.185e-01,8.000e-01,1.400e+00,4.474e+00,5.393e+00,3.193e+00,6.349e-01,6.457e-01,0.000e+00,1.070e+00,1.700e+00,7.000e-01,5.725e+00,3.755e+00,5.333e+00,1.618e-01,2.300e-01,0.000e+00,2.80
1100,1100,6501,1.496e+00,0.000e+00,2.400e+00,2.610e-01,5.665e+00,0.000e+00,1.015e-01,1.595e-01,9.000e+01,-1.609e+00,7.000e-01,1.500e+00,1.807e+00,3.816e+00,1.458e+00,7.538e-02,2.741e-01,0.000e+00,2.049e+00,7.000e-01,1.300e+00,2.766e+00,3.118e+00,2.292e+00,2.406e-01,2.334e-01,0.000e+00,6.064e+00,1.500e+00,7.000e-01,9.104e+00,1.340e+00,6.955e+00,7.602e-01,1.389e+00,0.000e+00,2.60
1200,1200,7118,-1.333e+00,4.000e-01,2.900e+00,4.728e+00,6.561e+00,2.102e+00,9.582e-01,1.668e+00,5.000e+01,-1.181e+00,3.000e-01,3.000e+00,3.953e+00,6.634e+00,1.227e+00,3.342e-01,2.392e+00,0.000e+00,-2.781e+00,8.000e-01,2.100e+00,5.389e+00,7.170e+00,3.812e+00,1.097e+00,4.793e-01,0.000e+00,4.395e+00,1.900e+00,1.000e+00,1.062e+01,4.329e+00,9.378e+00,1.109e+00,1.371e-01,0.000e+00,3.70
1300,1300,7691,6.148e+00,1.000e-01,2.500e+00,6.645e+00,6.397e+00,5.989e-01,1.101e+00,4.944e+00,7.000e+01,-1.956e+00,7.000e-01,2.000e+00,4.807e+00,6.662e+00,3.322e+00,4.138e-01,1.071e+00,0.000e+00,-1.362e+00,6.000e-01,1.400e+00,4.921e+00,6.583e+00,3.249e+00,8.359e-01,8.356e-01,0.000e+00,1.170e+00,2.000e+00,7.000e-01,8.039e+00,4.769e+00,7.306e+00,3.445e-01,3.881e-01,0.000e+00,3.00
1400,1400,8293,4.443e+00,4.000e-01,1.600e+00,3.533e+00,4.390e+00,2.367e+00,0.000e+00,1.166e+00,9.000e+01,3.809e+00,3.000e-01,1.300e+00,3.686e+00,5.178e+00,1.353e+00,2.782e-01,2.055e+00,0.000e+00,1.574e+00,8.000e-01,1.000e+00,4.089e+00,3.616e+00,4.032e+00,4.869e-02,8.578e-03,0.000e+00,1.674e+00,1.400e+00,5.000e-01,5.317e+00,3.443e+00,4.942e+00,8.332e-02,2.919e-01,0.000e+00,2.00
1500,1500,8846,1.917e+00,0.000e+00,2.500e+00,2.910e-01,5.774e+00,0.000e+00,1.977e-01,9.337e-02,8.000e+01,3.195e+00,7.000e-01,1.700e+00,4.940e+00,4.445e+00,2.951e+00,1.616e-01,1.827e+00,0.000e+00,-4.922e-02,7.000e-01,1.300e+00,3.138e+00,5.088e+00,3.044e+00,5.567e-02,3.839e-02,0.000e+00,5.238e+00,1.800e+00,7.000e-01,8.848e+00,1.910e+00,7.827e+00,3.651e-01,6.559e-01,0.000e+00,2.60
1600,1600,9364,5.531e+00,2.000e-01,1.700e+00,2.369e+00,3.738e+00,1.180e+00,4.009e-01,7.880e-01,9.000e+01,-1.645e-01,6.000e-01,1.400e+00,2.980e+00,5.245e+00,2.843e+00,8.378e-02,5.395e-02,0.000e+00,3.479e-01,9.000e-01,7.000e-01,4.418e+00,3.670e+00,4.342e+00,6.563e-02,9.876e-03,0.000e+00,2.186e+00,1.500e+00,4.000e-01,5.946e+00,3.060e+00,4.940e+00,4.994e-01,5.062e-01,0.000e+00,2.20
1700,1700,9861,4.746e+00,1.000e-01,1.900e+00,5.957e-01,3.249e+00,5.828e-01,4.429e-03,8.566e-03,9.000e+01,2.464e+00,4.000e-01,1.500e+00,2.002e+00,2.538e+00,1.686e+00,1.520e-01,1.641e-01,0.000e+00,2.115e+00,5.000e-01,1.100e+00,2.895e+00,1.680e+00,2.749e+00,1.115e-01,3.450e-02,0.000e+00,1.375e+00,1.400e+00,4.000e-01,3.905e+00,1.930e+00,3.810e+00,6.224e-02,3.351e-02,0.000e+00,2.10
1800,1800,10321,6.052e+00,1.000e-01,1.900e+00,4.733e-01,2.722e+00,3.778e-01,8.473e-02,1.073e-02,1.000e+02,3.819e+00,5.000e-01,1.400e+00,1.814e+00,1.895e+00,1.735e+00,2.647e-02,5.309e-02,0.000e+00,2.811e+00,6.000e-01,8.000e-01,3.364e+00,1.153e+00,3.324e+00,3.165e-02,7.983e-03,0.000e+00,-1.582e+00,1.600e+00,4.000e-01,1.791e+00,1.673e+00,1.775e+00,3.580e-03,1.329e-02,0.000e+00,2.20
1900,1900,10771,5.651e+00,0.000e+00,1.700e+00,1.808e-02,3.967e+00,0.000e+00,0.000e+00,1.808e-02,1.000e+02,4.062e+00,3.000e-01,1.300e+00,1.697e+00,2.935e+00,1.416e+00,9.982e-02,1.808e-01,0.000e+00,5.501e+00,1.100e+00,5.000e-01,6.898e+00,9.972e-01,6.313e+00,2.011e-01,3.841e-01,0.000e+00,-2.014e+00,1.100e+00,4.000e-01,1.810e+00,2.524e+00,1.737e+00,5.695e-02,1.646e-02,0.000e+00,1.70
