episode,step_train,step,A1_reward_total,A1_n_lever,A1_n_door,A1_received,A1_given,A1_r-lever,A1_r-start,A1_r-door,A1_win_rate,A2_reward_total,A2_n_lever,A2_n_door,A2_received,A2_given,A2_r-lever,A2_r-start,A2_r-door,A2_win_rate,steps_per_eps
100,100,698,2.209e+00,9.000e-01,1.400e+00,1.775e+00,2.066e+00,6.162e-01,5.230e-01,6.360e-01,5.000e+01,-1.609e+00,1.300e+00,5.000e-01,2.066e+00,1.775e+00,1.064e+00,8.467e-01,1.558e-01,0.000e+00,3.50
200,200,1318,-1.178e+00,1.500e+00,1.000e+00,1.234e+00,1.012e+00,8.373e-01,2.297e-01,1.675e-01,7.000e+01,4.478e+00,3.000e-01,1.200e+00,1.012e+00,1.234e+00,2.007e-01,5.454e-01,2.661e-01,0.000e+00,3.50
300,300,1992,4.051e+00,7.000e-01,1.600e+00,8.973e-01,1.246e+00,5.175e-01,1.528e-01,2.270e-01,6.000e+01,-1.351e+00,1.500e+00,4.000e-01,1.246e+00,8.973e-01,1.015e+00,1.984e-01,3.240e-02,0.000e+00,3.20
400,400,2665,3.710e+00,9.000e-01,1.300e+00,8.613e-01,4.517e-01,5.843e-01,1.816e-01,9.538e-02,7.000e+01,-6.096e-01,9.000e-01,9.000e-01,4.517e-01,8.613e-01,3.435e-01,8.009e-02,2.804e-02,0.000e+00,3.20
500,500,3297,2.328e+00,1.000e+00,1.700e+00,7.643e-01,1.036e+00,5.810e-01,1.474e-01,3.587e-02,6.000e+01,-9.283e-01,1.100e+00,8.000e-01,1.036e+00,7.643e-01,8.792e-01,1.179e-01,3.891e-02,0.000e+00,3.70
600,600,3931,3.763e+00,7.000e-01,1.600e+00,8.123e-01,9.496e-01,5.753e-01,1.297e-01,1.073e-01,7.000e+01,-5.627e-01,1.100e+00,5.000e-01,9.496e-01,8.123e-01,7.991e-01,1.096e-01,4.093e-02,0.000e+00,3.00
700,700,4577,5.659e+00,4.000e-01,1.300e+00,3.864e-01,7.271e-01,3.043e-01,2.284e-02,5.924e-02,1.000e+02,1.941e+00,8.000e-01,9.000e-01,7.271e-01,3.864e-01,6.833e-01,6.255e-03,3.754e-02,0.000e+00,2.00
800,800,5228,1.128e+00,8.000e-01,1.500e+00,7.444e-01,1.417e+00,6.532e-01,5.726e-02,3.388e-02,7.000e+01,1.972e+00,8.000e-01,1.000e+00,1.417e+00,7.444e-01,1.297e+00,9.924e-02,1.987e-02,0.000e+00,3.30
900,900,5859,-2.023e-01,6.000e-01,1.800e+00,7.929e-01,1.895e+00,5.631e-01,9.547e-02,1.343e-01,5.000e+01,1.002e+00,8.000e-01,1.500e+00,1.895e+00,7.929e-01,1.432e+00,1.860e-01,2.767e-01,0.000e+00,3.30
1000,1000,6463,2.900e+00,9.000e-01,2.200e+00,1.820e+00,2.220e+00,7.387e-01,5.379e-01,5.431e-01,7.000e+01,-8.998e-01,1.200e+00,1.200e+00,2.220e+00,1.820e+00,2.156e+00,4.626e-02,1.764e-02,0.000e+00,3.80
1100,1100,7074,2.776e+00,4.000e-01,1.500e+00,7.020e-01,1.926e+00,4.568e-01,1.480e-01,9.725e-02,8.000e+01,2.724e+00,1.000e+00,8.000e-01,1.926e+00,7.020e-01,1.914e+00,6.804e-03,4.391e-03,0.000e+00,2.60
1200,1200,7698,2.155e+00,9.000e-01,1.700e+00,2.041e+00,2.586e+00,1.245e+00,6.180e-01,1.781e-01,7.000e+01,7.449e-01,1.400e+00,1.200e+00,2.586e+00,2.041e+00,2.555e+00,1.506e-02,1.599e-02,0.000e+00,3.80
1300,1300,8304,4.311e+00,9.000e-01,2.100e+00,2.505e+00,2.394e+00,1.542e+00,1.568e-01,8.066e-01,1.000e+02,2.189e+00,1.200e+00,1.000e+00,2.394e+00,2.505e+00,2.341e+00,2.811e-02,2.457e-02,0.000e+00,3.30
1400,1400,8877,4.637e+00,6.000e-01,1.700e+00,2.052e+00,1.815e+00,1.029e+00,2.349e-01,7.874e-01,8.000e+01,-1.368e-01,9.000e-01,1.000e+00,1.815e+00,2.052e+00,1.781e+00,2.802e-02,5.888e-03,0.000e+00,3.00
1500,1500,9455,3.806e+00,7.000e-01,2.200e+00,2.056e+00,1.749e+00,1.224e+00,4.518e-01,3.798e-01,9.000e+01,1.994e+00,1.000e+00,1.800e+00,1.749e+00,2.056e+00,1.728e+00,3.776e-03,1.741e-02,0.000e+00,3.70
1600,1600,10045,3.335e+00,4.000e-01,1.800e+00,1.132e+00,9.974e-01,7.219e-01,1.349e-02,3.969e-01,7.000e+01,4.651e-01,5.000e-01,1.000e+00,9.974e-01,1.132e+00,9.903e-01,5.845e-03,1.220e-03,0.000e+00,2.70
1700,1700,10658,4.740e+00,6.000e-01,2.000e+00,2.580e+00,1.340e+00,1.038e+00,1.725e-03,1.540e+00,7.000e+01,-9.403e-01,7.000e-01,9.000e-01,1.340e+00,2.580e+00,1.330e+00,3.892e-03,5.756e-03,0.000e+00,2.80
1800,1800,11231,3.542e+00,4.000e-01,2.700e+00,1.270e+00,9.280e-01,6.741e-01,7.779e-03,5.882e-01,7.000e+01,1.579e-01,6.000e-01,1.400e+00,9.280e-01,1.270e+00,9.060e-01,2.121e-02,7.795e-04,0.000e+00,3.50
1900,1900,11804,2.264e+00,5.000e-01,2.000e+00,1.025e+00,1.261e+00,7.163e-01,4.588e-03,3.042e-01,6.000e+01,5.363e-01,7.000e-01,1.400e+00,1.261e+00,1.025e+00,1.251e+00,5.527e-03,4.991e-03,0.000e+00,2.80
2000,2000,12436,4.411e+00,9.000e-01,2.300e+00,2.415e+00,2.204e+00,1.465e+00,5.939e-03,9.440e-01,8.000e+01,-2.108e-01,1.100e+00,1.300e+00,2.204e+00,2.415e+00,2.154e+00,3.452e-02,1.511e-02,0.000e+00,3.40
2100,2100,13047,5.309e+00,2.000e-01,2.600e+00,7.214e-01,1.412e+00,3.335e-01,1.048e-02,3.774e-01,8.000e+01,2.907e-01,7.000e-01,1.500e+00,1.412e+00,7.214e-01,1.390e+00,2.039e-02,1.779e-03,0.000e+00,2.90
2200,2200,13656,5.610e+00,6.000e-01,1.600e+00,1.628e+00,1.918e+00,1.048e+00,0.000e+00,5.804e-01,9.000e+01,1.090e+00,9.000e-01,7.000e-01,1.918e+00,1.628e+00,1.794e+00,1.241e-01,3.665e-04,0.000e+00,2.20
2300,2300,14266,3.986e+00,4.000e-01,2.300e+00,1.544e+00,1.658e+00,7.246e-01,5.719e-03,8.137e-01,8.000e+01,4.140e-01,8.000e-01,1.900e+00,1.658e+00,1.544e+00,1.594e+00,1.503e-02,4.933e-02,0.000e+00,3.30
2400,2400,14844,4.281e+00,5.000e-01,1.800e+00,1.802e+00,2.021e+00,9.844e-01,1.282e-02,8.046e-01,8.000e+01,8.192e-01,8.000e-01,1.000e+00,2.021e+00,1.802e+00,1.597e+00,2.393e-01,1.848e-01,0.000e+00,2.60
