episode,step_train,step,A1_reward_total,A1_reward_env,A1_n_lever,A1_n_door,A1_received,A1_given,A1_r-lever,A1_r-start,A1_r-door,A1_win_rate,A1_total_energy,A1_reward_per_energy,A2_reward_total,A2_reward_env,A2_n_lever,A2_n_door,A2_received,A2_given,A2_r-lever,A2_r-start,A2_r-door,A2_win_rate,A2_total_energy,A2_reward_per_energy,steps_per_eps
5500,5500,38213,7.900e+00,9.200e+00,1.000e-01,1.600e+00,7.949e-01,2.095e+00,1.968e-01,3.980e-01,2.001e-01,1.000e+02,5.067e+00,2.527e+00,-5.997e-01,-1.900e+00,1.400e+00,3.000e-01,2.095e+00,7.949e-01,2.095e+00,4.970e-04,4.707e-07,0.000e+00,1.471e+00,-5.701e-01,2.20
6000,6000,40758,-7.553e+00,0.000e+00,0.000e+00,0.000e+00,2.371e-05,7.553e+00,0.000e+00,2.371e-05,0.000e+00,0.000e+00,8.934e+00,0.000e+00,6.353e+00,-1.200e+00,4.800e+00,0.000e+00,7.553e+00,2.371e-05,7.553e+00,2.971e-05,0.000e+00,0.000e+00,2.571e-01,-3.111e-01,5.00
6500,6500,43765,1.027e+01,9.500e+00,2.000e-01,1.200e+00,7.993e-01,2.753e-02,3.997e-01,4.432e-06,3.996e-01,1.000e+02,3.603e+00,3.026e+00,-1.872e+00,-1.100e+00,1.600e+00,1.000e-01,2.753e-02,7.993e-01,2.753e-02,4.417e-08,2.557e-10,0.000e+00,3.857e-01,-1.556e-01,1.80
7000,7000,46310,9.282e+00,8.900e+00,2.000e-01,9.000e-01,4.000e-01,1.805e-02,4.000e-01,3.019e-07,3.950e-05,1.000e+02,2.443e+00,3.370e+00,-3.819e-01,0.000e+00,1.100e+00,1.000e-01,1.805e-02,4.000e-01,1.805e-02,0.000e+00,1.210e-10,0.000e+00,3.143e-01,2.864e-01,1.20
7500,7500,49275,-2.587e-02,0.000e+00,0.000e+00,0.000e+00,7.216e-06,2.588e-02,0.000e+00,7.216e-06,0.000e+00,0.000e+00,6.438e+00,0.000e+00,-1.674e+00,-1.700e+00,4.500e+00,4.000e-01,2.588e-02,7.216e-06,2.588e-02,7.418e-08,7.154e-10,0.000e+00,1.157e+00,-5.056e-01,5.00
8000,8000,52052,8.284e+00,6.100e+00,6.000e-01,1.300e+00,2.197e+00,1.332e-02,1.198e+00,2.928e-07,9.991e-01,1.000e+02,3.475e+00,2.028e+00,-5.841e-01,1.600e+00,1.100e+00,9.000e-01,1.332e-02,2.197e+00,1.332e-02,0.000e+00,9.892e-10,0.000e+00,2.999e+00,4.058e-01,2.00
8500,8500,54800,-6.483e+00,0.000e+00,0.000e+00,0.000e+00,1.733e-05,6.483e+00,0.000e+00,1.733e-05,0.000e+00,0.000e+00,8.266e+00,0.000e+00,3.983e+00,-2.500e+00,3.600e+00,8.000e-01,6.483e+00,1.733e-05,6.309e+00,1.739e-01,8.260e-05,0.000e+00,2.829e+00,-8.011e-01,5.00
9000,9000,57716,7.372e+00,8.300e+00,6.000e-01,1.000e+00,2.199e+00,3.126e+00,1.200e+00,2.000e-01,7.990e-01,9.000e+01,3.455e+00,2.732e+00,-2.725e-01,-1.200e+00,1.800e+00,1.000e-01,3.126e+00,2.199e+00,3.126e+00,5.673e-05,8.169e-09,0.000e+00,4.429e-01,-1.732e-01,2.00
9500,9500,60202,9.587e+00,9.500e+00,5.000e-01,1.000e+00,2.000e+00,1.912e+00,1.000e+00,2.000e-01,7.997e-01,1.000e+02,3.129e+00,3.209e+00,-1.087e+00,-1.000e+00,1.700e+00,0.000e+00,1.912e+00,2.000e+00,1.912e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.70
10000,10000,63161,-1.857e+00,0.000e+00,0.000e+00,0.000e+00,5.342e-06,1.857e+00,0.000e+00,5.342e-06,0.000e+00,0.000e+00,7.378e+00,0.000e+00,6.568e-01,-1.200e+00,4.500e+00,1.000e-01,1.857e+00,5.342e-06,1.857e+00,7.593e-06,5.587e-11,0.000e+00,7.714e-01,-3.111e-01,5.00
10500,10500,65826,9.644e+00,9.200e+00,4.000e-01,1.200e+00,2.000e+00,1.555e+00,8.000e-01,2.000e-01,9.997e-01,1.000e+02,3.850e+00,2.989e+00,-1.744e+00,-1.300e+00,1.500e+00,4.000e-01,1.555e+00,2.000e+00,1.555e+00,2.720e-06,1.565e-08,0.000e+00,1.329e+00,-1.604e-01,2.00
11000,11000,68523,-1.598e+00,0.000e+00,0.000e+00,0.000e+00,4.177e-06,1.598e+00,0.000e+00,4.177e-06,0.000e+00,0.000e+00,7.309e+00,0.000e+00,-1.022e-01,-1.700e+00,3.700e+00,1.100e+00,1.598e+00,4.177e-06,1.598e+00,3.652e-06,3.825e-08,0.000e+00,3.086e+00,-4.615e-01,5.00
11500,11500,71559,8.305e+00,6.900e+00,5.000e-01,1.900e+00,2.600e+00,1.195e+00,1.000e+00,2.000e-01,1.400e+00,9.000e+01,5.626e+00,1.771e+00,-1.905e+00,-5.000e-01,1.300e+00,1.000e+00,1.195e+00,2.600e+00,1.195e+00,4.724e-06,2.250e-08,0.000e+00,3.700e+00,1.382e-01,2.60
12000,12000,74143,8.103e+00,7.300e+00,7.000e-01,1.600e+00,2.400e+00,1.597e+00,1.400e+00,2.820e-08,1.000e+00,9.000e+01,4.528e+00,2.272e+00,-1.103e+00,-3.000e-01,1.500e+00,9.000e-01,1.597e+00,2.400e+00,1.597e+00,0.000e+00,1.825e-08,0.000e+00,2.943e+00,1.295e-01,2.40
12500,12500,77426,8.103e+00,8.500e+00,2.000e-01,1.300e+00,1.600e+00,1.997e+00,4.000e-01,2.000e-01,1.000e+00,9.000e+01,3.971e+00,3.048e+00,-9.030e-01,-1.300e+00,1.200e+00,5.000e-01,1.997e+00,1.600e+00,1.997e+00,0.000e+00,2.764e-14,0.000e+00,1.914e+00,-1.080e-01,1.70
13000,13000,80095,6.900e+00,6.300e+00,3.000e-01,1.800e+00,2.200e+00,1.599e+00,6.000e-01,1.871e-08,1.600e+00,8.000e+01,5.271e+00,2.275e+00,-9.005e-01,-3.000e-01,1.000e+00,1.200e+00,1.599e+00,2.200e+00,1.599e+00,0.000e+00,1.441e-08,0.000e+00,4.229e+00,1.389e-02,2.20
13500,13500,83417,5.101e+00,5.500e+00,2.000e-01,1.900e+00,1.200e+00,1.599e+00,4.000e-01,5.896e-09,8.000e-01,7.000e+01,5.471e+00,2.302e+00,2.994e-01,-1.000e-01,8.000e-01,1.400e+00,1.599e+00,1.200e+00,1.599e+00,0.000e+00,4.468e-09,0.000e+00,4.171e+00,3.492e-01,2.20
14000,14000,86441,-1.199e+00,0.000e+00,0.000e+00,0.000e+00,2.158e-07,1.199e+00,0.000e+00,2.158e-07,0.000e+00,0.000e+00,7.114e+00,0.000e+00,-6.008e-01,-1.800e+00,3.100e+00,1.800e+00,1.199e+00,2.158e-07,1.199e+00,7.844e-13,7.438e-09,0.000e+00,4.757e+00,-2.994e-01,5.00
14500,14500,89685,5.601e+00,6.600e+00,2.000e-01,1.300e+00,4.000e-01,1.399e+00,4.000e-01,2.862e-09,1.384e-06,9.000e+01,3.529e+00,2.474e+00,2.099e+00,1.100e+00,8.000e-01,8.000e-01,1.399e+00,4.000e-01,1.399e+00,0.000e+00,6.836e-09,0.000e+00,2.057e+00,5.561e-01,1.60
15000,15000,93011,-1.800e+00,0.000e+00,0.000e+00,0.000e+00,1.171e-07,1.800e+00,0.000e+00,1.171e-07,0.000e+00,0.000e+00,7.457e+00,0.000e+00,3.997e-01,-1.400e+00,3.900e+00,1.100e+00,1.800e+00,1.171e-07,1.800e+00,0.000e+00,6.092e-09,0.000e+00,2.829e+00,-1.491e-01,5.00
15500,15500,95955,4.193e+00,5.200e+00,0.000e+00,2.500e+00,1.932e-06,1.007e+00,0.000e+00,1.242e-07,1.807e-06,6.000e+01,7.286e+00,1.748e+00,-1.928e-01,-1.200e+00,8.000e-01,2.100e+00,1.007e+00,1.932e-06,1.007e+00,3.759e-06,2.985e-08,0.000e+00,5.657e+00,-7.864e-02,3.10
16000,16000,99266,5.100e+00,5.300e+00,2.000e-01,2.400e+00,1.200e+00,1.400e+00,4.000e-01,2.627e-09,8.000e-01,7.000e+01,6.943e+00,1.799e+00,-1.003e-01,-3.000e-01,9.000e-01,1.900e+00,1.400e+00,1.200e+00,1.400e+00,0.000e+00,1.068e-08,0.000e+00,5.457e+00,5.102e-02,2.80
16500,16500,102128,-8.000e-01,0.000e+00,0.000e+00,0.000e+00,4.964e-08,8.000e-01,0.000e+00,4.964e-08,0.000e+00,0.000e+00,6.886e+00,0.000e+00,-8.000e-01,-1.600e+00,2.400e+00,2.500e+00,8.000e-01,4.964e-08,8.000e-01,2.742e-15,1.963e-08,0.000e+00,6.557e+00,-2.048e-01,5.00
17000,17000,105385,4.600e+00,5.400e+00,1.000e-01,2.000e+00,2.000e-01,9.999e-01,2.000e-01,1.966e-08,4.820e-07,7.000e+01,5.400e+00,2.162e+00,7.999e-01,0.000e+00,6.000e-01,1.700e+00,9.999e-01,2.000e-01,9.999e-01,0.000e+00,6.528e-08,0.000e+00,4.371e+00,2.878e-01,2.30
17500,17500,108734,-1.200e+00,0.000e+00,0.000e+00,0.000e+00,4.579e-08,1.200e+00,0.000e+00,4.579e-08,0.000e+00,0.000e+00,7.114e+00,0.000e+00,-1.458e-04,-1.200e+00,2.500e+00,2.500e+00,1.200e+00,4.579e-08,1.200e+00,0.000e+00,1.008e-08,0.000e+00,6.429e+00,-1.283e-01,5.00
18000,18000,111703,6.400e+00,7.800e+00,1.000e-01,1.300e+00,2.000e-01,1.600e+00,2.000e-01,4.062e-10,1.595e-07,9.000e+01,3.529e+00,2.940e+00,1.500e+00,1.000e-01,9.000e-01,6.000e-01,1.600e+00,2.000e-01,1.600e+00,0.000e+00,4.168e-09,0.000e+00,1.543e+00,3.811e-01,1.50
18500,18500,115166,4.100e+00,4.100e+00,1.000e-01,3.100e+00,1.000e+00,9.999e-01,2.000e-01,8.699e-09,8.000e-01,5.000e+01,8.329e+00,1.578e+00,-1.200e+00,-1.200e+00,6.000e-01,2.700e+00,9.999e-01,1.000e+00,9.999e-01,0.000e+00,8.408e-09,0.000e+00,7.514e+00,-6.954e-02,3.30
19000,19000,118296,-1.204e+00,0.000e+00,0.000e+00,0.000e+00,1.539e-08,1.204e+00,0.000e+00,1.539e-08,0.000e+00,0.000e+00,7.115e+00,0.000e+00,-3.964e-01,-1.600e+00,3.100e+00,1.800e+00,1.204e+00,1.539e-08,1.204e+00,2.332e-13,1.048e-08,0.000e+00,4.757e+00,-5.289e-01,5.00
19500,19500,121330,6.000e+00,6.600e+00,1.000e-01,2.100e+00,1.000e+00,1.600e+00,2.000e-01,0.000e+00,8.000e-01,7.000e+01,5.629e+00,2.691e+00,-5.000e-01,-1.100e+00,8.000e-01,1.400e+00,1.600e+00,1.000e+00,1.600e+00,0.000e+00,9.112e-09,0.000e+00,4.171e+00,-2.806e-02,2.20
20000,20000,124485,-1.800e+00,0.000e+00,0.000e+00,0.000e+00,9.276e-09,1.800e+00,0.000e+00,9.276e-09,0.000e+00,0.000e+00,7.457e+00,0.000e+00,6.999e-01,-1.100e+00,4.300e+00,7.000e-01,1.800e+00,9.276e-09,1.800e+00,0.000e+00,1.422e-09,0.000e+00,1.800e+00,-4.667e-02,5.00
20500,20500,127215,5.300e+00,6.700e+00,0.000e+00,2.200e+00,9.891e-08,1.400e+00,0.000e+00,0.000e+00,9.891e-08,7.000e+01,5.657e+00,2.699e+00,4.000e-01,-1.000e+00,7.000e-01,1.400e+00,1.400e+00,9.891e-08,1.400e+00,4.087e-07,2.630e-09,0.000e+00,3.729e+00,-2.420e-02,2.20
21000,21000,129712,-1.800e+00,0.000e+00,0.000e+00,0.000e+00,5.903e-09,1.800e+00,0.000e+00,5.903e-09,0.000e+00,0.000e+00,7.457e+00,0.000e+00,6.000e-01,-1.200e+00,4.300e+00,7.000e-01,1.800e+00,5.903e-09,1.800e+00,0.000e+00,1.582e-09,0.000e+00,1.800e+00,-6.611e-02,5.00
21500,21500,132789,7.100e+00,8.900e+00,0.000e+00,1.400e+00,2.282e-08,1.800e+00,0.000e+00,0.000e+00,2.282e-08,9.000e+01,3.600e+00,3.492e+00,8.000e-01,-1.000e+00,9.000e-01,5.000e-01,1.800e+00,2.282e-08,1.800e+00,0.000e+00,1.186e-09,0.000e+00,1.286e+00,-7.778e-03,1.40
22000,22000,135244,5.100e+00,6.700e+00,0.000e+00,2.100e+00,4.107e-08,1.600e+00,0.000e+00,6.340e-11,4.100e-08,7.000e+01,5.757e+00,2.699e+00,5.000e-01,-1.100e+00,8.000e-01,1.300e+00,1.600e+00,4.107e-08,1.600e+00,2.578e-07,1.026e-09,0.000e+00,3.471e+00,-3.586e-02,2.20
22500,22500,137816,-2.000e+00,0.000e+00,0.000e+00,0.000e+00,2.368e-08,2.000e+00,0.000e+00,2.368e-08,0.000e+00,0.000e+00,7.543e+00,0.000e+00,9.000e-01,-1.100e+00,4.700e+00,2.000e-01,2.000e+00,2.368e-08,2.000e+00,2.255e-07,2.485e-17,0.000e+00,6.429e-01,-1.167e-01,5.00
23000,23000,140644,7.100e+00,8.900e+00,0.000e+00,1.400e+00,2.003e-07,1.800e+00,0.000e+00,0.000e+00,2.003e-07,9.000e+01,3.600e+00,3.492e+00,8.000e-01,-1.000e+00,9.000e-01,5.000e-01,1.800e+00,2.003e-07,1.800e+00,0.000e+00,8.298e-10,0.000e+00,1.286e+00,-7.778e-03,1.40
23500,23500,143055,8.000e+00,1.000e+01,0.000e+00,1.000e+00,1.798e-08,2.000e+00,0.000e+00,0.000e+00,1.798e-08,1.000e+02,2.571e+00,3.889e+00,1.000e+00,-1.000e+00,1.000e+00,0.000e+00,2.000e+00,1.798e-08,2.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.00
24000,24000,145426,7.100e+00,8.900e+00,0.000e+00,1.400e+00,1.049e-07,1.800e+00,0.000e+00,0.000e+00,1.049e-07,9.000e+01,3.600e+00,3.492e+00,8.000e-01,-1.000e+00,9.000e-01,5.000e-01,1.800e+00,1.049e-07,1.800e+00,0.000e+00,7.979e-10,0.000e+00,1.286e+00,-7.778e-03,1.40
24500,24500,148137,-1.800e+00,0.000e+00,0.000e+00,0.000e+00,7.921e-09,1.800e+00,0.000e+00,7.921e-09,0.000e+00,0.000e+00,7.457e+00,0.000e+00,8.000e-01,-1.000e+00,4.500e+00,5.000e-01,1.800e+00,7.921e-09,1.800e+00,0.000e+00,4.743e-10,0.000e+00,1.286e+00,-7.778e-03,5.00
25000,25000,150615,8.000e+00,1.000e+01,0.000e+00,1.000e+00,6.730e-09,2.000e+00,0.000e+00,0.000e+00,6.730e-09,1.000e+02,2.571e+00,3.889e+00,1.000e+00,-1.000e+00,1.000e+00,0.000e+00,2.000e+00,6.730e-09,2.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.00
