episode,step_train,step,A1_reward_total,A1_n_lever,A1_n_door,A1_received,A1_given,A1_r-lever,A1_r-start,A1_r-door,A1_win_rate,A2_reward_total,A2_n_lever,A2_n_door,A2_received,A2_given,A2_r-lever,A2_r-start,A2_r-door,A2_win_rate,A3_reward_total,A3_n_lever,A3_n_door,A3_received,A3_given,A3_r-lever,A3_r-start,A3_r-door,A3_win_rate,A4_reward_total,A4_n_lever,A4_n_door,A4_received,A4_given,A4_r-lever,A4_r-start,A4_r-door,A4_win_rate,steps_per_eps
100,100,917,-1.173e+02,3.000e-01,2.000e-01,2.163e+01,1.380e+02,9.570e-01,1.997e+01,7.007e-01,1.000e+01,3.918e+01,1.900e+00,1.000e+00,5.509e+01,1.301e+01,2.282e+01,2.033e+01,1.194e+01,0.000e+00,4.025e+01,7.000e-01,3.200e+00,5.295e+01,1.100e+01,7.974e+00,8.043e+00,3.693e+01,0.000e+00,2.944e+01,1.400e+00,1.400e+00,4.842e+01,1.608e+01,1.491e+01,1.891e+01,1.459e+01,0.000e+00,4.60
200,200,1884,-1.227e+02,2.000e-01,5.000e-01,1.553e+01,1.380e+02,5.173e-01,1.391e+01,1.100e+00,1.000e+01,3.714e+01,1.700e+00,1.300e+00,5.147e+01,1.103e+01,1.902e+01,1.786e+01,1.460e+01,0.000e+00,4.494e+01,9.000e-01,3.000e+00,5.452e+01,7.177e+00,1.056e+01,8.269e+00,3.570e+01,0.000e+00,3.169e+01,9.000e-01,1.900e+00,4.769e+01,1.301e+01,9.415e+00,1.871e+01,1.957e+01,0.000e+00,4.60
300,300,2837,-1.458e+02,4.000e-01,2.000e-01,5.356e+00,1.500e+02,3.439e-01,4.907e+00,1.053e-01,0.000e+00,4.399e+01,1.300e+00,1.200e+00,5.472e+01,7.628e+00,1.429e+01,2.734e+01,1.309e+01,0.000e+00,5.477e+01,9.000e-01,2.800e+00,6.081e+01,3.540e+00,1.089e+01,1.546e+01,3.447e+01,0.000e+00,3.678e+01,1.400e+00,1.300e+00,5.066e+01,1.038e+01,1.423e+01,2.332e+01,1.312e+01,0.000e+00,5.00
400,400,3805,-1.371e+02,0.000e+00,6.000e-01,1.408e+01,1.500e+02,0.000e+00,1.350e+01,5.868e-01,0.000e+00,3.992e+01,1.200e+00,1.400e+00,5.162e+01,8.700e+00,1.230e+01,2.492e+01,1.440e+01,0.000e+00,5.072e+01,1.500e+00,2.800e+00,5.942e+01,5.501e+00,1.764e+01,8.201e+00,3.358e+01,0.000e+00,3.618e+01,1.300e+00,9.000e-01,5.063e+01,1.154e+01,1.326e+01,2.830e+01,9.067e+00,0.000e+00,5.00
500,500,4785,-1.390e+02,3.000e-01,3.000e-01,1.218e+01,1.500e+02,2.570e-01,1.178e+01,1.519e-01,0.000e+00,4.022e+01,5.000e-01,5.000e-01,5.104e+01,9.120e+00,5.093e+00,4.088e+01,5.072e+00,0.000e+00,5.271e+01,1.000e+00,1.900e+00,5.960e+01,4.089e+00,1.186e+01,2.492e+01,2.282e+01,0.000e+00,3.718e+01,1.200e+00,1.900e+00,5.030e+01,9.923e+00,1.216e+01,1.911e+01,1.904e+01,0.000e+00,5.00
600,600,5770,-1.329e+02,2.000e-01,2.000e-01,1.793e+01,1.500e+02,1.279e-01,1.771e+01,8.984e-02,0.000e+00,4.452e+01,3.000e-01,6.000e-01,5.582e+01,9.705e+00,3.296e+00,4.605e+01,6.475e+00,0.000e+00,4.577e+01,1.200e+00,1.900e+00,5.499e+01,6.416e+00,1.295e+01,2.076e+01,2.128e+01,0.000e+00,3.528e+01,6.000e-01,6.000e-01,5.038e+01,1.300e+01,6.053e+00,3.827e+01,6.061e+00,0.000e+00,5.00
700,700,6762,-1.429e+02,2.000e-01,6.000e-01,8.706e+00,1.500e+02,9.125e-02,8.435e+00,1.797e-01,0.000e+00,4.820e+01,3.000e-01,4.000e-01,5.952e+01,9.915e+00,3.487e+00,5.147e+01,4.565e+00,0.000e+00,5.149e+01,1.300e+00,2.100e+00,6.007e+01,5.780e+00,1.549e+01,1.885e+01,2.572e+01,0.000e+00,3.510e+01,8.000e-01,5.000e-01,5.027e+01,1.287e+01,8.064e+00,3.720e+01,5.011e+00,0.000e+00,5.00
800,800,7760,-1.357e+02,3.000e-01,4.000e-01,1.557e+01,1.500e+02,1.111e-01,1.540e+01,6.774e-02,0.000e+00,4.574e+01,3.000e-01,5.000e-01,5.666e+01,9.525e+00,3.212e+00,4.815e+01,5.300e+00,0.000e+00,4.460e+01,3.300e+00,5.000e-01,5.409e+01,6.791e+00,3.525e+01,1.291e+01,5.933e+00,0.000e+00,3.889e+01,3.000e-01,3.000e-01,5.104e+01,1.105e+01,3.056e+00,4.493e+01,3.051e+00,0.000e+00,5.00
900,900,8752,-1.358e+02,3.000e-01,2.000e-01,1.517e+01,1.500e+02,9.646e-02,1.503e+01,4.462e-02,0.000e+00,5.091e+01,3.000e-01,2.000e-01,5.934e+01,7.628e+00,3.314e+00,5.387e+01,2.150e+00,0.000e+00,4.215e+01,2.700e+00,1.100e+00,5.206e+01,7.016e+00,2.771e+01,1.254e+01,1.181e+01,0.000e+00,3.637e+01,5.000e-01,5.000e-01,5.077e+01,1.270e+01,5.065e+00,4.065e+01,5.060e+00,0.000e+00,5.00
1000,1000,9745,-1.406e+02,4.000e-01,0.000e+00,1.017e+01,1.500e+02,5.650e-02,1.011e+01,0.000e+00,0.000e+00,5.256e+01,0.000e+00,3.000e-01,5.746e+01,4.393e+00,0.000e+00,5.424e+01,3.222e+00,0.000e+00,4.428e+01,2.300e+00,1.300e+00,5.314e+01,6.359e+00,2.419e+01,1.500e+01,1.395e+01,0.000e+00,3.849e+01,9.000e-01,1.000e-01,5.041e+01,1.042e+01,9.074e+00,4.034e+01,1.002e+00,0.000e+00,5.00
1100,1100,10745,-1.284e+02,2.000e-01,0.000e+00,2.205e+01,1.500e+02,1.266e-01,2.192e+01,0.000e+00,0.000e+00,4.472e+01,1.000e-01,2.000e-01,5.257e+01,7.453e+00,1.020e+00,4.954e+01,2.010e+00,0.000e+00,4.020e+01,6.000e-01,3.200e+00,5.177e+01,8.870e+00,6.265e+00,1.235e+01,3.315e+01,0.000e+00,3.833e+01,4.000e-01,5.000e-01,5.016e+01,1.023e+01,4.013e+00,4.113e+01,5.013e+00,0.000e+00,5.00
1200,1200,11745,-1.304e+02,1.000e-01,2.000e-01,2.022e+01,1.500e+02,3.239e-02,2.015e+01,3.802e-02,0.000e+00,4.468e+01,0.000e+00,0.000e+00,5.236e+01,7.687e+00,0.000e+00,5.236e+01,0.000e+00,0.000e+00,4.079e+01,1.200e+00,2.700e+00,5.121e+01,7.419e+00,1.222e+01,1.124e+01,2.775e+01,0.000e+00,3.961e+01,5.000e-01,6.000e-01,5.023e+01,8.920e+00,5.010e+00,3.921e+01,6.014e+00,0.000e+00,5.00
1300,1300,12745,-1.276e+02,1.000e-01,0.000e+00,2.260e+01,1.500e+02,1.611e-02,2.258e+01,0.000e+00,0.000e+00,4.198e+01,0.000e+00,1.000e-01,5.152e+01,9.339e+00,0.000e+00,5.052e+01,1.000e+00,0.000e+00,4.357e+01,0.000e+00,4.100e+00,5.057e+01,6.005e+00,0.000e+00,9.170e+00,4.141e+01,0.000e+00,3.865e+01,6.000e-01,5.000e-01,5.034e+01,9.686e+00,6.026e+00,3.929e+01,5.025e+00,0.000e+00,5.00
1400,1400,13745,-1.255e+02,0.000e+00,0.000e+00,2.448e+01,1.500e+02,0.000e+00,2.448e+01,0.000e+00,0.000e+00,4.076e+01,0.000e+00,0.000e+00,5.124e+01,1.048e+01,0.000e+00,5.124e+01,0.000e+00,0.000e+00,4.206e+01,1.000e-01,3.900e+00,5.032e+01,6.456e+00,1.002e+00,1.009e+01,3.923e+01,0.000e+00,3.900e+01,9.000e-01,3.000e-01,5.096e+01,1.007e+01,9.205e+00,3.872e+01,3.035e+00,0.000e+00,5.00
1500,1500,14745,-1.311e+02,1.000e-01,0.000e+00,1.913e+01,1.500e+02,6.897e-03,1.912e+01,0.000e+00,0.000e+00,4.369e+01,0.000e+00,1.000e-01,5.106e+01,7.168e+00,0.000e+00,5.003e+01,1.030e+00,0.000e+00,4.328e+01,3.000e-01,4.100e+00,5.056e+01,5.279e+00,3.026e+00,6.040e+00,4.149e+01,0.000e+00,3.980e+01,9.000e-01,3.000e-01,5.043e+01,8.727e+00,9.095e+00,3.832e+01,3.015e+00,0.000e+00,5.00
1600,1600,15745,-1.349e+02,0.000e+00,0.000e+00,1.510e+01,1.500e+02,0.000e+00,1.510e+01,0.000e+00,0.000e+00,4.269e+01,1.000e-01,1.000e-01,5.057e+01,7.578e+00,1.003e+00,4.856e+01,1.000e+00,0.000e+00,4.465e+01,4.000e-01,3.400e+00,5.029e+01,3.238e+00,4.030e+00,1.207e+01,3.418e+01,0.000e+00,4.186e+01,1.300e+00,8.000e-01,5.077e+01,5.904e+00,1.314e+01,2.959e+01,8.040e+00,0.000e+00,5.00
1700,1700,16745,-1.372e+02,1.000e-01,0.000e+00,1.303e+01,1.500e+02,3.068e-03,1.302e+01,0.000e+00,0.000e+00,4.845e+01,0.000e+00,0.000e+00,5.061e+01,2.161e+00,0.000e+00,5.061e+01,0.000e+00,0.000e+00,4.498e+01,6.000e-01,3.100e+00,5.077e+01,3.387e+00,6.046e+00,1.317e+01,3.155e+01,0.000e+00,4.014e+01,3.000e-01,4.000e-01,5.012e+01,8.978e+00,3.005e+00,4.312e+01,4.001e+00,0.000e+00,5.00
1800,1800,17745,-1.314e+02,0.000e+00,0.000e+00,1.863e+01,1.500e+02,0.000e+00,1.863e+01,0.000e+00,0.000e+00,4.505e+01,0.000e+00,0.000e+00,5.014e+01,5.095e+00,0.000e+00,5.014e+01,0.000e+00,0.000e+00,4.346e+01,4.000e-01,2.700e+00,5.014e+01,3.978e+00,4.012e+00,1.905e+01,2.707e+01,0.000e+00,3.826e+01,4.000e-01,1.000e+00,5.007e+01,9.903e+00,4.001e+00,3.606e+01,1.000e+01,0.000e+00,5.00
1900,1900,18745,-1.252e+02,0.000e+00,0.000e+00,2.481e+01,1.500e+02,0.000e+00,2.481e+01,0.000e+00,0.000e+00,3.963e+01,1.000e-01,1.000e-01,5.013e+01,1.010e+01,1.001e+00,4.813e+01,1.000e+00,0.000e+00,4.168e+01,9.000e-01,3.100e+00,5.011e+01,5.524e+00,9.015e+00,1.003e+01,3.106e+01,0.000e+00,3.868e+01,5.000e-01,5.000e-01,5.037e+01,9.790e+00,5.025e+00,4.031e+01,5.036e+00,0.000e+00,5.00
2000,2000,19745,-1.385e+02,0.000e+00,1.000e-01,1.165e+01,1.500e+02,0.000e+00,1.165e+01,1.099e-03,0.000e+00,4.493e+01,0.000e+00,2.000e-01,5.168e+01,6.447e+00,0.000e+00,4.962e+01,2.061e+00,0.000e+00,4.441e+01,5.000e-01,3.400e+00,5.035e+01,3.544e+00,5.040e+00,1.107e+01,3.424e+01,0.000e+00,4.390e+01,1.500e+00,1.000e+00,5.008e+01,3.775e+00,1.500e+01,2.507e+01,1.000e+01,0.000e+00,5.00
2100,2100,20745,-1.312e+02,0.000e+00,0.000e+00,1.875e+01,1.500e+02,0.000e+00,1.875e+01,0.000e+00,0.000e+00,4.292e+01,1.000e-01,0.000e+00,5.272e+01,9.598e+00,1.022e+00,5.170e+01,0.000e+00,0.000e+00,4.221e+01,5.000e-01,3.100e+00,5.016e+01,4.854e+00,5.014e+00,1.404e+01,3.111e+01,0.000e+00,4.142e+01,6.000e-01,3.000e-01,5.018e+01,7.362e+00,6.011e+00,4.116e+01,3.005e+00,0.000e+00,5.00
2200,2200,21745,-1.283e+02,0.000e+00,0.000e+00,2.173e+01,1.500e+02,0.000e+00,2.173e+01,0.000e+00,0.000e+00,4.043e+01,0.000e+00,1.000e-01,5.020e+01,9.576e+00,0.000e+00,4.920e+01,1.000e+00,0.000e+00,4.299e+01,3.000e-01,3.200e+00,5.015e+01,4.366e+00,3.010e+00,1.503e+01,3.212e+01,0.000e+00,3.985e+01,9.000e-01,2.000e-01,5.007e+01,8.216e+00,9.005e+00,3.906e+01,2.002e+00,0.000e+00,5.00
2300,2300,22745,-1.360e+02,0.000e+00,0.000e+00,1.404e+01,1.500e+02,0.000e+00,1.404e+01,0.000e+00,0.000e+00,4.160e+01,0.000e+00,0.000e+00,5.044e+01,8.849e+00,0.000e+00,5.044e+01,0.000e+00,0.000e+00,4.509e+01,5.000e-01,1.900e+00,5.018e+01,2.790e+00,5.019e+00,2.609e+01,1.908e+01,0.000e+00,4.457e+01,1.100e+00,3.000e-01,5.009e+01,3.123e+00,1.101e+01,3.608e+01,3.001e+00,0.000e+00,5.00
2400,2400,23745,-1.302e+02,0.000e+00,0.000e+00,1.978e+01,1.500e+02,0.000e+00,1.978e+01,0.000e+00,0.000e+00,4.135e+01,0.000e+00,0.000e+00,5.018e+01,8.830e+00,0.000e+00,5.018e+01,0.000e+00,0.000e+00,4.444e+01,5.000e-01,3.100e+00,5.006e+01,3.017e+00,5.005e+00,1.401e+01,3.104e+01,0.000e+00,4.064e+01,4.000e-01,3.000e-01,5.006e+01,8.220e+00,4.002e+00,4.306e+01,3.001e+00,0.000e+00,5.00
2500,2500,24745,-1.420e+02,0.000e+00,1.000e-01,8.237e+00,1.500e+02,0.000e+00,8.236e+00,7.505e-04,0.000e+00,4.869e+01,2.000e-01,2.000e-01,5.085e+01,1.668e+00,2.001e+00,4.685e+01,2.000e+00,0.000e+00,4.656e+01,3.000e-01,3.000e+00,5.016e+01,7.011e-01,3.005e+00,1.705e+01,3.011e+01,0.000e+00,4.211e+01,4.000e-01,1.000e-01,5.001e+01,6.896e+00,4.000e+00,4.501e+01,1.000e+00,0.000e+00,5.00
2600,2600,25741,-1.306e+02,0.000e+00,0.000e+00,1.943e+01,1.500e+02,0.000e+00,1.943e+01,0.000e+00,0.000e+00,4.095e+01,0.000e+00,0.000e+00,5.010e+01,9.154e+00,0.000e+00,5.010e+01,0.000e+00,0.000e+00,4.684e+01,0.000e+00,2.200e+00,5.005e+01,1.113e+00,0.000e+00,2.803e+01,2.202e+01,0.000e+00,4.028e+01,2.000e-01,0.000e+00,5.030e+01,9.621e+00,2.007e+00,4.830e+01,0.000e+00,0.000e+00,5.00
2700,2700,26741,-1.333e+02,0.000e+00,1.000e-01,1.692e+01,1.500e+02,0.000e+00,1.692e+01,4.959e-03,0.000e+00,4.300e+01,0.000e+00,0.000e+00,5.064e+01,7.639e+00,0.000e+00,5.064e+01,0.000e+00,0.000e+00,4.648e+01,1.000e-01,2.700e+00,5.008e+01,9.987e-01,1.000e+00,2.202e+01,2.706e+01,0.000e+00,4.040e+01,4.000e-01,0.000e+00,5.002e+01,9.024e+00,4.000e+00,4.602e+01,0.000e+00,0.000e+00,5.00
2800,2800,27741,-1.399e+02,0.000e+00,0.000e+00,1.011e+01,1.500e+02,0.000e+00,1.011e+01,0.000e+00,0.000e+00,4.927e+01,0.000e+00,1.000e-01,5.012e+01,6.584e-01,0.000e+00,4.912e+01,1.000e+00,0.000e+00,4.768e+01,1.000e-01,1.900e+00,5.004e+01,5.582e-01,1.001e+00,3.002e+01,1.902e+01,0.000e+00,4.044e+01,1.000e-01,2.000e-01,5.001e+01,9.076e+00,1.000e+00,4.701e+01,2.000e+00,0.000e+00,5.00
2900,2900,28741,-1.439e+02,0.000e+00,0.000e+00,6.128e+00,1.500e+02,0.000e+00,6.128e+00,0.000e+00,0.000e+00,5.020e+01,0.000e+00,0.000e+00,5.027e+01,6.688e-02,0.000e+00,5.027e+01,0.000e+00,0.000e+00,4.717e+01,2.000e-01,2.700e+00,5.003e+01,2.617e-01,2.001e+00,2.101e+01,2.702e+01,0.000e+00,4.350e+01,2.000e-01,0.000e+00,5.000e+01,6.103e+00,2.000e+00,4.800e+01,0.000e+00,0.000e+00,5.00
3000,3000,29741,-1.484e+02,0.000e+00,0.000e+00,1.562e+00,1.500e+02,0.000e+00,1.562e+00,0.000e+00,0.000e+00,5.055e+01,0.000e+00,0.000e+00,5.061e+01,5.271e-02,0.000e+00,5.061e+01,0.000e+00,0.000e+00,4.745e+01,2.000e-01,2.500e+00,5.008e+01,1.318e-01,2.003e+00,2.304e+01,2.505e+01,0.000e+00,4.753e+01,1.000e-01,1.000e-01,5.000e+01,2.071e+00,1.000e+00,4.800e+01,1.000e+00,0.000e+00,5.00
