episode,step_train,step,A1_reward_total,A1_n_lever,A1_n_door,A1_received,A1_given,A1_r-lever,A1_r-start,A1_r-door,A1_win_rate,A2_reward_total,A2_n_lever,A2_n_door,A2_received,A2_given,A2_r-lever,A2_r-start,A2_r-door,A2_win_rate,A3_reward_total,A3_n_lever,A3_n_door,A3_received,A3_given,A3_r-lever,A3_r-start,A3_r-door,A3_win_rate,A4_reward_total,A4_n_lever,A4_n_door,A4_received,A4_given,A4_r-lever,A4_r-start,A4_r-door,A4_win_rate,steps_per_eps
100,100,947,-7.161e+00,6.000e-01,2.000e+00,6.647e+00,1.151e+01,9.121e-01,2.187e+00,3.548e+00,3.000e+01,-2.802e+00,2.000e-01,1.300e+00,8.581e+00,1.258e+01,5.009e-01,5.171e+00,2.909e+00,0.000e+00,-1.460e+00,1.400e+00,5.000e-01,1.153e+01,1.059e+01,3.966e+00,6.216e+00,1.351e+00,0.000e+00,5.024e+00,1.300e+00,1.400e+00,1.524e+01,7.318e+00,4.783e+00,5.052e+00,5.406e+00,0.000e+00,4.00
200,200,1887,-7.875e+00,1.300e+00,2.400e+00,5.641e+00,1.062e+01,9.104e-01,1.279e+00,3.452e+00,0.000e+00,-8.698e+00,4.000e-01,1.400e+00,5.257e+00,1.135e+01,4.854e-01,3.553e+00,1.219e+00,0.000e+00,-9.563e+00,1.800e+00,1.200e+00,5.409e+00,1.117e+01,1.993e+00,2.086e+00,1.331e+00,0.000e+00,1.354e+01,8.000e-01,1.900e+00,1.952e+01,2.686e+00,2.982e+00,9.127e+00,7.414e+00,0.000e+00,5.00
300,300,2829,-8.116e+00,1.200e+00,2.200e+00,2.115e+00,6.831e+00,3.246e-01,2.646e-01,1.526e+00,1.000e+01,-8.191e+00,5.000e-01,1.100e+00,4.347e+00,9.938e+00,5.282e-01,2.926e+00,8.931e-01,0.000e+00,-1.048e+01,8.000e-01,1.100e+00,1.822e+00,9.902e+00,2.990e-01,1.154e+00,3.693e-01,0.000e+00,1.709e+01,1.300e+00,1.800e+00,1.916e+01,7.772e-01,5.124e+00,6.811e+00,7.230e+00,0.000e+00,4.80
400,400,3758,-7.917e+00,4.000e-01,2.200e+00,7.181e-01,8.335e+00,8.405e-02,1.322e-01,5.018e-01,3.000e+01,-8.586e+00,4.000e-01,1.400e+00,1.790e+00,9.275e+00,3.171e-01,1.124e+00,3.484e-01,0.000e+00,-4.071e-01,8.000e-01,4.000e-01,8.596e+00,7.403e+00,1.701e+00,6.048e+00,8.468e-01,0.000e+00,1.151e+01,1.100e+00,9.000e-01,1.455e+01,6.415e-01,4.130e+00,6.992e+00,3.429e+00,0.000e+00,3.80
500,500,4711,-1.286e+01,1.000e+00,2.500e+00,3.182e+00,1.304e+01,5.158e-01,5.439e-01,2.122e+00,1.000e+01,-8.737e+00,7.000e-01,7.000e-01,1.135e+01,1.788e+01,2.043e+00,8.931e+00,3.719e-01,0.000e+00,7.875e+00,8.000e-01,1.200e+00,1.900e+01,8.330e+00,3.127e+00,1.127e+01,4.609e+00,0.000e+00,5.221e+00,4.000e-01,1.500e+00,1.565e+01,9.932e+00,1.379e+00,9.314e+00,4.960e+00,0.000e+00,4.60
600,600,5673,-1.090e+01,9.000e-01,2.400e+00,1.226e+01,1.996e+01,1.892e+00,3.815e+00,6.553e+00,0.000e+00,7.563e+00,3.000e-01,8.000e-01,2.808e+01,1.902e+01,1.459e+00,2.293e+01,3.692e+00,0.000e+00,-1.854e+00,6.000e-01,5.000e-01,1.880e+01,1.876e+01,1.928e+00,1.535e+01,1.530e+00,0.000e+00,-4.004e+00,5.000e-01,1.400e+00,9.881e+00,1.129e+01,8.678e-01,6.261e+00,2.752e+00,0.000e+00,5.00
700,700,6651,-1.320e+01,1.200e+00,1.900e+00,1.001e+01,1.991e+01,2.274e+00,3.279e+00,4.458e+00,0.000e+00,1.790e+00,2.000e-01,5.000e-01,2.161e+01,1.862e+01,7.422e-01,1.911e+01,1.760e+00,0.000e+00,6.690e+00,4.000e-01,5.000e-01,2.672e+01,1.823e+01,1.664e+00,2.329e+01,1.761e+00,0.000e+00,-3.882e+00,6.000e-01,1.100e+00,9.517e+00,1.110e+01,1.147e+00,6.405e+00,1.964e+00,0.000e+00,5.00
800,800,7627,-2.086e+01,1.100e+00,1.600e+00,1.175e+00,1.914e+01,1.762e-01,3.268e-01,6.721e-01,0.000e+00,-4.718e+00,4.000e-01,4.000e-01,1.244e+01,1.576e+01,7.998e-01,1.086e+01,7.785e-01,0.000e+00,1.696e+01,1.200e+00,7.000e-01,2.372e+01,3.664e+00,4.680e+00,1.704e+01,1.997e+00,0.000e+00,-6.791e-01,2.000e-01,8.000e-01,1.051e+01,9.294e+00,3.124e-01,8.862e+00,1.340e+00,0.000e+00,5.00
900,900,8623,-5.020e+00,1.900e+00,9.000e-01,1.641e+01,1.863e+01,5.635e+00,7.523e+00,3.255e+00,0.000e+00,1.720e-01,2.000e-01,2.000e-01,1.920e+01,1.823e+01,3.392e-01,1.869e+01,1.770e-01,0.000e+00,1.277e+01,1.000e-01,2.000e-01,2.774e+01,1.437e+01,2.451e-01,2.678e+01,7.147e-01,0.000e+00,-1.362e+01,2.000e-01,7.000e-01,5.336e-01,1.266e+01,1.257e-02,4.621e-01,5.889e-02,0.000e+00,5.00
1000,1000,9616,-1.185e+01,1.900e+00,1.000e+00,6.754e+00,1.491e+01,2.139e+00,3.112e+00,1.503e+00,0.000e+00,-4.656e+00,0.000e+00,1.000e-01,1.365e+01,1.810e+01,0.000e+00,1.364e+01,2.821e-03,0.000e+00,1.590e+01,2.000e-01,1.000e-01,2.541e+01,9.008e+00,2.040e-01,2.515e+01,5.194e-02,0.000e+00,-4.990e+00,1.000e-01,5.000e-01,1.042e+01,1.421e+01,1.688e-01,9.373e+00,8.769e-01,0.000e+00,5.00
