episode,step_train,step,A1_reward_total,A1_n_lever,A1_n_door,A1_received,A1_given,A1_r-lever,A1_r-start,A1_r-door,A1_win_rate,A2_reward_total,A2_n_lever,A2_n_door,A2_received,A2_given,A2_r-lever,A2_r-start,A2_r-door,A2_win_rate,steps_per_eps
100,100,633,4.758e+00,5.000e-01,1.600e+00,2.618e+00,2.259e+00,4.456e-01,9.089e-01,1.263e+00,7.000e+01,-1.658e+00,1.000e+00,1.000e+00,2.259e+00,2.618e+00,8.193e-01,7.462e-01,6.937e-01,0.000e+00,3.30
200,200,1295,4.562e+00,1.000e+00,1.000e+00,2.579e+00,1.317e+00,1.038e+00,7.966e-01,7.448e-01,8.000e+01,-4.620e-01,1.300e+00,1.300e+00,1.317e+00,2.579e+00,7.020e-01,1.094e-01,5.058e-01,0.000e+00,3.10
300,300,1946,5.737e+00,3.000e-01,1.600e+00,1.529e+00,1.292e+00,2.705e-01,5.729e-01,6.854e-01,8.000e+01,-9.368e-01,1.200e+00,7.000e-01,1.292e+00,1.529e+00,8.636e-01,2.617e-01,1.666e-01,0.000e+00,3.20
400,400,2569,1.601e+00,3.000e-01,1.900e+00,8.721e-01,3.471e+00,2.136e-01,3.227e-01,3.359e-01,6.000e+01,-2.008e-01,1.300e+00,1.500e+00,3.471e+00,8.721e-01,2.076e+00,4.554e-01,9.395e-01,0.000e+00,3.70
500,500,3263,-3.723e-02,9.000e-01,1.800e+00,1.491e+00,2.028e+00,1.027e+00,2.351e-01,2.289e-01,6.000e+01,1.137e+00,8.000e-01,1.900e+00,2.028e+00,1.491e+00,1.221e+00,2.486e-01,5.586e-01,0.000e+00,4.10
600,600,3899,1.392e+00,6.000e-01,1.300e+00,1.315e+00,2.222e+00,9.186e-01,2.314e-01,1.647e-01,7.000e+01,1.908e+00,9.000e-01,1.100e+00,2.222e+00,1.315e+00,1.508e+00,2.427e-01,4.718e-01,0.000e+00,3.30
700,700,4536,2.077e+00,4.000e-01,1.700e+00,7.765e-01,1.100e+00,5.812e-01,1.054e-01,8.989e-02,6.000e+01,5.231e-01,5.000e-01,1.400e+00,1.100e+00,7.765e-01,8.984e-01,5.211e-02,1.491e-01,0.000e+00,3.10
800,800,5192,5.180e+00,3.000e-01,2.200e+00,8.299e-01,2.150e+00,5.628e-01,7.710e-02,1.900e-01,8.000e+01,-6.798e-01,1.100e+00,1.500e+00,2.150e+00,8.299e-01,1.968e+00,2.983e-02,1.525e-01,0.000e+00,3.40
900,900,5839,4.690e+00,6.000e-01,2.100e+00,3.864e+00,2.174e+00,1.190e+00,4.814e-01,2.193e+00,7.000e+01,-1.690e+00,1.000e+00,1.700e+00,2.174e+00,3.864e+00,1.864e+00,6.022e-02,2.495e-01,0.000e+00,3.20
1000,1000,6480,3.759e+00,6.000e-01,2.100e+00,2.623e+00,1.364e+00,1.189e+00,2.290e-01,1.205e+00,5.000e+01,-2.359e+00,6.000e-01,1.400e+00,1.364e+00,2.623e+00,1.131e+00,1.217e-01,1.114e-01,0.000e+00,3.20
