episode,step_train,step,A1_reward_total,A1_n_lever,A1_n_door,A1_received,A1_given,A1_r-lever,A1_r-start,A1_r-door,A1_win_rate,A2_reward_total,A2_n_lever,A2_n_door,A2_received,A2_given,A2_r-lever,A2_r-start,A2_r-door,A2_win_rate,A3_reward_total,A3_n_lever,A3_n_door,A3_received,A3_given,A3_r-lever,A3_r-start,A3_r-door,A3_win_rate,steps_per_eps
6700,6700,27539,9.698e+00,0.000e+00,1.200e+00,3.210e-04,2.251e-03,0.000e+00,3.582e-06,3.174e-04,1.000e+02,-1.199e+00,1.200e+00,0.000e+00,1.972e-03,8.039e-04,1.972e-03,2.956e-07,0.000e+00,0.000e+00,-9.992e-01,1.100e+00,0.000e+00,1.515e-03,7.525e-04,1.514e-03,4.079e-07,0.000e+00,0.000e+00,1.30
6800,6800,27864,9.798e+00,0.000e+00,1.200e+00,2.442e-04,2.181e-03,0.000e+00,0.000e+00,2.442e-04,1.000e+02,-1.099e+00,1.000e+00,1.000e-01,1.319e-03,2.352e-04,1.319e-03,8.486e-08,6.516e-08,0.000e+00,-9.991e-01,1.200e+00,0.000e+00,1.387e-03,5.341e-04,1.387e-03,0.000e+00,0.000e+00,0.000e+00,1.20
6900,6900,28166,9.798e+00,0.000e+00,1.200e+00,2.589e-04,2.125e-03,0.000e+00,7.928e-06,2.510e-04,1.000e+02,-9.979e-01,1.300e+00,0.000e+00,2.291e-03,1.819e-04,2.291e-03,0.000e+00,0.000e+00,0.000e+00,-1.300e+00,1.100e+00,1.000e-01,4.624e-04,7.055e-04,4.578e-04,4.513e-06,7.724e-08,0.000e+00,1.30
7000,7000,28450,9.996e+00,0.000e+00,1.000e+00,2.032e-04,4.028e-03,0.000e+00,8.213e-06,1.950e-04,1.000e+02,-9.956e-01,1.100e+00,0.000e+00,4.518e-03,1.635e-04,4.518e-03,0.000e+00,0.000e+00,0.000e+00,-1.001e+00,1.000e+00,0.000e+00,4.262e-04,9.567e-04,4.260e-04,1.658e-07,0.000e+00,0.000e+00,1.10
7100,7100,28758,9.999e+00,0.000e+00,1.000e+00,2.127e-04,1.226e-03,0.000e+00,0.000e+00,2.127e-04,1.000e+02,-9.987e-01,1.000e+00,0.000e+00,1.407e-03,1.532e-04,1.407e-03,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.000e+00,0.000e+00,3.524e-04,5.923e-04,3.524e-04,0.000e+00,0.000e+00,0.000e+00,1.00
7200,7200,29065,9.799e+00,0.000e+00,1.200e+00,2.558e-04,1.054e-03,0.000e+00,0.000e+00,2.558e-04,1.000e+02,-9.989e-01,1.200e+00,0.000e+00,1.274e-03,1.286e-04,1.274e-03,0.000e+00,0.000e+00,0.000e+00,-1.200e+00,1.000e+00,2.000e-01,2.705e-04,6.179e-04,2.704e-04,0.000e+00,1.112e-07,0.000e+00,1.20
7300,7300,29353,9.899e+00,0.000e+00,1.100e+00,2.118e-04,1.309e-03,0.000e+00,0.000e+00,2.118e-04,1.000e+02,-9.986e-01,1.100e+00,0.000e+00,1.526e-03,1.329e-04,1.526e-03,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.000e+00,0.000e+00,2.829e-04,5.788e-04,2.828e-04,1.234e-07,0.000e+00,0.000e+00,1.10
7400,7400,29650,9.999e+00,0.000e+00,1.000e+00,1.883e-04,9.879e-04,0.000e+00,0.000e+00,1.883e-04,1.000e+02,-9.990e-01,1.000e+00,0.000e+00,1.154e-03,1.347e-04,1.154e-03,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.000e+00,0.000e+00,2.796e-04,4.996e-04,2.796e-04,0.000e+00,0.000e+00,0.000e+00,1.00
7500,7500,29933,9.999e+00,0.000e+00,1.000e+00,1.819e-04,9.244e-04,0.000e+00,0.000e+00,1.819e-04,1.000e+02,-9.990e-01,1.000e+00,0.000e+00,1.084e-03,1.304e-04,1.084e-03,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.000e+00,0.000e+00,2.619e-04,4.734e-04,2.619e-04,0.000e+00,0.000e+00,0.000e+00,1.00
7600,7600,30203,9.999e+00,0.000e+00,1.000e+00,1.700e-04,1.441e-03,0.000e+00,6.470e-06,1.635e-04,1.000e+02,-9.988e-01,1.100e+00,0.000e+00,1.341e-03,1.566e-04,1.341e-03,0.000e+00,0.000e+00,0.000e+00,-9.999e-01,1.100e+00,0.000e+00,5.161e-04,4.295e-04,5.161e-04,0.000e+00,0.000e+00,0.000e+00,1.10
7700,7700,30520,9.599e+00,0.000e+00,1.400e+00,2.326e-04,8.896e-04,0.000e+00,0.000e+00,2.326e-04,1.000e+02,-9.990e-01,1.400e+00,0.000e+00,1.074e-03,1.055e-04,1.074e-03,0.000e+00,0.000e+00,0.000e+00,-1.200e+00,1.000e+00,2.000e-01,1.726e-04,4.837e-04,1.723e-04,2.055e-07,9.233e-08,0.000e+00,1.40
7800,7800,30821,9.998e+00,0.000e+00,1.000e+00,1.344e-04,1.850e-03,0.000e+00,1.046e-05,1.239e-04,1.000e+02,-9.987e-01,1.200e+00,0.000e+00,1.445e-03,1.686e-04,1.445e-03,0.000e+00,0.000e+00,0.000e+00,-9.996e-01,1.200e+00,0.000e+00,7.888e-04,3.497e-04,7.888e-04,0.000e+00,0.000e+00,0.000e+00,1.20
7900,7900,31125,9.999e+00,0.000e+00,1.000e+00,1.376e-04,6.772e-04,0.000e+00,0.000e+00,1.376e-04,1.000e+02,-9.993e-01,1.000e+00,0.000e+00,7.684e-04,1.056e-04,7.684e-04,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.000e+00,0.000e+00,2.122e-04,3.355e-04,2.122e-04,0.000e+00,0.000e+00,0.000e+00,1.00
8000,8000,31427,9.900e+00,0.000e+00,1.100e+00,1.505e-04,6.029e-04,0.000e+00,0.000e+00,1.505e-04,1.000e+02,-9.994e-01,1.100e+00,0.000e+00,7.045e-04,9.407e-05,7.045e-04,0.000e+00,0.000e+00,0.000e+00,-1.100e+00,1.000e+00,1.000e-01,1.763e-04,3.344e-04,1.763e-04,0.000e+00,3.835e-08,0.000e+00,1.10
8100,8100,31700,9.900e+00,0.000e+00,1.200e+00,1.377e-04,5.567e-04,0.000e+00,0.000e+00,1.377e-04,1.000e+02,-1.099e+00,1.100e+00,1.000e-01,6.289e-04,9.788e-05,6.289e-04,0.000e+00,2.995e-08,0.000e+00,-1.200e+00,1.100e+00,1.000e-01,1.750e-04,2.870e-04,1.745e-04,0.000e+00,4.405e-07,0.000e+00,1.20
8200,8200,31989,1.000e+01,0.000e+00,1.000e+00,1.137e-04,5.665e-04,0.000e+00,0.000e+00,1.137e-04,1.000e+02,-9.994e-01,1.000e+00,0.000e+00,6.483e-04,8.808e-05,6.483e-04,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.000e+00,0.000e+00,1.709e-04,2.783e-04,1.709e-04,0.000e+00,0.000e+00,0.000e+00,1.00
8300,8300,32266,9.998e+00,0.000e+00,1.000e+00,9.980e-05,1.772e-03,0.000e+00,4.076e-06,9.572e-05,1.000e+02,-9.981e-01,1.100e+00,0.000e+00,2.023e-03,7.684e-05,2.023e-03,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.000e+00,0.000e+00,1.538e-04,4.280e-04,1.538e-04,6.458e-08,0.000e+00,0.000e+00,1.10
8400,8400,32542,9.899e+00,0.000e+00,1.100e+00,9.650e-05,6.024e-04,0.000e+00,0.000e+00,9.650e-05,1.000e+02,-1.100e+00,1.000e+00,1.000e-01,5.090e-04,8.299e-05,5.090e-04,0.000e+00,2.461e-08,0.000e+00,-9.999e-01,1.100e+00,0.000e+00,3.035e-04,2.235e-04,3.035e-04,0.000e+00,0.000e+00,0.000e+00,1.10
8500,8500,32859,9.999e+00,0.000e+00,1.000e+00,8.772e-05,8.258e-04,0.000e+00,3.233e-06,8.449e-05,1.000e+02,-9.993e-01,1.100e+00,0.000e+00,7.579e-04,9.354e-05,7.579e-04,0.000e+00,0.000e+00,0.000e+00,-9.999e-01,1.100e+00,0.000e+00,3.012e-04,2.275e-04,3.012e-04,0.000e+00,0.000e+00,0.000e+00,1.10
8600,8600,33139,9.900e+00,0.000e+00,1.100e+00,9.714e-05,4.884e-04,0.000e+00,0.000e+00,9.714e-05,1.000e+02,-9.995e-01,1.100e+00,0.000e+00,5.719e-04,7.167e-05,5.719e-04,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.000e+00,0.000e+00,1.205e-04,2.295e-04,1.204e-04,5.775e-08,0.000e+00,0.000e+00,1.10
8700,8700,33414,9.900e+00,0.000e+00,1.100e+00,9.740e-05,3.743e-04,0.000e+00,0.000e+00,9.740e-05,1.000e+02,-9.996e-01,1.100e+00,0.000e+00,4.507e-04,6.774e-05,4.507e-04,0.000e+00,0.000e+00,0.000e+00,-1.100e+00,1.000e+00,1.000e-01,1.111e-04,2.170e-04,1.110e-04,0.000e+00,2.691e-08,0.000e+00,1.10
8800,8800,33687,1.000e+01,0.000e+00,1.000e+00,8.214e-05,3.721e-04,0.000e+00,0.000e+00,8.214e-05,1.000e+02,-9.996e-01,1.000e+00,0.000e+00,4.276e-04,6.862e-05,4.276e-04,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.000e+00,0.000e+00,1.195e-04,1.885e-04,1.195e-04,0.000e+00,0.000e+00,0.000e+00,1.00
8900,8900,33953,1.000e+01,0.000e+00,1.000e+00,7.945e-05,3.468e-04,0.000e+00,0.000e+00,7.945e-05,1.000e+02,-9.997e-01,1.000e+00,0.000e+00,3.980e-04,6.710e-05,3.980e-04,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.000e+00,0.000e+00,1.152e-04,1.788e-04,1.152e-04,0.000e+00,0.000e+00,0.000e+00,1.00
9000,9000,34242,1.000e+01,0.000e+00,1.000e+00,7.502e-05,3.242e-04,0.000e+00,0.000e+00,7.502e-05,1.000e+02,-9.997e-01,1.000e+00,0.000e+00,3.753e-04,6.263e-05,3.753e-04,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.000e+00,0.000e+00,1.062e-04,1.697e-04,1.062e-04,0.000e+00,0.000e+00,0.000e+00,1.00
9100,9100,34529,9.900e+00,0.000e+00,1.200e+00,7.628e-05,4.082e-04,0.000e+00,0.000e+00,7.628e-05,1.000e+02,-1.100e+00,1.000e+00,2.000e-01,3.088e-04,6.939e-05,3.088e-04,0.000e+00,1.547e-08,0.000e+00,-9.999e-01,1.200e+00,0.000e+00,2.361e-04,1.437e-04,2.361e-04,0.000e+00,0.000e+00,0.000e+00,1.20
9200,9200,34808,1.000e+01,0.000e+00,1.000e+00,7.082e-05,2.762e-04,0.000e+00,0.000e+00,7.082e-05,1.000e+02,-9.997e-01,1.000e+00,0.000e+00,3.166e-04,5.900e-05,3.166e-04,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.000e+00,0.000e+00,9.550e-05,1.478e-04,9.550e-05,0.000e+00,0.000e+00,0.000e+00,1.00
9300,9300,35103,9.900e+00,0.000e+00,1.100e+00,6.824e-05,3.384e-04,0.000e+00,0.000e+00,6.824e-05,1.000e+02,-1.100e+00,1.000e+00,1.000e-01,2.722e-04,5.995e-05,2.721e-04,0.000e+00,1.386e-08,0.000e+00,-9.999e-01,1.100e+00,0.000e+00,1.847e-04,1.268e-04,1.847e-04,0.000e+00,0.000e+00,0.000e+00,1.10
9400,9400,35365,9.700e+00,0.000e+00,1.300e+00,9.447e-05,2.693e-04,0.000e+00,0.000e+00,9.447e-05,1.000e+02,-9.997e-01,1.300e+00,0.000e+00,3.258e-04,5.030e-05,3.258e-04,0.000e+00,0.000e+00,0.000e+00,-1.200e+00,1.000e+00,2.000e-01,6.554e-05,1.662e-04,6.545e-05,4.009e-08,4.109e-08,0.000e+00,1.30
9500,9500,35634,1.000e+01,0.000e+00,1.000e+00,6.641e-05,4.629e-04,0.000e+00,2.428e-06,6.398e-05,1.000e+02,-9.997e-01,1.100e+00,0.000e+00,4.098e-04,7.541e-05,4.098e-04,0.000e+00,0.000e+00,0.000e+00,-9.999e-01,1.100e+00,0.000e+00,1.898e-04,1.277e-04,1.898e-04,0.000e+00,0.000e+00,0.000e+00,1.10
9600,9600,35917,9.699e+00,0.000e+00,1.300e+00,7.095e-05,6.039e-04,0.000e+00,2.292e-06,6.866e-05,1.000e+02,-1.200e+00,1.200e+00,2.000e-01,3.767e-04,7.877e-05,3.767e-04,0.000e+00,2.340e-08,0.000e+00,-9.998e-01,1.300e+00,0.000e+00,3.437e-04,1.087e-04,3.436e-04,3.823e-08,0.000e+00,0.000e+00,1.40
9700,9700,36175,1.000e+01,0.000e+00,1.000e+00,6.204e-05,2.214e-04,0.000e+00,0.000e+00,6.204e-05,1.000e+02,-9.998e-01,1.000e+00,0.000e+00,2.526e-04,5.491e-05,2.526e-04,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.000e+00,0.000e+00,7.874e-05,1.171e-04,7.874e-05,0.000e+00,0.000e+00,0.000e+00,1.00
9800,9800,36440,9.900e+00,0.000e+00,1.200e+00,6.294e-05,3.305e-04,0.000e+00,0.000e+00,6.294e-05,1.000e+02,-1.100e+00,1.000e+00,2.000e-01,2.527e-04,6.175e-05,2.526e-04,0.000e+00,1.294e-08,0.000e+00,-9.999e-01,1.200e+00,0.000e+00,1.860e-04,1.094e-04,1.860e-04,0.000e+00,0.000e+00,0.000e+00,1.20
9900,9900,36730,9.900e+00,0.000e+00,1.100e+00,6.299e-05,2.734e-04,0.000e+00,0.000e+00,6.299e-05,1.000e+02,-9.997e-01,1.100e+00,0.000e+00,3.123e-04,5.184e-05,3.123e-04,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.000e+00,0.000e+00,7.230e-05,1.223e-04,7.227e-05,3.639e-08,0.000e+00,0.000e+00,1.10
10000,10000,37021,9.900e+00,0.000e+00,1.100e+00,5.803e-05,2.511e-04,0.000e+00,0.000e+00,5.803e-05,1.000e+02,-9.998e-01,1.100e+00,0.000e+00,2.873e-04,4.682e-05,2.873e-04,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.000e+00,0.000e+00,6.610e-05,1.135e-04,6.607e-05,3.366e-08,0.000e+00,0.000e+00,1.10
10100,10100,37298,1.000e+01,0.000e+00,1.000e+00,4.918e-05,1.948e-04,0.000e+00,0.000e+00,4.918e-05,1.000e+02,-9.998e-01,1.000e+00,0.000e+00,2.237e-04,4.422e-05,2.237e-04,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.000e+00,0.000e+00,6.546e-05,9.932e-05,6.546e-05,0.000e+00,0.000e+00,0.000e+00,1.00
10200,10200,37576,1.000e+01,0.000e+00,1.000e+00,4.753e-05,1.806e-04,0.000e+00,0.000e+00,4.753e-05,1.000e+02,-9.998e-01,1.000e+00,0.000e+00,2.063e-04,4.250e-05,2.063e-04,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.000e+00,0.000e+00,6.251e-05,9.319e-05,6.251e-05,0.000e+00,0.000e+00,0.000e+00,1.00
10300,10300,37849,1.000e+01,0.000e+00,1.000e+00,4.381e-05,3.378e-04,0.000e+00,1.593e-06,4.221e-05,1.000e+02,-9.998e-01,1.100e+00,0.000e+00,2.986e-04,5.136e-05,2.986e-04,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.100e+00,0.000e+00,1.348e-04,8.807e-05,1.348e-04,0.000e+00,0.000e+00,0.000e+00,1.10
10400,10400,38127,1.000e+01,0.000e+00,1.000e+00,3.997e-05,1.557e-04,0.000e+00,0.000e+00,3.997e-05,1.000e+02,-9.999e-01,1.000e+00,0.000e+00,1.762e-04,3.788e-05,1.762e-04,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.000e+00,0.000e+00,5.739e-05,8.002e-05,5.739e-05,0.000e+00,0.000e+00,0.000e+00,1.00
10500,10500,38393,1.000e+01,0.000e+00,1.000e+00,3.779e-05,1.456e-04,0.000e+00,0.000e+00,3.779e-05,1.000e+02,-9.999e-01,1.000e+00,0.000e+00,1.659e-04,3.603e-05,1.659e-04,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.000e+00,0.000e+00,5.348e-05,7.554e-05,5.348e-05,0.000e+00,0.000e+00,0.000e+00,1.00
10600,10600,38668,1.000e+01,0.000e+00,1.000e+00,3.597e-05,1.353e-04,0.000e+00,0.000e+00,3.597e-05,1.000e+02,-9.999e-01,1.000e+00,0.000e+00,1.551e-04,3.427e-05,1.551e-04,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.000e+00,0.000e+00,4.961e-05,7.107e-05,4.961e-05,0.000e+00,0.000e+00,0.000e+00,1.00
10700,10700,38925,1.000e+01,0.000e+00,1.000e+00,3.420e-05,1.295e-04,0.000e+00,0.000e+00,3.420e-05,1.000e+02,-9.999e-01,1.000e+00,0.000e+00,1.473e-04,3.830e-05,1.473e-04,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.000e+00,0.000e+00,5.263e-05,6.628e-05,5.263e-05,0.000e+00,0.000e+00,0.000e+00,1.00
10800,10800,39197,9.900e+00,0.000e+00,1.100e+00,3.647e-05,1.475e-04,0.000e+00,0.000e+00,3.647e-05,1.000e+02,-9.999e-01,1.100e+00,0.000e+00,1.667e-04,3.597e-05,1.667e-04,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.000e+00,0.000e+00,4.724e-05,6.690e-05,4.721e-05,2.558e-08,0.000e+00,0.000e+00,1.10
10900,10900,39484,9.900e+00,0.000e+00,1.100e+00,3.447e-05,1.433e-04,0.000e+00,0.000e+00,3.447e-05,1.000e+02,-9.999e-01,1.000e+00,0.000e+00,1.037e-04,3.974e-05,1.037e-04,8.687e-09,0.000e+00,0.000e+00,-1.000e+00,1.100e+00,0.000e+00,8.906e-05,4.429e-05,8.906e-05,0.000e+00,0.000e+00,0.000e+00,1.10
11000,11000,39773,9.900e+00,0.000e+00,1.200e+00,3.311e-05,1.521e-04,0.000e+00,0.000e+00,3.311e-05,1.000e+02,-1.200e+00,1.100e+00,1.000e-01,1.053e-04,3.430e-05,1.053e-04,0.000e+00,2.788e-08,0.000e+00,-1.000e+00,1.100e+00,0.000e+00,9.243e-05,4.442e-05,9.240e-05,2.317e-08,0.000e+00,0.000e+00,1.20
11100,11100,40044,9.800e+00,0.000e+00,1.200e+00,3.474e-05,1.161e-04,0.000e+00,0.000e+00,3.474e-05,1.000e+02,-9.999e-01,1.200e+00,0.000e+00,1.246e-04,2.810e-05,1.246e-04,0.000e+00,0.000e+00,0.000e+00,-1.100e+00,1.000e+00,1.000e-01,3.526e-05,5.045e-05,3.523e-05,2.145e-08,9.423e-09,0.000e+00,1.20
11200,11200,40304,9.900e+00,0.000e+00,1.400e+00,3.314e-05,2.825e-04,0.000e+00,8.858e-07,3.226e-05,1.000e+02,-1.300e+00,1.100e+00,2.000e-01,1.560e-04,4.976e-05,1.560e-04,0.000e+00,5.270e-09,0.000e+00,-9.999e-01,1.500e+00,0.000e+00,1.791e-04,3.599e-05,1.791e-04,0.000e+00,0.000e+00,0.000e+00,1.50
11300,11300,40579,9.900e+00,0.000e+00,1.200e+00,2.748e-05,1.330e-04,0.000e+00,0.000e+00,2.748e-05,1.000e+02,-1.100e+00,1.000e+00,1.000e-01,8.387e-05,3.228e-05,8.386e-05,7.197e-09,0.000e+00,0.000e+00,-9.999e-01,1.200e+00,0.000e+00,8.813e-05,3.418e-05,8.813e-05,0.000e+00,0.000e+00,0.000e+00,1.20
11400,11400,40865,9.700e+00,1.000e-01,1.300e+00,1.058e-04,9.439e-05,6.002e-05,0.000e+00,4.573e-05,1.000e+02,-1.200e+00,1.200e+00,1.000e-01,1.199e-04,9.145e-05,1.199e-04,0.000e+00,4.754e-09,0.000e+00,-1.400e+00,1.200e+00,1.000e-01,5.343e-05,9.320e-05,5.306e-05,2.934e-07,6.954e-08,0.000e+00,1.40
11500,11500,41142,9.800e+00,0.000e+00,1.100e+00,2.151e-05,1.692e-04,0.000e+00,1.073e-06,2.044e-05,1.000e+02,-9.999e-01,1.200e+00,0.000e+00,1.389e-04,2.892e-05,1.389e-04,0.000e+00,0.000e+00,0.000e+00,-1.100e+00,1.100e+00,1.000e-01,7.221e-05,3.452e-05,7.221e-05,0.000e+00,7.157e-09,0.000e+00,1.20
11600,11600,41402,9.800e+00,0.000e+00,1.300e+00,2.752e-05,1.017e-04,0.000e+00,0.000e+00,2.752e-05,1.000e+02,-9.999e-01,1.300e+00,0.000e+00,1.073e-04,2.112e-05,1.073e-04,0.000e+00,0.000e+00,0.000e+00,-1.100e+00,1.000e+00,1.000e-01,2.965e-05,4.174e-05,2.961e-05,3.711e-08,0.000e+00,0.000e+00,1.30
11700,11700,41677,9.900e+00,0.000e+00,1.100e+00,1.991e-05,1.027e-04,0.000e+00,0.000e+00,1.991e-05,1.000e+02,-1.000e+00,1.000e+00,0.000e+00,6.580e-05,2.269e-05,6.579e-05,5.846e-09,0.000e+00,0.000e+00,-1.000e+00,1.100e+00,0.000e+00,6.720e-05,2.749e-05,6.720e-05,0.000e+00,0.000e+00,0.000e+00,1.10
11800,11800,41946,9.900e+00,0.000e+00,1.100e+00,1.743e-05,1.026e-04,0.000e+00,0.000e+00,1.743e-05,1.000e+02,-1.100e+00,1.000e+00,1.000e-01,6.155e-05,2.012e-05,6.155e-05,0.000e+00,3.685e-09,0.000e+00,-1.000e+00,1.100e+00,0.000e+00,6.932e-05,2.560e-05,6.932e-05,0.000e+00,0.000e+00,0.000e+00,1.10
11900,11900,42206,1.000e+01,0.000e+00,1.000e+00,1.582e-05,6.194e-05,0.000e+00,0.000e+00,1.582e-05,1.000e+02,-1.000e+00,1.000e+00,0.000e+00,6.325e-05,1.744e-05,6.325e-05,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.000e+00,0.000e+00,2.672e-05,2.642e-05,2.672e-05,0.000e+00,0.000e+00,0.000e+00,1.00
12000,12000,42486,1.000e+01,0.000e+00,1.000e+00,1.468e-05,5.605e-05,0.000e+00,0.000e+00,1.468e-05,1.000e+02,-1.000e+00,1.000e+00,0.000e+00,5.932e-05,1.430e-05,5.932e-05,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.000e+00,0.000e+00,2.177e-05,2.542e-05,2.177e-05,0.000e+00,0.000e+00,0.000e+00,1.00
12100,12100,42746,9.700e+00,0.000e+00,1.300e+00,1.885e-05,9.722e-05,0.000e+00,0.000e+00,1.885e-05,1.000e+02,-1.100e+00,1.200e+00,1.000e-01,7.685e-05,1.549e-05,7.685e-05,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.100e+00,0.000e+00,4.471e-05,2.770e-05,4.468e-05,2.318e-08,0.000e+00,0.000e+00,1.30
12200,12200,43019,1.000e+01,0.000e+00,1.000e+00,1.348e-05,4.731e-05,0.000e+00,0.000e+00,1.348e-05,1.000e+02,-1.000e+00,1.000e+00,0.000e+00,5.170e-05,1.321e-05,5.170e-05,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.000e+00,0.000e+00,1.857e-05,2.322e-05,1.857e-05,0.000e+00,0.000e+00,0.000e+00,1.00
12300,12300,43298,9.900e+00,0.000e+00,1.100e+00,1.335e-05,6.513e-05,0.000e+00,0.000e+00,1.335e-05,1.000e+02,-1.100e+00,1.000e+00,1.000e-01,4.494e-05,1.370e-05,4.494e-05,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.100e+00,0.000e+00,4.079e-05,2.025e-05,4.079e-05,0.000e+00,0.000e+00,0.000e+00,1.10
12400,12400,43573,1.000e+01,0.000e+00,1.000e+00,1.177e-05,4.073e-05,0.000e+00,0.000e+00,1.177e-05,1.000e+02,-1.000e+00,1.000e+00,0.000e+00,4.421e-05,1.132e-05,4.421e-05,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.000e+00,0.000e+00,1.595e-05,1.989e-05,1.595e-05,0.000e+00,0.000e+00,0.000e+00,1.00
12500,12500,43858,9.900e+00,0.000e+00,1.100e+00,1.396e-05,3.943e-05,0.000e+00,0.000e+00,1.396e-05,1.000e+02,-1.000e+00,1.100e+00,0.000e+00,4.471e-05,1.043e-05,4.471e-05,0.000e+00,0.000e+00,0.000e+00,-1.100e+00,1.000e+00,1.000e-01,1.368e-05,2.249e-05,1.368e-05,0.000e+00,3.551e-09,0.000e+00,1.10
12600,12600,44127,9.900e+00,0.000e+00,1.100e+00,1.172e-05,4.943e-05,0.000e+00,0.000e+00,1.172e-05,1.000e+02,-1.000e+00,1.000e+00,0.000e+00,3.776e-05,1.101e-05,3.775e-05,3.425e-09,0.000e+00,0.000e+00,-1.000e+00,1.100e+00,0.000e+00,2.808e-05,1.711e-05,2.808e-05,0.000e+00,0.000e+00,0.000e+00,1.10
12700,12700,44402,9.800e+00,0.000e+00,1.300e+00,1.510e-05,4.536e-05,0.000e+00,0.000e+00,1.510e-05,1.000e+02,-1.000e+00,1.200e+00,0.000e+00,3.609e-05,9.614e-06,3.609e-05,3.164e-09,0.000e+00,0.000e+00,-1.100e+00,1.100e+00,2.000e-01,2.477e-05,2.098e-05,2.477e-05,0.000e+00,0.000e+00,0.000e+00,1.30
12800,12800,44673,1.000e+01,0.000e+00,1.000e+00,8.743e-06,3.185e-05,0.000e+00,0.000e+00,8.743e-06,1.000e+02,-1.000e+00,1.000e+00,0.000e+00,3.543e-05,7.530e-06,3.543e-05,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.000e+00,0.000e+00,1.104e-05,1.584e-05,1.104e-05,0.000e+00,0.000e+00,0.000e+00,1.00
12900,12900,44939,9.900e+00,0.000e+00,1.100e+00,8.710e-06,4.278e-05,0.000e+00,0.000e+00,8.710e-06,1.000e+02,-1.100e+00,1.000e+00,1.000e-01,2.949e-05,8.101e-06,2.949e-05,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.100e+00,0.000e+00,2.620e-05,1.351e-05,2.620e-05,0.000e+00,0.000e+00,0.000e+00,1.10
13000,13000,45222,1.000e+01,0.000e+00,1.000e+00,7.848e-06,2.738e-05,0.000e+00,0.000e+00,7.848e-06,1.000e+02,-1.000e+00,1.000e+00,0.000e+00,3.102e-05,6.910e-06,3.102e-05,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.000e+00,0.000e+00,9.605e-06,1.419e-05,9.605e-06,0.000e+00,0.000e+00,0.000e+00,1.00
13100,13100,45488,9.900e+00,0.000e+00,1.100e+00,8.701e-06,2.573e-05,0.000e+00,0.000e+00,8.701e-06,1.000e+02,-1.000e+00,1.100e+00,0.000e+00,3.009e-05,6.351e-06,3.009e-05,0.000e+00,0.000e+00,0.000e+00,-1.100e+00,1.000e+00,1.000e-01,8.498e-06,1.522e-05,8.498e-06,0.000e+00,0.000e+00,0.000e+00,1.10
13200,13200,45743,1.000e+01,0.000e+00,1.000e+00,6.608e-06,2.515e-05,0.000e+00,0.000e+00,6.608e-06,1.000e+02,-1.000e+00,1.000e+00,0.000e+00,2.841e-05,6.152e-06,2.841e-05,0.000e+00,0.000e+00,0.000e+00,-1.000e+00,1.000e+00,0.000e+00,8.855e-06,1.257e-05,8.855e-06,0.000e+00,0.000e+00,0.000e+00,1.00
13300,13300,46015,9.800e+00,1.000e-01,1.100e+00,3.400e-05,2.744e-05,1.946e-05,0.000e+00,1.454e-05,1.000e+02,-1.000e+00,1.200e+00,0.000e+00,4.077e-05,2.541e-05,4.077e-05,0.000e+00,0.000e+00,0.000e+00,-1.200e+00,1.100e+00,1.000e-01,1.273e-05,3.464e-05,1.270e-05,0.000e+00,2.367e-08,0.000e+00,1.20
