episode,step_train,step,A1_reward_total,A1_n_lever,A1_n_door,A1_received,A1_given,A1_r-lever,A1_r-start,A1_r-door,A1_win_rate,A2_reward_total,A2_n_lever,A2_n_door,A2_received,A2_given,A2_r-lever,A2_r-start,A2_r-door,A2_win_rate,steps_per_eps
100,100,658,2.143e+00,7.000e-01,8.000e-01,1.262e+00,3.020e+00,5.121e-01,4.598e-01,2.905e-01,8.000e+01,3.557e+00,1.400e+00,4.000e-01,3.020e+00,1.262e+00,1.715e+00,9.080e-01,3.968e-01,0.000e+00,2.60
200,200,1353,3.692e+00,9.000e-01,1.200e+00,1.260e+00,1.968e+00,6.587e-01,3.433e-01,2.580e-01,6.000e+01,-1.692e+00,1.200e+00,9.000e-01,1.968e+00,1.260e+00,9.706e-01,7.182e-01,2.793e-01,0.000e+00,3.40
300,300,1982,4.080e-01,1.400e+00,1.600e+00,1.650e+00,1.642e+00,1.102e+00,2.574e-01,2.911e-01,6.000e+01,9.920e-01,1.000e+00,1.000e+00,1.642e+00,1.650e+00,7.947e-01,7.085e-01,1.391e-01,0.000e+00,4.10
400,400,2632,-7.060e-01,7.000e-01,1.500e+00,8.324e-01,1.338e+00,4.895e-01,2.086e-01,1.343e-01,3.000e+01,-1.294e+00,9.000e-01,1.400e+00,1.338e+00,8.324e-01,7.999e-01,4.155e-01,1.230e-01,0.000e+00,4.10
500,500,3289,1.999e+00,1.200e+00,1.100e+00,1.603e+00,8.044e-01,1.317e+00,1.702e-01,1.154e-01,8.000e+01,2.801e+00,8.000e-01,1.300e+00,8.044e-01,1.603e+00,6.870e-01,7.552e-02,4.182e-02,0.000e+00,3.00
600,600,3958,4.361e+00,4.000e-01,1.600e+00,7.330e-01,1.772e+00,4.900e-01,1.310e-01,1.120e-01,8.000e+01,3.938e-02,1.600e+00,6.000e-01,1.772e+00,7.330e-01,1.671e+00,7.003e-02,3.168e-02,0.000e+00,3.10
700,700,4646,4.140e+00,2.000e-01,2.100e+00,4.472e-01,2.207e+00,2.713e-01,4.343e-02,1.324e-01,7.000e+01,-3.398e-01,1.300e+00,9.000e-01,2.207e+00,4.472e-01,2.044e+00,1.361e-01,2.740e-02,0.000e+00,2.90
800,800,5319,9.511e-01,7.000e-01,1.800e+00,1.274e+00,2.223e+00,8.951e-01,3.099e-01,6.876e-02,7.000e+01,1.349e+00,1.000e+00,1.200e+00,2.223e+00,1.274e+00,1.845e+00,2.938e-01,8.396e-02,0.000e+00,4.30
900,900,5983,1.086e+00,8.000e-01,1.600e+00,1.366e+00,2.480e+00,1.131e+00,1.501e-01,8.480e-02,8.000e+01,3.014e+00,1.300e+00,1.000e+00,2.480e+00,1.366e+00,2.250e+00,1.872e-01,4.227e-02,0.000e+00,3.60
1000,1000,6607,4.635e+00,5.000e-01,1.600e+00,8.953e-01,1.760e+00,7.486e-01,9.275e-02,5.402e-02,9.000e+01,1.065e+00,1.200e+00,8.000e-01,1.760e+00,8.953e-01,1.748e+00,9.010e-03,3.447e-03,0.000e+00,2.60
1100,1100,7214,2.554e+00,8.000e-01,1.200e+00,1.401e+00,1.948e+00,1.239e+00,8.409e-02,7.796e-02,8.000e+01,2.346e+00,1.100e+00,9.000e-01,1.948e+00,1.401e+00,1.921e+00,2.467e-02,1.682e-03,0.000e+00,2.80
1200,1200,7839,4.894e+00,6.000e-01,2.000e+00,1.101e+00,2.406e+00,9.566e-01,1.314e-02,1.308e-01,8.000e+01,-5.944e-01,1.400e+00,7.000e-01,2.406e+00,1.101e+00,2.380e+00,1.675e-02,9.100e-03,0.000e+00,3.30
1300,1300,8450,6.423e+00,4.000e-01,1.700e+00,1.036e+00,1.313e+00,6.976e-01,1.843e-01,1.540e-01,1.000e+02,7.774e-01,1.100e+00,7.000e-01,1.313e+00,1.036e+00,1.312e+00,8.720e-04,6.436e-04,0.000e+00,2.70
1400,1400,9057,5.141e+00,1.000e-01,2.100e+00,1.071e+00,1.330e+00,1.892e-01,3.750e-01,5.070e-01,8.000e+01,-6.410e-01,9.000e-01,9.000e-01,1.330e+00,1.071e+00,1.261e+00,6.887e-02,4.671e-04,0.000e+00,3.20
1500,1500,9654,4.892e+00,6.000e-01,1.200e+00,1.748e+00,2.656e+00,1.119e+00,2.565e-01,3.732e-01,9.000e+01,1.008e+00,1.400e+00,6.000e-01,2.656e+00,1.748e+00,2.542e+00,1.005e-01,1.336e-02,0.000e+00,2.80
1600,1600,10268,5.090e+00,2.000e-01,2.700e+00,1.457e+00,8.675e-01,3.530e-01,3.064e-01,7.978e-01,6.000e+01,-2.690e+00,9.000e-01,1.000e+00,8.675e-01,1.457e+00,8.375e-01,2.988e-02,1.695e-04,0.000e+00,3.60
1700,1700,10865,3.679e+00,2.000e-01,2.600e+00,7.558e-01,1.476e+00,3.681e-01,1.419e-02,3.735e-01,7.000e+01,-9.793e-01,1.000e+00,1.200e+00,1.476e+00,7.558e-01,1.469e+00,4.914e-03,3.056e-03,0.000e+00,3.40
1800,1800,11459,5.036e+00,3.000e-01,2.000e+00,1.130e+00,1.094e+00,5.603e-01,4.768e-03,5.652e-01,8.000e+01,2.638e-01,9.000e-01,9.000e-01,1.094e+00,1.130e+00,1.077e+00,1.709e-02,2.321e-04,0.000e+00,2.50
1900,1900,12001,6.764e+00,0.000e+00,1.400e+00,1.252e-02,1.848e+00,0.000e+00,7.563e-03,4.955e-03,9.000e+01,5.355e-01,1.000e+00,1.000e-01,1.848e+00,1.252e-02,1.846e+00,2.146e-03,3.462e-05,0.000e+00,1.70
2000,2000,12554,5.061e+00,4.000e-01,2.300e+00,2.238e+00,1.277e+00,7.396e-01,5.729e-01,9.254e-01,6.000e+01,-2.461e+00,1.100e+00,7.000e-01,1.277e+00,2.238e+00,1.275e+00,2.252e-03,2.682e-04,0.000e+00,3.20
2100,2100,13074,6.053e+00,1.000e-01,2.600e+00,7.452e-01,2.192e+00,1.813e-01,6.841e-03,5.570e-01,9.000e+01,-7.528e-01,1.400e+00,8.000e-01,2.192e+00,7.452e-01,2.155e+00,9.703e-04,3.668e-02,0.000e+00,3.20
2200,2200,13617,6.202e+00,1.000e-01,2.400e+00,9.430e-01,1.541e+00,1.878e-01,3.922e-01,3.630e-01,8.000e+01,-1.302e+00,1.000e+00,8.000e-01,1.541e+00,9.430e-01,1.540e+00,1.266e-03,1.680e-04,0.000e+00,3.10
2300,2300,14154,5.009e+00,0.000e+00,2.700e+00,1.247e-02,1.003e+00,0.000e+00,6.394e-03,6.081e-03,7.000e+01,-1.109e+00,8.000e-01,9.000e-01,1.003e+00,1.247e-02,1.002e+00,1.047e-03,6.543e-05,0.000e+00,3.10
