episode,step_train,step,A1_reward_total,A1_n_lever,A1_n_door,A1_received,A1_given,A1_r-lever,A1_r-start,A1_r-door,A1_win_rate,A2_reward_total,A2_n_lever,A2_n_door,A2_received,A2_given,A2_r-lever,A2_r-start,A2_r-door,A2_win_rate,A3_reward_total,A3_n_lever,A3_n_door,A3_received,A3_given,A3_r-lever,A3_r-start,A3_r-door,A3_win_rate,A4_reward_total,A4_n_lever,A4_n_door,A4_received,A4_given,A4_r-lever,A4_r-start,A4_r-door,A4_win_rate,steps_per_eps
100,100,632,1.742e+00,8.000e-01,1.600e+00,1.130e+01,9.362e+00,2.698e+00,3.601e+00,5.004e+00,6.000e+01,-2.402e-01,2.000e-01,2.600e+00,7.498e+00,9.538e+00,4.626e-01,1.870e+00,5.166e+00,0.000e+00,-2.776e+00,8.000e-01,2.200e+00,6.893e+00,9.969e+00,1.877e+00,1.211e+00,3.804e+00,0.000e+00,7.747e-01,1.300e+00,1.500e+00,1.167e+01,8.498e+00,4.361e+00,2.865e+00,4.446e+00,0.000e+00,3.60
200,200,1259,-2.148e-01,1.300e+00,9.000e-01,5.848e+00,3.463e+00,2.564e+00,2.173e+00,1.111e+00,5.000e+01,-9.478e-01,6.000e-01,2.800e+00,3.211e+00,6.259e+00,7.548e-01,3.767e-01,2.079e+00,0.000e+00,1.542e+00,1.100e+00,1.800e+00,4.821e+00,3.179e+00,1.774e+00,1.170e+00,1.877e+00,0.000e+00,-1.579e+00,6.000e-01,1.900e+00,5.086e+00,6.065e+00,1.050e+00,2.028e+00,2.008e+00,0.000e+00,3.80
300,300,1894,-1.218e+00,1.200e+00,1.400e+00,3.017e+00,2.936e+00,1.740e+00,4.308e-01,8.465e-01,6.000e+01,1.222e+00,1.000e-01,3.000e+00,2.280e+00,5.958e+00,8.358e-02,4.865e-01,1.710e+00,0.000e+00,2.311e-01,7.000e-01,2.200e+00,2.876e+00,2.645e+00,8.139e-01,5.313e-01,1.531e+00,0.000e+00,2.065e+00,5.000e-01,1.700e+00,6.491e+00,3.126e+00,1.384e+00,2.885e+00,2.221e+00,0.000e+00,3.50
400,400,2529,-2.856e+00,1.200e+00,1.400e+00,1.936e+00,3.991e+00,1.014e+00,3.554e-01,5.662e-01,4.000e+01,-5.371e+00,3.000e-01,3.100e+00,1.496e+00,8.067e+00,3.780e-01,3.214e-01,7.966e-01,0.000e+00,-2.050e+00,7.000e-01,2.700e+00,3.244e+00,3.694e+00,1.048e+00,4.617e-01,1.735e+00,0.000e+00,6.977e+00,7.000e-01,1.800e+00,1.201e+01,2.930e+00,2.892e+00,5.367e+00,3.747e+00,0.000e+00,4.00
500,500,3211,-2.218e+00,7.000e-01,1.500e+00,1.930e+00,1.348e+00,1.230e+00,2.778e-01,4.225e-01,5.000e+01,-2.069e+00,4.000e-01,2.500e+00,7.598e-01,4.128e+00,2.268e-01,2.101e-01,3.229e-01,0.000e+00,9.810e-01,5.000e-01,2.200e+00,1.331e+00,1.250e+00,4.272e-01,2.430e-01,6.610e-01,0.000e+00,1.405e+00,9.000e-01,1.200e+00,4.595e+00,1.890e+00,2.063e+00,2.193e+00,3.392e-01,0.000e+00,3.40
600,600,3860,-6.799e-01,1.100e+00,1.100e+00,1.174e+00,1.454e+00,9.478e-01,9.808e-02,1.280e-01,6.000e+01,-5.856e-01,5.000e-01,2.100e+00,7.535e-01,4.039e+00,2.234e-01,2.759e-01,2.543e-01,0.000e+00,-4.715e-01,7.000e-01,1.600e+00,2.410e+00,1.082e+00,1.400e+00,5.635e-01,4.463e-01,0.000e+00,3.237e+00,6.000e-01,1.500e+00,4.230e+00,1.993e+00,1.539e+00,2.196e+00,4.944e-01,0.000e+00,3.20
700,700,4521,-1.973e+00,1.100e+00,1.800e+00,2.986e+00,2.259e+00,2.298e+00,2.721e-01,4.157e-01,3.000e+01,-4.496e+00,2.000e-01,3.800e+00,8.276e-01,7.024e+00,1.930e-01,7.193e-02,5.627e-01,0.000e+00,2.151e+00,9.000e-01,2.400e+00,5.368e+00,1.617e+00,2.507e+00,9.630e-01,1.898e+00,0.000e+00,3.183e-01,4.000e-01,2.100e+00,6.733e+00,5.015e+00,1.336e+00,3.880e+00,1.517e+00,0.000e+00,4.20
800,800,5251,-1.037e+01,1.000e+00,1.400e+00,2.477e+00,1.044e+01,2.199e+00,3.187e-02,2.464e-01,6.000e+01,1.694e+00,4.000e-01,2.700e+00,4.235e+00,4.941e+00,8.099e-01,2.975e-01,3.128e+00,0.000e+00,2.236e+00,9.000e-01,1.700e+00,6.714e+00,4.677e+00,3.201e+00,1.733e+00,1.779e+00,0.000e+00,7.635e+00,5.000e-01,1.600e+00,1.117e+01,4.539e+00,2.291e+00,4.867e+00,4.016e+00,0.000e+00,3.30
900,900,5947,-2.594e+00,1.500e+00,1.400e+00,5.963e+00,5.457e+00,5.433e+00,3.743e-01,1.553e-01,5.000e+01,-2.104e+00,3.000e-01,4.000e+00,2.191e+00,7.795e+00,5.158e-01,4.611e-02,1.629e+00,0.000e+00,2.086e-01,7.000e-01,2.800e+00,3.574e+00,3.865e+00,1.888e+00,7.443e-01,9.416e-01,0.000e+00,3.389e+00,5.000e-01,1.700e+00,9.759e+00,4.369e+00,2.166e+00,6.032e+00,1.561e+00,0.000e+00,4.40
1000,1000,6599,2.095e+00,1.400e+00,1.100e+00,6.902e+00,3.507e+00,6.570e+00,1.965e-01,1.358e-01,6.000e+01,2.302e-01,2.000e-01,3.000e+00,1.524e+00,5.994e+00,4.286e-01,4.162e-01,6.791e-01,0.000e+00,1.266e-01,8.000e-01,1.800e+00,3.853e+00,3.927e+00,2.855e+00,7.809e-01,2.178e-01,0.000e+00,-1.352e+00,1.200e+00,1.200e+00,5.715e+00,4.567e+00,3.162e+00,2.008e+00,5.459e-01,0.000e+00,3.50
