episode,step_train,step,A1_reward_total,A1_n_lever,A1_n_door,A1_received,A1_given,A1_r-lever,A1_r-start,A1_r-door,A1_win_rate,A2_reward_total,A2_n_lever,A2_n_door,A2_received,A2_given,A2_r-lever,A2_r-start,A2_r-door,A2_win_rate,A3_reward_total,A3_n_lever,A3_n_door,A3_received,A3_given,A3_r-lever,A3_r-start,A3_r-door,A3_win_rate,A4_reward_total,A4_n_lever,A4_n_door,A4_received,A4_given,A4_r-lever,A4_r-start,A4_r-door,A4_win_rate,steps_per_eps
100,100,1000,-1.466e+01,0.000e+00,0.000e+00,5.360e-02,1.471e+01,0.000e+00,5.360e-02,0.000e+00,0.000e+00,-4.392e+00,1.400e+00,2.800e+00,1.438e+01,1.547e+01,4.056e+00,2.199e+00,8.126e+00,0.000e+00,1.687e-01,9.000e-01,2.300e+00,1.592e+01,1.275e+01,2.923e+00,6.031e+00,6.964e+00,0.000e+00,9.484e+00,2.700e+00,8.000e-01,2.190e+01,9.321e+00,1.229e+01,6.109e+00,3.502e+00,0.000e+00,5.00
200,200,2000,-1.078e+01,0.000e+00,0.000e+00,1.325e-02,1.080e+01,0.000e+00,1.325e-02,0.000e+00,0.000e+00,-3.106e+00,1.200e+00,3.400e+00,1.134e+01,1.135e+01,2.178e+00,8.208e-01,8.343e+00,0.000e+00,4.006e+00,1.200e+00,1.700e+00,1.804e+01,1.113e+01,3.963e+00,8.246e+00,5.828e+00,0.000e+00,1.084e+00,2.500e+00,1.600e+00,1.492e+01,1.103e+01,7.970e+00,2.493e+00,4.453e+00,0.000e+00,5.00
300,300,3000,-8.108e+00,0.000e+00,0.000e+00,9.757e-03,8.118e+00,0.000e+00,9.757e-03,0.000e+00,0.000e+00,-4.886e+00,1.100e+00,3.400e+00,7.996e+00,1.048e+01,8.655e-01,3.128e-01,6.817e+00,0.000e+00,2.926e+00,1.100e+00,1.000e+00,1.572e+01,9.793e+00,2.841e+00,1.010e+01,2.776e+00,0.000e+00,1.368e+00,2.500e+00,8.000e-01,1.188e+01,7.217e+00,6.410e+00,3.664e+00,1.811e+00,0.000e+00,5.00
400,400,4000,-2.319e+01,0.000e+00,0.000e+00,3.274e-03,2.319e+01,0.000e+00,3.274e-03,0.000e+00,0.000e+00,3.992e-02,1.000e-01,4.700e+00,2.001e+01,1.857e+01,1.986e-01,4.077e-01,1.941e+01,0.000e+00,1.045e+01,1.400e+00,7.000e-01,2.634e+01,1.299e+01,6.684e+00,1.628e+01,3.372e+00,0.000e+00,6.600e+00,3.300e+00,8.000e-01,2.641e+01,1.801e+01,1.892e+01,3.976e+00,3.518e+00,0.000e+00,5.00
500,500,5000,-1.579e+01,0.000e+00,0.000e+00,6.183e-03,1.580e+01,0.000e+00,6.183e-03,0.000e+00,0.000e+00,5.341e+00,5.000e-01,4.300e+00,2.036e+01,1.352e+01,4.732e-01,1.022e-01,1.979e+01,0.000e+00,6.709e-01,8.000e-01,8.000e-01,1.987e+01,1.670e+01,2.496e+00,1.477e+01,2.600e+00,0.000e+00,3.578e+00,3.700e+00,3.000e-01,1.916e+01,1.338e+01,1.582e+01,2.497e+00,8.413e-01,0.000e+00,5.00
600,600,6000,-1.670e+01,0.000e+00,0.000e+00,5.442e-03,1.671e+01,0.000e+00,5.442e-03,0.000e+00,0.000e+00,2.706e+00,4.000e-01,4.600e+00,1.613e+01,1.192e+01,1.280e-01,0.000e+00,1.600e+01,0.000e+00,1.095e+01,1.000e+00,7.000e-01,2.419e+01,1.083e+01,4.248e+00,1.728e+01,2.660e+00,0.000e+00,-2.555e+00,4.000e+00,4.000e-01,1.319e+01,1.404e+01,1.241e+01,4.730e-01,3.014e-01,0.000e+00,5.00
700,700,7000,-1.218e+01,0.000e+00,0.000e+00,3.212e-03,1.219e+01,0.000e+00,3.212e-03,0.000e+00,0.000e+00,3.255e+00,1.000e-01,4.500e+00,1.514e+01,1.059e+01,1.140e-02,7.792e-02,1.505e+01,0.000e+00,1.008e+01,1.600e+00,8.000e-01,1.995e+01,6.768e+00,4.862e+00,1.261e+01,2.475e+00,0.000e+00,-7.852e+00,4.200e+00,3.000e-01,3.782e+00,9.334e+00,3.650e+00,1.089e-01,2.348e-02,0.000e+00,5.00
800,800,8000,-1.896e+01,0.000e+00,0.000e+00,8.630e-04,1.896e+01,0.000e+00,8.630e-04,0.000e+00,0.000e+00,4.916e+00,2.000e-01,4.700e+00,2.161e+01,1.550e+01,2.053e-02,4.654e-03,2.159e+01,0.000e+00,1.025e+01,1.000e-01,4.000e-01,2.217e+01,1.102e+01,2.006e-01,2.106e+01,9.095e-01,0.000e+00,5.940e-01,4.400e+00,2.000e-01,1.575e+01,1.406e+01,1.569e+01,3.079e-02,3.281e-02,0.000e+00,5.00
900,900,9000,-2.380e+01,0.000e+00,0.000e+00,5.716e-04,2.380e+01,0.000e+00,5.716e-04,0.000e+00,0.000e+00,6.533e+00,0.000e+00,4.900e+00,2.386e+01,1.633e+01,0.000e+00,1.610e-02,2.384e+01,0.000e+00,1.357e+01,2.000e-01,0.000e+00,2.541e+01,1.144e+01,5.742e-01,2.483e+01,0.000e+00,0.000e+00,8.017e-01,4.600e+00,2.000e-01,1.828e+01,1.598e+01,1.785e+01,1.574e-01,2.743e-01,0.000e+00,5.00
1000,1000,10000,-1.932e+01,0.000e+00,0.000e+00,5.919e-04,1.932e+01,0.000e+00,5.919e-04,0.000e+00,0.000e+00,-1.000e+00,1.000e-01,4.800e+00,1.592e+01,1.582e+01,3.974e-03,6.358e-03,1.591e+01,0.000e+00,1.835e+01,2.000e-01,1.000e-01,2.519e+01,6.436e+00,4.056e-01,2.458e+01,2.039e-01,0.000e+00,-1.427e+00,4.100e+00,4.000e-01,1.425e+01,1.378e+01,1.371e+01,1.834e-01,3.552e-01,0.000e+00,5.00
1100,1100,11000,-2.039e+01,0.000e+00,0.000e+00,4.393e-04,2.039e+01,0.000e+00,4.393e-04,0.000e+00,0.000e+00,-1.805e+00,1.000e-01,4.800e+00,1.444e+01,1.514e+01,4.709e-03,8.169e-03,1.442e+01,0.000e+00,2.183e+01,0.000e+00,3.000e-01,2.582e+01,3.596e+00,0.000e+00,2.514e+01,6.856e-01,0.000e+00,-2.429e+00,4.800e+00,1.000e-01,1.273e+01,1.386e+01,1.270e+01,2.118e-02,1.184e-02,0.000e+00,5.00
1200,1200,12000,-1.865e+01,0.000e+00,0.000e+00,3.242e-04,1.865e+01,0.000e+00,3.242e-04,0.000e+00,0.000e+00,5.156e+00,1.000e-01,4.800e+00,1.842e+01,1.216e+01,8.671e-03,1.626e-02,1.839e+01,0.000e+00,2.091e+01,1.000e-01,2.000e-01,2.586e+01,4.553e+00,2.159e-01,2.515e+01,4.993e-01,0.000e+00,-1.001e+01,4.800e+00,1.000e-01,6.535e+00,1.545e+01,6.525e+00,3.881e-03,6.693e-03,0.000e+00,5.00
